tarih,a_toplam,a_tl_tcmb,a_tl_mev,a_tl_kal,a_tl_kat,a_yp_tcmb,a_yp_mev,a_yp_kal,a_yp_kat,a_tl_mali_mev,a_yp_mali_mev,a_tl_mali_kal,a_yp_mali_kal,a_tl_mali_kat,a_yp_mali_kat,a_takip
2016-04-08,1477291981.0,0.0,928851831.0,23543730.0,64328410.0,0.0,354047018.0,50297811.0,8123729.0,14413520.0,9738063.0,3472301.0,4991845.0,760128.0,28428.0,51321888.0
2016-04-15,1484641042.0,0.0,934401548.0,23952916.0,64609104.0,0.0,354157168.0,50527571.0,8089407.0,14576628.0,10348903.0,3408561.0,4996584.0,719056.0,28591.0,51404972.0
2016-04-22,1477510274.0,0.0,930510482.0,24063580.0,64509861.0,0.0,350514286.0,50584115.0,7988805.0,14502245.0,10207197.0,3501785.0,4957291.0,661917.0,28210.0,51490121.0
2016-04-29,1484170580.0,0.0,936308930.0,24381178.0,64943538.0,0.0,350494122.0,50370239.0,7954580.0,15025772.0,10214417.0,3627025.0,5014197.0,592953.0,29548.0,52022401.0
2016-05-06,1505175094.0,0.0,937227343.0,24207927.0,65325650.0,0.0,366789639.0,52701317.0,8219541.0,14563487.0,10421321.0,3546083.0,5244430.0,685766.0,30651.0,52373024.0
2016-05-13,1512964537.0,0.0,939780359.0,24111631.0,65459645.0,0.0,371981434.0,52921678.0,8422229.0,14092300.0,10652360.0,3493144.0,5208031.0,815751.0,0.0,52473938.0
2016-05-20,1514936844.0,0.0,938744016.0,24274914.0,65416160.0,0.0,372799823.0,53723406.0,8789440.0,14651159.0,10688704.0,3609741.0,5206912.0,791298.0,0.0,52619517.0
2016-05-27,1520059930.0,0.0,946985892.0,24424910.0,65449717.0,0.0,368945346.0,54156153.0,8670476.0,15491300.0,10420846.0,3672870.0,5151667.0,690232.0,0.0,52710701.0
2016-06-03,1516103022.0,0.0,945724225.0,24581437.0,65864108.0,0.0,366717138.0,53845091.0,8813835.0,14904324.0,10258980.0,3460978.0,5180820.0,541189.0,60246.0,53796812.0
2016-06-10,1519126019.0,0.0,949664845.0,24753082.0,65807793.0,0.0,365915450.0,53280266.0,8821971.0,15140294.0,10378922.0,3552504.0,5154670.0,577087.0,72353.0,53674207.0
2016-06-17,1522626792.0,0.0,949379260.0,24869336.0,65908546.0,0.0,368904622.0,53870195.0,8880400.0,14756558.0,10392850.0,3573822.0,5093182.0,527285.0,73240.0,53620409.0
2016-06-24,1522248065.0,0.0,952749186.0,24936625.0,65541576.0,0.0,367157462.0,53580247.0,8460869.0,15131642.0,9995389.0,3689005.0,4995705.0,535652.0,71998.0,53345711.0
2016-07-01,1532046504.0,0.0,964198310.0,25326941.0,66515937.0,0.0,364666428.0,52611133.0,8708311.0,15324657.0,9991378.0,3903959.0,5007693.0,396691.0,72120.0,53270119.0
2016-07-08,1527885569.0,0.0,959974078.0,25045824.0,65497279.0,0.0,365136485.0,53429098.0,8669776.0,15350066.0,10072646.0,3739954.0,5020244.0,426305.0,72115.0,53346523.0
2016-07-15,1524620100.0,0.0,962122083.0,25063733.0,65162741.0,0.0,361715122.0,52459046.0,8723701.0,14985226.0,9949227.0,3925918.0,5016222.0,426207.0,73632.0,53503803.0
2016-07-22,1548511196.0,0.0,959701256.0,25227623.0,64895327.0,0.0,383264503.0,55513804.0,9256576.0,15123820.0,10233724.0,3744536.0,5374989.0,390931.0,76818.0,53763128.0
2016-07-29,1545761251.0,0.0,963863718.0,25587592.0,62447915.0,0.0,378859934.0,54858535.0,9049788.0,15873054.0,10489702.0,3669203.0,5293323.0,380138.0,75418.0,51300872.0
2016-08-05,1546597774.0,0.0,963520722.0,25612588.0,62710167.0,0.0,380661291.0,54920754.0,9095415.0,14836905.0,10662617.0,3625480.0,5305534.0,381276.0,75533.0,51902412.0
2016-08-12,1540686371.0,0.0,965363135.0,25478562.0,62806319.0,0.0,374156026.0,54080706.0,8945987.0,14902381.0,10471240.0,3623129.0,5179308.0,383033.0,74053.0,51985884.0
2016-08-19,1542052035.0,0.0,966124107.0,25732274.0,63059134.0,0.0,373249803.0,55324705.0,8917451.0,14617765.0,10559834.0,3715335.0,5144978.0,440459.0,73075.0,52008390.0
2016-08-26,1551697474.0,0.0,974947868.0,25740405.0,63117124.0,0.0,373679209.0,55274285.0,8961447.0,14598388.0,10551600.0,3820119.0,5312364.0,461507.0,73475.0,52305238.0
2016-09-02,1549545397.0,0.0,971228631.0,25830230.0,63053188.0,0.0,374846609.0,55776610.0,8989729.0,14386708.0,10614605.0,3825747.0,5327053.0,371045.0,73895.0,53415369.0
2016-09-09,1555850264.0,0.0,973124485.0,26158816.0,63236637.0,0.0,377065190.0,56955585.0,8975028.0,14195856.0,10765088.0,3994059.0,5470661.0,416244.0,73360.0,53426490.0
2016-09-16,1556546311.0,0.0,974942499.0,26065745.0,62061534.0,0.0,377432081.0,56622512.0,8918662.0,14139782.0,10806047.0,3942472.0,5415162.0,396193.0,73880.0,53543339.0
2016-09-23,1547071758.0,0.0,968815228.0,25904418.0,61702122.0,0.0,375046598.0,56229425.0,8909440.0,14234923.0,10782165.0,3988820.0,5371841.0,715812.0,75045.0,53715302.0
2016-09-30,1573027672.0,0.0,983074729.0,26159544.0,61926263.0,0.0,382852048.0,57702618.0,9021354.0,15130025.0,10987494.0,4023860.0,5504464.0,526580.0,76296.0,54916433.0
2016-10-07,1573921028.0,0.0,977983616.0,26596908.0,62448671.0,0.0,388385576.0,58675166.0,9233252.0,13498610.0,10982465.0,3910169.0,5597377.0,565435.0,77689.0,54967469.0
2016-10-14,1581863051.0,0.0,980501582.0,26742628.0,62753788.0,0.0,392421226.0,59407315.0,9301559.0,13757989.0,10937626.0,3903640.0,5655623.0,637561.0,78863.0,55161114.0
2016-10-21,1579249372.0,0.0,979915347.0,26956870.0,62495906.0,0.0,390797696.0,59422881.0,9278476.0,13517866.0,10700404.0,3864152.0,5647097.0,531740.0,167077.0,55323524.0
2016-10-28,1592377343.0,0.0,984897210.0,27088668.0,63025149.0,0.0,395459542.0,61622550.0,9374303.0,13763401.0,11022713.0,3988784.0,5767361.0,416305.0,168508.0,55482178.0
2016-11-04,1601676869.0,0.0,984656933.0,27181579.0,62765637.0,0.0,403482962.0,62538500.0,9566595.0,13392645.0,11431033.0,3849746.0,5943410.0,416139.0,170563.0,56325479.0
2016-11-11,1619138954.0,0.0,988563921.0,27171990.0,62866012.0,0.0,412483349.0,64433275.0,9771463.0,14588917.0,11594033.0,3892919.0,6115070.0,653010.0,173701.0,56265693.0
2016-11-18,1635832470.0,0.0,991915513.0,27107683.0,62301088.0,0.0,423501779.0,66058183.0,10033367.0,14567018.0,11799184.0,3913967.0,6254859.0,565927.0,313250.0,56402287.0
2016-11-25,1649953804.0,0.0,995861737.0,26913356.0,62438194.0,0.0,432429492.0,66567186.0,10327312.0,14769200.0,11831299.0,3733082.0,6390989.0,470872.0,317259.0,56046887.0
2016-12-02,1668656406.0,0.0,1002205800.0,26633144.0,63535405.0,0.0,441490738.0,67832921.0,10554643.0,14743176.0,11821334.0,3731083.0,6459323.0,955172.0,515703.0,56795673.0
2016-12-09,1660943672.0,0.0,1004175077.0,26673828.0,63704329.0,0.0,432727335.0,67170964.0,10213032.0,15332318.0,11793799.0,3548595.0,6316869.0,669915.0,404556.0,56685021.0
2016-12-16,1670758660.0,0.0,1009486964.0,26695040.0,63715070.0,0.0,436431156.0,67579795.0,10569884.0,15737117.0,11693052.0,3506323.0,6300058.0,645226.0,510226.0,56495934.0
2016-12-23,1673110968.0,0.0,1012372593.0,26622492.0,63361559.0,0.0,435647799.0,67971182.0,10749016.0,16101350.0,11492151.0,3386310.0,6320131.0,689951.0,508736.0,56763744.0
2016-12-30,1686908873.0,0.0,1019745717.0,26691586.0,63313618.0,0.0,438557962.0,69049936.0,10916822.0,17528586.0,11717616.0,3391891.0,6350694.0,829243.0,664458.0,57424794.0
2017-01-06,1699385304.0,0.0,1018274271.0,27204144.0,63861477.0,0.0,450171647.0,70697372.0,11213158.0,15022890.0,11571677.0,4012296.0,6574444.0,1288810.0,676563.0,57637235.0
2017-01-13,1736823234.0,0.0,1026334110.0,27509659.0,64794671.0,0.0,472253829.0,74285018.0,11892793.0,15136154.0,12262615.0,4080798.0,6966348.0,708942.0,717513.0,57737802.0
2017-01-20,1742162407.0,0.0,1030464029.0,27573752.0,64490998.0,0.0,473941377.0,73854825.0,11929753.0,15429116.0,12301948.0,4041638.0,6992065.0,599065.0,718448.0,57852462.0
2017-01-27,1764908970.0,0.0,1043262387.0,27744772.0,64994072.0,0.0,481824121.0,74911828.0,12032810.0,15031819.0,12674848.0,3900125.0,7099254.0,578023.0,729161.0,57974927.0
2017-02-03,1741234053.0,0.0,1042040467.0,27666256.0,64961852.0,0.0,465028294.0,72067016.0,11627725.0,14227501.0,12285939.0,3889970.0,6841163.0,457750.0,703461.0,59094484.0
2017-02-10,1738916530.0,0.0,1048375107.0,27687462.0,64660925.0,0.0,459359449.0,69680666.0,11538361.0,14634709.0,12118277.0,3836102.0,6658592.0,637765.0,694935.0,59138513.0
2017-02-17,1738619291.0,0.0,1054364066.0,27709541.0,64898482.0,0.0,454723368.0,68842698.0,11479550.0,14703714.0,11725930.0,3863253.0,6606540.0,258088.0,689652.0,59243796.0
2017-02-24,1724170526.0,0.0,1054754780.0,27800221.0,64431007.0,0.0,442658253.0,66550249.0,11386457.0,15067019.0,11596307.0,4226171.0,6357170.0,297695.0,672300.0,59128982.0
2017-03-03,1745845489.0,0.0,1056811947.0,27947927.0,65131516.0,0.0,458015497.0,69547675.0,11810703.0,14042140.0,11826494.0,4237091.0,6649335.0,240441.0,697288.0,59981039.0
2017-03-10,1756503294.0,0.0,1061437671.0,27954359.0,65533821.0,0.0,462426366.0,70276259.0,11950933.0,14360006.0,11839960.0,4110068.0,6649217.0,260364.0,704328.0,59976686.0
2017-03-17,1746139110.0,0.0,1065246748.0,27861463.0,66187338.0,0.0,450080853.0,68689344.0,11613005.0,14693958.0,11618281.0,4165443.0,6450373.0,300424.0,682572.0,60025711.0
2017-03-24,1757877891.0,0.0,1077592637.0,28033182.0,66366288.0,0.0,449082067.0,68857408.0,11504288.0,14800687.0,11163929.0,4358367.0,6482771.0,303339.0,645351.0,59868835.0
2017-03-31,1782745072.0,0.0,1100295380.0,28010226.0,66331385.0,0.0,449955055.0,68910424.0,11588556.0,15682774.0,11802840.0,4018565.0,6412146.0,414985.0,645737.0,60430413.0
2017-04-07,1798752492.0,0.0,1103744551.0,28475247.0,66872435.0,0.0,459339649.0,70881559.0,11828321.0,14959517.0,11849637.0,3958374.0,6512607.0,354603.0,697211.0,60510916.0
2017-04-14,1807469467.0,0.0,1119333269.0,28653137.0,67149552.0,0.0,453668765.0,69532827.0,11677090.0,14877511.0,11690925.0,4101966.0,6421959.0,504899.0,674084.0,60502255.0
2017-04-21,1805306354.0,0.0,1120947313.0,28856406.0,67429473.0,0.0,449669104.0,69271257.0,11550086.0,14625223.0,11510801.0,4500831.0,6376245.0,689547.0,668176.0,60550319.0
2017-04-28,1809584468.0,0.0,1132989212.0,29198514.0,67111284.0,0.0,443562011.0,68080180.0,11296076.0,14887006.0,11361177.0,4597713.0,6434452.0,432270.0,688819.0,61142283.0
2017-05-05,1812176752.0,0.0,1137171208.0,29294389.0,67869046.0,0.0,442782248.0,67839141.0,11472299.0,13939958.0,11183933.0,4519793.0,6492120.0,421811.0,725482.0,60928827.0
2017-05-12,1821613533.0,0.0,1143583336.0,29272593.0,68376349.0,0.0,444029760.0,68976027.0,11489409.0,14278358.0,10952146.0,4376492.0,6615670.0,415909.0,626105.0,60972475.0
2017-05-19,1838458589.0,0.0,1147909109.0,29582044.0,68693974.0,0.0,452430485.0,70867901.0,11678589.0,14323353.0,10986633.0,4451576.0,6831939.0,465891.0,649508.0,60688850.0
2017-05-26,1845264232.0,0.0,1157708302.0,29839192.0,68808226.0,0.0,448681718.0,71118085.0,11516144.0,14406886.0,11451489.0,4345627.0,6933130.0,541075.0,642039.0,60694747.0
2017-06-02,1839620338.0,0.0,1158614494.0,29682862.0,69392497.0,0.0,441680875.0,70861663.0,11117942.0,14397731.0,12330806.0,4564509.0,6905122.0,253302.0,758667.0,61845139.0
2017-06-09,1846876418.0,0.0,1164163264.0,29472770.0,69964108.0,0.0,441303436.0,71873613.0,11280305.0,14417423.0,12728996.0,4261541.0,6986112.0,497447.0,760297.0,61255276.0
2017-06-16,1851034923.0,0.0,1169922360.0,30082317.0,70531915.0,0.0,438358158.0,72488585.0,11149001.0,14794165.0,12591605.0,4467067.0,6848608.0,172929.0,819567.0,60995839.0
2017-06-23,1855466561.0,0.0,1171465374.0,30684254.0,71281826.0,0.0,438230351.0,72947019.0,11557779.0,15885071.0,12566177.0,4108542.0,6769322.0,122839.0,782763.0,60092656.0
2017-06-30,1869898793.0,0.0,1180717057.0,30465550.0,70872171.0,0.0,441921809.0,74110066.0,11639673.0,16443100.0,12945720.0,3833537.0,6832086.0,127178.0,788326.0,60965384.0
2017-07-07,1880609795.0,0.0,1173423408.0,31333137.0,71558781.0,0.0,454597930.0,77063192.0,12187042.0,14894975.0,13902793.0,4027685.0,7044152.0,189993.0,812183.0,61041079.0
2017-07-14,1876439107.0,0.0,1178537707.0,31434275.0,71836024.0,0.0,445177017.0,76697236.0,12052927.0,14953081.0,13510733.0,3999437.0,6930582.0,676679.0,794660.0,61015844.0
2017-07-21,1878943650.0,0.0,1178719742.0,31628499.0,72134314.0,0.0,445969760.0,77851698.0,12145496.0,14782478.0,13561253.0,4019340.0,6880516.0,678559.0,792915.0,60938200.0
2017-07-28,1889598561.0,0.0,1187153629.0,31749282.0,72615427.0,0.0,446197136.0,78359173.0,12306911.0,15275259.0,13211626.0,4334292.0,6913298.0,709008.0,793473.0,61082687.0
2017-08-04,1893101831.0,0.0,1188534403.0,32101169.0,73402628.0,0.0,446817367.0,79701109.0,12192381.0,14468361.0,13268981.0,4187539.0,7021147.0,688665.0,1365307.0,61807813.0
2017-08-11,1901946964.0,0.0,1195050590.0,32446742.0,73838604.0,0.0,447684761.0,79971939.0,12325505.0,14602812.0,13271600.0,4324835.0,7066443.0,769322.0,1296767.0,61735900.0
2017-08-18,1904285844.0,0.0,1198812040.0,33104363.0,74464225.0,0.0,444635833.0,80395771.0,12323687.0,14456667.0,13505168.0,4376786.0,7057934.0,688752.0,1289593.0,61733869.0
2017-08-25,1906591226.0,0.0,1203690468.0,33667859.0,75152851.0,0.0,440597858.0,80308571.0,12194173.0,14835424.0,13385816.0,4676373.0,6880166.0,434386.0,1475431.0,61677820.0
2017-09-01,1907050996.0,0.0,1204703945.0,33830329.0,74508427.0,0.0,440014407.0,80058093.0,12178656.0,15055324.0,13116850.0,4847874.0,6836043.0,969274.0,1370581.0,62622421.0
2017-09-08,1895900366.0,0.0,1202214412.0,33615429.0,74632285.0,0.0,434509566.0,78824457.0,12027407.0,14458210.0,13204447.0,4573205.0,6673707.0,564294.0,1388782.0,62684781.0
2017-09-15,1907617215.0,0.0,1209110892.0,33707570.0,75031141.0,0.0,435969816.0,79576569.0,12364903.0,16224316.0,13181614.0,4789260.0,6540975.0,524579.0,1346503.0,62677675.0
2017-09-22,1918822343.0,0.0,1209674662.0,33787733.0,75275090.0,0.0,444190804.0,81852328.0,12587074.0,15341140.0,13847312.0,4257674.0,6856284.0,504996.0,1299158.0,62658043.0
2017-09-29,1942097283.0,0.0,1221079319.0,33783428.0,76290766.0,0.0,448849359.0,83762678.0,12907830.0,16250127.0,14477825.0,4149980.0,7016428.0,383931.0,1181698.0,62135251.0
2017-10-06,1946023172.0,0.0,1217174939.0,34234251.0,76319940.0,0.0,455214830.0,85203947.0,13384780.0,14941670.0,14122974.0,4504146.0,7058068.0,513482.0,1161097.0,62270834.0
2017-10-13,1959979642.0,0.0,1221469602.0,34439246.0,76820196.0,0.0,460642070.0,87124687.0,13752544.0,15071640.0,14327617.0,4601074.0,7275546.0,664770.0,1093070.0,62154966.0
2017-10-20,1963650866.0,0.0,1221938333.0,34917571.0,77060868.0,0.0,464413775.0,85747266.0,13850669.0,15053187.0,14445659.0,4371101.0,7248561.0,564473.0,1156147.0,62276082.0
2017-10-27,1994701841.0,0.0,1232014145.0,35262508.0,77227396.0,0.0,477740836.0,89802908.0,14327787.0,15407401.0,15050839.0,4423992.0,7586179.0,722782.0,1255835.0,62372177.0
2017-11-03,1997633598.0,0.0,1228538398.0,35362984.0,77580094.0,0.0,483320082.0,89883064.0,14665857.0,15398098.0,14591411.0,4402187.0,7665454.0,654398.0,1082602.0,63147207.0
2017-11-10,2006746990.0,0.0,1235605649.0,35501428.0,77959844.0,0.0,484394874.0,90447207.0,14755443.0,15491561.0,14304851.0,4314518.0,7756683.0,963623.0,1143705.0,63190418.0
2017-11-17,2021956391.0,0.0,1241236463.0,35630173.0,79148988.0,0.0,490083640.0,90916876.0,15163423.0,15988211.0,15174654.0,4215651.0,7886274.0,1063046.0,1183860.0,62960091.0
2017-11-24,2035851643.0,0.0,1243429286.0,35846233.0,79288800.0,0.0,498960838.0,92586563.0,15511541.0,16141244.0,15083064.0,4080654.0,8089389.0,992497.0,1170892.0,62905934.0
2017-12-01,2042841397.0,0.0,1251871227.0,35624230.0,79977171.0,0.0,497079002.0,91986724.0,15436466.0,16055086.0,15503693.0,4407873.0,8066729.0,822908.0,1283229.0,63363138.0
2017-12-08,2029307967.0,0.0,1255500064.0,35354017.0,79440348.0,0.0,484977322.0,89156261.0,14993740.0,16459058.0,14809345.0,4249755.0,7950326.0,870430.0,1252937.0,62783384.0
2017-12-15,2042858181.0,0.0,1263332820.0,35436174.0,80050907.0,0.0,487437344.0,89808826.0,15085358.0,18574583.0,14763445.0,4465664.0,8061715.0,702226.0,1126286.0,62706547.0
2017-12-22,2035534931.0,0.0,1262556173.0,35609277.0,80131257.0,0.0,482668343.0,88928167.0,14773202.0,18210645.0,14629910.0,4031397.0,8026341.0,834028.0,921004.0,62800985.0
2017-12-29,2045329483.0,0.0,1272060087.0,35145292.0,80867316.0,0.0,479147240.0,89533855.0,14929627.0,19402812.0,14758631.0,4116268.0,8510295.0,1193837.0,1141333.0,63330372.0
2018-01-05,2033815642.0,0.0,1267656667.0,35533490.0,81313286.0,0.0,474700858.0,89513620.0,14800237.0,17258455.0,14138396.0,4846714.0,8455267.0,558582.0,997510.0,62965191.0
2018-01-12,2043964659.0,0.0,1272367750.0,35513722.0,81547725.0,0.0,478679291.0,89727325.0,14908406.0,16914993.0,14444273.0,5179520.0,8457793.0,316827.0,1040222.0,62735965.0
2018-01-19,2051355474.0,0.0,1271233227.0,35700762.0,81765964.0,0.0,485610177.0,90464850.0,15011276.0,16845200.0,14514449.0,5202484.0,8580444.0,323473.0,1125729.0,62904471.0
2018-01-26,2061105286.0,0.0,1283593703.0,35658598.0,81868952.0,0.0,483140275.0,90266139.0,14911735.0,16652707.0,14840027.0,5314525.0,8597664.0,437847.0,1113918.0,62986566.0
2018-02-02,2057899893.0,0.0,1280355219.0,35556015.0,82175052.0,0.0,483630741.0,90129104.0,15316335.0,15926924.0,14719866.0,5009806.0,8644898.0,456025.0,1136632.0,63496258.0
2018-02-09,2062998736.0,0.0,1282838780.0,34753789.0,82273317.0,0.0,484684465.0,91542857.0,15458765.0,16395450.0,14827155.0,5027691.0,8665311.0,377738.0,1190986.0,63675576.0
2018-02-16,2065740949.0,0.0,1290113970.0,34450022.0,82464955.0,0.0,480379916.0,91568767.0,15414390.0,17365911.0,14673050.0,4550476.0,8657317.0,351991.0,1116345.0,64001189.0
2018-02-23,2072257122.0,0.0,1294395971.0,34545200.0,82930252.0,0.0,482108254.0,92007467.0,15419939.0,16511520.0,14811053.0,4949034.0,8538836.0,264657.0,1096891.0,64572205.0
2018-03-02,2084917925.0,0.0,1300459111.0,34401645.0,83863055.0,0.0,487539211.0,92529882.0,15761006.0,16075025.0,14798042.0,4924388.0,8579159.0,395033.0,1187780.0,64431012.0
2018-03-09,2089155704.0,0.0,1302661399.0,34031341.0,84405668.0,0.0,488477337.0,93127016.0,15938816.0,16165008.0,14944781.0,4973833.0,8649198.0,334658.0,1066458.0,64537996.0
2018-03-16,2108919724.0,0.0,1306161436.0,34165236.0,84473481.0,0.0,500407934.0,95517049.0,16345360.0,16723571.0,15328490.0,4694963.0,8817050.0,672429.0,1112281.0,64665358.0
2018-03-23,2121318197.0,0.0,1306958556.0,33961170.0,85008565.0,0.0,508515173.0,97225795.0,16767489.0,16672801.0,15117055.0,4725813.0,9066529.0,1172175.0,989008.0,64840526.0
2018-03-30,2133194675.0,0.0,1318306103.0,33450866.0,85681175.0,0.0,508079718.0,97686509.0,16315445.0,18285021.0,14372922.0,4751607.0,9000581.0,1172020.0,1079402.0,65117607.0
2018-04-06,2151797495.0,0.0,1318356632.0,33761919.0,86750287.0,0.0,521697605.0,99926302.0,17020946.0,17769795.0,15023064.0,4980008.0,9112834.0,671815.0,1183808.0,65470168.0
2018-04-13,2171534429.0,0.0,1325200806.0,33503182.0,87441381.0,0.0,531512860.0,101049854.0,17328359.0,16907121.0,15810709.0,5227170.0,9353340.0,671163.0,1525420.0,65864776.0
2018-04-20,2165171751.0,0.0,1326112662.0,33680588.0,87289606.0,0.0,526087320.0,99256917.0,17224348.0,17082312.0,15578836.0,5467652.0,9279671.0,670444.0,1594014.0,66197780.0
2018-04-27,2177566546.0,0.0,1338676378.0,33697262.0,87331277.0,0.0,524136658.0,100071390.0,16967463.0,17493883.0,16064172.0,5473943.0,9204560.0,670200.0,1888822.0,65972435.0
2018-05-04,2201727805.0,0.0,1335994325.0,33741033.0,87456625.0,0.0,545137488.0,103836377.0,17618953.0,16981638.0,16119795.0,5475210.0,9435282.0,670048.0,2027691.0,66810404.0
2018-05-11,2220493507.0,0.0,1342390471.0,33447182.0,87288717.0,0.0,555274236.0,105543790.0,18148309.0,16988184.0,16463444.0,5366841.0,9511303.0,619904.0,2215639.0,66811044.0
2018-05-18,2252703192.0,0.0,1343014671.0,33712066.0,87914868.0,0.0,578265764.0,108455932.0,19116749.0,18074926.0,17775144.0,5598496.0,10077555.0,466101.0,1976218.0,66792881.0
2018-05-25,2297403454.0,0.0,1347231998.0,34115891.0,88876557.0,0.0,608010343.0,114153687.0,20594129.0,18110281.0,18278269.0,5480932.0,10669142.0,470465.0,1278387.0,67170673.0
2018-06-01,2277414976.0,0.0,1354152477.0,34343854.0,88436259.0,0.0,586481219.0,109930833.0,20587452.0,18202320.0,18874579.0,5417462.0,10264811.0,66752.0,1343762.0,67697099.0
2018-06-08,2272758840.0,0.0,1354995287.0,34427763.0,88704347.0,0.0,582094363.0,109746127.0,20891223.0,18025611.0,18094355.0,4922632.0,10113213.0,589888.0,1306763.0,67681226.0
2018-06-15,2294964322.0,0.0,1352528681.0,34467125.0,88531192.0,0.0,600103566.0,111849764.0,21874812.0,19169531.0,18966257.0,5341833.0,10460211.0,69706.0,1277696.0,67997807.0
2018-06-22,2301809015.0,0.0,1354667646.0,34381032.0,88360428.0,0.0,601536196.0,113776003.0,22422935.0,19159677.0,19247584.0,4956504.0,10570634.0,619493.0,1381610.0,68400759.0
2018-06-29,2283353775.0,0.0,1363495928.0,33696408.0,86855235.0,0.0,578555099.0,111515174.0,22110012.0,19821844.0,18925055.0,5209749.0,10501213.0,1360176.0,1279405.0,72047942.0
2018-07-06,2287466316.0,0.0,1360761586.0,34138429.0,87458834.0,0.0,582149008.0,113211482.0,22347749.0,17419391.0,19314354.0,5442257.0,12671926.0,1074819.0,1213820.0,73073441.0
2018-07-13,2328924696.0,0.0,1362775944.0,34384273.0,87578214.0,0.0,610533548.0,119338102.0,23691022.0,17282555.0,19868527.0,6014522.0,13399975.0,1206571.0,1249288.0,73615628.0
2018-07-20,2320713139.0,0.0,1359336658.0,34382194.0,87338471.0,0.0,605471547.0,118759554.0,23948508.0,17635358.0,20287631.0,5685198.0,13330020.0,1379382.0,1443692.0,74183938.0
2018-07-27,2335678865.0,0.0,1366100527.0,34320241.0,87512765.0,0.0,609473078.0,121446220.0,24600672.0,17726609.0,20311404.0,5526175.0,13438050.0,1406926.0,1489136.0,75092027.0
2018-08-03,2360843785.0,0.0,1361956878.0,34336383.0,87681641.0,0.0,629720491.0,127700725.0,26113026.0,17397646.0,20938940.0,5388484.0,13930528.0,811841.0,1774898.0,76086988.0
2018-08-10,2522104591.0,0.0,1368155862.0,34494535.0,87619500.0,0.0,747157418.0,149400719.0,30894059.0,18096367.0,23836874.0,5401160.0,15975610.0,66647.0,2605382.0,77408368.0
2018-08-17,2509716414.0,0.0,1370277604.0,34606665.0,87118106.0,0.0,736680769.0,144683228.0,31313764.0,18564847.0,24004615.0,5039459.0,15517933.0,1341057.0,2193067.0,77327377.0
2018-08-24,2516553242.0,0.0,1366578831.0,34591319.0,86639156.0,0.0,738523517.0,152307291.0,31737930.0,18487374.0,24046571.0,5038058.0,16171832.0,1590927.0,2374143.0,77600472.0
2018-08-31,2587738180.0,0.0,1360427085.0,34428091.0,85453073.0,0.0,795135268.0,166390071.0,34493487.0,17746743.0,24806401.0,4987040.0,17727337.0,1868454.0,2269605.0,79072290.0
2018-09-07,2569247681.0,0.0,1352978907.0,34868399.0,85826505.0,0.0,785119980.0,166715237.0,34660805.0,17202666.0,24556821.0,4857854.0,17581353.0,1443298.0,2480611.0,79657566.0
2018-09-14,2521498359.0,0.0,1353368624.0,34909573.0,85850940.0,0.0,755614192.0,155098440.0,33255159.0,17015217.0,23043826.0,4847978.0,16112949.0,805446.0,2548479.0,80347975.0
2018-09-21,2532650242.0,0.0,1344608951.0,35093762.0,85554395.0,0.0,769388821.0,161725229.0,33844720.0,16431381.0,23325071.0,4830455.0,16256496.0,44778.0,2665667.0,81983768.0
2018-09-28,2488466043.0,0.0,1346687035.0,34691583.0,84493582.0,0.0,734291805.0,155254348.0,32875766.0,16992855.0,22079187.0,4477721.0,15051176.0,1512732.0,2715165.0,83415609.0
2018-10-05,2490693115.0,0.0,1340565450.0,35102210.0,84814840.0,0.0,739066605.0,159555099.0,33085385.0,16065092.0,21731440.0,4293184.0,15239646.0,683049.0,2788962.0,84641942.0
2018-10-12,2456640939.0,0.0,1337276717.0,34912690.0,84240329.0,0.0,716230152.0,154609981.0,32357355.0,15865114.0,21799480.0,4219923.0,14848510.0,712979.0,2635684.0,86392067.0
2018-10-19,2392625658.0,0.0,1328462714.0,35145834.0,83487093.0,0.0,675613416.0,146220669.0,30673923.0,15653568.0,20914087.0,4191767.0,14105341.0,1117173.0,2357607.0,86498924.0
2018-10-26,2390577421.0,0.0,1329833765.0,35275491.0,83064942.0,0.0,672013990.0,147048399.0,30787721.0,15408258.0,21096363.0,4029647.0,14093456.0,1140120.0,2207930.0,88151892.0
2018-11-02,2350266261.0,0.0,1320442154.0,35516803.0,82375364.0,0.0,648571830.0,143738911.0,30070668.0,14826038.0,20529684.0,3884347.0,13703444.0,789809.0,1999880.0,88322928.0
2018-11-09,2346363874.0,0.0,1316207290.0,35314702.0,81885556.0,0.0,648246554.0,144008491.0,29987623.0,14686438.0,20332640.0,4249192.0,13646391.0,674236.0,2313558.0,88937371.0
2018-11-16,2325833026.0,0.0,1314314923.0,35427913.0,81539722.0,0.0,634917061.0,142204120.0,29529569.0,14906846.0,19117081.0,4390550.0,13300706.0,693711.0,2313928.0,89284194.0
2018-11-23,2311404170.0,0.0,1307967528.0,35589456.0,80895832.0,0.0,627018461.0,141967371.0,29381071.0,15269551.0,19876776.0,4457507.0,13214524.0,664080.0,2468126.0,89550676.0
2018-11-30,2298625159.0,0.0,1311594654.0,35597310.0,79561720.0,0.0,617151477.0,137616571.0,28872018.0,14959148.0,19858328.0,4617169.0,13364393.0,983964.0,2411814.0,91175290.0
