tarih,usd,eur,ab_dis_varlik,ab_ic_varlik,ab_mbp,ab_rezerv_para,ab_emisyon,ab_banka_mevduat,ab_zk_bloke,ab_serbest,ab_api,ab_kamu_mevduat,fon_toplam,ster_toplam,net_fonlama,aofm,politika,koridor_alt,koridor_ust
2016-02-29,2.9293,3.2296,335581189.0,-6420346.0,37070753.0,127118936.0,104687814.0,21831764.0,,21831764.0,-105677892.0,15629709.0,105639.0,27.9,105611.1,9.09,,7.25,10.75
2016-03-01,2.9612,3.2305,336172049.0,-5980348.0,37152008.0,122996769.0,103837732.0,18552591.0,,18552591.0,-111571443.0,25726682.0,111567.0,31.3,111535.7,9.03,,7.25,10.75
2016-03-02,2.9451,3.2022,334767200.0,-6010035.0,37235825.0,122050370.0,103588827.0,17857198.0,,17857198.0,-109931310.0,25116765.0,109923.0,26.2,109896.8,9.01,,7.25,10.75
2016-03-03,2.9372,3.1898,333917588.0,-6007098.0,37391203.0,125993516.0,103896347.0,21514160.0,,21514160.0,-112095528.0,23493215.0,112085.0,20.9,112064.1,9.04,,7.25,10.75
2016-03-04,2.9215,3.1783,332691467.0,-7279103.0,36866774.0,123092824.0,105546614.0,16969986.0,,16969986.0,-109694205.0,23468155.0,109711.0,17.0,109694.0,9.03,,7.25,10.75
2016-03-07,2.9147,3.1961,331700852.0,-6338650.0,37731545.0,126835162.0,105284840.0,20966275.0,,20966275.0,-112181400.0,23077782.0,112206.0,24.6,112181.4,9.07,,7.25,10.75
2016-03-08,2.9201,3.1988,332278103.0,-6183655.0,37859125.0,123872722.0,104990071.0,18306240.0,,18306240.0,-109598400.0,23584804.0,109627.0,28.6,109598.4,9.03,,7.25,10.75
2016-03-09,2.9201,3.2183,336961094.0,-6270787.0,37684499.0,122634378.0,104720290.0,17269070.0,,17269070.0,-106588100.0,21638221.0,106625.0,36.9,106588.1,8.98,,7.25,10.75
2016-03-10,2.9081,3.1909,335481568.0,-6303898.0,37751195.0,125075677.0,104639282.0,19848426.0,,19848426.0,-108179400.0,20854918.0,108202.0,22.6,108179.4,9.01,,7.25,10.75
2016-03-11,2.8875,3.1613,336678644.0,-6525697.0,36262473.0,122959997.0,105682277.0,16702011.0,,16702011.0,-98767800.0,12070276.0,98797.0,29.2,98767.8,8.94,,7.25,10.75
2016-03-14,2.8734,3.1926,335621608.0,-6454280.0,36224961.0,122871284.0,105854784.0,16436199.0,,16436199.0,-99311200.0,12664877.0,99339.8,28.6,99311.2,8.95,,7.25,10.75
2016-03-15,2.8796,3.2021,334914222.0,-5917537.0,36739086.0,125568558.0,105565127.0,19431889.0,,19431889.0,-102482800.0,13653327.0,102503.9,21.1,102482.8,8.97,,7.25,10.75
2016-03-16,2.8852,3.2025,335189654.0,-5825745.0,36403115.0,124572999.0,105123941.0,18876710.0,,18876710.0,-100686600.0,12516716.0,100716.0,29.4,100686.6,8.94,,7.25,10.75
2016-03-17,2.9084,3.2253,337459494.0,-5768554.0,36364508.0,125358501.0,105082071.0,19705430.0,,19705430.0,-99993000.0,10999008.0,100016.0,23.0,99993.0,8.93,,7.25,10.75
2016-03-18,2.8558,3.2274,331956898.0,-6129358.0,36018531.0,122047126.0,106150491.0,15330929.0,,15330929.0,-99713600.0,13685005.0,99733.5,19.9,99713.6,8.93,,7.25,10.75
2016-03-21,2.8554,3.2195,331622452.0,-5951962.0,36022612.0,125987472.0,105319679.0,20099897.0,,20099897.0,-102897700.0,12932842.0,102922.5,24.8,102897.7,8.98,,7.25,10.75
2016-03-22,2.8695,3.2319,332942848.0,-5893036.0,36019576.0,124912090.0,104410604.0,19933820.0,,19933820.0,-100795300.0,11902785.0,100813.5,18.2,100795.3,8.94,,7.25,10.75
2016-03-23,2.8723,3.2222,333369242.0,-5988563.0,35921163.0,123407653.0,103927769.0,18914026.0,,18914026.0,-99109800.0,11623311.0,99135.5,25.7,99109.8,8.91,,7.25,10.75
2016-03-24,2.8693,3.2096,333520187.0,-5987003.0,35984976.0,124181528.0,103921281.0,19698996.0,,19698996.0,-99442000.0,11245449.0,99464.5,22.5,99442.0,8.92,,7.25,10.75
2016-03-25,2.8789,3.2141,333515615.0,-6126819.0,35610804.0,124212908.0,105357799.0,18288218.0,,18288218.0,-100404800.0,11802696.0,100425.5,20.7,100404.8,8.86,,7.25,10.5
2016-03-28,2.8705,3.2049,334411752.0,-6002265.0,35661636.0,124621941.0,104734024.0,19305391.0,,19305391.0,-100074100.0,11113794.0,100121.5,47.4,100074.1,8.85,,7.25,10.5
2016-03-29,2.8733,3.2082,333862275.0,-5823217.0,35822042.0,123489883.0,103960374.0,18950359.0,,18950359.0,-102554200.0,14886359.0,102579.5,25.3,102554.2,8.86,,7.25,10.5
2016-03-30,2.8695,3.2114,333319820.0,-5583498.0,36041569.0,124898370.0,103281521.0,21059299.0,,21059299.0,-102454600.0,13597799.0,102498.0,43.4,102454.6,8.86,,7.25,10.5
2016-03-31,2.8334,3.2081,329785814.0,-5871537.0,35936567.0,129880500.0,102955121.0,26366686.0,,26366686.0,-109033809.0,15089877.0,108989.5,31.2,108958.3,8.9,,7.25,10.5
2016-04-01,2.8249,3.209,327600636.0,-6065859.0,35957036.0,124183328.0,103881052.0,19672617.0,,19672617.0,-104438350.0,16212057.0,104445.5,20.5,104425.0,8.83,,7.25,10.5
2016-04-04,2.8197,3.2146,326909489.0,-5983018.0,36013960.0,123433782.0,103653193.0,19211366.0,,19211366.0,-103497229.0,16077407.0,103519.8,35.1,103484.7,8.82,,7.25,10.5
2016-04-05,2.8189,3.2052,326833127.0,-6173853.0,36001362.0,124220159.0,103510528.0,20139975.0,,20139975.0,-105006437.0,16787640.0,105031.8,26.8,105005.0,8.81,,7.25,10.5
2016-04-06,2.8277,3.2134,327916067.0,-6099593.0,36087211.0,120752615.0,103622801.0,16566947.0,,16566947.0,-99264627.0,14599222.0,99292.8,29.2,99263.6,8.72,,7.25,10.5
2016-04-07,2.8412,3.2252,330546324.0,-5738248.0,36278796.0,122620752.0,104011629.0,18047603.0,,18047603.0,-100608200.0,14266244.0,100632.3,24.1,100608.2,8.74,,7.25,10.5
2016-04-08,2.8428,3.2393,336565134.0,-5699537.0,36567299.0,121958948.0,105260862.0,16125783.0,,16125783.0,-99578600.0,14186951.0,99601.8,23.2,99578.6,8.75,,7.25,10.5
2016-04-11,2.8569,3.2487,337761609.0,-5460610.0,36597156.0,121511549.0,104615285.0,16324007.0,,16324007.0,-99054800.0,14140408.0,99081.8,27.0,99054.8,8.74,,7.25,10.5
2016-04-12,2.8338,3.2278,335226968.0,3700200.0,45992869.0,121997044.0,103739106.0,17685919.0,,17685919.0,-99628700.0,23624525.0,99651.5,22.8,99628.7,8.75,,7.25,10.5
2016-04-13,2.827,3.2291,334862901.0,3764114.0,46026114.0,123579533.0,103573375.0,19339035.0,,19339035.0,-94041100.0,16487681.0,94059.0,17.9,94041.1,8.65,,7.25,10.5
2016-04-14,2.8482,3.226,337138462.0,4065231.0,46236340.0,126280765.0,104774759.0,20881547.0,,20881547.0,-97635900.0,17591474.0,97663.0,27.1,97635.9,8.72,,7.25,10.5
2016-04-15,2.8591,3.2193,337821892.0,4327008.0,46514410.0,122108455.0,106775383.0,14712133.0,,14712133.0,-93169600.0,17575555.0,93195.0,25.4,93169.6,8.63,,7.25,10.5
2016-04-18,2.8545,3.2161,337656727.0,4559982.0,46763870.0,125901938.0,106025350.0,19252457.0,,19252457.0,-95573500.0,16435432.0,95602.0,28.5,95573.5,8.68,,7.25,10.5
2016-04-19,2.8519,3.2234,336969720.0,4607142.0,46464869.0,123604769.0,105045074.0,17935555.0,,17935555.0,-97445400.0,20305501.0,97467.0,21.6,97445.4,8.71,,7.25,10.5
2016-04-20,2.8329,3.2102,334533268.0,4494790.0,46059260.0,121467548.0,104418920.0,16410410.0,,16410410.0,-93789700.0,18381413.0,93812.0,22.3,93789.7,8.65,,7.25,10.5
2016-04-21,2.8276,3.2144,334355471.0,4621715.0,46261221.0,136566123.0,104276862.0,31664302.0,,31664302.0,-107399000.0,17094098.0,107425.0,26.0,107399.0,8.65,,7.25,10.0
2016-04-22,2.821,3.1888,328471725.0,4194470.0,46234707.0,123849763.0,105654508.0,17584758.0,,17584758.0,-93792000.0,16176943.0,93813.5,21.5,93792.0,8.45,,7.25,10.0
2016-04-25,2.8287,3.189,331705558.0,4383352.0,46389916.0,130259699.0,105169434.0,24476516.0,,24476516.0,-99066100.0,15196318.0,99094.0,27.9,99066.1,8.54,,7.25,10.0
2016-04-26,2.8457,3.2019,333968476.0,4389071.0,46313088.0,126763468.0,104597347.0,21555686.0,,21555686.0,-96738900.0,16288520.0,96781.3,42.4,96738.9,8.5,,7.25,10.0
2016-04-27,2.8345,3.1975,332818694.0,4331269.0,46325578.0,128142675.0,104140438.0,23386032.0,,23386032.0,-97551600.0,15734503.0,97592.0,40.4,97551.6,8.51,,7.25,10.0
2016-04-28,2.8175,3.1882,331130771.0,4282494.0,46243113.0,127729831.0,104201911.0,22914226.0,,22914226.0,-97745800.0,16259081.0,97790.0,44.2,97745.8,8.52,,7.25,10.0
2016-04-29,2.815,3.1944,331736243.0,4060651.0,46320224.0,125290225.0,105221692.0,19464871.0,,19464871.0,-102437889.0,23467888.0,102406.0,30.3,102375.7,8.58,,7.25,10.0
2016-05-02,2.8014,3.1908,331252964.0,4052062.0,46392485.0,126030442.0,104619146.0,20777718.0,,20777718.0,-103109263.0,23471306.0,103104.2,31.5,103072.7,8.59,,7.25,10.0
2016-05-03,2.7928,3.2045,331527192.0,4120977.0,46497785.0,123448819.0,103978104.0,18846718.0,,18846718.0,-101563546.0,24612513.0,101568.0,21.5,101546.5,8.57,,7.25,10.0
2016-05-04,2.8065,3.2501,339481934.0,4233907.0,46636553.0,125660884.0,104122373.0,20944499.0,,20944499.0,-102074425.0,23050094.0,102083.0,24.8,102058.2,8.58,,7.25,10.0
2016-05-05,2.859,3.2855,345522919.0,4827647.0,46912863.0,127171127.0,105200208.0,21378354.0,,21378354.0,-102821344.0,22563080.0,102831.5,23.3,102808.2,8.59,,7.25,10.0
2016-05-06,2.9201,3.3423,352856854.0,5054040.0,47002851.0,127087555.0,107378756.0,19096843.0,,19096843.0,-103054100.0,22969396.0,103076.0,21.9,103054.1,8.59,,7.25,10.0
2016-05-09,2.9197,3.3348,350833311.0,5269860.0,47277250.0,128057234.0,107112142.0,20234208.0,,20234208.0,-103476500.0,22696516.0,103505.0,28.5,103476.5,8.6,,7.25,10.0
2016-05-10,2.9229,3.3307,351882375.0,5198245.0,47431968.0,128566200.0,106614540.0,21241304.0,,21241304.0,-104431800.0,23297568.0,104451.0,19.2,104431.8,8.61,,7.25,10.0
2016-05-11,2.938,3.3436,353742331.0,5284244.0,47534385.0,126367185.0,106512422.0,19085358.0,,19085358.0,-100954100.0,22121300.0,100976.5,22.4,100954.1,8.56,,7.25,10.0
2016-05-12,2.9623,3.375,358091464.0,5482599.0,47686602.0,129597106.0,106931378.0,21910536.0,,21910536.0,-95909900.0,13999396.0,95937.0,27.1,95909.9,8.49,,7.25,10.0
2016-05-13,2.9489,3.3622,358136034.0,4732701.0,48010025.0,125931717.0,109438200.0,15840131.0,,15840131.0,-93393100.0,15471409.0,93412.0,18.9,93393.1,8.45,,7.25,10.0
2016-05-16,2.9587,3.3569,358679640.0,5459640.0,48652238.0,132986978.0,109163844.0,23137368.0,,23137368.0,-98346100.0,14011360.0,98372.9,26.8,98346.1,8.53,,7.25,10.0
2016-05-17,2.9711,3.3627,360014109.0,5875347.0,49060815.0,127423991.0,108851780.0,17901232.0,,17901232.0,-91273100.0,12909924.0,91293.5,20.4,91273.1,8.47,,7.25,10.0
2016-05-18,2.9645,3.3579,358974029.0,5986498.0,49150576.0,130643337.0,109334538.0,20609285.0,,20609285.0,-92570500.0,11077738.0,92594.0,23.5,92570.5,8.49,,7.25,10.0
2016-05-20,2.9777,3.356,354467252.0,6197272.0,49284393.0,127881178.0,110354272.0,16839289.0,,16839289.0,-103118400.0,24521615.0,103139.0,20.6,103118.4,8.5,,7.25,10.0
2016-05-23,2.9768,3.3397,354073232.0,6396536.0,49543009.0,130435934.0,109592152.0,20031224.0,,20031224.0,-104088400.0,23195474.0,104117.0,28.6,104088.4,8.46,,7.25,10.0
2016-05-24,2.9826,3.3453,354471370.0,7185745.0,50350925.0,126044457.0,108971213.0,16262802.0,,16262802.0,-98082300.0,22388768.0,98104.2,21.9,98082.3,8.45,,7.25,10.0
2016-05-25,2.9821,3.3349,354193844.0,7379300.0,50471178.0,136847313.0,108792266.0,27280952.0,,27280952.0,-106500600.0,20124465.0,106527.5,26.9,106500.6,8.35,,7.25,9.5
2016-05-26,2.9426,3.2802,349746682.0,6880571.0,50596683.0,135167137.0,108864822.0,25534673.0,,25534673.0,-104174100.0,19603646.0,104215.0,40.9,104174.1,8.41,,7.25,9.5
2016-05-27,2.9349,3.2799,350156200.0,6803525.0,50937721.0,132459889.0,110009439.0,21774654.0,,21774654.0,-104547600.0,23025432.0,104572.0,24.4,104547.6,8.43,,7.25,9.5
2016-05-30,2.9399,3.2858,350685926.0,6905342.0,51006562.0,132646696.0,109210175.0,22766658.0,,22766658.0,-104386700.0,22746567.0,104430.0,43.3,104386.7,8.39,,7.25,9.5
2016-05-31,2.956,3.2906,348605429.0,6796977.0,51307938.0,133127739.0,108279154.0,24176944.0,,24176944.0,-111969965.0,30150164.0,111933.0,22.7,111910.3,8.46,,7.25,9.5
2016-06-01,2.9515,3.2881,349899347.0,6681019.0,51327566.0,131201680.0,107927278.0,22580720.0,,22580720.0,-107956567.0,28082453.0,107934.0,21.6,107912.4,8.41,,7.25,9.5
2016-06-02,2.9489,3.2894,350206467.0,6926197.0,51670319.0,132808585.0,108316318.0,23795245.0,,23795245.0,-109288934.0,28150668.0,109273.5,27.5,109246.0,8.4,,7.25,9.5
2016-06-03,2.9393,3.2924,356369416.0,6587705.0,51735734.0,127717150.0,109908575.0,17103763.0,,17103763.0,-102663328.0,26681912.0,102681.0,22.6,102658.4,8.53,,7.25,9.5
2016-06-06,2.9462,3.2841,356720828.0,6719300.0,51867913.0,131813284.0,109684626.0,21399031.0,,21399031.0,-106076775.0,26131404.0,106102.0,28.1,106073.9,8.5,,7.25,9.5
2016-06-07,2.908,3.2992,353293036.0,6668232.0,52074466.0,128568298.0,109123812.0,18713983.0,,18713983.0,-103010400.0,26516567.0,103029.0,18.6,103010.4,8.49,,7.25,9.5
2016-06-08,2.8978,3.2919,356305976.0,6397652.0,52300725.0,128526485.0,108870588.0,18686767.0,,18686767.0,-103602200.0,27376440.0,103629.0,26.8,103602.2,8.42,,7.25,9.5
2016-06-09,2.8894,3.286,355399990.0,6436826.0,52586893.0,129459652.0,109103713.0,19665112.0,,19665112.0,-103872500.0,26999741.0,103906.0,33.5,103872.5,8.35,,7.25,9.5
2016-06-10,2.8941,3.2893,356032828.0,6339484.0,52628398.0,128954155.0,110350120.0,17901186.0,,17901186.0,-103481300.0,27155543.0,103503.3,22.0,103481.3,8.46,,7.25,9.5
2016-06-13,2.91,3.2883,356542246.0,6632931.0,53401778.0,130520103.0,110018832.0,19762666.0,,19762666.0,-96018700.0,18900375.0,96048.0,29.3,96018.7,8.35,,7.25,9.5
2016-06-14,2.9219,3.2923,358122040.0,6876286.0,53653997.0,129794584.0,110615813.0,18484412.0,,18484412.0,-97750200.0,21609613.0,97772.0,21.8,97750.2,8.4,,7.25,9.5
2016-06-15,2.9304,3.2923,359280322.0,6929061.0,53800196.0,129516653.0,110997487.0,17804001.0,,17804001.0,-95599100.0,19882643.0,95625.0,25.9,95599.1,8.33,,7.25,9.5
2016-06-16,2.9269,3.2852,359235344.0,6850097.0,53918510.0,129090819.0,111276571.0,17109983.0,,17109983.0,-93593500.0,18421192.0,93621.9,28.4,93593.5,8.26,,7.25,9.5
2016-06-17,2.9296,3.2932,357188963.0,6787147.0,54034245.0,130951660.0,112867209.0,17405731.0,,17405731.0,-99020500.0,22103085.0,99041.0,20.5,99020.5,8.47,,7.25,9.5
2016-06-20,2.93,3.2966,357298023.0,6992376.0,53918028.0,130964476.0,112216134.0,18070495.0,,18070495.0,-98558800.0,21512353.0,98585.0,26.2,98558.8,8.4,,7.25,9.5
2016-06-21,2.8984,3.2858,353511556.0,6673864.0,54102928.0,128225546.0,111629722.0,15925765.0,,15925765.0,-94691500.0,20568881.0,94715.0,23.5,94691.5,8.38,,7.25,9.5
2016-06-22,2.8962,3.2823,353863884.0,6511297.0,54247906.0,142532609.0,111341359.0,30503418.0,,30503418.0,-105728400.0,17443696.0,105745.0,16.6,105728.4,8.22,,7.25,9.0
2016-06-23,2.9055,3.2776,355101562.0,6766758.0,54492501.0,139602713.0,111558267.0,27368313.0,,27368313.0,-99063400.0,13953189.0,99088.0,24.6,99063.4,8.14,,7.25,9.0
2016-06-24,2.8799,3.2728,351878940.0,6391375.0,54245045.0,140871809.0,113516130.0,26680479.0,,26680479.0,-100897600.0,14270837.0,100918.7,21.1,100897.6,8.2,,7.25,9.0
2016-06-27,2.9266,3.2444,356761509.0,6740843.0,56203773.0,140414588.0,113800455.0,25952761.0,,25952761.0,-100952000.0,16741184.0,100996.0,44.0,100952.0,8.21,,7.25,9.0
2016-06-28,2.9365,3.2402,357564443.0,6967594.0,57628947.0,138766591.0,114467315.0,23638925.0,,23638925.0,-100308100.0,19170457.0,100341.0,32.9,100308.1,8.21,,7.25,9.0
2016-06-29,2.913,3.2262,356853055.0,5982858.0,57785708.0,144485899.0,115177019.0,28607579.0,,28607579.0,-102736500.0,16036309.0,102795.0,58.5,102736.5,8.2,,7.25,9.0
2016-06-30,2.8936,3.2044,357609744.0,5828596.0,60143576.0,144726332.0,116872075.0,27149794.0,,27149794.0,-108430417.0,23847662.0,108423.0,44.3,108378.7,8.21,,7.25,9.0
2016-07-01,2.8848,3.2078,358832980.0,5983367.0,61214571.0,145285029.0,121958206.0,22636105.0,,22636105.0,-107209993.0,23139534.0,107226.0,39.2,107186.8,8.23,,7.25,9.0
2016-07-04,2.8846,3.2044,358692656.0,6025408.0,61281866.0,141783226.0,123197658.0,17892588.0,,17892588.0,-103364493.0,22863131.0,103370.0,28.7,103341.3,8.2,,7.25,9.0
2016-07-08,2.8846,3.2044,358923477.0,5952979.0,61462050.0,146700441.0,119489908.0,26518433.0,,26518433.0,-109760493.0,24522102.0,109760.0,22.7,109737.3,8.25,,7.25,9.0
2016-07-11,2.9214,3.2342,363320692.0,6230699.0,61477452.0,134217167.0,116843747.0,16666938.0,,16666938.0,-97100561.0,24360847.0,97105.5,19.1,97086.4,8.18,,7.25,9.0
2016-07-12,2.8981,3.1984,360536683.0,5510037.0,61532486.0,130627592.0,114980715.0,14941057.0,,14941057.0,-93573488.0,24478381.0,93584.0,17.9,93566.1,8.18,,7.25,9.0
2016-07-13,2.8885,3.2065,360281479.0,5138993.0,61388735.0,130917046.0,114122351.0,16094094.0,,16094094.0,-86065362.0,16537052.0,86091.0,28.1,86062.9,8.16,,7.25,9.0
2016-07-14,2.8947,3.2035,360545664.0,5327880.0,61687998.0,130403427.0,114732154.0,14757879.0,,14757879.0,-85241200.0,16525771.0,85263.0,21.8,85241.2,8.19,,7.25,9.0
2016-07-15,2.8913,3.2132,360042255.0,5280808.0,61829317.0,133628319.0,116544503.0,16390726.0,,16390726.0,-88420200.0,16621198.0,88438.0,17.8,88420.2,8.2,,7.25,9.0
2016-07-18,2.8834,3.2102,359235600.0,5360179.0,62039211.0,141740597.0,117560004.0,23484591.0,,23484591.0,-95346000.0,15644613.0,95379.5,33.5,95346.0,8.18,,7.25,9.0
2016-07-19,2.9485,3.2591,366374016.0,5864768.0,61907313.0,140212496.0,117927334.0,21590492.0,,21590492.0,-98153700.0,19848518.0,98174.0,20.3,98153.7,8.13,,7.25,9.0
2016-07-20,2.9766,3.291,367300646.0,5975466.0,61344122.0,146634866.0,118378588.0,27541207.0,,27541207.0,-103972700.0,18681955.0,103993.0,20.3,103972.7,8.04,,7.25,8.75
2016-07-21,3.0281,3.3318,373521292.0,6369826.0,61557790.0,149073273.0,119476674.0,28884710.0,,28884710.0,-103808600.0,16293116.0,103835.0,26.4,103808.6,8.03,,7.25,8.75
2016-07-22,3.0727,3.3867,378641618.0,6626499.0,61789821.0,151729353.0,121690132.0,29345463.0,,29345463.0,-105415500.0,15475969.0,105438.0,22.5,105415.5,8.03,,7.25,8.75
2016-07-25,3.0573,3.3704,377082734.0,6587977.0,61753995.0,144539158.0,121707696.0,22135326.0,,22135326.0,-97205600.0,14420437.0,97239.0,33.4,97205.6,7.99,,7.25,8.75
2016-07-26,3.0317,3.3288,374197398.0,6333016.0,61838823.0,141469166.0,121337909.0,19438697.0,,19438697.0,-94589800.0,14959456.0,94633.0,43.2,94589.8,8.0,,7.25,8.75
2016-07-27,3.0353,3.3405,375485150.0,6347790.0,61887878.0,145050411.0,121272195.0,23100446.0,,23100446.0,-97934000.0,14771467.0,97959.0,25.0,97934.0,8.02,,7.25,8.75
2016-07-28,3.0377,3.3398,375958253.0,6506517.0,62229337.0,144199676.0,121214193.0,22314158.0,,22314158.0,-98021500.0,16051160.0,98064.0,42.5,98021.5,8.01,,7.25,8.75
2016-07-29,3.0167,3.3467,366600943.0,6347299.0,62650077.0,148698780.0,122348004.0,25703717.0,,25703717.0,-110988552.0,24939849.0,110918.5,27.8,110890.7,8.06,,7.25,8.75
2016-08-01,3.0125,3.3446,367401963.0,6544385.0,62793780.0,146981568.0,121802214.0,24498158.0,,24498158.0,-109201778.0,25013992.0,109185.0,27.8,109157.2,8.05,,7.25,8.75
2016-08-02,2.9797,3.3266,364441035.0,6372677.0,62831194.0,146502987.0,121024713.0,24824290.0,,24824290.0,-110118586.0,26446792.0,110116.5,27.7,110088.8,8.05,,7.25,8.75
2016-08-03,2.9926,3.3501,366426994.0,6540359.0,62982197.0,146482653.0,120763713.0,25010752.0,,25010752.0,-108303286.0,24802830.0,108318.8,34.0,108284.8,8.02,,7.25,8.75
2016-08-04,3.0075,3.3686,369318854.0,6847564.0,63289814.0,145841383.0,121129851.0,24025874.0,,24025874.0,-107588726.0,25037157.0,107608.0,27.9,107580.1,8.02,,7.25,8.75
2016-08-05,3.0213,3.3626,370838086.0,6781285.0,63329408.0,144715371.0,122760115.0,21269183.0,,21269183.0,-105802100.0,24416137.0,105824.0,21.9,105802.1,8.01,,7.25,8.75
2016-08-08,2.9996,3.3432,368792143.0,6737254.0,63490468.0,147297043.0,122156788.0,24481215.0,,24481215.0,-108036400.0,24229825.0,108071.0,34.6,108036.4,8.03,,7.25,8.75
2016-08-09,2.9846,3.3087,367295268.0,6574573.0,63583263.0,145561450.0,121270697.0,23636850.0,,23636850.0,-106604500.0,24626312.0,106627.0,22.5,106604.5,8.02,,7.25,8.75
2016-08-10,2.9781,3.3006,367728810.0,6464646.0,63695125.0,144443756.0,120868896.0,22864050.0,,22864050.0,-103608800.0,22860170.0,103626.8,18.0,103608.8,8.01,,7.25,8.75
2016-08-11,2.9553,3.298,366113774.0,6395896.0,63913544.0,144817152.0,121035938.0,23084392.0,,23084392.0,-96585700.0,15682092.0,96914.0,328.3,96585.7,7.98,,7.25,8.75
2016-08-12,2.9621,3.3027,368001035.0,6195392.0,64031508.0,147867464.0,122893848.0,24156565.0,,24156565.0,-99894200.0,16058245.0,99914.0,19.8,99894.2,8.0,,7.25,8.75
2016-08-15,2.9558,3.2954,367303253.0,6285227.0,64270387.0,152237373.0,122733187.0,28811704.0,,28811704.0,-104364000.0,16397015.0,104389.0,25.0,104364.0,8.03,,7.25,8.75
2016-08-16,2.951,3.2967,366695499.0,6217368.0,64342189.0,148517919.0,121968962.0,25863855.0,,25863855.0,-100741600.0,16565870.0,100762.0,20.4,100741.6,8.01,,7.25,8.75
2016-08-17,2.9297,3.3014,364999457.0,6556304.0,64863840.0,147247008.0,121364271.0,25135892.0,,25135892.0,-97433200.0,15050032.0,97461.0,27.8,97433.2,7.97,,7.25,8.75
2016-08-18,2.9339,3.3054,365489889.0,6880067.0,65246106.0,147813232.0,121237944.0,25886391.0,,25886391.0,-103551700.0,20984573.0,103574.0,22.3,103551.7,7.99,,7.25,8.75
2016-08-19,2.923,3.3086,366245333.0,6927516.0,65543284.0,146253088.0,122474852.0,23090535.0,,23090535.0,-110953300.0,30243495.0,110975.0,21.7,110953.3,8.04,,7.25,8.75
2016-08-22,2.9355,3.3242,367889392.0,7161001.0,65807144.0,147166415.0,121991400.0,24484006.0,,24484006.0,-110922500.0,29563229.0,110949.1,26.6,110922.5,8.02,,7.25,8.75
2016-08-23,2.9444,3.3252,368543468.0,7233589.0,65892088.0,145321692.0,121347749.0,23283320.0,,23283320.0,-107900200.0,28470595.0,107920.0,19.8,107900.2,8.0,,7.25,8.75
2016-08-24,2.9359,3.3282,368277621.0,7074812.0,66042470.0,152838536.0,121189683.0,30940417.0,,30940417.0,-114385600.0,27589535.0,114410.0,24.4,114385.6,7.92,,7.25,8.5
2016-08-25,2.9533,3.3331,369917844.0,7211113.0,66207195.0,147450524.0,121581709.0,25172026.0,,25172026.0,-108344900.0,27101570.0,108388.0,43.1,108344.9,7.89,,7.25,8.5
2016-08-26,2.939,3.3161,364968065.0,7279967.0,66437801.0,151615493.0,123150550.0,27799021.0,,27799021.0,-113321600.0,28143907.0,113354.0,32.4,113321.6,7.92,,7.25,8.5
2016-08-29,2.9337,3.3124,367523715.0,7297572.0,66605049.0,152485940.0,123080566.0,28746356.0,,28746356.0,-114993900.0,29113008.0,115038.0,44.1,114993.9,7.92,,7.25,8.5
2016-08-31,2.9545,3.304,368622228.0,7476599.0,66828805.0,150713551.0,122298609.0,27715289.0,,27715289.0,-118198134.0,34313388.0,118143.0,28.1,118114.9,7.92,,7.25,8.5
2016-09-01,2.9544,3.291,368412428.0,7698299.0,67232696.0,146371756.0,122044895.0,23619384.0,,23619384.0,-113529789.0,34390728.0,113503.0,26.0,113477.0,7.89,,7.25,8.5
2016-09-02,2.9558,3.2945,368515055.0,7592842.0,67369014.0,148948272.0,123592166.0,24680668.0,,24680668.0,-115730030.0,34150772.0,115721.6,27.1,115694.5,7.9,,7.25,8.5
2016-09-05,2.9586,3.3096,369262136.0,7745323.0,67460459.0,146106970.0,124051153.0,21402973.0,,21402973.0,-110917404.0,32270893.0,110917.6,27.1,110890.5,7.89,,7.25,8.5
2016-09-06,2.9441,3.2882,367350287.0,7695464.0,67649827.0,151178235.0,124947962.0,25625909.0,,25625909.0,-114844275.0,31315866.0,114868.6,27.2,114841.4,7.91,,7.25,8.5
2016-09-07,2.9389,3.2803,368010405.0,7758739.0,68458787.0,154268521.0,127364295.0,26273532.0,,26273532.0,-100710700.0,14900967.0,100740.6,29.9,100710.7,7.84,,7.25,8.5
2016-09-08,2.9286,3.2924,367558035.0,8763426.0,69527698.0,164660477.0,132658475.0,31370378.0,,31370378.0,-105704200.0,10571421.0,105801.6,97.4,105704.2,7.9,,7.25,8.5
2016-09-09,2.9344,3.3091,367551826.0,8210814.0,69689394.0,170257456.0,140706954.0,28977552.0,,28977552.0,-110835000.0,10266938.0,110864.6,29.6,110835.0,7.91,,7.25,8.5
2016-09-16,2.9552,3.33,368534847.0,8424451.0,69758258.0,162238020.0,137029527.0,24636032.0,,24636032.0,-99151800.0,6672037.0,99169.1,17.3,99151.8,7.84,,7.25,8.5
2016-09-19,2.9678,3.3327,369714463.0,8257484.0,69755563.0,159055117.0,133306574.0,25121462.0,,25121462.0,-96351600.0,7052047.0,96375.6,24.0,96351.6,7.84,,7.25,8.5
2016-09-20,2.974,3.3199,370188780.0,8187075.0,69926192.0,155304179.0,130272369.0,24404913.0,,24404913.0,-99806400.0,14428412.0,99826.6,20.2,99806.4,7.86,,7.25,8.5
