tarih,g_ar,g_ham,g_ar_13y,g_ham_13y,g_ar_52
2011-02-25,0.0077606752641730115,0.010095054754044153,36.8888329765793,48.5851432354262,
2011-03-04,0.004759402859737083,0.004946870721446173,43.357608885654116,52.24561486127419,
2011-03-11,0.0065233096009942315,0.004754293942087484,41.2570073634414,47.43912700140602,
2011-03-18,0.00560436068925374,0.0052134100930769645,39.192319599261104,43.18619051579731,
2011-03-25,0.009281270774023964,0.00488813252747522,41.18378991107203,41.36058983280324,
2011-04-01,0.01315872230021431,0.012161299826645822,31.854624147941692,31.60796164841624,
2011-04-08,0.00433873373406124,-0.0012264752811671498,42.59493217993433,37.83460677105008,
2011-04-15,0.009177957666309355,0.011436923952521383,44.67915296432183,42.13428370522545,
2011-04-22,0.0007460363392912672,0.0004427842724004094,44.9891275161026,40.344223989170416,
2011-04-29,0.015129591667121467,0.015745591444874973,46.53765298391408,41.15740906503549,
2011-05-06,0.0009584338000585557,0.003966453431268446,47.51252131322823,43.10995230693395,
2011-05-13,0.007679466042801009,0.012967232265807871,46.42824746129304,45.37314188989656,
2011-05-20,0.0019890313572596963,0.001826856226272211,41.45545825007979,41.4897348518356,
2011-05-27,0.012435623521856565,0.01606204404308964,44.09859682085493,44.862796889817716,
2011-06-03,0.01217562000301542,0.009078290609378703,48.400349822492636,47.259699015405744,
2011-06-10,0.003883290621900848,0.002860349381912375,46.84950236179557,46.15250649799692,
2011-06-17,0.003527511830645036,0.0071773044103764505,45.640117361773555,47.29801579633517,
2011-06-24,0.005339505622938168,0.008928284041636259,43.37821162781843,49.681186012506195,
2011-07-01,0.014742143737165092,0.012599763258866359,44.276633176652716,49.9407192889187,
2011-07-08,-0.002022129077444479,-0.0010041230448997185,40.65617268142252,50.074286262584856,
2011-07-15,0.004569807636460865,0.007969482134633221,38.10463565782065,48.026886133968794,
2011-07-22,-0.0011047445519360988,0.002417203608317653,37.08582280866555,49.19890113969587,
2011-07-29,0.006990594903498737,0.00784972485936386,32.74196699306191,44.6135430753603,
2011-08-05,-0.0029491982468187183,0.004362606494510812,30.681233269139007,44.84192925373078,
