tarih,cari,ihracat,ithalat,mal_denge,hizmet_gelir,hizmet_gider,mal_hizmet,birincil_gelir,birincil_gider,mhb_denge,ikincil_denge,sermaye_hesabi,fin_hesabi,dyy_varlik,dyy_yuk,port_varlik,port_yuk,port_yuk_hisse,port_yuk_borc,turev_varlik,turev_yuk,diger_varlik,diger_varlik_gh,diger_varlik_bnk,diger_varlik_dgr,diger_yuk,diger_yuk_tcmb,diger_yuk_gh,diger_yuk_bnk,diger_yuk_dgr,csf_toplam,nhn,genel_denge,rezerv_akim,resmi_rezerv,imf_kredileri,od_finansmani,hc_cari,hc_altin_ihr,hc_altin_ith,hc_altin_net,hc_enerji_ihr,hc_enerji_ith,hc_enerji_net,hc_altin_haric,hc_enerji_haric,hc_cekirdek,ay_cari,ay_sermaye,ay_fin_hesabi,ay_dyy_net,ay_dyy_varlik,ay_dyy_yuk,ay_port_net,ay_port_yuk,ay_turev_net,ay_diger_net,ay_mevduat_net,ay_mevduat_yuk,ay_mevduat_yuk_bnk,ay_kredi_net,ay_kredi_yuk,ay_kredi_bnk,ay_kredi_bnk_kv,ay_kredi_bnk_uv,ay_kredi_bnk_uv_kul,ay_kredi_bnk_uv_ode,ay_kredi_dgr,ay_kredi_dgr_kv,ay_kredi_dgr_uv,ay_kredi_dgr_uv_kul,ay_kredi_dgr_uv_ode,ay_kredi_gh_uv,ay_kredi_gh_uv_kul,ay_kredi_gh_uv_ode,ay_ticari_kredi,ay_sdr,ay_rezerv,ay_nhn,roll_bnk,roll_dgr,roll_bnk_tahvil,roll_dgr_tahvil,eb_kullanim,eb_kullanim_uv,eb_kullanim_gh,eb_kullanim_bnk,eb_kullanim_dgr,eb_odeme,eb_odeme_uv,rezerv_stok
2010-12-01,-7493.0,12404.0,19650.0,-7246.0,2378.0,2047.0,-6915.0,283.0,1053.0,-7685.0,192.0,-6.0,-11342.0,103.0,1937.0,476.0,457.0,-785.0,1242.0,,,1201.0,11.0,-1748.0,2938.0,10728.0,-69.0,859.0,5834.0,4104.0,3843.0,-2026.0,-1817.0,1817.0,1458.0,359.0,0.0,-7493.0,122.0,140.0,-18.0,551.34,4065.25,-3513.91,-7475.0,-3979.08,-3961.08,-7493.0,-6.0,-9525.0,-1834.0,103.0,1937.0,19.0,457.0,,-9168.0,-3577.0,2124.0,2182.0,-3714.0,4076.0,3652.0,3819.0,-167.0,1454.0,1621.0,-76.0,277.0,-353.0,3629.0,3982.0,859.0,1266.0,407.0,-1899.0,0.0,1458.0,-2026.0,114.44,102.59,115.96,103.74,,,,,,,,85967.9
2011-01-01,-5871.0,10043.0,16083.0,-6040.0,1941.0,1478.0,-5577.0,233.0,749.0,-6093.0,222.0,-11.0,-5405.0,673.0,513.0,358.0,2598.0,-629.0,3227.0,,,-3938.0,0.0,-501.0,-3437.0,-613.0,-61.0,55.0,233.0,-840.0,-477.0,1340.0,-863.0,863.0,863.0,0.0,0.0,-5871.0,27.0,593.0,-566.0,534.93,3760.5,-3225.56,-5305.0,-2645.43,-2079.43,-5871.0,-11.0,-4542.0,160.0,673.0,513.0,-2240.0,2598.0,,-3325.0,-1403.0,-958.0,-894.0,-1469.0,1596.0,1127.0,395.0,732.0,1071.0,339.0,414.0,180.0,234.0,2312.0,2078.0,55.0,199.0,144.0,-449.0,0.0,863.0,1340.0,117.99,104.4,117.99,105.53,1000.0,1000.0,1000.0,,,1004.0,1004.0,87845.6
2011-02-01,-5903.0,10527.0,16722.0,-6195.0,2008.0,1495.0,-5682.0,334.0,640.0,-5988.0,85.0,1.0,-4761.0,125.0,941.0,60.0,2339.0,-554.0,2893.0,,,-4902.0,0.0,1281.0,-6183.0,-3236.0,-37.0,171.0,-2439.0,-931.0,-1141.0,1490.0,-349.0,349.0,-41.0,390.0,0.0,-5903.0,95.0,311.0,-216.0,397.66,3746.89,-3349.23,-5687.0,-2553.76,-2337.76,-5903.0,1.0,-4412.0,-816.0,125.0,941.0,-2279.0,2339.0,,-1276.0,-2519.0,-2444.0,-2395.0,-23.0,-64.0,-44.0,-20.0,-24.0,466.0,490.0,199.0,90.0,109.0,1873.0,1764.0,171.0,282.0,111.0,1279.0,0.0,-41.0,1490.0,115.39,104.91,116.13,106.0,500.0,500.0,,500.0,,,,88340.3
2011-03-01,-9407.0,12434.0,20736.0,-8302.0,2512.0,1868.0,-7658.0,257.0,2083.0,-9484.0,77.0,-2.0,-12390.0,147.0,2930.0,153.0,4969.0,-97.0,5066.0,,,-2166.0,0.0,706.0,-2871.0,2625.0,-93.0,-2.0,1453.0,1267.0,2981.0,266.0,-3247.0,3247.0,3100.0,147.0,0.0,-9407.0,179.0,186.0,-7.0,515.2,4217.41,-3702.21,-9400.0,-5704.78,-5697.78,-9407.0,-2.0,-9143.0,-2783.0,147.0,2930.0,-4816.0,4969.0,,-4644.0,117.0,-2363.0,-2272.0,-5568.0,5772.0,3725.0,3212.0,513.0,951.0,438.0,2196.0,307.0,1889.0,3860.0,1971.0,-2.0,210.0,212.0,806.0,0.0,3100.0,266.0,118.34,119.25,119.77,120.32,2775.0,2775.0,2275.0,500.0,,,,92142.5
2011-04-01,-7485.0,12301.0,20153.0,-7852.0,2699.0,1817.0,-6970.0,225.0,789.0,-7534.0,49.0,-3.0,-10037.0,156.0,655.0,-207.0,5125.0,825.0,4300.0,,,-1900.0,0.0,-2240.0,340.0,2306.0,-55.0,-300.0,766.0,1895.0,2549.0,-1083.0,-1466.0,1466.0,1214.0,252.0,0.0,-7485.0,75.0,254.0,-179.0,651.63,4450.66,-3799.03,-7306.0,-3685.96,-3506.96,-7485.0,-3.0,-8571.0,-499.0,156.0,655.0,-5332.0,5125.0,,-3954.0,-4567.0,1564.0,1648.0,1278.0,-988.0,-882.0,-1389.0,507.0,1115.0,608.0,446.0,268.0,178.0,2076.0,1898.0,-300.0,95.0,395.0,-635.0,0.0,1214.0,-1083.0,111.63,121.52,113.97,122.59,800.0,800.0,,800.0,,,,95946.5
2011-05-01,-7637.0,11449.0,20358.0,-8909.0,3394.0,1805.0,-7320.0,264.0,720.0,-7776.0,139.0,-1.0,-7887.0,-31.0,838.0,-261.0,112.0,-193.0,305.0,,,1066.0,54.0,-161.0,1173.0,7711.0,-46.0,-3.0,3755.0,4005.0,249.0,2933.0,-3182.0,3182.0,3033.0,149.0,0.0,-7637.0,147.0,174.0,-27.0,546.11,4453.23,-3907.11,-7610.0,-3729.88,-3702.88,-7637.0,-1.0,-4705.0,-869.0,-31.0,838.0,-373.0,112.0,,-6496.0,-831.0,596.0,722.0,-4041.0,4022.0,3033.0,2551.0,482.0,848.0,366.0,1141.0,466.0,675.0,3282.0,2607.0,-3.0,302.0,305.0,-1597.0,0.0,3033.0,2933.0,111.95,122.97,114.53,122.97,497.0,497.0,,497.0,,,,97597.7
2011-06-01,-7559.0,11713.0,20900.0,-9187.0,3823.0,1742.0,-7106.0,277.0,829.0,-7658.0,99.0,-18.0,-7187.0,146.0,1016.0,140.0,2201.0,-136.0,2337.0,,,-1617.0,0.0,-1625.0,8.0,2639.0,-46.0,1383.0,925.0,377.0,-390.0,2127.0,-1737.0,1737.0,1587.0,150.0,0.0,-7559.0,50.0,393.0,-343.0,555.95,4289.46,-3733.51,-7216.0,-3825.48,-3482.48,-7559.0,-18.0,-5450.0,-870.0,146.0,1016.0,-2061.0,2201.0,,-4106.0,-391.0,-925.0,-772.0,-3391.0,3438.0,1697.0,1677.0,20.0,1026.0,1006.0,508.0,27.0,481.0,3151.0,2670.0,1383.0,1724.0,341.0,-215.0,0.0,1587.0,2127.0,110.27,127.28,113.0,127.32,7.0,7.0,,,7.0,750.0,750.0,99379.3
2011-07-01,-5089.0,12424.0,20407.0,-7983.0,5005.0,1661.0,-4639.0,230.0,783.0,-5192.0,103.0,-17.0,-2961.0,121.0,2675.0,273.0,2207.0,113.0,2094.0,,,3984.0,10.0,3536.0,438.0,2457.0,-123.0,234.0,1884.0,462.0,-2145.0,1480.0,665.0,-665.0,-665.0,0.0,0.0,-5089.0,85.0,726.0,-641.0,543.11,4906.12,-4363.01,-4448.0,-725.98,-84.98,-5089.0,-17.0,-3626.0,-2554.0,121.0,2675.0,-1934.0,2207.0,,1527.0,2259.0,1497.0,1737.0,-896.0,818.0,147.0,-159.0,306.0,1025.0,719.0,437.0,187.0,250.0,2062.0,1812.0,234.0,399.0,165.0,284.0,0.0,-665.0,1480.0,108.71,127.58,111.32,127.62,,,,,,,,99105.5
2011-08-01,-3682.0,12194.0,19105.0,-6911.0,5044.0,1592.0,-3459.0,221.0,685.0,-3923.0,241.0,15.0,1249.0,91.0,931.0,-5.0,-1581.0,-545.0,-1036.0,,,2578.0,148.0,2312.0,118.0,2065.0,-236.0,192.0,2459.0,-350.0,-4916.0,1344.0,3572.0,-3572.0,-4429.0,857.0,0.0,-3682.0,53.0,1177.0,-1124.0,674.93,4550.44,-3875.5,-2558.0,193.5,1317.5,-3682.0,15.0,-2323.0,-840.0,91.0,931.0,1576.0,-1581.0,,1370.0,-318.0,1988.0,2315.0,446.0,44.0,144.0,-1065.0,1209.0,1860.0,651.0,565.0,328.0,237.0,2620.0,2383.0,192.0,247.0,55.0,1310.0,0.0,-4429.0,1344.0,109.43,129.17,111.59,129.21,,,,,,,,95712.4
2011-09-01,-6058.0,11920.0,20331.0,-8411.0,4754.0,1861.0,-5518.0,282.0,971.0,-6207.0,149.0,9.0,-5292.0,114.0,992.0,190.0,-1881.0,811.0,-2692.0,,,-4570.0,52.0,-3922.0,-699.0,1915.0,-237.0,110.0,1375.0,667.0,-757.0,1635.0,-878.0,878.0,731.0,147.0,0.0,-6058.0,71.0,1434.0,-1363.0,520.32,4896.34,-4376.02,-4695.0,-1681.97,-318.97,-6058.0,9.0,-4414.0,-878.0,114.0,992.0,2071.0,-1881.0,,-6338.0,-3848.0,-412.0,-97.0,-1506.0,1323.0,1472.0,1471.0,1.0,700.0,699.0,-112.0,-333.0,221.0,2124.0,1903.0,110.0,318.0,208.0,-903.0,0.0,731.0,1635.0,107.24,116.18,108.91,116.22,,,,,,,,93612.1
2011-10-01,-4085.0,12682.0,19081.0,-6399.0,4424.0,1748.0,-3723.0,218.0,647.0,-4152.0,67.0,-4.0,716.0,118.0,606.0,-6.0,1232.0,-513.0,1745.0,,,759.0,0.0,1092.0,-333.0,-1683.0,-188.0,-91.0,-338.0,-1066.0,-4805.0,1119.0,3686.0,-3686.0,-3686.0,0.0,0.0,-4085.0,84.0,649.0,-565.0,569.52,4946.55,-4377.02,-3520.0,292.02,857.02,-4085.0,-4.0,-2970.0,-488.0,118.0,606.0,-1238.0,1232.0,,2442.0,2476.0,-1887.0,-1681.0,-1266.0,1456.0,1343.0,750.0,593.0,1160.0,567.0,204.0,-225.0,429.0,2016.0,1587.0,-91.0,295.0,386.0,1251.0,0.0,-3686.0,1119.0,111.14,114.99,111.85,115.03,1000.0,1000.0,1000.0,,,,,92420.0
2011-11-01,-5179.0,11672.0,17911.0,-6239.0,2879.0,1612.0,-4972.0,226.0,539.0,-5285.0,106.0,7.0,-9607.0,420.0,541.0,-218.0,2509.0,-270.0,2779.0,,,-2714.0,1.0,-3355.0,640.0,4045.0,-160.0,35.0,1141.0,3029.0,4435.0,-1907.0,-2528.0,2528.0,1938.0,590.0,0.0,-5179.0,362.0,133.0,229.0,488.63,4877.66,-4389.03,-5408.0,-789.96,-1018.96,-5179.0,7.0,-7079.0,-121.0,420.0,541.0,-2727.0,2509.0,,-6169.0,-2963.0,40.0,181.0,-2237.0,1921.0,960.0,956.0,4.0,648.0,644.0,1516.0,842.0,674.0,1950.0,1276.0,35.0,310.0,275.0,-988.0,0.0,1938.0,-1907.0,109.79,118.53,110.64,118.57,500.0,500.0,,500.0,,,,95049.2
2011-12-01,-6448.0,13033.0,19765.0,-6732.0,2365.0,1881.0,-6248.0,287.0,869.0,-6830.0,382.0,-1.0,209.0,290.0,3544.0,-358.0,2495.0,203.0,2292.0,,,4236.0,27.0,3216.0,993.0,-2080.0,-127.0,289.0,-1096.0,-1146.0,-6658.0,1345.0,5313.0,-5313.0,-5458.0,145.0,0.0,-6448.0,246.0,222.0,24.0,540.98,5022.23,-4481.24,-6472.0,-1966.75,-1990.75,-6448.0,-1.0,-5104.0,-3254.0,290.0,3544.0,-2853.0,2495.0,,6461.0,3414.0,-1004.0,-885.0,502.0,-407.0,-211.0,-1522.0,1311.0,1712.0,401.0,-340.0,191.0,-531.0,3743.0,4274.0,289.0,598.0,309.0,2511.0,0.0,-5458.0,1345.0,107.18,112.34,108.11,112.34,,,,,,,,88340.2
2012-01-01,-5712.0,10938.0,16814.0,-5876.0,2108.0,1451.0,-5219.0,236.0,798.0,-5781.0,69.0,-17.0,-1502.0,65.0,986.0,-66.0,1211.0,556.0,655.0,,,1819.0,0.0,3103.0,-1284.0,1123.0,-90.0,123.0,2305.0,-1215.0,-4227.0,1556.0,2671.0,-2671.0,-2671.0,0.0,0.0,-5712.0,218.0,220.0,-2.0,621.46,4782.77,-4161.31,-5710.0,-1550.68,-1548.68,-5712.0,-17.0,-4173.0,-921.0,65.0,986.0,-1277.0,1211.0,,696.0,1643.0,1428.0,1519.0,-493.0,1218.0,786.0,633.0,153.0,663.0,510.0,309.0,312.0,-3.0,2441.0,2444.0,123.0,331.0,208.0,-452.0,0.0,-2671.0,1556.0,109.07,111.18,110.08,111.18,1500.0,1500.0,1500.0,,,1000.0,1000.0,87591.6
2012-02-01,-4183.0,12314.0,17064.0,-4750.0,2021.0,1265.0,-3994.0,300.0,713.0,-4407.0,224.0,-1.0,-2541.0,206.0,809.0,-137.0,674.0,266.0,408.0,,,-2019.0,0.0,-2528.0,509.0,-892.0,-68.0,122.0,1179.0,-2125.0,-1643.0,3336.0,-1693.0,1693.0,1114.0,579.0,0.0,-4183.0,501.0,209.0,292.0,664.25,4673.2,-4008.95,-4475.0,-174.04,-466.04,-4183.0,-1.0,-848.0,-603.0,206.0,809.0,-811.0,674.0,,-548.0,-1743.0,895.0,962.0,-1060.0,73.0,217.0,58.0,159.0,1375.0,1216.0,313.0,137.0,176.0,1600.0,1424.0,122.0,165.0,43.0,2256.0,0.0,1114.0,3336.0,108.89,110.14,110.83,110.14,1500.0,1500.0,1000.0,500.0,,,,89684.4
2012-03-01,-6212.0,13853.0,19929.0,-6076.0,2428.0,1705.0,-5353.0,336.0,1252.0,-6269.0,57.0,0.0,-7103.0,2018.0,3030.0,140.0,3267.0,99.0,3168.0,,,-961.0,-184.0,-1988.0,1212.0,2003.0,-104.0,-68.0,216.0,1959.0,891.0,1356.0,-2247.0,2247.0,2247.0,0.0,0.0,-6212.0,588.0,270.0,318.0,730.92,5416.95,-4686.02,-6530.0,-1525.97,-1843.97,-6212.0,0.0,-4856.0,-1012.0,2018.0,3030.0,-3127.0,3267.0,,-2964.0,-3030.0,1500.0,1596.0,-115.0,165.0,-1380.0,-1308.0,-72.0,769.0,841.0,1613.0,655.0,958.0,3515.0,2557.0,-68.0,110.0,178.0,174.0,0.0,2247.0,1356.0,102.92,118.9,104.62,118.9,1073.0,1073.0,1073.0,,,,,91342.0
2012-04-01,-4384.0,13342.0,18576.0,-5234.0,3069.0,1554.0,-3719.0,239.0,1009.0,-4489.0,105.0,0.0,-5552.0,242.0,649.0,673.0,1658.0,-145.0,1803.0,,,1923.0,1.0,462.0,1460.0,6083.0,-97.0,-318.0,4441.0,2057.0,1168.0,-854.0,-314.0,314.0,314.0,0.0,0.0,-4384.0,1272.0,569.0,703.0,639.49,4948.41,-4308.91,-5087.0,-75.08,-778.08,-4384.0,0.0,-5238.0,-407.0,242.0,649.0,-985.0,1658.0,,-4160.0,-2662.0,2623.0,2753.0,-1954.0,2126.0,1688.0,1314.0,374.0,904.0,530.0,756.0,763.0,-7.0,2020.0,2027.0,-318.0,90.0,408.0,490.0,0.0,314.0,-854.0,103.31,120.97,106.52,120.97,1000.0,1000.0,,1000.0,,,,93037.3
2012-05-01,-5036.0,13865.0,20800.0,-6935.0,4127.0,1767.0,-4575.0,299.0,850.0,-5126.0,90.0,0.0,-7346.0,92.0,1465.0,-274.0,110.0,-435.0,545.0,,,678.0,31.0,-1341.0,1988.0,6267.0,-69.0,-184.0,3333.0,3187.0,2310.0,-824.0,-1486.0,1486.0,912.0,574.0,0.0,-5036.0,1442.0,1085.0,357.0,555.12,4792.42,-4237.29,-5393.0,-798.7,-1155.7,-5036.0,0.0,-5860.0,-1373.0,92.0,1465.0,-384.0,110.0,,-5015.0,-3244.0,1163.0,1313.0,-1892.0,2303.0,2020.0,1682.0,338.0,923.0,585.0,1041.0,131.0,910.0,2496.0,1586.0,-184.0,96.0,280.0,173.0,0.0,912.0,-824.0,104.75,117.49,107.03,117.49,,,,,,,,91071.5
2012-06-01,-3601.0,13898.0,19629.0,-5731.0,4457.0,1980.0,-3254.0,385.0,805.0,-3674.0,73.0,-5.0,-8058.0,-97.0,1842.0,36.0,3879.0,898.0,2981.0,,,-1100.0,0.0,-644.0,-456.0,1176.0,-47.0,350.0,1272.0,-399.0,4452.0,-48.0,-4404.0,4404.0,4404.0,0.0,0.0,-3601.0,1360.0,1336.0,24.0,559.19,4966.68,-4407.48,-3625.0,806.48,782.48,-3601.0,-5.0,-3654.0,-1939.0,-97.0,1842.0,-3843.0,3879.0,,-2276.0,-1288.0,314.0,454.0,-1697.0,1698.0,818.0,541.0,277.0,1453.0,1176.0,530.0,384.0,146.0,2794.0,2648.0,350.0,686.0,336.0,804.0,0.0,4404.0,-48.0,106.05,122.87,108.25,122.87,1007.0,1007.0,1000.0,7.0,,,,95499.9
2012-07-01,-2609.0,13596.0,19970.0,-6374.0,6305.0,1962.0,-2031.0,280.0,930.0,-2681.0,72.0,-11.0,-5688.0,162.0,792.0,-838.0,6113.0,727.0,5386.0,,,331.0,0.0,-198.0,529.0,-1562.0,-201.0,132.0,381.0,-1874.0,3068.0,-548.0,-2520.0,2520.0,2520.0,0.0,0.0,-2609.0,1857.0,1932.0,-75.0,505.77,4515.34,-4009.56,-2534.0,1400.56,1475.56,-2609.0,-11.0,-3168.0,-630.0,162.0,792.0,-6951.0,6113.0,,1893.0,222.0,3.0,296.0,1231.0,-1483.0,85.0,70.0,15.0,606.0,591.0,-1700.0,-801.0,-899.0,2111.0,3010.0,132.0,327.0,195.0,535.0,0.0,2520.0,-548.0,104.87,111.82,108.1,111.82,773.0,760.0,,760.0,,1250.0,1250.0,100112.6
2012-08-01,356.0,13609.0,18080.0,-4471.0,6857.0,1761.0,625.0,249.0,674.0,200.0,156.0,-16.0,-7650.0,93.0,862.0,-39.0,2181.0,429.0,1752.0,,,-1811.0,0.0,-1179.0,-632.0,2850.0,-320.0,53.0,2726.0,391.0,7990.0,-670.0,-7320.0,7320.0,6895.0,425.0,0.0,356.0,2110.0,667.0,1443.0,678.57,5389.43,-4710.85,-1087.0,5066.85,3623.85,356.0,-16.0,-330.0,-769.0,93.0,862.0,-2220.0,2181.0,,-4236.0,-3584.0,2298.0,2704.0,-816.0,1094.0,22.0,549.0,-527.0,1151.0,1678.0,1444.0,743.0,701.0,2554.0,1853.0,53.0,104.0,51.0,252.0,0.0,6895.0,-670.0,104.36,116.82,106.75,116.82,,,,,,,,108712.2
2012-09-01,-1088.0,13764.0,19177.0,-5413.0,6454.0,1681.0,-640.0,271.0,841.0,-1210.0,122.0,-6.0,-2973.0,384.0,678.0,512.0,5247.0,287.0,4960.0,,,-472.0,0.0,49.0,-521.0,-2528.0,-294.0,-40.0,-2779.0,585.0,1879.0,-1111.0,-768.0,768.0,768.0,0.0,0.0,-1088.0,1348.0,395.0,953.0,695.72,5195.98,-4500.26,-2041.0,3412.26,2459.26,-1088.0,-6.0,-2205.0,-294.0,384.0,678.0,-4735.0,5247.0,,2056.0,2618.0,-2442.0,-2074.0,-194.0,238.0,-705.0,-697.0,-8.0,523.0,531.0,983.0,486.0,497.0,2419.0,1922.0,-40.0,137.0,177.0,-293.0,0.0,768.0,-1111.0,105.33,113.86,109.58,113.86,2850.0,2850.0,1500.0,1350.0,,,,112085.6
2012-10-01,-841.0,14313.0,18164.0,-3851.0,5305.0,1804.0,-350.0,233.0,813.0,-930.0,89.0,-2.0,-8284.0,220.0,682.0,-914.0,5012.0,359.0,4653.0,,,-1696.0,500.0,-1849.0,-347.0,200.0,-201.0,-191.0,1366.0,-774.0,7441.0,-2952.0,-4489.0,4489.0,4489.0,0.0,0.0,-841.0,1244.0,272.0,972.0,842.66,4962.44,-4119.78,-1813.0,3278.78,2306.78,-841.0,-2.0,-3795.0,-462.0,220.0,682.0,-5926.0,5012.0,,-1896.0,-3175.0,1534.0,1763.0,857.0,-646.0,-397.0,-31.0,-366.0,332.0,698.0,-58.0,-137.0,79.0,1946.0,1867.0,-191.0,227.0,418.0,452.0,0.0,4489.0,-2952.0,102.61,109.98,108.82,112.21,2750.0,2750.0,,2250.0,500.0,,,117208.3
2012-11-01,-3855.0,14858.0,20134.0,-5276.0,3393.0,1760.0,-3643.0,321.0,649.0,-3971.0,116.0,0.0,-6881.0,419.0,842.0,-566.0,4637.0,2383.0,2254.0,,,1270.0,0.0,523.0,747.0,2525.0,-169.0,-120.0,1038.0,1776.0,3026.0,-2013.0,-1013.0,1013.0,584.0,429.0,0.0,-3855.0,834.0,387.0,447.0,676.47,5330.58,-4654.11,-4302.0,799.11,352.11,-3855.0,0.0,-5868.0,-423.0,419.0,842.0,-5203.0,4637.0,,-826.0,1114.0,-628.0,-476.0,-1723.0,1679.0,1514.0,1422.0,92.0,440.0,348.0,714.0,-84.0,798.0,2359.0,1561.0,-120.0,163.0,283.0,-232.0,0.0,584.0,-2013.0,102.03,108.5,110.76,113.84,2047.0,2047.0,,1347.0,700.0,,,118361.5
2012-12-01,-4631.0,13598.0,18978.0,-5380.0,2824.0,1950.0,-4506.0,645.0,1048.0,-4909.0,278.0,0.0,-6644.0,302.0,1107.0,-587.0,4979.0,852.0,4127.0,,,3036.0,18.0,3551.0,-532.0,3309.0,-119.0,52.0,1204.0,2172.0,2013.0,-2775.0,762.0,-762.0,-762.0,0.0,0.0,-4631.0,571.0,294.0,277.0,538.49,5143.15,-4604.66,-4908.0,-26.33,-303.33,-4631.0,0.0,-7406.0,-805.0,302.0,1107.0,-5566.0,4979.0,,-273.0,3461.0,-190.0,-69.0,-1922.0,2130.0,1273.0,684.0,589.0,1276.0,687.0,805.0,-367.0,1172.0,4228.0,3056.0,52.0,379.0,327.0,-1816.0,0.0,-762.0,-2775.0,102.86,109.36,114.28,114.5,2415.0,2415.0,1000.0,1415.0,,,,119167.5
2013-01-01,-5408.0,12715.0,18705.0,-5990.0,3091.0,2026.0,-4925.0,277.0,809.0,-5457.0,49.0,-14.0,-7328.0,204.0,872.0,315.0,1654.0,235.0,1419.0,,,-1901.0,500.0,-1701.0,-700.0,3420.0,-85.0,-115.0,3114.0,506.0,1906.0,1797.0,-3703.0,3703.0,3703.0,0.0,0.0,-5408.0,466.0,698.0,-232.0,878.44,4846.2,-3967.75,-5176.0,-1440.24,-1208.24,-5408.0,-14.0,-3625.0,-668.0,204.0,872.0,-1339.0,1654.0,,-5321.0,-4468.0,2403.0,2494.0,-396.0,1265.0,620.0,1428.0,-808.0,1176.0,1984.0,760.0,117.0,643.0,2988.0,2345.0,-115.0,77.0,192.0,-449.0,0.0,3703.0,1797.0,103.8,121.21,115.04,126.69,2000.0,2000.0,1500.0,500.0,,1500.0,1500.0,124209.7
2013-02-01,-4663.0,13609.0,19441.0,-5832.0,3044.0,1639.0,-4427.0,273.0,670.0,-4824.0,161.0,-1.0,-7530.0,317.0,1059.0,17.0,2938.0,-354.0,3292.0,,,-1339.0,34.0,-1270.0,-103.0,2528.0,-82.0,-30.0,2174.0,466.0,2866.0,-1561.0,-1305.0,1305.0,874.0,431.0,0.0,-4663.0,552.0,1047.0,-495.0,878.37,4832.14,-3953.76,-4168.0,-709.23,-214.23,-4663.0,-1.0,-6225.0,-742.0,317.0,1059.0,-2921.0,2938.0,,-3436.0,-949.0,123.0,194.0,-2490.0,2051.0,1980.0,2045.0,-65.0,758.0,823.0,532.0,157.0,375.0,2020.0,1645.0,-30.0,60.0,90.0,-40.0,0.0,874.0,-1561.0,107.37,117.01,121.72,122.48,1669.0,1669.0,197.0,1472.0,,,,123226.9
2013-03-01,-4635.0,14595.0,20375.0,-5780.0,4187.0,2206.0,-3799.0,371.0,1273.0,-4701.0,66.0,-2.0,-6805.0,190.0,1119.0,-375.0,2631.0,511.0,2120.0,,,2177.0,1.0,815.0,1361.0,5047.0,-71.0,228.0,7411.0,-2521.0,2168.0,279.0,-2447.0,2447.0,2447.0,0.0,0.0,-4635.0,467.0,1051.0,-584.0,997.0,4510.63,-3513.62,-4051.0,-1121.37,-537.37,-4635.0,-2.0,-4358.0,-929.0,190.0,1119.0,-3006.0,2631.0,,-2870.0,-1602.0,2236.0,2312.0,-3913.0,4099.0,5099.0,4521.0,578.0,1477.0,899.0,-1228.0,-612.0,-616.0,1892.0,2508.0,228.0,402.0,174.0,2652.0,0.0,2447.0,279.0,115.9,106.76,127.96,112.09,670.0,670.0,,670.0,,,,126695.1
2013-04-01,-6506.0,14028.0,22583.0,-8555.0,4572.0,1891.0,-5874.0,252.0,929.0,-6551.0,45.0,-6.0,-14251.0,244.0,612.0,57.0,9321.0,134.0,9187.0,,,1559.0,116.0,491.0,952.0,6178.0,-55.0,-165.0,4009.0,2389.0,7739.0,-466.0,-7273.0,7273.0,7273.0,0.0,0.0,-6506.0,346.0,2481.0,-2135.0,965.97,4827.62,-3861.64,-4371.0,-2644.35,-509.35,-6506.0,-6.0,-6978.0,-368.0,244.0,612.0,-9264.0,9321.0,,-4619.0,-1890.0,2697.0,2793.0,-2572.0,2380.0,1216.0,1106.0,110.0,577.0,467.0,1329.0,412.0,917.0,2979.0,2062.0,-165.0,238.0,403.0,-230.0,0.0,7273.0,-466.0,115.43,113.28,124.34,123.27,4339.0,4339.0,1500.0,1350.0,1489.0,,,134001.3
2013-05-01,-5863.0,14823.0,22749.0,-7926.0,5905.0,1946.0,-3967.0,298.0,2353.0,-6022.0,159.0,-9.0,-1167.0,367.0,1078.0,31.0,1212.0,508.0,704.0,,,534.0,39.0,385.0,110.0,-191.0,-38.0,-198.0,797.0,-752.0,-4705.0,593.0,4112.0,-4112.0,-4533.0,421.0,0.0,-5863.0,366.0,2145.0,-1779.0,922.29,5096.3,-4174.01,-4084.0,-1688.98,90.01,-5863.0,-9.0,-5279.0,-711.0,367.0,1078.0,-1181.0,1212.0,,1146.0,-744.0,197.0,321.0,1986.0,-2036.0,476.0,-615.0,1091.0,1463.0,372.0,-1893.0,257.0,-2150.0,2871.0,5021.0,-198.0,83.0,281.0,-8.0,0.0,-4533.0,593.0,112.52,101.2,119.32,111.15,1381.0,1213.0,,210.0,1003.0,,,128861.7
2013-06-01,-3424.0,13505.0,20727.0,-7222.0,6473.0,2280.0,-3029.0,342.0,829.0,-3516.0,92.0,-22.0,-4368.0,166.0,720.0,485.0,-233.0,-1230.0,997.0,,,-213.0,5.0,226.0,-443.0,4319.0,-22.0,-59.0,5156.0,-756.0,922.0,-4198.0,3276.0,-3276.0,-3276.0,0.0,0.0,-3424.0,296.0,2055.0,-1759.0,714.21,4244.59,-3530.38,-1665.0,106.38,1865.38,-3424.0,-22.0,-7644.0,-554.0,166.0,720.0,718.0,-233.0,,-4532.0,-2747.0,2824.0,2947.0,-1034.0,1306.0,2209.0,664.0,1545.0,2092.0,547.0,-844.0,-437.0,-407.0,3392.0,3799.0,-59.0,306.0,365.0,-652.0,0.0,-3276.0,-4198.0,112.27,94.79,117.49,104.43,562.0,342.0,,342.0,,,,122617.5
