tarih,cari,cekirdek,altin_net,enerji_net,altin_haric,enerji_haric,ihracat,ithalat,mal_denge,hizmet_denge,birincil_denge,ikincil_denge,sermaye_hesabi,nhn,rezerv_akim,cari12,cekirdek12,altin_net12,enerji_net12,altin_haric12,enerji_haric12,ihracat12,ithalat12,mal_denge12,hizmet_denge12,birincil_denge12,ikincil_denge12,sermaye_hesabi12,nhn12,rezerv_akim12,makas12,fin_giris,dyy_giris,portfoy_giris,turev_giris,diger_giris,brut_yukumluluk,yerlesik_varlik,yuk_dyy,yuk_port_hisse,yuk_port_borc,yuk_port_artik,yuk_mevduat,yuk_kredi,yuk_diger_artik,yuk_turev,ticari_kredi_net,kredi_bnk_uv_kul,kredi_bnk_uv_ode,kredi_dgr_uv_kul,kredi_dgr_uv_ode,kredi_gh_uv_kul,kredi_gh_uv_ode,kredi_bnk_kv,kredi_dgr_kv,kredi_bnk_uv_net,kredi_dgr_uv_net,eb_kullanim,eb_odeme,eb_kullanim_uv,eb_odeme_uv,eb_kullanim_gh,eb_kullanim_bnk,eb_kullanim_dgr,eb_net,fin_giris12,dyy_giris12,portfoy_giris12,turev_giris12,diger_giris12,brut_yukumluluk12,yerlesik_varlik12,yuk_dyy12,yuk_port_hisse12,yuk_port_borc12,yuk_port_artik12,yuk_mevduat12,yuk_kredi12,yuk_diger_artik12,yuk_turev12,ticari_kredi_net12,kredi_bnk_uv_kul12,kredi_bnk_uv_ode12,kredi_dgr_uv_kul12,kredi_dgr_uv_ode12,kredi_gh_uv_kul12,kredi_gh_uv_ode12,kredi_bnk_kv12,kredi_dgr_kv12,eb_kullanim12,eb_odeme12,eb_kullanim_uv12,eb_odeme_uv12,eb_net12,ozel_uv_kredi_net,kaliteli,sicak_para,ozel_uv_kredi_net12,kaliteli12,sicak_para12,cari_acik12,kalite_pay_brut,kalite_pay_acik,roll_uv_bnk,roll_uv_dgr,roll_uv_gh,roll_tcmb_bnk,roll_tcmb_dgr,roll_tcmb_bnk_tahvil,roll_tcmb_dgr_tahvil,nhn_std12,nhn_oran,nhn_yuzdelik36,uv_anapara,uv_kullanim,uv_net,diger_net_giris,uv_anapara12,uv_kullanim12,uv_net12,diger_net_giris12,ihtiyac12,ihtiyac_kimlik12,kaynak_kimlik12
2021-10-01,3932.0,8482.83,28.0,-4578.83,3904.0,8510.83,20693.0,20743.0,-50.0,4779.0,-912.0,115.0,0.0,-1145.0,1480.0,-8126.0,33679.82,-7112.0,-34693.810000000005,-1014.0,26567.850000000002,214122.0,241990.0,-27868.0,30107.0,-11449.0,1084.0,-73.0,12770.0,40869.0,-41805.82,-1307.0,186.0,-2930.0,458.0,979.0,-3586.0,-2279.0,746.0,-55.0,-2760.0,0.0,157.0,-937.0,50.0,-787.0,-1021.0,1089.0,1449.0,487.0,594.0,15.0,71.0,-342.0,-72.0,-360.0,-107.0,136.0,1376.0,,1250.0,0.0,0.0,0.0,-1240.0,36298.0,6812.0,2817.0,-688.0,27357.0,34518.0,-1780.0,12485.0,177.0,3040.0,0.0,13768.0,2503.0,14702.0,-12157.0,1004.0,23525.0,26756.0,22891.0,18643.0,1748.0,1904.0,1629.0,13.0,,,,,8174.0,-467.0,-281.0,-3072.0,1017.0,7829.0,18627.0,8126.0,22.68092009965815,,87.92420391687845,122.7860322909403,91.80672268907563,96.12,131.33,94.11,146.88,1788.7335709598506,,45.714285714285715,3364.0,1591.0,-1773.0,466.0,59785.0,68738.0,8953.0,27345.0,67911.0,67911.0,67911.0
2021-11-01,-2341.0,2762.02,599.0,-5702.02,-2940.0,3361.02,21683.0,25313.0,-3630.0,2387.0,-992.0,-106.0,-2.0,1223.0,2831.0,-7013.0,35210.25,-3982.0,-38241.24,-3031.0,31228.27,219857.0,247495.0,-27638.0,31258.0,-11437.0,804.0,-72.0,9849.0,43845.0,-42223.25,3951.0,346.0,-2247.0,1577.0,4275.0,977.0,-2974.0,886.0,938.0,-3087.0,0.0,1264.0,-396.0,2391.0,-1019.0,-1278.0,4219.0,4144.0,1258.0,1359.0,73.0,209.0,-404.0,170.0,75.0,-101.0,211.0,2108.0,178.0,1968.0,0.0,128.0,50.0,-1897.0,41081.0,6817.0,-1425.0,996.0,34693.0,32601.0,-8480.0,12649.0,-164.0,-757.0,0.0,13874.0,2929.0,16235.0,-12165.0,-1958.0,24296.0,26859.0,23072.0,18532.0,1590.0,1851.0,1190.0,23.0,21993.0,15716.0,,,6277.0,-26.0,320.0,-1119.0,1977.0,8794.0,14166.0,7013.0,26.974632679979145,,90.45757474217208,124.49816533563565,85.89951377633712,96.4,99.84,95.26,108.97,1508.2825949945943,,48.57142857142857,7680.0,5728.0,-1952.0,5903.0,61692.0,69710.0,8018.0,33063.0,68705.0,68705.0,68705.0
2021-12-01,-3265.0,2849.44,93.0,-6207.44,-3358.0,2942.44,22402.0,27448.0,-5046.0,2282.0,-613.0,112.0,2.0,-7011.0,-13781.0,-7068.0,37129.37,-2012.0,-42185.36,-5056.0,35117.380000000005,224673.0,253992.0,-29319.0,32838.0,-11537.0,950.0,-63.0,1525.0,23330.0,-44197.37,-3507.0,628.0,-3325.0,758.0,-1568.0,1976.0,5483.0,1734.0,-1001.0,-1801.0,0.0,696.0,2089.0,1577.0,-1318.0,-3084.0,2976.0,2135.0,3368.0,1352.0,348.0,190.0,-1098.0,172.0,841.0,2016.0,174.0,103.0,73.0,1.0,0.0,73.0,0.0,71.0,28936.0,6456.0,-7596.0,2242.0,27834.0,28628.0,-308.0,12891.0,-1434.0,-5197.0,0.0,14652.0,2246.0,17611.0,-12141.0,-5348.0,24308.0,25865.0,24680.0,18268.0,1622.0,1859.0,-2264.0,-108.0,18438.0,15068.0,,,3370.0,2857.0,3485.0,-3032.0,4855.0,11311.0,5649.0,7068.0,39.5102696660612,,93.98028223468006,135.09962776439676,87.25121032813341,96.07,132.97,94.17,129.49,2702.5912971992198,,100.0,3678.0,6765.0,3087.0,-6594.0,59753.0,67770.0,8017.0,20919.0,66821.0,66821.0,66821.0
2022-01-01,-7114.0,1475.49,-528.0,-8061.49,-6586.0,947.49,17628.0,26180.0,-8552.0,2045.0,-449.0,-158.0,0.0,2997.0,-942.0,-12537.0,37224.11,-1634.0,-48127.1,-10903.0,35590.12,227483.0,263448.0,-35965.0,33997.0,-11317.0,748.0,-45.0,3964.0,18818.0,-49761.11,3175.0,474.0,-1783.0,196.0,4288.0,2558.0,-617.0,808.0,-297.0,-993.0,0.0,2433.0,18.0,1220.0,-631.0,-541.0,728.0,719.0,1058.0,654.0,67.0,104.0,-195.0,-163.0,9.0,404.0,604.0,463.0,511.0,366.0,0.0,11.0,500.0,141.0,27436.0,6779.0,-14594.0,2967.0,32284.0,23134.0,-4302.0,13252.0,-1438.0,-11473.0,0.0,12792.0,1903.0,19646.0,-11548.0,-5468.0,24338.0,25899.0,24453.0,17915.0,1654.0,1892.0,-2592.0,-244.0,14523.0,15369.0,,,-846.0,413.0,887.0,785.0,4977.0,11756.0,-2955.0,12537.0,50.81697933777125,93.77043949908271,93.97274026024171,136.49455763326822,87.42071881606765,95.94,143.51,94.43,140.16,2826.803570155241,31.618409507856743,80.0,1843.0,2364.0,521.0,2654.0,59833.0,63766.0,3933.0,23503.0,72370.0,72370.0,72370.0
2022-02-01,-5349.0,1955.45,-344.0,-6960.45,-5005.0,1611.45,19878.0,26174.0,-6296.0,1739.0,-749.0,-43.0,-1.0,1267.0,-2218.0,-15698.0,38296.64,-1110.0,-52884.63,-14588.0,37186.65,231468.0,271626.0,-40158.0,34825.0,-10924.0,559.0,-45.0,4169.0,15675.0,-53994.64,1865.0,103.0,-1662.0,107.0,3317.0,2626.0,761.0,554.0,-195.0,-1566.0,0.0,5188.0,-902.0,350.0,-803.0,-130.0,250.0,1574.0,834.0,607.0,0.0,180.0,305.0,70.0,-1324.0,227.0,3103.0,2709.0,3027.0,2655.0,3000.0,27.0,0.0,394.0,27249.0,6133.0,-16690.0,4043.0,33763.0,27595.0,346.0,12792.0,-1147.0,-13982.0,0.0,17847.0,1721.0,20954.0,-10590.0,-6049.0,23333.0,25542.0,24364.0,17701.0,1593.0,1899.0,-2284.0,-143.0,16926.0,16940.0,,,-14.0,-1097.0,-994.0,3802.0,4454.0,10587.0,291.0,15698.0,38.365645950353326,67.44171232004076,91.35149949103437,137.6419411332693,83.88625592417061,95.82,145.32,93.66,131.75,2832.24146564112,26.557523251369602,48.57142857142857,5016.0,4111.0,-905.0,2770.0,60924.0,65025.0,4101.0,23148.0,76622.0,76622.0,76622.0
2022-03-01,-5493.0,2547.59,-955.0,-7085.59,-4538.0,1592.59,22653.0,29129.0,-6476.0,2391.0,-1218.0,-190.0,-2.0,557.0,-4506.0,-18184.0,40840.47,-1796.0,-57228.46,-16388.0,39044.47,235388.0,279033.0,-43645.0,36116.0,-10980.0,325.0,-45.0,5272.0,17338.0,-59024.47,432.0,228.0,-3675.0,118.0,3761.0,1384.0,952.0,672.0,-733.0,-2516.0,0.0,1958.0,1596.0,1295.0,-888.0,-575.0,774.0,1003.0,1751.0,983.0,889.0,176.0,175.0,169.0,-229.0,768.0,2151.0,2691.0,2026.0,2611.0,2000.0,26.0,0.0,-540.0,30295.0,6049.0,-14532.0,3910.0,34868.0,30318.0,23.0,12932.0,-847.0,-11730.0,0.0,18034.0,2535.0,19883.0,-10489.0,-4785.0,21514.0,24638.0,22779.0,15624.0,2435.0,1888.0,-2110.0,67.0,18755.0,15431.0,,,3324.0,539.0,767.0,-947.0,4031.0,10080.0,3414.0,18184.0,33.24757569760538,55.433347998240215,87.3203993830668,145.79493087557606,128.97245762711864,96.87,152.29,93.83,145.35,2818.4756787162705,28.9925208974923,20.0,4773.0,5440.0,667.0,-235.0,56477.0,64289.0,7812.0,22483.0,74661.0,74661.0,74661.0
2022-04-01,-2640.0,4095.04,-428.0,-6307.04,-2212.0,3667.04,23410.0,27754.0,-4344.0,2803.0,-992.0,-107.0,-3.0,2436.0,3217.0,-19734.0,43378.560000000005,-2238.0,-60874.55,-17496.0,41140.560000000005,240379.0,286623.0,-46244.0,37501.0,-10927.0,-64.0,-47.0,8636.0,21738.0,-63112.560000000005,3424.0,945.0,-1650.0,83.0,4046.0,3352.0,-72.0,1256.0,150.0,-1599.0,0.0,1561.0,383.0,2544.0,-943.0,442.0,2699.0,2563.0,900.0,874.0,132.0,98.0,283.0,-96.0,136.0,26.0,406.0,730.0,355.0,648.0,305.0,50.0,0.0,-324.0,32883.0,6956.0,-13932.0,3731.0,36128.0,35373.0,2490.0,13609.0,-574.0,-11273.0,0.0,19681.0,3427.0,21027.0,-10524.0,-3863.0,21581.0,23904.0,22820.0,15521.0,2514.0,1892.0,-2104.0,-67.0,18590.0,14908.0,,,3682.0,162.0,1107.0,299.0,4976.0,11932.0,5663.0,19734.0,33.73194244197551,60.464173507651765,90.2819611780455,147.02660911023776,132.87526427061312,98.32,150.41,96.03,143.57,2837.346594438136,43.76203506638289,77.14285714285715,4183.0,4086.0,-97.0,3521.0,55247.0,64456.0,9209.0,23674.0,74981.0,74981.0,74981.0
2022-05-01,-6006.0,821.6,-1336.0,-5491.6,-4670.0,-514.39,18964.0,27793.0,-8829.0,3843.0,-928.0,-92.0,-8.0,1177.0,-5939.0,-22556.0,45095.1,-3624.0,-64027.1,-18932.0,41471.11,242974.0,294991.0,-52017.0,40208.0,-10439.0,-308.0,-59.0,10419.0,14518.0,-67651.1,-1102.0,2059.0,-4903.0,-8.0,1750.0,-1554.0,-452.0,2283.0,-1629.0,-3149.0,0.0,1673.0,-501.0,809.0,-1040.0,-938.0,1175.0,1788.0,957.0,1301.0,109.0,213.0,442.0,118.0,-613.0,-344.0,55.0,1907.0,25.0,1850.0,0.0,25.0,0.0,-1852.0,26714.0,8803.0,-19061.0,3271.0,33701.0,27837.0,1123.0,15365.0,-2302.0,-14588.0,0.0,19767.0,-304.0,20767.0,-10868.0,-4863.0,21059.0,23683.0,15803.0,12496.0,2415.0,1878.0,-1571.0,47.0,17655.0,15903.0,,,1752.0,-957.0,1102.0,-2545.0,683.0,9486.0,1353.0,22556.0,34.07694794697704,42.055328959035286,88.92032259426593,126.46446862996159,128.59424920127796,98.45,146.35,94.02,148.59,2808.1493460996676,46.191700656144704,42.857142857142854,5152.0,2266.0,-2886.0,1784.0,52935.0,55898.0,2963.0,23751.0,75491.0,75491.0,75491.0
2022-06-01,-2751.0,5022.16,-1155.0,-6618.16,-1596.0,3867.16,23252.0,29688.0,-6436.0,4772.0,-964.0,-123.0,0.0,971.0,-1960.0,-24519.0,47785.4,-4612.0,-67692.4,-19907.0,43173.409999999996,246639.0,303457.0,-56818.0,43144.0,-10437.0,-408.0,-58.0,9216.0,3718.0,-72304.4,-180.0,1809.0,-2048.0,-69.0,128.0,2349.0,2529.0,2561.0,-502.0,-1371.0,0.0,1723.0,-502.0,1281.0,-841.0,588.0,3782.0,3795.0,1679.0,1175.0,119.0,167.0,-1001.0,56.0,-13.0,504.0,98.0,161.0,43.0,87.0,0.0,43.0,0.0,-63.0,19079.0,9817.0,-23415.0,2858.0,29819.0,23484.0,4405.0,16909.0,-2832.0,-18301.0,0.0,18279.0,-200.0,20456.0,-10827.0,-4836.0,20962.0,23105.0,16603.0,12204.0,2245.0,1853.0,-2901.0,53.0,13057.0,14278.0,,,-1221.0,491.0,2300.0,-1095.0,2256.0,12073.0,-5702.0,24519.0,51.40947027763584,49.23936539010563,90.72495130924042,136.04555883316945,121.1548839719374,97.67,124.71,93.39,127.72,2778.614828225811,37.58717729108039,34.285714285714285,5224.0,5623.0,399.0,-579.0,50377.0,51884.0,1507.0,17572.0,74896.0,74896.0,74896.0
2022-07-01,-2965.0,4797.1,-1686.0,-6076.1,-1279.0,3111.1,18495.0,27759.0,-9264.0,6940.0,-701.0,60.0,-16.0,4974.0,4423.0,-28183.0,48450.270000000004,-6196.0,-70437.27,-21987.0,42254.28,248728.0,311662.0,-62934.0,45543.0,-10391.0,-401.0,-55.0,10016.0,1441.0,-76633.27,2430.0,356.0,-1331.0,28.0,3377.0,4349.0,1919.0,755.0,-199.0,-758.0,0.0,2284.0,2598.0,653.0,-984.0,-390.0,396.0,897.0,4076.0,799.0,136.0,107.0,-333.0,126.0,-501.0,3277.0,59.0,72.0,27.0,,0.0,27.0,0.0,-13.0,19663.0,8997.0,-24854.0,2936.0,32584.0,26093.0,6430.0,16098.0,-2938.0,-19122.0,0.0,20200.0,2683.0,20238.0,-11066.0,-5356.0,19956.0,22687.0,19881.0,11890.0,2087.0,1890.0,-3023.0,249.0,10727.0,13430.0,,,-2703.0,2776.0,3132.0,1120.0,5260.0,14257.0,-4634.0,28183.0,54.63917525773196,50.587233438597735,87.9622691409177,167.20773759461733,110.42328042328042,97.03,169.21,93.04,168.58,2875.6654671202405,35.53915480963701,94.28571428571428,1803.0,4635.0,2832.0,-402.0,48840.0,51714.0,2874.0,16789.0,77023.0,77023.0,77023.0
2022-08-01,-1529.0,7866.47,-2242.0,-7153.47,713.0,5624.47,21081.0,30737.0,-9656.0,8734.0,-660.0,53.0,9.0,2066.0,10786.0,-32451.0,49681.33,-8209.0,-73923.33,-24242.0,41472.34,250944.0,320649.0,-69705.0,47882.0,-10199.0,-429.0,-24.0,10514.0,-1020.0,-82132.33,10240.0,670.0,428.0,-36.0,9178.0,8102.0,-2138.0,985.0,794.0,-381.0,0.0,4086.0,2031.0,1408.0,-821.0,-1383.0,465.0,699.0,2991.0,655.0,247.0,202.0,-44.0,-72.0,-234.0,2336.0,80.0,50.0,41.0,18.0,0.0,41.0,0.0,30.0,20941.0,8662.0,-24766.0,3176.0,33869.0,23523.0,2582.0,14534.0,-2667.0,-19397.0,0.0,22943.0,4975.0,13997.0,-10862.0,-7207.0,19647.0,22057.0,20722.0,11238.0,2191.0,1917.0,-2810.0,437.0,9932.0,13356.0,,,-3424.0,2102.0,2772.0,4383.0,7074.0,15736.0,-1494.0,32451.0,66.89622922246312,48.491571908415764,89.07376343111031,184.39224061220858,114.29316640584246,97.84,194.63,94.45,193.95,2890.7644108069185,32.39961788542726,71.42857142857143,1574.0,3744.0,2170.0,8070.0,47603.0,51641.0,4038.0,16903.0,80054.0,80054.0,80054.0
2022-09-01,-1954.0,7800.43,-2632.0,-7122.43,678.0,5168.43,22409.0,30444.0,-8035.0,6921.0,-841.0,1.0,-2.0,1531.0,-1656.0,-37475.0,50475.619999999995,-10586.0,-77364.62,-26889.0,39889.63,252548.0,329162.0,-76614.0,49636.0,-10019.0,-478.0,-23.0,11043.0,-8265.0,-87950.62,-1231.0,695.0,-2805.0,-97.0,976.0,916.0,2147.0,1172.0,-508.0,-2388.0,0.0,3267.0,-86.0,495.0,-1036.0,-838.0,1042.0,1121.0,1347.0,1034.0,91.0,184.0,-178.0,-49.0,-79.0,313.0,311.0,3893.0,226.0,3760.0,0.0,226.0,0.0,-3582.0,18190.0,8499.0,-27931.0,3115.0,34507.0,23449.0,5259.0,14412.0,-3237.0,-22369.0,0.0,26290.0,5391.0,14073.0,-11111.0,-9148.0,19595.0,21887.0,20706.0,11387.0,2226.0,1901.0,-2390.0,429.0,7388.0,16263.0,,,-8875.0,234.0,929.0,144.0,7027.0,15526.0,-1277.0,37475.0,66.21177875389142,41.430286857905266,89.52803033764334,181.83893914112585,117.09626512361915,97.6,183.85,93.87,183.22,2896.8848511649685,29.467645096731154,57.14285714285714,6099.0,2706.0,-3393.0,2162.0,50389.0,49059.0,-1330.0,19520.0,87864.0,87864.0,87864.0
2022-10-01,-864.0,8121.2,-3025.0,-5960.2,2161.0,5096.2,21019.0,27468.0,-6449.0,6278.0,-727.0,34.0,-4.0,2788.0,5059.0,-42271.0,50113.99,-13639.0,-78745.98999999999,-28632.0,36475.0,252874.0,335887.0,-83013.0,51135.0,-9834.0,-559.0,-27.0,14976.0,-4686.0,-92384.98999999999,3139.0,941.0,-569.0,-167.0,2934.0,998.0,-2141.0,1216.0,-361.0,-184.0,0.0,1753.0,-536.0,71.0,-961.0,355.0,805.0,1533.0,872.0,989.0,184.0,91.0,183.0,33.0,-728.0,-117.0,2747.0,1676.0,2642.0,1613.0,2500.0,92.0,50.0,1071.0,22636.0,9254.0,-25570.0,2490.0,36462.0,28033.0,5397.0,14882.0,-3543.0,-19793.0,0.0,27886.0,5792.0,14094.0,-11285.0,-7772.0,19311.0,21971.0,21091.0,11782.0,2395.0,1921.0,-1865.0,534.0,9999.0,16563.0,9174.0,,-6564.0,-845.0,96.0,1424.0,6649.0,15903.0,3219.0,42271.0,56.729568722576964,37.62153722410163,87.89313185562787,179.01035477847563,124.67464862051014,96.49,184.44,91.94,184.8,2864.287187226358,35.42854439213645,80.0,4226.0,4503.0,277.0,2862.0,51251.0,51971.0,720.0,21916.0,93522.0,93522.0,93522.0
2022-11-01,-4119.0,4822.48,-2435.0,-6506.48,-1684.0,2387.48,21698.0,28871.0,-7173.0,3469.0,-400.0,-15.0,-1.0,1643.0,3613.0,-44049.0,52174.45,-16673.0,-79550.45,-27376.0,35501.46000000001,252889.0,339445.0,-86556.0,52217.0,-9242.0,-468.0,-26.0,15396.0,-3904.0,-96223.45,6090.0,989.0,933.0,-345.0,4513.0,1998.0,-4092.0,1401.0,385.0,568.0,0.0,2124.0,-1765.0,456.0,-1171.0,1847.0,2945.0,4302.0,1131.0,1367.0,77.0,161.0,-205.0,117.0,-1357.0,-236.0,1770.0,1129.0,1554.0,1118.0,1500.0,54.0,0.0,641.0,24775.0,9897.0,-22390.0,568.0,36700.0,29054.0,4279.0,15397.0,-4096.0,-16138.0,0.0,28746.0,4423.0,12159.0,-11437.0,-4647.0,18037.0,22129.0,20964.0,11790.0,2399.0,1873.0,-1666.0,481.0,11558.0,15584.0,10550.0,,-4026.0,-1593.0,-604.0,2989.0,5082.0,14979.0,7327.0,44049.0,51.55572382460246,34.00531226588572,81.50842785485109,177.8117048346056,128.08328884143086,95.1,184.13,91.92,180.15,2866.519143490933,34.95198528910986,60.0,6948.0,5707.0,-1241.0,7331.0,50519.0,51950.0,1431.0,23344.0,94568.0,94568.0,94568.0
2022-12-01,-5884.0,3524.7,-2614.0,-6794.7,-3270.0,910.7,22865.0,30940.0,-8075.0,2553.0,-573.0,211.0,-7.0,886.0,2434.0,-46668.0,52849.71,-19380.0,-80137.71,-27288.0,33469.72,253352.0,342937.0,-89585.0,52488.0,-9202.0,-369.0,-35.0,23293.0,12311.0,-99517.70999999999,7439.0,573.0,1144.0,-135.0,5857.0,2445.0,-4994.0,1113.0,-392.0,785.0,0.0,1352.0,60.0,504.0,-977.0,983.0,2308.0,2981.0,1423.0,1845.0,968.0,166.0,389.0,-36.0,-673.0,-422.0,2362.0,1129.0,2126.0,1027.0,2000.0,126.0,0.0,1233.0,35721.0,9842.0,-17921.0,-325.0,44125.0,29523.0,-6198.0,14776.0,-3487.0,-13552.0,0.0,29402.0,2394.0,11086.0,-11096.0,-580.0,17369.0,22975.0,19019.0,12283.0,3019.0,1849.0,-179.0,273.0,13746.0,16610.0,12603.0,,-2864.0,-1095.0,-522.0,2098.0,1130.0,10972.0,12457.0,46668.0,37.16424482606781,23.510756835518983,75.59956474428728,154.84002279573394,163.27744726879394,95.8,164.48,91.85,161.28,1226.8415070143838,49.912145367275215,20.0,6019.0,6825.0,806.0,6633.0,52860.0,52010.0,-850.0,36571.0,99528.0,99528.0,99528.0
2023-01-01,-10204.0,2243.36,-4796.0,-7651.36,-5408.0,-2552.63,19219.0,31800.0,-12581.0,3275.0,-670.0,-228.0,-13.0,2207.0,-9341.0,-49758.0,53617.58,-23648.0,-79727.58,-26110.0,29969.6,254943.0,348557.0,-93614.0,53718.0,-9423.0,-439.0,-48.0,22503.0,3912.0,-103375.58,-1331.0,212.0,428.0,-178.0,-1793.0,5119.0,6450.0,805.0,-401.0,1450.0,0.0,3310.0,-539.0,1419.0,-925.0,-1696.0,652.0,1341.0,1267.0,997.0,63.0,106.0,-167.0,90.0,-689.0,270.0,3600.0,2014.0,3343.0,1873.0,2750.0,568.0,25.0,1586.0,31215.0,9580.0,-15710.0,-699.0,38044.0,32084.0,869.0,14773.0,-3591.0,-11109.0,0.0,30279.0,1837.0,11285.0,-11390.0,-1735.0,17293.0,23597.0,19228.0,12626.0,3015.0,1851.0,-151.0,526.0,16742.0,18161.0,15435.0,,-1419.0,-419.0,-207.0,4282.0,298.0,9878.0,15954.0,49758.0,30.787931679341728,19.852084086980987,73.28473958554054,152.28892760969427,162.88492706645056,95.88,126.26,91.44,117.54,1185.5295805519265,45.22488846014711,74.28571428571429,4317.0,5325.0,1008.0,-2339.0,55334.0,54971.0,-363.0,31578.0,105092.0,105092.0,105092.0
2023-02-01,-8777.0,832.41,-3794.0,-5815.41,-4983.0,-2961.58,18389.0,28902.0,-10513.0,2347.0,-768.0,157.0,-24.0,4829.0,-4677.0,-53186.0,52494.54,-27098.0,-78582.54000000001,-26088.0,25396.57,253454.0,351285.0,-97831.0,54326.0,-9442.0,-239.0,-71.0,26065.0,1453.0,-105680.54000000001,-705.0,623.0,-1334.0,62.0,-56.0,2068.0,2773.0,951.0,-154.0,-564.0,0.0,980.0,1288.0,224.0,-657.0,-651.0,1634.0,628.0,1009.0,742.0,40.0,251.0,118.0,108.0,1006.0,267.0,1331.0,173.0,1090.0,36.0,0.0,1090.0,0.0,1158.0,28645.0,10100.0,-15382.0,-744.0,34671.0,31526.0,2881.0,15170.0,-3550.0,-10107.0,0.0,26071.0,4027.0,11159.0,-11244.0,-2256.0,18677.0,22651.0,19403.0,12761.0,3055.0,1922.0,-338.0,564.0,14970.0,15625.0,13498.0,,-655.0,1273.0,1896.0,488.0,2668.0,12768.0,12640.0,53186.0,40.499904840449155,24.006317451961042,82.45552072756169,152.04921244416582,158.94901144640997,97.41,103.99,94.03,96.95,1438.3587527161442,49.007257548979055,91.42857142857143,1657.0,3773.0,2116.0,-2821.0,51975.0,54633.0,2658.0,25987.0,105161.0,105161.0,105161.0
2023-03-01,-4995.0,847.0,-1262.0,-4580.0,-3733.0,-414.99,23341.0,29672.0,-6331.0,2633.0,-1374.0,77.0,-10.0,1525.0,-264.0,-52688.0,50793.95,-27405.0,-76076.95000000001,-25283.0,23388.989999999998,254142.0,351828.0,-97686.0,54568.0,-9598.0,28.0,-79.0,27033.0,5695.0,-103481.95,3216.0,544.0,-1544.0,-194.0,4410.0,5159.0,1943.0,1049.0,-199.0,-925.0,0.0,6425.0,-376.0,4.0,-819.0,-321.0,1596.0,1607.0,1999.0,2570.0,167.0,157.0,52.0,144.0,-11.0,-571.0,2606.0,3406.0,2431.0,3225.0,2250.0,176.0,5.0,-800.0,31429.0,10416.0,-13251.0,-1056.0,35320.0,35301.0,3872.0,15547.0,-3016.0,-8516.0,0.0,30538.0,2055.0,9868.0,-11175.0,-2002.0,19499.0,23255.0,19651.0,14348.0,2333.0,1903.0,-461.0,539.0,15425.0,16340.0,13903.0,,-915.0,-582.0,-38.0,5497.0,1547.0,11963.0,19084.0,52688.0,33.8885583977791,22.70535985423626,83.84863470221458,136.9598550320602,122.59590120861796,97.72,96.48,94.58,85.05,1364.8100850234835,51.30769814758579,48.57142857142857,7559.0,6193.0,-1366.0,4582.0,54761.0,55386.0,625.0,30804.0,107449.0,107449.0,107449.0
2023-04-01,-4779.0,90.01,-1092.0,-3777.01,-3687.0,-1001.98,19021.0,26079.0,-7058.0,3531.0,-1312.0,60.0,-8.0,30.0,-6873.0,-54827.0,46788.92,-28069.0,-73546.92,-26758.0,18719.97,249753.0,350153.0,-100400.0,55296.0,-9918.0,195.0,-84.0,24627.0,-4395.0,-101615.92,-2116.0,779.0,-951.0,-186.0,-1758.0,1261.0,3377.0,1248.0,38.0,-1001.0,0.0,2144.0,223.0,-526.0,-865.0,-604.0,2570.0,2926.0,771.0,971.0,79.0,100.0,719.0,81.0,-356.0,-200.0,2794.0,3714.0,2614.0,3589.0,2500.0,114.0,0.0,-920.0,25889.0,10250.0,-12552.0,-1325.0,29516.0,33210.0,7321.0,15539.0,-3128.0,-7918.0,0.0,31121.0,1895.0,6798.0,-11097.0,-3048.0,19370.0,23618.0,19522.0,14445.0,2280.0,1905.0,-25.0,716.0,17813.0,19324.0,16162.0,,-1511.0,-556.0,223.0,1981.0,829.0,11079.0,20766.0,54827.0,33.360433604336045,20.207197183869262,82.0137183504107,135.14710972654896,119.68503937007875,98.68,96.26,96.58,79.5,1504.9737614746853,44.917650062925205,0.0,7586.0,6034.0,-1552.0,-564.0,58164.0,57334.0,-830.0,26719.0,112991.0,112991.0,112991.0
2023-05-01,-7478.0,-936.08,-2633.0,-3908.91,-4845.0,-3569.08,21264.0,31719.0,-10455.0,4321.0,-1365.0,21.0,-16.0,-922.0,-16578.0,-56299.0,45031.24,-29366.0,-71964.23000000001,-26933.0,15665.28,252053.0,354079.0,-102026.0,55774.0,-10355.0,308.0,-92.0,22528.0,-15034.0,-101330.23999999999,-8162.0,145.0,-1969.0,26.0,-6364.0,5227.0,13389.0,669.0,-620.0,-1184.0,0.0,4669.0,634.0,1763.0,-704.0,-1043.0,2074.0,1590.0,1207.0,1523.0,138.0,187.0,266.0,249.0,484.0,-316.0,323.0,372.0,145.0,165.0,0.0,126.0,19.0,-49.0,18829.0,8336.0,-9618.0,-1291.0,21402.0,39991.0,21162.0,13925.0,-2119.0,-5953.0,0.0,34117.0,3030.0,7752.0,-10761.0,-3153.0,20269.0,23420.0,19772.0,14667.0,2309.0,1879.0,-201.0,847.0,18081.0,17789.0,16282.0,,292.0,168.0,313.0,3380.0,1954.0,10290.0,26691.0,56299.0,25.730789427621215,18.277411676939202,86.54568744662681,134.80602713574692,122.88451303885046,101.36,96.81,99.77,80.71,1722.2436916224497,40.01492033606281,22.857142857142858,3465.0,3564.0,99.0,-8261.0,56477.0,58632.0,2155.0,16674.0,112776.0,112776.0,112776.0
