tarih,borc_odeme_top,borc_odeme_top_4h,borc_odeme_haz,borc_odeme_haz_4h,borc_odeme_dgr,borc_odeme_dgr_4h,borc_odeme_tcmb,borc_odeme_tcmb_4h,borc_odeme_top_52h
2020-12-16,117.71,1427.2099999999991,108.43,1402.76,9.1,20.440000000000012,0.18,0.6300000000000284,20822.37
2020-12-23,1010.53,2342.0099999999993,963.27,2270.96,45.21,65.08000000000001,2.05,2.5900000000000283,21552.18
2020-12-30,73.15,2118.949999999999,49.79,2037.4299999999998,22.33,78.07000000000001,1.03,3.4500000000000286,21481.06
2021-01-06,292.02,1493.409999999999,220.7,1342.1899999999998,71.03,147.67000000000002,0.29,3.5500000000000282,21683.63
2021-01-13,78.43,1454.129999999999,76.02,1309.78,2.38,140.95000000000002,0.03,3.4000000000000283,21539.06
2021-01-20,1549.48,1993.079999999999,1549.3,1895.81,0.13,95.87000000000002,0.05,1.4000000000000283,23010.7
2021-01-27,212.58,2132.509999999999,210.01,2056.0299999999997,2.47,76.01000000000002,0.1,0.4700000000000284,23213.26
2021-02-03,138.61,1979.099999999999,132.34,1967.6699999999998,6.26,11.240000000000014,0.01,0.19000000000002842,23091.73
2021-02-10,1369.58,3270.249999999999,1369.29,3260.9399999999996,0.26,9.120000000000013,0.03,0.19000000000002842,24338.29
2021-02-17,550.54,2271.309999999999,547.42,2259.06,2.27,11.260000000000016,0.85,0.9900000000000284,24533.27
2021-02-24,313.31,2372.039999999999,306.74,2355.79,6.56,15.350000000000014,0.01,0.9000000000000284,24683.94
2021-03-03,282.18,2515.6099999999988,273.18,2496.63,8.4,17.490000000000016,0.6,1.4900000000000284,24614.54
2021-03-10,116.35,1262.379999999999,116.24,1243.58,0.11,17.340000000000014,0.0,1.4600000000000284,24427.530000000002
2021-03-17,3618.39,4330.229999999999,3594.59,4290.75,23.77,38.84000000000002,0.03,0.6400000000000284,27772.350000000002
2021-03-24,229.72,4246.639999999999,226.48,4210.49,3.11,35.390000000000015,0.13,0.7600000000000284,27723.94
2021-03-31,2425.7,6390.159999999998,2407.66,6344.969999999999,17.44,44.430000000000014,0.6,0.7600000000000284,29378.96
2021-04-07,116.69,6390.499999999999,104.05,6332.78,12.62,56.94000000000001,0.02,0.7800000000000284,29409.75
2021-04-14,447.47,3219.5799999999986,435.54,3173.73,11.6,44.77000000000002,0.33,1.0800000000000285,29405.59
2021-04-21,275.12,3264.979999999999,273.54,3220.79,1.27,42.930000000000014,0.31,1.2600000000000284,29375.98
2021-04-28,323.98,1163.259999999999,321.97,1135.1000000000001,2.01,27.500000000000014,0.0,0.6600000000000285,29428.519999999997
2021-05-05,139.47,1186.039999999999,131.76,1162.8100000000002,7.6,22.48000000000001,0.11,0.7500000000000284,29225.469999999998
2021-05-12,320.31,1058.8799999999992,319.03,1046.3,1.28,12.160000000000013,0.0,0.4200000000000284,29347.83
2021-05-19,290.7,1074.4599999999991,232.42,1005.1800000000001,58.26,69.15,0.02,0.13000000000002843,27031.13
2021-05-26,150.01,900.4899999999991,149.5,832.71,0.51,67.65,0.0,0.13000000000002843,26896.98
2021-06-02,3163.0,3924.019999999999,3158.42,3859.37,4.58,64.63000000000001,0.0,0.020000000000028422,28579.02
2021-06-09,1242.72,4846.429999999999,1198.02,4738.36,44.16,107.51,0.54,0.5600000000000285,27340.81
2021-06-16,112.29,4668.0199999999995,110.42,4616.36,1.63,50.88000000000001,0.24,0.7800000000000284,27229.659999999996
2021-06-23,230.22,4748.23,210.08,4676.94,20.14,70.51,0.0,0.7800000000000284,27147.82
2021-06-30,190.8,1776.029999999999,188.36,1706.88,2.44,68.37,0.0,0.7800000000000284,27124.96
2021-07-07,43.1,576.4099999999991,37.27,546.13,5.52,29.73000000000001,0.31,0.5500000000000285,26982.19
2021-07-14,203.53,667.6499999999991,201.0,636.71,2.53,30.630000000000013,0.0,0.3100000000000284,26905.59
2021-07-21,2741.18,3178.6099999999988,2738.87,3165.5,2.23,12.720000000000013,0.08,0.39000000000002844,29414.19
2021-07-28,165.14,3152.9499999999985,164.91,3142.0499999999997,0.0,10.280000000000014,0.23,0.6200000000000284,29110.52
2021-08-04,177.57,3287.4199999999987,154.32,3259.1,23.15,27.91000000000001,0.1,0.41000000000002845,29032.98
2021-08-11,318.93,3402.819999999999,318.68,3376.7799999999997,0.25,25.63000000000001,0.0,0.41000000000002845,29063.17
2021-08-18,459.37,1121.009999999999,459.33,1097.24,0.04,23.440000000000012,0.0,0.3300000000000284,28999.999999999996
2021-08-25,187.71,1143.579999999999,185.1,1117.43,2.46,25.900000000000013,0.15,0.2500000000000284,28998.75
2021-09-01,182.5,1148.509999999999,173.15,1136.26,9.35,12.100000000000014,0.0,0.15000000000002842,28960.32
2021-09-08,188.86,1018.4399999999991,187.68,1005.26,0.85,12.700000000000014,0.33,0.4800000000000284,28926.87
2021-09-15,212.99,772.0599999999991,204.34,750.2700000000001,8.63,21.290000000000013,0.02,0.5000000000000284,28729.61
2021-09-22,231.55,815.8999999999991,228.34,793.51,3.2,22.030000000000015,0.01,0.36000000000002846,28628.94
2021-09-29,329.98,963.3799999999991,222.78,843.14,107.2,119.88000000000002,0.0,0.3600000000000285,28546.519999999997
2021-10-06,140.79,915.309999999999,118.85,774.31,21.83,140.86,0.11,0.14000000000002844,28360.1
2021-10-13,159.53,861.849999999999,157.93,727.9,1.57,133.80000000000004,0.03,0.15000000000002842,28309.89
2021-10-20,322.96,953.2599999999991,321.89,821.45,1.07,131.67000000000002,0.0,0.1400000000000284,28262.170000000002
2021-10-27,404.6,1027.8799999999992,403.24,1001.9100000000001,1.36,25.830000000000013,0.0,0.1400000000000284,28291.59
2021-11-03,42.01,929.0999999999991,38.17,921.23,3.84,7.840000000000014,0.0,0.03000000000002842,28215.219999999998
2021-11-10,140.71,910.2799999999991,140.46,903.76,0.25,6.520000000000014,0.0,0.0,27881.98
2021-11-17,2030.05,2617.369999999999,1898.04,2479.91,131.91,137.36,0.1,0.10000000000002843,29373.62
2021-11-24,94.16,2306.9299999999994,62.81,2139.48,31.0,167.0,0.35,0.4500000000000284,29372.05
2021-12-01,217.88,2482.7999999999993,214.6,2315.9100000000003,3.28,166.44000000000003,0.0,0.4500000000000284,29293.72
2021-12-08,117.79,2459.879999999999,96.37,2271.82,21.42,187.61,0.0,0.4500000000000284,28493.949999999997
2021-12-15,179.92,609.7499999999993,178.87,552.65,1.05,56.75000000000003,0.0,0.3500000000000284,28556.16
2021-12-22,1607.34,2122.9299999999994,1571.15,2060.9900000000002,35.99,61.74000000000003,0.2,0.20000000000002843,29152.97
2021-12-29,217.11,2122.159999999999,213.01,2059.4,3.66,62.12000000000003,0.44,0.6400000000000284,29296.93
2022-01-05,150.7,2155.0699999999993,136.28,2099.31,14.4,55.10000000000003,0.02,0.6600000000000285,29155.609999999997
2022-01-12,184.55,2159.699999999999,180.96,2101.4,3.59,57.64000000000003,0.0,0.6600000000000285,29261.73
2022-01-19,486.14,1038.4999999999993,486.06,1016.31,0.08,21.73000000000003,0.0,0.46000000000002844,28198.39
2022-01-26,140.18,961.5699999999993,130.86,934.1600000000001,9.25,27.32000000000003,0.07,0.09000000000002843,28125.99
2022-02-02,78.86,889.7299999999992,76.35,874.23,2.33,15.250000000000028,0.18,0.2500000000000284,28066.24
2022-02-09,443.57,1148.7499999999993,443.1,1136.37,0.15,11.810000000000029,0.32,0.5700000000000285,27140.23
2022-02-16,489.72,1152.3299999999995,487.76,1138.0700000000002,1.87,13.600000000000028,0.09,0.6600000000000285,27079.409999999996
2022-02-23,2407.22,3419.369999999999,2382.8,3390.01,24.42,28.77000000000003,0.0,0.5900000000000285,29173.32
2022-03-02,1399.94,4740.449999999999,1334.51,4648.17,65.43,91.87000000000003,0.0,0.41000000000002845,30291.079999999998
2022-03-09,107.66,4404.54,107.56,4312.63,0.1,91.82000000000002,0.0,0.09000000000002842,30282.389999999996
2022-03-16,1348.97,5263.789999999999,1327.15,5152.02,21.8,111.75000000000004,0.02,0.020000000000028422,28012.969999999998
2022-03-23,513.2,3369.7699999999995,511.12,3280.34,2.08,89.41000000000004,0.0,0.020000000000028422,28296.45
