Tarih,usdtry,net_dis_varlik_usd,kamu_doviz_mev_usd,brut_usd,swap_toplam_usd,swap_yerli_usd,swap_yabanci_usd,swap_capa_tarih,swap_capa_tipi,swap_haric_usd,swap_capa_revizyon,altin_fiyat,altin_fiyat_kaynak,ons,ons_kaynak,altin_fiyat_etkisi,altin_miktar_etkisi,altin_deger_ima,bennet_fark,net_doviz_alimi,net_doviz_alimi_altin_haric,net_doviz_alimi_birikimli,altin_fiyat_etkisi_birikimli,akim_gecici,altin_usd,doviz_usd,eski_net_rezerv_usd,eski_swap_haric_usd,analitik_dis_varlik_usd,tanim_farki,net_rezerv_usd,swap_haric_net_rezerv_usd,swap_duzeltme_usd,swap_gozlem,kur_varyant_fark
2024-08-08,33.4965,45.95671404475095,8.385953696654875,147.38766360663735,22.932,-0.18,23.112,2024-07-31,aylık,23.024714044750954,-0.0,2398.55,agort03,23.96383237587351,ara_deger,0.16367297512721432,0.26056407832137657,57.478450145151406,0.00036993170620339133,0.09653549021644306,-0.1640285881049335,,,False,55.91950485569756,91.46815875093978,46.92841299837297,24.32891299837297,149.41508172495637,-0.9716989536220169,45.95671404475095,23.024714044750954,-22.932,False,0.08258206553959102
2024-08-09,33.4471,46.35691593591074,8.345947122471006,150.23950795299956,23.112,0.0,23.112,2024-07-31,aylık,23.244915935910743,-0.0,2405.38,agort03,24.072157912097047,ima,1.0736182428795262,-0.21331406634836908,57.9026871986,0.0019416091884703057,-0.31842075427141503,-0.10510668792304595,,,False,56.07873865035034,94.16076930264921,46.90289986276837,24.36746236276837,152.2669260713186,-0.5459839268576303,46.35691593591074,23.244915935910743,-23.112,False,0.0832859209587723
2024-08-12,33.4596,47.079761832179706,8.31359553013186,148.12019512272386,23.112,0.0,23.112,2024-07-31,aylık,23.967761832179708,-0.0,2449.98,agort03,23.985090235484027,ara_deger,0.2206628301664487,-0.07137169632440003,58.76299137513116,0.00013350377080664777,0.3648856565075903,0.43625735283199035,,,False,57.11853766082088,91.00165746190298,45.39333043431481,23.050080434314815,150.1476132410429,1.6864313978648937,47.079761832179706,23.967761832179708,-23.112,False,0.08469326097274571
2024-08-13,33.4843,47.46223023924646,8.335515450524575,149.4649200521071,22.886999999999997,-0.225,23.112,2024-07-31,aylık,24.575230239246462,-0.0,2459.18,agort03,23.95606767661302,ara_deger,0.4762466254110695,-0.07194866479475563,58.912282508973206,0.0002884842351777994,0.291987500260581,0.36393616505533666,,,False,57.333025349079364,92.13189470302773,46.028406805577546,23.749219305577547,151.49233817042614,1.4338234336689126,47.46223023924646,24.575230239246462,-22.886999999999997,False,0.08545966148006916
2024-08-14,33.4928,48.23577327067309,8.340824356279558,150.8962072362956,22.886999999999997,-0.225,23.112,2024-07-31,aylık,25.348773270673096,-0.0,2479.06,agort03,23.927045117742015,ara_deger,-0.04665773797959258,-0.07189207080496599,59.31658046958952,2.8296994899236483e-05,0.7449063830611607,0.8167984538661267,,,False,59.676323793563306,91.21988344273228,46.746048553719,24.530923553719,152.9300206910142,1.4897247169540933,48.23577327067309,25.348773270673096,-22.886999999999997,False,0.08683048727240414
2024-08-15,33.4846,48.705298166918524,8.112100607443422,150.76479136660225,22.886999999999997,-0.225,23.112,2024-07-31,aylık,25.818298166918527,-0.0,2477.11,agort03,23.898022558871006,ara_deger,0.07958041512103871,-0.07198871592599762,59.19803066080496,4.8322560520216995e-05,0.5656340392476579,0.6376227551736555,,,False,59.62938308563472,91.13540828096754,47.28655047394922,25.13548797394922,152.79860482132082,1.4187476929693048,48.705298166918524,25.818298166918527,-22.886999999999997,False,0.08755219063002616
2024-08-16,33.5746,49.351082812602385,8.112670798758586,152.89184761049142,22.886999999999997,-0.225,23.112,2024-07-31,aylık,26.46408281260239,-0.0,2480.44,agort03,23.869,irfcl_pdf,1.164329819999994,0.007587660000000287,59.20562236,7.316999999984475e-05,-0.6783611455510816,-0.685948805551082,,,False,59.709543371482006,93.18230423900943,47.78494912821002,25.697949128210023,154.92566106521002,1.5661336843923621,49.351082812602385,26.46408281260239,-22.886999999999997,True,0.08862213176397234
2024-08-19,33.6107,49.91126501382,8.186884325527288,152.3775780664339,22.886999999999997,-0.225,23.112,2024-07-31,aylık,27.024265013820003,-0.0,2529.22,agort03,23.872,ara_deger,0.5211257600000091,0.002551050000003118,60.37753984,1.0915000000055741e-05,-1.0944646503823208,-1.097015700382324,,,False,60.883783234434084,91.49379483199982,48.226304569675726,26.043304569675726,154.4113915211525,1.6849604441442736,49.91126501382,27.024265013820003,-22.886999999999997,False,0.08982791456930339
2024-08-20,33.6524,49.539646325373525,8.163604527463123,151.95177452711926,23.112,0.0,23.112,2024-07-31,aylık,26.427646325373527,0.7999999999999972,2551.05,agort03,23.873,ara_deger,-0.4796085700000035,0.0025309600000030935,60.90121665000001,1.004499999995856e-05,-1.0531310666099412,-1.0556620266099443,,,False,61.40927844165518,90.54249608546408,47.97710112800275,25.76210112800275,153.98558798183785,1.562545197370774,49.539646325373525,26.427646325373527,-23.112,False,0.08904881106153875
2024-08-21,33.7482,47.15072946112682,8.107427299826362,151.20199679496346,22.312,0.0,22.312,2024-08-16,haftalık,24.83872946112682,-0.0,2530.96,agort03,23.874000000000002,ara_deger,0.10528433999999653,0.002535369999994091,60.42413904000001,2.2050000000051195e-06,-1.5584519822216747,-1.5609873522216688,,,False,59.96590006826488,91.23609672669858,45.66024484268791,23.41324484268791,153.21283644757352,1.490484618438913,47.15072946112682,24.83872946112682,-22.312,False,0.08479293534965814
2024-08-22,33.8465,45.58161399258417,7.991479473505385,150.66067988412198,22.312,0.0,22.312,2024-08-16,haftalık,23.269613992584166,-0.0,2535.37,agort03,23.875,ara_deger,-0.8673787499999983,0.002499040000003054,60.53195875,1.816500000006993e-05,0.6790982010133237,0.6765991610133207,,,False,60.07038596266899,90.59029392145298,44.29991349179384,22.020913491793838,152.67151953673203,1.281700500790329,45.58161399258417,23.269613992584166,-22.312,False,0.08200187137204408
2024-08-23,33.8506,45.31264751584905,7.910793545756944,150.40777080038043,22.312,0.0,22.312,2024-08-16,haftalık,23.00064751584905,-0.0,2499.04,agort03,23.876,irfcl_pdf,0.8815019200000017,-0.01997068499999625,59.667079040000004,0.0001453724999999073,-2.1515918733655877,-2.1316211883655916,,,False,59.20962121353029,91.19814958685015,43.68770042480783,21.37670042480783,152.4186104529905,1.6249470910412214,45.31264751584905,23.00064751584905,-22.312,True,0.08150814171159268
2024-08-26,33.8863,44.03597167586901,7.904207659142486,148.6035710384362,22.312,0.0,22.312,2024-08-16,haftalık,21.723971675869006,-0.0,2535.96,agort03,23.868125000000003,ara_deger,0.2732900312499957,-0.006686951250004778,60.528610275000005,1.502812499998285e-05,-0.5389103091397915,-0.5322233578897868,,,False,60.08436480114936,88.51920623728684,42.32691161324783,20.005786613247828,150.61441069104623,1.7090600626211767,44.03597167586901,21.723971675869006,-22.312,False,0.07912836285147816
2024-08-27,33.9282,43.72012930246816,7.853985563631434,148.56404141977225,22.312,0.0,22.312,2024-08-16,haftalık,21.408129302468158,0.0010000000000012221,2547.41,agort03,23.8655,ara_deger,-0.3835185849999931,-0.006644767499995756,60.795213355,2.109187499998999e-05,0.27617946779547003,0.2828242352954658,,,False,60.35564903945483,88.20839238031742,42.155526317340744,19.831026317340744,150.57488107238228,1.564602985127415,43.72012930246816,21.408129302468158,-22.312,False,0.07872077510374785
2024-08-28,33.9577,43.65314785748151,7.895343235849306,148.76388977327662,22.311,0.0,22.311,2024-08-23,haftalık,21.342147857481507,-0.0,2531.34,agort03,23.862875000000003,ara_deger,0.9571399162499923,-0.006750056250004823,60.405050002500005,5.2644375000077126e-05,-2.111098159807484,-2.104348103557479,,,False,60.469643532637136,88.29424624063948,42.047423235378126,19.719548235378124,150.76973708466707,1.6057246221033807,43.65314785748151,21.342147857481507,-22.311,False,0.07853201158408821
2024-08-29,33.9626,42.538819024456316,7.934972646381607,149.4036213099754,22.311,0.0,22.311,2024-08-23,haftalık,20.227819024456316,-0.0,2571.45,agort03,23.86025,ara_deger,0.0,-0.01440161640675913,61.3554398625,0.0,0.39597633964438295,0.4103779560511421,,,False,61.427806956789574,87.97581435318583,41.03256735350061,18.70131735350061,151.40946862136585,1.506251670955706,42.538819024456316,20.227819024456316,-22.311,False,0.07651631282504648
2024-09-02,33.9233,42.964865947593545,7.9650432298744525,150.09250046137925,22.311,0.0,22.311,2024-08-23,haftalık,20.653865947593545,-0.0,2571.45,ffill,23.854649418068888,ara_deger,-1.0925429433475486,-0.0004427236271613253,61.34103824609324,4.014163111243363e-06,-3.751409156793504,-3.750966433166343,,,False,61.427806956789574,88.66469350458968,41.15990584642414,18.894972513090803,152.09834777276976,1.8049601011694065,42.964865947593545,20.653865947593545,-22.311,False,0.07724583365891874
2024-09-03,33.9196,38.14823512069718,7.99236450311914,144.36004002218658,22.311,0.0,22.311,2024-08-23,haftalık,15.83723512069718,-0.0,2525.65,agort03,23.85447412710333,ara_deger,-0.37546942276061207,-0.0004399645473634439,60.24805257911853,1.379539898926918e-06,0.49730813324348405,0.4977480977908475,,,False,60.33371857917347,84.0263214430131,36.313724513260766,14.085324513260765,146.36588733357704,1.834510607436414,38.14823512069718,15.83723512069718,-22.311,False,0.06859355945800245
2024-09-04,33.887,38.234901023991505,7.957191695930593,144.09373530279035,22.311,0.0,22.311,2024-08-23,haftalık,15.923901023991505,-0.027000000000001023,2509.91,agort03,23.854298836137772,ara_deger,1.12401456115882,-0.0004482242576514481,59.87214319181055,4.129855148304884e-06,1.258296907012516,1.2587451312701674,,,False,58.606478929465425,85.48725637332493,36.31179608699501,14.119929420328344,146.1302856257562,1.923104936996495,38.234901023991505,15.923901023991505,-22.311,False,0.06881541095276922
2024-09-05,33.9725,40.68629965413202,7.999278857899773,146.0383837266331,22.338,0.0,22.338,2024-08-31,aylık,18.34829965413202,-0.0,2557.03,agort03,23.854123545172218,ara_deger,-0.8026912572950473,-0.0004423257166695089,60.99570952871172,2.949270495489209e-06,1.5657112465746503,1.5661535722913198,,,False,59.70673243941456,86.33165128721853,38.86352543969387,16.70819210636054,148.07493404959897,1.822774214438148,40.68629965413202,18.34829965413202,-22.338,False,0.0731628221096471
2024-09-06,33.9091,41.444901634074625,7.994860848562774,146.7585732869206,22.338,0.0,22.338,2024-08-31,aylık,19.106901634074624,-0.0,2523.38,agort03,23.85394825420666,ima,-0.7824095027379827,0.11097947129735468,60.1925759457,0.00073077890663098,2.797267503726276,2.686288032428921,,,False,58.92100386110835,87.83756942581226,39.7404154931862,17.621615493186198,148.79512360988642,1.7044861408884273,41.444901634074625,19.106901634074624,-22.338,False,0.07454426202500612
2024-09-09,33.8937,43.41227588017832,7.947377093678176,147.5967133219003,22.338,0.0,22.338,2024-08-31,aylık,21.07427588017832,-0.0,2490.58,agort03,23.89850794363537,ara_deger,-0.19883558609103932,0.03686957822709673,59.52114591425937,6.178943600779196e-05,1.3115457563614734,1.2746761781343767,,,False,58.155122810040204,89.44159051186008,41.70704715035537,19.697847150355372,149.63326364486616,1.7052287298229487,43.41227588017832,21.07427588017832,-22.338,False,0.07799064131595194
2024-09-10,33.9676,44.610164715787995,8.032555759017416,148.55011968021367,22.338,0.0,22.338,2024-08-31,aylık,22.272164715787994,-0.0,2482.26,agort03,23.913361173444937,ara_deger,1.9171341652750713,0.038060361660938846,59.35917990639543,0.0005953917169165823,-1.0175485023883337,-1.0556088640492725,,,False,57.9608505434278,90.58926913678587,42.86437175425995,20.89170508759328,150.5866700031795,1.7457929615280463,44.610164715787995,22.272164715787994,-22.338,False,0.08023033667382598
2024-09-11,33.9904,45.50201845226888,8.024823832611562,149.95261995115962,22.338,0.0,22.338,2024-08-31,aylık,23.164018452268877,-0.0,2562.43,agort03,23.928214403254508,ara_deger,-0.4799999809292841,0.03776240587094982,61.314374433331444,0.0001489778949899656,3.3253305382028886,3.2875681323319386,,,False,61.12407262502677,88.82854732613285,43.89162407620975,21.955490742876417,151.98691039234606,1.6103943760591264,45.50201845226888,23.164018452268877,-22.338,False,0.08177952076492459
2024-09-12,33.9398,48.23439775720541,7.911872580274486,151.02880050218974,22.338,0.0,22.338,2024-08-31,aylık,25.896397757205406,-0.0,2542.37,agort03,23.943067633064075,ara_deger,0.48436825821688667,0.038062886710006474,60.87213685827311,0.00015024041952382827,1.5765415352342746,1.538478648524268,,,False,60.64556242304738,90.38323807914236,46.75863358063395,24.859033580633948,153.0630909433762,1.4757641765714595,48.23439775720541,25.896397757205406,-22.338,False,0.08681936245230586
2024-09-13,33.8984,50.26720007433979,7.883765103957708,153.57026691255297,22.338,0.0,22.338,2024-08-31,aylık,27.92920007433979,-0.0,2562.6,agort03,23.957920862873646,ima,0.5115016104223502,-0.15871984038603615,61.3945680032,0.0006557148149619607,0.5793953163208865,0.7381151567069226,,,False,61.128127796229975,92.44213911632299,48.777868158969156,26.914801492302487,155.6045573537394,1.4893319153706344,50.26720007433979,27.92920007433979,-22.338,False,0.09029309129533916
2024-09-16,33.8159,51.36617614790676,7.891844250781437,154.54861931428363,22.338,0.0,22.338,2024-08-31,aylık,29.028176147906755,-0.0,2583.95,agort03,23.896495587467374,ara_deger,0.46693752377911163,-0.053306696755824896,61.747349773236316,0.00020004164690645698,0.07577556353027831,0.1290822602861032,,,False,61.637409591457285,92.91120972282634,49.74732495660326,27.99385828993659,156.58290975547007,1.6188511913034986,51.36617614790676,29.028176147906755,-22.338,False,0.09234048456193507
2024-09-17,33.8895,51.36242139895838,7.845376414523673,154.2360743325635,21.838,-0.5,22.338,2024-08-31,aylık,29.52442139895838,-0.0,2603.49,agort03,23.876020495665284,ara_deger,-0.5842462215289247,-0.05280567125942774,62.1609806002596,0.0002505127481986502,0.16881963788789933,0.2216253091473271,,,False,62.103515740344484,92.13255859221903,49.72883931601233,28.011905982679,156.27036477375,1.6335820829460488,51.36242139895838,29.52442139895838,-21.838,False,0.09243559605652094
2024-09-18,33.9681,50.87886940982863,7.777251009034948,155.57753503944483,21.838,-0.5,22.338,2024-08-31,aylık,29.04086940982863,-0.0,2579.02,agort03,23.855545403863193,ara_deger,0.5570269851802034,-0.053283764653006556,61.52392870747125,0.00023904669678942447,0.061934307986726056,0.1152180726397326,,,False,61.78795706376839,93.78957797567644,49.99930955808538,28.318909558085377,157.63238476688423,0.8795598517432524,50.87886940982863,29.04086940982863,-21.838,False,0.09150311078633368
2024-09-19,34.0283,51.535678332446814,7.815098638486201,156.11580710819445,21.838,-0.5,22.338,2024-08-31,aylık,29.697678332446813,-0.0,2602.37,agort03,23.835070312061102,ara_deger,0.3089025112443127,-0.05354912184276165,62.02767192799845,0.0001326785948775333,0.9395016542748393,0.993050776117601,,,False,62.347374515916485,93.76843259227796,50.72377750284321,29.079910836176545,158.17065683563385,0.8119008296036014,51.535678332446814,29.697678332446813,-21.838,False,0.09267157965417207
2024-09-20,33.9766,52.72341891183933,7.754435052359566,156.3677372294662,21.838,-0.5,22.338,2024-08-31,aylık,30.88541891183933,-0.0,2615.33,agort03,23.81459522025901,ima,1.0676083037242097,-0.8680411625607991,62.2830253174,0.0073142753288524265,-0.9817846493098075,-0.11374348674900836,,,False,62.65786917029933,93.70986805916687,51.7754530176651,30.168119684331767,158.42258695690563,0.9479658941742315,52.72341891183933,30.88541891183933,-21.838,False,0.09495138005857914
2024-09-23,33.9531,52.46149303009151,7.656685516197343,156.88297921896017,21.588,-0.75,22.338,2024-08-31,aylık,30.87349303009151,-0.0,2660.16,agort03,23.48828358390601,ara_deger,-0.36641722390893167,-0.28765023367789117,62.48259245856341,0.0008484102545178174,0.05590329214418782,0.343553525822079,,,False,63.73190276258195,93.15107645637822,51.61084404664081,30.113110713307474,158.9378289463996,0.8506489834507036,52.46149303009151,30.87349303009151,-21.588,False,0.09423703112637252
2024-09-24,34.0627,52.35178324090574,7.657489658776316,154.96897301708762,21.788,-0.55,22.338,2024-08-31,aylık,30.56378324090574,-0.0,2644.56,agort03,23.379513038455013,ara_deger,0.945467507275122,-0.29204891453593906,61.82852500097659,0.0021993404290192586,0.1791566665627713,0.47120558109871036,,,False,63.35815919712112,91.6108138199665,50.79077286885655,29.32957286885655,157.023822744527,1.5610103720491892,52.35178324090574,30.56378324090574,-21.788,False,0.09419734120435268
2024-09-25,34.0815,53.34513601220604,7.681218256238722,155.89654723162133,21.633000000000003,-0.705,22.338,2024-08-31,aylık,31.712136012206038,-0.0,2685.0,agort03,23.27074249300401,ara_deger,0.2864628400888781,-0.2933878799504313,62.48194359371577,0.0006694827072509235,0.37389331313552143,0.6672811930859528,,,False,63.942188166395454,91.95435906522587,51.69817813183106,30.27351146516439,157.927229083227,1.646957880374984,53.34513601220604,31.712136012206038,-21.633000000000003,False,0.0959318438430652
2024-09-26,34.0894,53.87617816682019,7.6919042576284715,156.79222301031623,21.493000000000002,-0.845,22.338,2024-08-31,aylık,32.38317816682019,-0.0,2697.31,agort03,23.161971947553013,ara_deger,1.3908764154505626,-0.29991955120477354,62.47501855385421,0.0032658356271662026,0.7946282267182105,1.0945477779229842,,,False,64.23534583355683,92.5568771767594,52.32215462871157,30.934021295378237,158.8229048619219,1.5540235381086163,53.87617816682019,32.38317816682019,-21.493000000000002,False,0.09686441721548886
2024-09-27,34.0982,55.7730278137849,7.653249262424409,157.38412514700426,21.243000000000002,-1.095,22.338,2024-08-31,aylık,34.5300278137849,-0.0,2757.36,agort03,23.05320140210201,ima,0.5394449128091892,2.3769897490908134,63.5659754181,0.010001143595406492,-2.0100601024800393,-4.387049851570852,,,False,65.66541227653339,91.71871287047087,54.11689338440153,32.76529338440153,159.4148069986099,1.6561344293833713,55.7730278137849,34.5300278137849,-21.243000000000002,False,0.10024894635085016
2024-09-30,34.09,54.168268495159865,7.619105133470225,152.76501847106962,21.143,-1.195,22.338,2024-08-31,aylık,33.025268495159864,-0.0,2780.76,agort03,23.908,evds_aylik,-0.36435792000000566,-0.14416578062542884,66.48241008000001,0.0003972284591562403,1.546211380795055,1.6903771614204839,,,False,66.22267380468746,86.54234466638216,52.53978072748606,31.29778072748606,154.79570032267526,1.6284877676738034,54.168268495159865,33.025268495159864,-21.143,True,0.09738785776286572
2024-10-01,34.121,55.350510418803665,7.614493596318981,156.62045161458818,21.148,-1.19,22.338,2024-08-31,aylık,34.20251041880367,-0.0,2765.52,agort03,23.855870280950626,ara_deger,-1.8719701409461909,-0.1400751615716339,65.97388637937458,0.0020453095269021837,1.234489408156061,1.3745645697276947,,,False,65.85973937353072,90.76071224105746,53.71274619735646,32.62013329413065,158.6511334661938,1.6377642214472061,55.350510418803665,34.20251041880367,-21.148,False,0.09958476971421391
2024-10-02,34.1247,54.88057829079816,7.6270422011036,156.16252862470304,21.303,-1.035,22.338,2024-08-31,aylık,33.57757829079816,-0.0,2687.05,agort03,23.803740561901247,ara_deger,-0.12687393719494275,-0.13979731016909117,63.96184107685675,0.0001389257012666123,0.4377909391036674,0.5775882492727585,,,False,61.945104827518215,94.21742379718484,53.169785551228294,32.22655974477668,158.186922639613,1.710792739569868,54.88057829079816,33.57757829079816,-21.303,False,0.098728597062096
2024-10-03,34.1538,56.77689650931961,9.222443417716331,156.58686798229104,21.293,-1.045,22.338,2024-08-31,aylık,35.483896509319614,-0.0,2681.72,agort03,23.75161084285187,ara_deger,-0.0026126771927059292,-0.1397915759000053,63.69516982949272,2.8671345477073243e-06,1.0009248101691965,1.1407163860692018,,,False,61.822231264045,94.76463671824604,54.76983621149038,33.975997501812955,158.6112619972009,2.0070602978292342,56.77689650931961,35.483896509319614,-21.293,False,0.1022187910991609
2024-10-04,34.1126,57.88623643463119,9.258471210051418,156.350347458915,21.368000000000002,-0.97,22.338,2024-08-31,aylık,36.51823643463119,-0.0990000000000002,2681.61,agort03,23.699481123802492,ima,0.1564165754170943,0.02608067020475437,63.5527655764,3.201617867490403e-05,-0.6653244311780717,-0.6914051013828261,,,False,61.81969541189077,94.53065204702423,56.088762744557734,35.44431113165451,158.3747414738249,1.7974736900734598,57.88623643463119,36.51823643463119,-21.368000000000002,False,0.10417256169818341
2024-10-07,34.1398,57.75323669148618,9.185379322667384,155.94614898768532,21.817,-0.62,22.437,2024-09-30,aylık,35.93623669148618,-0.0,2688.21,agort03,23.709182996128224,ara_deger,-0.9101955352213594,0.008569405108713766,63.73526282202185,6.207581309747301e-05,1.1787022375267382,1.1701328324180245,,,False,61.97184654114465,93.97430244654066,56.04627065770743,35.84998033512679,157.9705430025952,1.7069660337787482,57.75323669148618,35.93623669148618,-21.817,False,0.1038505570410043
2024-10-08,34.1881,57.9108557948526,9.17949172372843,155.5419947870417,21.712,-0.725,22.437,2024-09-30,aylık,36.198855794852605,-0.0,2649.82,agort03,23.71241695357013,ara_deger,-0.3167978904997,0.008526199437299256,62.83363669190921,2.160283571195354e-05,0.3595127955902875,0.3509865961529882,,,False,61.08683413931795,94.45516064772374,56.213555681655315,36.16665245584886,157.56638880195158,1.6973001131972865,57.9108557948526,36.198855794852605,-21.712,False,0.10415591134996713
2024-10-09,34.2103,58.70670683975294,10.282627863538176,154.8621813204176,21.362000000000002,-1.075,22.437,2024-09-30,aylık,37.34470683975294,-0.0,2636.46,agort03,23.71565091101204,ara_deger,1.7760650967256888,0.00876839051012393,62.525365000846804,0.00012109553641215243,-1.1793160303261514,-1.1880844208362753,,,False,62.48273400366031,92.37944731675728,56.897174769002326,36.999658639970065,156.9217552608425,1.8095320707506133,58.70670683975294,37.34470683975294,-21.362000000000002,False,0.10568988713856041
2024-10-10,34.1951,59.08660910481327,10.16578106219897,156.3855379615728,21.262,-1.175,22.437,2024-09-30,aylık,37.82460910481327,-0.0,2711.35,agort03,23.71888486845395,ara_deger,-0.575894524606056,0.008689870023434347,64.31019848808262,3.926024334477418e-05,1.5523176693237555,1.5436277993003211,,,False,64.25758814502188,92.12794981655091,57.35483759369033,37.60670856143226,158.44511190199768,1.7317715111229433,59.08660910481327,37.82460910481327,-21.262,False,0.10624885411778838
2024-10-11,34.1522,59.911663055381496,10.139411868049496,157.4190047748555,21.137,-1.3,22.437,2024-09-30,aylık,38.774663055381495,-0.0,2687.07,agort03,23.722118825895862,ima,-1.2840782920457456,0.15047918001557148,63.742993833499995,0.0015468332005748042,2.053381469880228,1.9029022898646564,,,False,63.68216474333597,93.73684003151953,58.313179765871595,38.71443783038772,159.47857871528043,1.5984832895099004,59.911663055381496,38.774663055381495,-21.137,False,0.10769274524258077
2024-10-14,34.1625,60.709138236370286,10.167583871203805,158.38284046133137,21.137,-1.3,22.437,2024-09-30,aylık,39.572138236370286,-0.0,2632.94,agort03,23.77927135501372,ara_deger,2.3550990350005576,0.052046522166464784,62.60939472146982,0.0009433977473056743,-2.383987817213304,-2.436034339379769,,,False,62.39931183010453,95.98352863122685,59.167638551042806,40.017057905881515,160.4424144017563,1.54149968532748,60.709138236370286,39.572138236370286,-21.137,False,0.10927045314151049
2024-10-15,34.2034,60.371464591239466,10.153799008285725,156.48300279171283,20.842000000000002,-1.595,22.437,2024-09-30,aylık,39.52946459123946,-0.0,2731.98,agort03,23.798322198053004,ara_deger,-0.4274178666770328,0.05170436902547923,65.01654027863684,0.00017107657049281189,1.3629446303249415,1.3112402612994623,,,False,64.74650844060594,91.7364943511069,58.683179683891076,39.681986135503976,158.54257673213772,1.6882849073483897,60.371464591239466,39.52946459123946,-20.842000000000002,False,0.10853297005166858
2024-10-16,34.2018,61.19372573958096,10.215533392979317,157.6669587189958,20.667,-1.77,22.437,2024-09-30,aylık,40.52672573958096,-0.0,2714.02,agort03,23.81737304109229,ara_deger,1.566230451182234,0.05295715246375247,64.6408267809853,0.0006263917191318136,-1.1758517698094126,-1.228808922273165,,,False,64.38230493585789,93.28465378313791,59.43913057207516,40.587324120462256,159.75958543117613,1.754595167505805,61.19372573958096,40.52672573958096,-20.667,False,0.11001632953991741
2024-10-17,34.1633,61.30222580956758,10.235654781593114,157.52589242970575,20.365000000000002,-2.072,22.437,2024-09-30,aylık,40.93722580956758,-0.0,2779.78,agort03,23.836423884131577,ara_deger,-0.7386907761692433,0.05236676683795515,66.26001438463129,0.00029519281289358545,1.978467918381352,1.926101151543397,,,False,65.9422714698488,91.58362095985694,59.49192197475069,40.78950261991198,159.61851914188617,1.8103038348168923,61.30222580956758,40.93722580956758,-20.365000000000002,False,0.11015657906805724
2024-10-18,34.1155,62.44334604505284,10.326997874866263,159.3447350735182,20.175,-2.262,22.437,2024-09-30,aylık,42.26834604505284,-0.0,2748.79,agort03,23.85547472717086,ima,1.7529002829525153,-0.7819695600268078,65.57369037529999,0.010179593602094972,-1.0627157104287426,-0.28074615040193474,,,False,65.20712300743428,94.13761206608392,60.65822960238016,42.10519734431564,161.4373617856986,1.785116442672681,62.44334604505284,42.26834604505284,-20.175,False,0.11218166209242493
2024-10-21,34.1786,62.607071237558,10.370538494847652,159.39574656817635,19.605,-2.832,22.437,2024-09-30,aylık,43.002071237558,-0.0,2822.27,agort03,23.578403589389286,ara_deger,-0.08818322942431078,-0.26031110465717494,66.5446210982257,0.00017270767588384306,0.4607123028104827,0.7210234074676576,,,False,66.9502242987611,92.44552226941525,60.761787141661735,42.6569161739198,161.48837328035668,1.8452840958962682,62.607071237558,43.002071237558,-19.605,False,0.11245104077118635
2024-10-22,34.1788,62.849346700293744,10.29528488419722,159.62885754121643,19.55,-2.887,22.437,2024-09-30,aylık,43.29934670029374,-0.0,2818.53,agort03,23.48604654346209,ara_deger,0.8513691872005008,-0.2636590475720256,66.19612676414421,0.0016739714574304232,-0.08096490846960902,0.18269413910241655,,,False,66.86150357435227,92.76735396686416,61.06711215724367,43.11162828627593,161.72148425339682,1.7822345430500732,62.849346700293744,43.29934670029374,-19.55,False,0.11306876545653492
2024-10-23,34.1821,63.264236866664135,10.414770771836722,161.4581796017387,19.075000000000003,-3.362,22.437,2024-09-30,aylık,44.18923686666413,-0.0,2854.78,agort03,23.3936894975349,ara_deger,-2.4738826643643157,-0.25389228996523494,66.7838369037727,0.004883378803400618,2.43587736465753,2.689769654622765,,,False,68.10213214163284,93.35604746010586,61.43889664473512,43.63279987054157,163.53076270913724,1.825340221929018,63.264236866664135,44.18923686666413,-19.075000000000003,False,0.11380420313769579
2024-10-24,34.2011,62.66449874419244,10.301037949071816,160.38233971672113,18.627000000000002,-3.81,22.437,2024-09-30,aylık,44.03749874419244,-0.0,2749.03,agort03,23.301332451607706,ara_deger,2.100615120512426,-0.2622182776555614,64.05606194944313,0.004162993845167939,-1.483420464655861,-1.2212021870002996,,,False,65.57941568923452,94.80292402748661,60.83780846230093,43.18109878488157,162.45492282411973,1.8266902818915156,62.66449874419244,44.03749874419244,-18.627000000000002,False,0.11266284100910276
2024-10-25,34.1902,62.485756678814404,10.265101227837217,159.39662962022513,17.867,-4.57,22.437,2024-09-30,aylık,44.61875667881441,-0.0,2839.18,agort03,23.208975405680516,ima,0.0,1.4650517938499914,65.89445879230001,0.0,0.15063136642022634,-1.314420427429765,,,False,67.72998673588896,91.66664288433617,60.89027929055695,43.38295670991178,161.46921272762373,1.595477388257457,62.485756678814404,44.61875667881441,-17.867,False,0.11237723598220944
2024-10-28,34.189,62.62983716984996,10.258550352452543,159.09468303083307,17.867,-4.57,22.437,2024-09-30,aylık,44.76283716984996,-0.0,2839.18,ffill,23.724987702840256,ara_deger,-0.5058167378245474,0.9693669411163739,67.35951058615,0.0036671273918151837,2.2479860612911526,1.2786191201747787,,,False,67.72998673588896,91.36469629494411,60.94694980841791,43.887788518095334,161.1672661382316,1.6828873614320443,62.62983716984996,44.76283716984996,-17.867,False,0.11264030322571844
