Tarih,net_uluslararasi_rezerv_TL,brut_doviz_rezerv_TL,brut_doviz_yukumluluk_TL,bankalar_doviz_mev_TL,imf_TL,diger_yukumluluk_TL,swap_forward_aylik_USD_M,diger_aylik_USD_M,usdtry,net_rezerv_usd,brut_rezerv_usd,brut_yukumluluk_usd,bankalar_doviz_mev_usd,imf_usd,diger_yukumluluk_usd
2021-02-19,84462023.0,655018030.0,-570556008.0,-523132590.0,-10723368.0,-36700050.0,,,,,,,,,
2021-02-26,100163593.0,685988815.0,-585825223.0,-536544867.0,-11154257.0,-38126099.0,,,,,,,,,
2021-03-05,86249417.0,684272688.0,-598023271.0,-547220983.0,-11478548.0,-39323739.0,,,,,,,,,
2021-03-12,81562105.0,683192600.0,-601630495.0,-551023709.0,-11423910.0,-39182875.0,,,,,,,,,
2021-03-19,101979306.0,695908732.0,-593929425.0,-543252133.0,-11437195.0,-39240098.0,,,,,,,,,
2021-03-26,101545716.0,721012039.0,-619466323.0,-565747058.0,-12105062.0,-41614204.0,,,,,,,,,
2021-04-02,87247124.0,715773697.0,-628526573.0,-573378583.0,-12414997.0,-42732993.0,,,,,,,,,
2021-04-09,80933092.0,729424640.0,-648491547.0,-593247758.0,-12447137.0,-42796652.0,,,,,,,,,
2021-04-16,85287989.0,722685784.0,-637397794.0,-582643697.0,-12346968.0,-42407130.0,,,,,,,,,
2021-04-23,92817291.0,723442565.0,-630625274.0,-575203956.0,-12516559.0,-42904759.0,,,,,,,,,
2021-04-30,97807340.0,719529288.0,-621721948.0,-565900098.0,-12602909.0,-43218941.0,,,,,,,,,
2021-05-07,100367792.0,751634702.0,-651266910.0,-594705161.0,-12768643.0,-43793106.0,,,,,,,,,
2021-05-14,105396456.0,763552515.0,-658156059.0,-601511770.0,-12810961.0,-43833328.0,,,,,,,,,
2021-05-21,113529475.0,775108581.0,-661579107.0,-604325056.0,-12946163.0,-44307888.0,,,,,,,,,
2021-05-28,104880622.0,782328374.0,-677447752.0,-620259448.0,-13058117.0,-44130188.0,,,,,,,,,
2021-06-04,126679277.0,809359511.0,-682680234.0,-624204448.0,-13344269.0,-45131518.0,,,,,,,,,
2021-06-11,127312643.0,810797290.0,-683484646.0,-625680924.0,-13192461.0,-44611261.0,,,,,,,,,
2021-06-18,159175280.0,840768036.0,-681592756.0,-623535727.0,-13228244.0,-44828785.0,,,,,,,,,
2021-06-25,181101279.0,868705425.0,-687604146.0,-628844705.0,-13265205.0,-45494236.0,,,,,,,,,
2021-07-02,177270810.0,870936494.0,-693665684.0,-634929500.0,-13247956.0,-45488227.0,,,,,,,,,
2021-07-09,201983147.0,905449982.0,-703466835.0,-644733634.0,-13258777.0,-45474424.0,,,,,,,,,
2021-07-16,207889771.0,904760700.0,-696870929.0,-638745070.0,-13136967.0,-44988893.0,,,,,,,,,
2021-07-23,202511158.0,890185876.0,-687674718.0,-630215257.0,-12987623.0,-44471838.0,,,,,,,,,
2021-07-30,209197431.0,899769882.0,-690572451.0,-633762330.0,-13004336.0,-43805786.0,,,,,,,,,
2021-08-06,214728082.0,930850318.0,-716122236.0,-659194421.0,-13039047.0,-43888768.0,,,,,,,,,
2021-08-13,206721144.0,919455199.0,-712734055.0,-654987364.0,-13057367.0,-44689324.0,,,,,,,,,
2021-08-20,219401386.0,925315017.0,-705913632.0,-648709674.0,-12935878.0,-44268079.0,,,,,,,,,
2021-08-27,221063642.0,989789215.0,-768725573.0,-659384626.0,-65796100.0,-43544847.0,,,,,,,,,
2021-09-03,230185417.0,986334907.0,-756149490.0,-647759698.0,-65246890.0,-43142902.0,,,,,,,,,
2021-09-10,244346296.0,1018446522.0,-774100226.0,-663117505.0,-66821992.0,-44160728.0,,,,,,,,,
2021-09-17,239596353.0,1020833121.0,-781236768.0,-670727563.0,-66569533.0,-43939672.0,,,,,,,,,
2021-09-24,263467121.0,1058103992.0,-794636871.0,-681569599.0,-68078752.0,-44988520.0,,,,,,,,,
2021-10-01,259991455.0,1082104198.0,-822112743.0,-706766621.0,-69376482.0,-45969639.0,-63181.0,-5148.0,,,,,,,
2021-10-08,262343160.0,1095415245.0,-833072084.0,-717952998.0,-69292882.0,-45826204.0,,,,,,,,,
2021-10-15,293621396.0,1150857388.0,-857235992.0,-738402120.0,-71540102.0,-47293770.0,,,,,,,,,
2021-10-22,301043507.0,1163543942.0,-862500436.0,-741636871.0,-72797416.0,-48066148.0,,,,,,,,,
2021-10-29,309505093.0,1175173186.0,-865668093.0,-742406073.0,-74236877.0,-49025143.0,,,,,,,,,
2021-11-05,308620441.0,1216920374.0,-908299933.0,-782559217.0,-75707896.0,-50032820.0,,,,,,,,,
2021-11-12,283701877.0,1267992298.0,-984290421.0,-856043248.0,-77180021.0,-51067151.0,,,,,,,,,
2021-11-19,269339958.0,1375256172.0,-1105916214.0,-968040982.0,-83007624.0,-54867608.0,,,,,,,,,
2021-11-26,295997130.0,1515720327.0,-1219723198.0,-1065726631.0,-92660870.0,-61335696.0,,,,,,,,,
2021-12-03,301224948.0,1664945840.0,-1363720892.0,-1190997535.0,-103983892.0,-68739465.0,,,,,,,,,
2021-12-10,291007933.0,1691145338.0,-1400137405.0,-1223165041.0,-106523433.0,-70448931.0,,,,,,,,,
2021-12-17,185009181.0,1780336337.0,-1595327156.0,-1399611962.0,-117828738.0,-77886457.0,,,,,,,,,
2021-12-24,98788523.0,1272074358.0,-1173285835.0,-1025837018.0,-88797578.0,-58651239.0,,,,,,,,,
2021-12-31,108219096.0,1443673160.0,-1335454064.0,-1168396989.0,-100592854.0,-66464221.0,,,,,,,,,
2022-01-07,108359039.0,1494818418.0,-1386459380.0,-1211090915.0,-105632628.0,-69735836.0,,,,,,,,,
2022-01-14,102191665.0,1486113983.0,-1383922318.0,-1204121967.0,-105611036.0,-74189315.0,,,,,,,,,
2022-01-21,124609539.0,1478887355.0,-1354277816.0,-1171785281.0,-104512063.0,-77980473.0,,,,,,,,,
2022-01-28,143166186.0,1500852326.0,-1357686140.0,-1168163667.0,-105014767.0,-84507706.0,,,,,,,,,
2022-02-04,221360237.0,1556606569.0,-1335246332.0,-1145561742.0,-105096706.0,-84587885.0,,,,,,,,,
2022-02-11,214034928.0,1556996802.0,-1342961874.0,-1152757586.0,-105283836.0,-84920452.0,,,,,,,,,
2022-02-18,269382905.0,1553772150.0,-1284389244.0,-1093492631.0,-105748892.0,-85147721.0,,,,,,,,,
2022-02-25,258872645.0,1613418135.0,-1354545489.0,-1155845849.0,-110140355.0,-88559285.0,,,,,,,,,
2022-03-04,256100561.0,1558602787.0,-1302502226.0,-1106364214.0,-108722486.0,-87415525.0,,,,,,,,,
2022-03-11,233846914.0,1607953803.0,-1374106889.0,-1169686721.0,-113266200.0,-91153967.0,,,,,,,,,
2022-03-18,252309328.0,1597465936.0,-1345156608.0,-1142010832.0,-112468407.0,-90677369.0,,,,,,,,,
2022-03-25,236507703.0,1604371946.0,-1367864243.0,-1163264028.0,-113204746.0,-91395468.0,,,,,,,,,
2022-04-01,240064785.0,1597761948.0,-1357697162.0,-1154693337.0,-112233664.0,-90770161.0,-61109.0,-3502.0,,,,,,,
2022-04-08,269590517.0,1621775729.0,-1352185212.0,-1149719202.0,-112016084.0,-90449927.0,,,,,,,,,
2022-04-15,279134724.0,1641705185.0,-1362570461.0,-1162022279.0,-110923201.0,-89624981.0,,,,,,,,,
2022-04-22,251640377.0,1599950273.0,-1348309896.0,-1147177850.0,-111078773.0,-90053273.0,,,,,,,,,
2022-04-29,251397070.0,1582559577.0,-1331162507.0,-1131851733.0,-109885682.0,-89425092.0,,,,,,,,,
2022-05-06,222390501.0,1599578680.0,-1377188178.0,-1176647908.0,-110548941.0,-89991329.0,,,,,,,,,
2022-05-13,176993543.0,1568011211.0,-1391017668.0,-1184955188.0,-113454437.0,-92608043.0,,,,,,,,,
2022-05-20,152223298.0,1599273223.0,-1447049925.0,-1232641212.0,-118105557.0,-96303155.0,,,,,,,,,
2022-05-27,199511076.0,1687328355.0,-1487817279.0,-1265720983.0,-122390168.0,-99706128.0,,,,,,,,,
2022-06-03,172884800.0,1691969535.0,-1519084735.0,-1296167169.0,-122771072.0,-100146494.0,,,,,,,,,
2022-06-10,140203341.0,1766555462.0,-1626352120.0,-1393253395.0,-128279224.0,-104819501.0,,,,,,,,,
2022-06-17,127600671.0,1749878018.0,-1622277347.0,-1389050322.0,-127388973.0,-105838052.0,,,,,,,,,
2022-06-24,130637471.0,1771569296.0,-1640931825.0,-1401770561.0,-128206698.0,-110954567.0,,,,,,,,,
2022-07-01,125184709.0,1684865878.0,-1559681170.0,-1330829308.0,-122717369.0,-106134493.0,-60927.0,-2962.0,,,,,,,
2022-07-08,104817759.0,1705757077.0,-1600939319.0,-1366010253.0,-126152698.0,-108776368.0,,,,,,,,,
2022-07-15,110969784.0,1731087559.0,-1620117775.0,-1384859272.0,-126387441.0,-108871062.0,,,,,,,,,
2022-07-22,118105414.0,1736751206.0,-1618645792.0,-1379134914.0,-128508985.0,-111001893.0,,,,,,,,,
2022-07-29,163261090.0,1816408544.0,-1653147454.0,-1401296674.0,-130868593.0,-120982187.0,,,,,,,,,
2022-08-05,211824218.0,1952081355.0,-1740257137.0,-1481922055.0,-131190257.0,-127144825.0,,,,,,,,,
2022-08-12,281261933.0,2044679904.0,-1763417972.0,-1503407078.0,-131957047.0,-128053847.0,,,,,,,,,
2022-08-19,249441908.0,2020776255.0,-1771334346.0,-1507473816.0,-131131018.0,-132729512.0,,,,,,,,,
2022-08-26,228982769.0,2029511746.0,-1800528977.0,-1519141570.0,-131378495.0,-150008912.0,,,,,,,,,
2022-09-02,256039621.0,2038225763.0,-1782186143.0,-1491886726.0,-131211296.0,-159088121.0,,,,,,,,,
2022-09-09,256621401.0,2074577972.0,-1817956571.0,-1527905637.0,-130912884.0,-159138050.0,,,,,,,,,
2022-09-16,220556539.0,2096581364.0,-1876024825.0,-1585986544.0,-130972124.0,-159066158.0,,,,,,,,,
2022-09-23,177302733.0,2035573168.0,-1858270435.0,-1568847320.0,-130798281.0,-158624835.0,,,,,,,,,
2022-09-30,179900087.0,1984322053.0,-1804421965.0,-1515563120.0,-130633850.0,-158224995.0,,,,,,,,,
2022-10-07,230886163.0,2118540926.0,-1887654763.0,-1594482269.0,-132311376.0,-160861118.0,,,,,,,,,
2022-10-14,261478205.0,2157220831.0,-1895742627.0,-1605219477.0,-131271642.0,-159251507.0,,,,,,,,,
2022-10-21,214663172.0,2119442978.0,-1904779806.0,-1613408399.0,-131372405.0,-159999003.0,,,,,,,,,
2022-10-28,249925107.0,2125615292.0,-1875690185.0,-1579876381.0,-133039965.0,-162773839.0,,,,,,,,,
2022-11-04,270255331.0,2117576807.0,-1847321476.0,-1555433302.0,-131462094.0,-160426080.0,,,,,,,,,
2022-11-11,338707322.0,2187854592.0,-1849147271.0,-1554497252.0,-132476914.0,-162173105.0,,,,,,,,,
2022-11-18,348590049.0,2288750987.0,-1940160938.0,-1638794528.0,-135225177.0,-166141233.0,,,,,,,,,
2022-11-25,362915053.0,2284899108.0,-1921984055.0,-1619530207.0,-135678054.0,-166775794.0,,,,,,,,,
2022-12-02,430272695.0,2330184134.0,-1899911439.0,-1596371532.0,-136163595.0,-167376312.0,,,,,,,,,
2022-12-09,498205852.0,2401539756.0,-1903333904.0,-1598402012.0,-136782010.0,-168149883.0,,,,,,,,,
2022-12-16,523936576.0,2416016030.0,-1892079454.0,-1585558995.0,-137451359.0,-169069100.0,,,,,,,,,
2022-12-23,497410081.0,2399521709.0,-1902111628.0,-1595289158.0,-137765272.0,-169057198.0,,,,,,,,,
2022-12-30,514984319.0,2410923801.0,-1895939482.0,-1588440224.0,-137939115.0,-169560143.0,,,,,,,,,
2023-01-06,455489463.0,2372386130.0,-1916896667.0,-1609163888.0,-138472823.0,-169259956.0,,,,,,,,,
2023-01-13,466889616.0,2391462984.0,-1924573368.0,-1614027452.0,-139712974.0,-170832942.0,,,,,,,,,
2023-01-20,501578843.0,2420839127.0,-1919260283.0,-1607302439.0,-140354641.0,-171603204.0,,,,,,,,,
2023-01-27,484844233.0,2391912359.0,-1907068126.0,-1589551636.0,-140727794.0,-176788697.0,,,,,,,,,
2023-02-03,509093998.0,2439378741.0,-1930284742.0,-1603716289.0,-141312436.0,-185256018.0,,,,,,,,,
2023-02-10,459697691.0,2366751381.0,-1907053690.0,-1581189360.0,-139994222.0,-185870108.0,,,,,,,,,
2023-02-17,402962120.0,2312098574.0,-1909136454.0,-1584136063.0,-139472141.0,-185528250.0,,,,,,,,,
2023-02-24,380789546.0,2288179088.0,-1907389542.0,-1581530766.0,-139079611.0,-186779165.0,,,,,,,,,
2023-03-03,390262226.0,2274249966.0,-1883987740.0,-1553629440.0,-139053590.0,-191304710.0,,,,,,,,,
2023-03-10,353057192.0,2275151588.0,-1922094396.0,-1588347537.0,-139013728.0,-194733131.0,,,,,,,,,
2023-03-17,379267225.0,2411461550.0,-2032194325.0,-1599319482.0,-140173601.0,-292701241.0,,,,,,,,,
2023-03-24,360025144.0,2375652696.0,-2015627551.0,-1577370525.0,-142145663.0,-296111363.0,,,,,,,,,
2023-03-31,353625802.0,2347521161.0,-1993895359.0,-1553165780.0,-142735842.0,-297993737.0,,,,,,,,,
2023-04-07,264885281.0,2333228868.0,-2068343586.0,-1620831355.0,-143775022.0,-303737210.0,,,,,,,,,
2023-04-14,232594186.0,2350319574.0,-2117725389.0,-1640863690.0,-144600497.0,-332261202.0,,,,,,,,,
2023-04-21,160741918.0,2254497155.0,-2093755237.0,-1604454825.0,-144663612.0,-344636800.0,,,,,,,,,
2023-04-28,123478169.0,2234382964.0,-2110904795.0,-1618664859.0,-145340159.0,-346899776.0,,,,,,,,,
2023-05-05,131981696.0,2225564817.0,-2093583122.0,-1599000285.0,-145853935.0,-348728901.0,,,,,,,,,
2023-05-12,45455385.0,2058006101.0,-2012550716.0,-1520435955.0,-145825700.0,-346289061.0,,,,,,,,,
2023-05-19,-2989226.0,2008728624.0,-2011717850.0,-1514104919.0,-146423630.0,-351189301.0,,,,,,,,,
2023-05-26,-87663328.0,1963540633.0,-2051203961.0,-1512119443.0,-146792353.0,-392292165.0,,,,,,,,,
2023-06-02,-118235902.0,2089522977.0,-2207758880.0,-1581957794.0,-152875183.0,-472925903.0,,,,,,,,,
2023-06-09,-73944684.0,2331448988.0,-2405393672.0,-1702467146.0,-171901535.0,-531024991.0,,,,,,,,,
2023-06-16,11184097.0,2434804019.0,-2423619922.0,-1710382218.0,-174763848.0,-538473856.0,,,,,,,,,
2023-06-23,217102320.0,2545312426.0,-2328210106.0,-1613959297.0,-175451467.0,-538799342.0,,,,,,,,,
2023-06-30,253709124.0,2809090237.0,-2555381113.0,-1774712112.0,-190955569.0,-589713432.0,,,,,,,,,
2023-07-07,342902108.0,2880646630.0,-2537744522.0,-1751300259.0,-192356829.0,-594087434.0,,,,,,,,,
2023-07-14,345998933.0,2958231459.0,-2612232526.0,-1816374437.0,-195622745.0,-600235345.0,,,,,,,,,
2023-07-21,367874052.0,3058291677.0,-2690417625.0,-1870570424.0,-201298650.0,-618548551.0,,,,,,,,,
2023-07-28,293379923.0,3069073899.0,-2775693976.0,-1956565062.0,-201318581.0,-617810333.0,,,,,,,,,
2023-08-04,423621687.0,3120196911.0,-2696575224.0,-1883405317.0,-199549151.0,-613620756.0,,,,,,,,,
2023-08-11,425314553.0,3145498305.0,-2720183752.0,-1904675778.0,-200318155.0,-615189818.0,,,26.9978,15.75367448458763,116.5094305832327,-100.75575609864507,-70.54929579447214,-7.419795501855706,-22.78666476527717
2023-08-18,425614421.0,3174114441.0,-2748500020.0,-1934811600.0,-199571850.0,-614116569.0,,,27.0681,15.723838060299762,117.2640281733849,-101.54019011308515,-71.47940195285224,-7.372953772152459,-22.687834351136576
2023-08-25,388434280.0,3182976920.0,-2794542639.0,-1981201068.0,-199675381.0,-613666191.0,,,27.0937,14.336701151928308,117.4803338045376,-103.14363261570033,-73.1240497975544,-7.369808516370965,-22.6497743386839
2023-09-01,430765800.0,3221438197.0,-2790672397.0,-1973288824.0,-210656807.0,-606726766.0,-74286.0,-2673.0,26.6658,16.15424251288167,120.80785864290588,-104.65361613002422,-74.00073592391753,-7.899887008827786,-22.75299319727891
2023-09-08,436324451.0,3238816171.0,-2802491720.0,-1999978871.0,-196158667.0,-606354181.0,,,26.8048,16.277847661612846,120.8297085223542,-104.55186086074136,-74.61271380499016,-7.318042552080224,-22.621104466364233
2023-09-15,473247879.0,3274538679.0,-2801290800.0,-1996733555.0,-197216117.0,-607341127.0,,,26.9069,17.58834644645054,121.69884598374394,-104.1104995372934,-74.20897818031806,-7.32957408694424,-22.571947232865917
2023-09-22,648978676.0,3394349055.0,-2745370379.0,-1940061882.0,-197061652.0,-608246846.0,,,27.002,24.034466928375675,125.70732001333235,-101.67285308495669,-71.84882164284127,-7.298039108214207,-22.525992370935487
2023-09-29,564926772.0,3350292004.0,-2785365232.0,-1971182835.0,-198805061.0,-615377336.0,,,27.3752,20.63644364242088,122.38420190537421,-101.74775826295334,-72.00615283176013,-7.262232275928578,-22.479373155264618
2023-10-06,570814239.0,3387601472.0,-2816787233.0,-1999863882.0,-199828739.0,-617094612.0,,,27.5264,20.73697392321553,123.06736340385957,-102.33038948064404,-72.65257650837015,-7.259530450767263,-22.418282521506626
2023-10-13,611121563.0,3454620977.0,-2843499414.0,-2017619452.0,-201985162.0,-623894800.0,,,27.7077,22.056019193220656,124.68090014689058,-102.62488095366992,-72.81800553636715,-7.289856682438455,-22.517018734864315
2023-10-20,630683902.0,3533162093.0,-2902478191.0,-2068688748.0,-203051470.0,-630737972.0,,,27.9649,22.552696487382395,126.34274011349942,-103.79004362611703,-73.97447328615515,-7.260940321617457,-22.55462998258531
2023-10-27,706651630.0,3562179133.0,-2855527502.0,-2018193267.0,-203928988.0,-633405248.0,,,28.1026,25.145418217531475,126.7562123433419,-101.61079409022653,-71.81517962750779,-7.2565879313657815,-22.539026566936865
2023-11-03,700321800.0,3640454697.0,-2940132898.0,-2093223449.0,-205971915.0,-640937534.0,,,28.3063,24.740845677464026,128.60934481016594,-103.86849916802973,-73.94903074580571,-7.276539674913359,-22.64292874731067
2023-11-10,724641437.0,3667665091.0,-2943023654.0,-2090276689.0,-207866467.0,-644880498.0,,,28.4759,25.447534125348103,128.7989173652106,-103.35138323986249,-73.4051141140403,-7.299733002293167,-22.646536123529017
2023-11-17,830531495.0,3858331811.0,-3027800316.0,-2165582690.0,-210280886.0,-651936740.0,,,28.6529,28.98594889173522,134.65763713271608,-105.67168824098086,-75.57987812751938,-7.338904124887883,-22.75290598857358
2023-11-24,1030453722.0,3933484815.0,-2903031092.0,-2035106847.0,-212369212.0,-655555034.0,,,28.7786,35.806249157359986,136.68089535279685,-100.87464616068884,-70.71597808788475,-7.379414287004927,-22.77925382054721
2023-12-01,1002287610.0,4044875450.0,-3042587841.0,-2169201879.0,-213163684.0,-660222278.0,-69353.0,-3056.0,28.8209,34.77641607305809,140.34521649219838,-105.56880045383731,-75.26489037469337,-7.396149460981441,-22.907760618162513
2023-12-08,1101620947.0,4088021512.0,-2986400565.0,-2115574641.0,-212608384.0,-658217540.0,,,28.874,38.1526960933712,141.58140583223664,-103.42870973886542,-73.26919169495046,-7.363315924361017,-22.796202119553925
2023-12-15,1077452179.0,4136158563.0,-3058706385.0,-2182692992.0,-214721623.0,-661291770.0,,,28.9805,37.17852276530771,142.72212567070963,-105.54360293990787,-75.31591904901572,-7.409175928641673,-22.818507962250482
2023-12-22,1166102262.0,4236850712.0,-3070748450.0,-2191024371.0,-215609106.0,-664114973.0,,,29.0897,40.08643134855293,145.64779671155082,-105.56136536299789,-75.31959322371836,-7.41187107464154,-22.829901064637998
2023-12-29,1027379437.0,4152586207.0,-3125206771.0,-2229419380.0,-219520565.0,-676266826.0,,,29.3973,34.94808832783963,141.25740142802232,-106.3093131341994,-75.83755582995717,-7.467371663384053,-23.004385640858175
2024-01-05,959541520.0,4158568161.0,-3199026641.0,-2297879457.0,-220437944.0,-680709241.0,,,29.7452,32.25870123582965,139.80636072374702,-107.54765948791737,-77.25210981939944,-7.410874494036013,-22.884675208100802
2024-01-12,883683834.0,4194003849.0,-3310320015.0,-2402250368.0,-222045711.0,-686023936.0,,,29.9581,29.49732573160514,139.99565556560663,-110.49832983400148,-80.18700678614464,-7.411875619615396,-22.899447428241444
2024-01-19,711548217.0,4160790555.0,-3449242338.0,-2540060076.0,-221992562.0,-687189700.0,,,30.0847,23.65149783777136,138.30254431654626,-114.65104647877492,-84.43029433565899,-7.378918918918918,-22.841833224197018
2024-01-26,927028480.0,4150625870.0,-3223597390.0,-2310478371.0,-223169045.0,-689949975.0,,,30.2185,30.677514767443785,137.35380214107252,-106.67628737362874,-76.45906881546072,-7.385179443056406,-22.832039148203915
2024-02-02,849794407.0,4110731588.0,-3260937181.0,-2343961794.0,-223139702.0,-693835685.0,,,30.3063,28.040189894510384,135.63950690120535,-107.59931700669497,-77.34239395769197,-7.362815718184008,-22.894107330819004
2024-02-09,879465279.0,4126011189.0,-3246545910.0,-2324245432.0,-224399230.0,-697901248.0,,,30.5357,28.801215593551156,135.12089747410408,-106.31968188055293,-76.11567548803532,-7.34875015146206,-22.855256241055553
2024-02-16,873607161.0,4125656000.0,-3252048839.0,-2327068842.0,-225097369.0,-699882628.0,,,30.6968,28.4592257499153,134.40019806624795,-105.94097231633265,-75.80818984389252,-7.332926200776629,-22.799856271663497
2024-02-23,694859720.0,4084774420.0,-3389914700.0,-2454032879.0,-227966325.0,-707915496.0,,,30.9582,22.44509435303086,131.9448294797501,-109.49973512671926,-79.26923655122067,-7.363681512491036,-22.866817063007538
2024-03-01,638871418.0,4085934294.0,-3447062876.0,-2502580702.0,-229332152.0,-715150022.0,-76652.0,-4338.0,31.1597,20.503131223984827,131.12880720931201,-110.62567598532719,-80.31465970468265,-7.359896019538057,-22.951120261106492
2024-03-08,662375442.0,4154559476.0,-3492184034.0,-2524519503.0,-234582863.0,-733081668.0,,,31.7768,20.844623813599856,130.7419084363435,-109.89728462274364,-79.44536589587372,-7.382205351073739,-23.069713375796177
2024-03-15,629138982.0,4107468754.0,-3478329771.0,-2502678320.0,-237099705.0,-738551746.0,,,32.0629,19.62202364726834,128.10658904840173,-108.4845653699447,-78.05527010969064,-7.394830317906365,-23.034464942347697
2024-03-22,491307141.0,4008302913.0,-3516995771.0,-2535430300.0,-238343731.0,-743221739.0,,,32.3105,15.205804336051749,124.05573770136644,-108.849933334365,-78.47078503891923,-7.376664892217701,-23.002483372278363
2024-03-29,498568314.0,3978902658.0,-3480334344.0,-2500296304.0,-236770290.0,-743267750.0,,,32.2596,15.454882081612915,123.34011140869694,-107.88522932708403,-77.50549616238267,-7.3395296283896885,-23.040203536311672
2024-04-05,628798138.0,4046564420.0,-3417766282.0,-2456370084.0,-234112270.0,-727283928.0,,,31.8396,19.748933340871115,127.09218771592607,-107.34325437505497,-77.14827083254814,-7.352864671666729,-22.842118870840086
2024-04-12,669739028.0,4118571284.0,-3448832257.0,-2480766120.0,-235099408.0,-732966729.0,,,32.006,20.92542110854215,128.68122489533212,-107.75580381803412,-77.50940823595576,-7.3454792226457535,-22.900916359432607
2024-04-19,488580699.0,4106148780.0,-3617568081.0,-2639469589.0,-236884339.0,-741214152.0,,,32.4551,15.054050026035968,126.51782863093935,-111.46377860490338,-81.32680500137113,-7.298832510144784,-22.83814106257568
2024-04-26,454945726.0,4036927724.0,-3581981997.0,-2603663527.0,-237226488.0,-741091982.0,,,32.4747,14.009235681930857,124.30993123877974,-110.30069552605568,-80.17513716831873,-7.304963186726898,-22.820595171010048
2024-05-03,681262677.0,4107140753.0,-3425878076.0,-2452285142.0,-236068276.0,-737524659.0,,,32.3199,21.07873715574615,127.07776796957913,-105.99903081383297,-75.87539385951071,-7.30411529738644,-22.81952168787651
2024-05-10,993371991.0,4332059508.0,-3338687517.0,-2366910144.0,-235122107.0,-736655266.0,,,32.177,30.872113341828015,134.63217540479226,-103.76006206296424,-73.55906840289649,-7.307148180377288,-22.893845479690466
2024-05-17,1088195880.0,4481380123.0,-3393184243.0,-2417958182.0,-236340666.0,-738885395.0,,,32.1573,33.839777593268096,139.35809669966073,-105.51831910639264,-75.19157957913133,-7.349518336427499,-22.97722119083381
2024-05-24,1296889859.0,4579243157.0,-3282353298.0,-2347661812.0,-235795332.0,-698896154.0,,,32.1421,40.34863493673407,142.46869859156683,-102.12006365483276,-73.04008798429474,-7.336027577538493,-21.743948092999524
2024-05-31,1466034312.0,4639808877.0,-3173774565.0,-2234813301.0,-236350632.0,-702610633.0,,,32.2489,45.45997885199185,143.87495006031213,-98.41497120832028,-69.2989001485322,-7.328951747191377,-21.787119343605518
2024-06-07,1529231845.0,4709995305.0,-3180763460.0,-2242832302.0,-236435338.0,-701495820.0,,,32.1775,47.524880584259186,146.37542708414264,-98.85054649988345,-69.70188181182503,-7.3478467251961765,-21.800817962862247
2024-06-14,1514728273.0,4722582104.0,-3207853831.0,-2270895555.0,-236177896.0,-700780380.0,,,32.2313,46.995568686339055,146.5216142073078,-99.52604552096875,-70.45621973051041,-7.327594481141004,-21.74223130931734
2024-06-21,1460793975.0,4815530316.0,-3354736341.0,-2408743891.0,-237891408.0,-708101042.0,,,32.5711,44.849390257006974,147.84672043621492,-102.99733017920795,-73.95340934141002,-7.3037572572004015,-21.74016358059752
2024-06-28,1293851269.0,4700779770.0,-3406928501.0,-2453961401.0,-239342496.0,-713624604.0,,,32.8417,39.39659850129561,143.13448359859566,-103.73788509730007,-74.72090059284385,-7.2877620829616,-21.729222421494622
2024-07-05,1415662227.0,4831995490.0,-3416333263.0,-2478415157.0,-237645593.0,-700272514.0,,,32.5011,43.55736350461984,148.67175234069,-105.11438883607016,-76.25634692364258,-7.311924611782371,-21.5461173314134
2024-07-12,1566843197.0,5059282084.0,-3492438887.0,-2552784075.0,-240649083.0,-699005729.0,,,32.8473,47.70082158959793,154.0242907027366,-106.32346911313869,-77.71670959256926,-7.326297229909309,-21.280462290660118
2024-07-19,1592127926.0,5092600380.0,-3500472454.0,-2552399286.0,-243357485.0,-704715683.0,,,33.0389,48.189495594586994,154.13952583167116,-105.95003023708416,-77.25436639839705,-7.365786542530169,-21.329877296156955
2024-07-26,1569748164.0,4889372031.0,-3319623867.0,-2548806040.0,-242740177.0,-528077650.0,,,32.9833,47.59221072482135,148.23780613219418,-100.64559540737282,-77.27565283037174,-7.359487285990183,-16.010455291010906
2024-08-02,1701908369.0,4982233867.0,-3280325498.0,-2514952497.0,-243121634.0,-522251366.0,,,33.0782,51.45105746382814,150.61986042166743,-99.16880295783929,-76.03051245230998,-7.349905194357612,-15.788385280940314
2024-08-09,1568765982.0,5032572107.0,-3463806126.0,-2688442481.0,-247420640.0,-527943005.0,,,33.4471,46.90289986276837,150.46363083795006,-103.56073100507966,-80.37894110401201,-7.397371969468206,-15.784417931599451
2024-08-16,1604360553.0,5141949741.0,-3537589188.0,-2756197462.0,-249046677.0,-532345049.0,,,33.5746,47.78494912821002,153.14999258367936,-105.36504345546933,-82.09174381824356,-7.417710918372818,-15.855588718852944
2024-08-23,1478854872.0,5099598277.0,-3620743405.0,-2828125044.0,-252678548.0,-539939813.0,,,33.8506,43.68770042480783,150.65015914045838,-106.96245871565053,-83.54726486384288,-7.464521987793422,-15.950671864014227
2024-08-30,1387014867.0,5081160244.0,-3694145376.0,-2896205048.0,-253836207.0,-544104122.0,,,33.9626,40.839478337936434,149.61046103655198,-108.77098266917137,-85.27630534764711,-7.473992185521721,-16.020685165446697
2024-09-06,1347561723.0,4984781902.0,-3637220179.0,-2842511343.0,-253258208.0,-541450628.0,,,33.9091,39.7404154931862,147.004252604758,-107.2638371115718,-83.82738978622257,-7.46873871615584,-15.967708609193402
