tarih,kum_ay_ar_gercek_mn,kum_yil_ar_gercek_mn,kum_4h_ar_gercek_mn,kum_13h_ar_gercek_mn,kum_ay_pe_gercek_mn,kum_yil_pe_gercek_mn,kum_4h_pe_gercek_mn,kum_13h_pe_gercek_mn,kum_ay_ar_tuzel_mn,kum_yil_ar_tuzel_mn,kum_4h_ar_tuzel_mn,kum_13h_ar_tuzel_mn,kum_ay_pe_tuzel_mn,kum_yil_pe_tuzel_mn,kum_4h_pe_tuzel_mn,kum_13h_pe_tuzel_mn,kum_ay_ar_toplam_mn,kum_yil_ar_toplam_mn,kum_4h_ar_toplam_mn,kum_13h_ar_toplam_mn,kum_ay_pe_toplam_mn,kum_yil_pe_toplam_mn,kum_4h_pe_toplam_mn,kum_13h_pe_toplam_mn,kum_ay_ar_gercek_usd_mn,kum_yil_ar_gercek_usd_mn,kum_4h_ar_gercek_usd_mn,kum_13h_ar_gercek_usd_mn,kum_ay_pe_gercek_usd_mn,kum_yil_pe_gercek_usd_mn,kum_4h_pe_gercek_usd_mn,kum_13h_pe_gercek_usd_mn,kum_ay_ar_gercek_eur_mn,kum_yil_ar_gercek_eur_mn,kum_4h_ar_gercek_eur_mn,kum_13h_ar_gercek_eur_mn,kum_ay_pe_gercek_eur_mn,kum_yil_pe_gercek_eur_mn,kum_4h_pe_gercek_eur_mn,kum_13h_pe_gercek_eur_mn,kum_ay_ar_gercek_diger_mn,kum_yil_ar_gercek_diger_mn,kum_4h_ar_gercek_diger_mn,kum_13h_ar_gercek_diger_mn,kum_ay_pe_gercek_diger_mn,kum_yil_pe_gercek_diger_mn,kum_4h_pe_gercek_diger_mn,kum_13h_pe_gercek_diger_mn,kum_ay_ar_gercek_maden_mn,kum_yil_ar_gercek_maden_mn,kum_4h_ar_gercek_maden_mn,kum_13h_ar_gercek_maden_mn,kum_ay_pe_gercek_maden_mn,kum_yil_pe_gercek_maden_mn,kum_4h_pe_gercek_maden_mn,kum_13h_pe_gercek_maden_mn,kum_ay_ar_tuzel_usd_mn,kum_yil_ar_tuzel_usd_mn,kum_4h_ar_tuzel_usd_mn,kum_13h_ar_tuzel_usd_mn,kum_ay_pe_tuzel_usd_mn,kum_yil_pe_tuzel_usd_mn,kum_4h_pe_tuzel_usd_mn,kum_13h_pe_tuzel_usd_mn,kum_ay_ar_tuzel_eur_mn,kum_yil_ar_tuzel_eur_mn,kum_4h_ar_tuzel_eur_mn,kum_13h_ar_tuzel_eur_mn,kum_ay_pe_tuzel_eur_mn,kum_yil_pe_tuzel_eur_mn,kum_4h_pe_tuzel_eur_mn,kum_13h_pe_tuzel_eur_mn,kum_ay_ar_tuzel_diger_mn,kum_yil_ar_tuzel_diger_mn,kum_4h_ar_tuzel_diger_mn,kum_13h_ar_tuzel_diger_mn,kum_ay_pe_tuzel_diger_mn,kum_yil_pe_tuzel_diger_mn,kum_4h_pe_tuzel_diger_mn,kum_13h_pe_tuzel_diger_mn,kum_ay_ar_tuzel_maden_mn,kum_yil_ar_tuzel_maden_mn,kum_4h_ar_tuzel_maden_mn,kum_13h_ar_tuzel_maden_mn,kum_ay_pe_tuzel_maden_mn,kum_yil_pe_tuzel_maden_mn,kum_4h_pe_tuzel_maden_mn,kum_13h_pe_tuzel_maden_mn
2024-10-18,66.74343500000002,-5008.354573,-827.2511820000004,-49.999917999999944,-332.1494349999999,9071.889573,987.3461820000006,4497.834918,311.13392899999985,-10661.570961,-1769.6020030000002,-206.53194300000018,-753.962929,116.495961,-610.0619969999998,290.95594300000005,377.87736400000017,-15669.925433999999,-2596.853184999999,-256.53186099999925,-1086.112364,9188.385434,377.284185,4788.790861,-670.937,-6192.554999999999,-1182.221,-1445.3220000000003,0.0,0.0,0.0,0.0,228.390435,-319.8109730000001,80.73181800000006,351.577082,-743.951435,-518.699027,-704.158818,-75.72708199999997,97.22,577.149,-265.83799999999997,-155.17200000000003,0.0,0.0,0.0,0.0,412.07,926.8620999999999,540.0759999999998,1198.917,411.802,9590.588899999999,1691.5050000000003,4573.562,-427.09900000000016,-10313.538,-1596.6249999999998,-1156.8020000000004,0.0,0.0,0.0,0.0,669.6919290000001,-1375.487261,-175.86000299999955,177.53705700000023,-795.279929,-595.9817390000001,-747.5969970000001,-69.41205699999998,-40.626000000000005,557.3989999999999,-168.38200000000015,208.67300000000003,0.0,0.0,0.0,0.0,109.167,470.05539999999996,171.26500000000001,564.0600000000001,41.31699999999999,712.4776,137.535,360.368
2024-10-25,-373.42068199999994,-5448.51869,-373.4206820000003,-413.80412899999993,168.71768200000008,9572.75669,168.71768200000054,5319.911129,-1262.4551510000001,-12235.160041,-1262.4551510000001,-2296.284591,-784.150849,86.308041,-784.1508489999999,348.540591,-1635.8758329999998,-17683.678631,-1635.8758329999994,-2710.0887199999993,-615.4331670000001,9659.064631000001,-615.4331670000001,5668.45172,-1036.368,-6557.986,-1036.368,-1549.3810000000003,0.0,0.0,0.0,0.0,143.591318,-404.6100900000001,143.59131800000006,217.65887100000003,-804.648318,-579.39591,-804.648318,-64.43987099999997,64.363,544.292,64.36300000000003,-220.502,0.0,0.0,0.0,0.0,454.993,969.7850999999999,454.9929999999998,1138.4199999999998,973.366,10152.1529,973.3660000000003,5384.350999999999,-875.5280000000001,-10761.967,-875.5279999999997,-2093.994,0.0,0.0,0.0,0.0,-506.84715099999994,-2552.026341,-506.8471509999996,-842.1095909999998,-858.096849,-658.798659,-858.0968490000001,-53.85040899999999,-39.968,558.0569999999999,-39.96800000000014,43.28600000000005,0.0,0.0,0.0,0.0,159.888,520.7764,159.888,596.533,73.946,745.1066,73.946,402.39099999999996
2024-11-01,75.405583,-5373.113106999999,-672.6773350000003,-456.98507499999994,116.078417,9688.835107,1389.9093350000005,4424.014075,-647.675638,-12882.835679,-2632.156155,-1976.7794280000003,79.528638,165.836679,-202.82984499999984,282.934428,-572.270055,-18255.948686,-3304.833489999999,-2433.7645029999994,195.607055,9854.671686,1187.07949,4706.948503,-61.331,-6619.317,-931.2959999999999,-1455.1410000000003,0.0,0.0,0.0,0.0,76.447583,-328.1625070000001,96.67166500000003,185.32492500000006,69.940417,-509.455493,-304.674665,-76.61892499999996,3.391,547.683,-197.80599999999998,-312.321,0.0,0.0,0.0,0.0,56.898,1026.6831,359.7529999999998,1125.1519999999998,46.138,10198.2909,1694.5840000000003,4500.632999999999,233.339,-10528.628,-1096.6349999999998,-947.2360000000003,0.0,0.0,0.0,0.0,-769.864638,-3321.890979,-1440.4731549999997,-1530.929428,74.970638,-583.828021,-326.03384500000016,-64.90457199999999,-98.169,459.8879999999999,-206.5290000000001,-79.43099999999994,0.0,0.0,0.0,0.0,-12.981,507.7954,111.481,580.817,4.558,749.6646000000001,123.204,347.83899999999994
2024-11-08,90.61707799999999,-5357.901612,-358.2845060000003,-1116.8702859999999,-1338.5060780000001,8234.250612,-16.91949399999976,3347.226286,48.79428799999994,-12186.365753,497.7257189999999,-3400.4646430000007,-242.727288,-156.41924699999998,-410.5997189999998,-106.39735699999994,139.41136600000004,-17544.267265,139.44121300000074,-4517.334929,-1581.2333660000002,8077.831265000001,-427.51921300000026,3240.8289290000002,-345.661,-6903.647,-806.8909999999998,-2125.916,0.0,0.0,0.0,0.0,88.732078,-315.8780120000001,76.28349400000003,144.79571400000006,-158.700078,-738.095988,-425.817494,-381.55171399999995,4.4399999999999995,548.7320000000001,-84.64899999999997,-388.493,0.0,0.0,0.0,0.0,343.10600000000005,1312.8910999999998,456.97199999999987,1252.743,-1179.806,8972.3469,408.89800000000037,3728.7779999999993,129.339,-10632.628,476.82400000000035,-2798.3740000000003,0.0,0.0,0.0,0.0,-171.237712,-2723.264053,-81.74328099999968,-1242.1656429999996,-157.935288,-816.733947,-437.09071900000015,-383.62835699999994,-0.7399999999999949,557.3169999999999,-47.49400000000013,87.37300000000006,0.0,0.0,0.0,0.0,91.433,612.2094,150.139,552.702,-84.792,660.3146,26.491,277.231
2024-11-15,489.583222,-4958.935468,49.41910499999966,-1081.155666,-3354.5882220000003,6218.168468,-2853.7211049999996,512.6756660000001,2384.248681,-9850.91136,810.6596009999998,-741.9864730000004,-939.846681,-853.53864,-970.0346009999998,-1004.1565269999999,2873.8319030000002,-14809.846728,860.0787060000007,-1823.1421389999996,-4294.434903,5364.629728,-3823.755706,-491.480861,-475.997,-7033.983,-841.4279999999999,-2502.9740000000006,0.0,0.0,0.0,0.0,247.283222,-157.3268680000001,162.48410500000003,315.20833400000004,-677.392222,-1256.788132,-738.089105,-1052.409334,-68.577,475.71500000000003,-101.43399999999997,-525.357,0.0,0.0,0.0,0.0,786.874,1756.6590999999999,829.7969999999998,1631.967,-2677.196,7474.956899999999,-2115.6319999999996,1565.0849999999994,674.307,-10087.66,225.87800000000033,-2017.3590000000004,0.0,0.0,0.0,0.0,1364.518681,-1187.5076600000002,187.97960100000023,449.5945270000002,-704.464681,-1363.26334,-767.2816010000001,-1094.788527,96.363,654.42,97.02099999999987,148.75800000000004,0.0,0.0,0.0,0.0,249.06,769.8363999999999,299.781,677.02,-235.382,509.7246,-202.753,90.63199999999998
2024-11-22,271.48281,-5177.035879999999,271.48280999999963,-1868.0118559999999,-1322.8888100000001,8249.86788,-1322.8888099999995,1636.198856,282.2284890000001,-11952.931552,282.2284890000001,-4275.643697,-1061.318489,-975.010448,-1061.3184889999998,-1603.842303,553.711299,-17129.967332,553.7112990000005,-6143.655552999999,-2384.2072990000006,7274.8573320000005,-2384.2072990000006,32.35655299999985,-722.4580000000001,-7280.4439999999995,-722.4579999999999,-2892.947,0.0,0.0,0.0,0.0,153.18180999999998,-251.4282800000001,153.18181000000004,76.23714400000004,-974.8308099999999,-1554.22672,-974.8308099999999,-1754.781144,-104.639,439.653,-104.63899999999997,-654.618,0.0,0.0,0.0,0.0,945.398,1915.1831,945.3979999999998,1603.3159999999998,-348.058,9804.0949,-348.05799999999954,3390.9799999999996,-419.2030000000002,-11181.17,-419.20299999999975,-4061.344,0.0,0.0,0.0,0.0,810.6334889999998,-1741.3928520000002,810.6334890000003,-317.07569699999976,-1028.488489,-1687.287148,-1028.488489,-1851.0093029999998,-174.51799999999997,383.53899999999993,-174.5180000000001,-362.6259999999999,0.0,0.0,0.0,0.0,65.316,586.0924,65.31600000000003,465.40199999999993,-32.83000000000001,712.2766,-32.83000000000001,247.16699999999997
2024-11-29,85.91004299999997,-5362.608647,10.504459999999654,-1941.3161759999998,-2141.165043,7431.591647,-2257.2434599999997,580.184176,484.54045500000007,-11750.619586,1132.2160930000002,-2961.1886600000003,-780.496455,-694.188414,-860.025093,-1150.6333399999999,570.450498,-17113.228133,1142.7205530000006,-4902.504835999999,-2921.6614980000004,6737.403133,-3117.268553,-570.4491640000001,-967.0930000000001,-7525.079,-905.762,-3070.6980000000003,0.0,0.0,0.0,0.0,122.115043,-282.4950470000001,45.667460000000034,101.01082400000004,-638.223043,-1217.618953,-708.16346,-1249.7358239999999,-48.254,496.038,-51.644999999999975,-581.5120000000001,0.0,0.0,0.0,0.0,979.142,1948.9270999999999,922.2439999999998,1609.883,-1502.942,8649.2109,-1549.0799999999997,1829.9199999999996,261.8599999999998,-10500.107,28.5210000000003,-2514.5280000000007,0.0,0.0,0.0,0.0,53.81445499999984,-2498.211886,823.6790930000003,-778.3666599999997,-678.269455,-1337.068114,-753.2400930000001,-1308.65634,23.715000000000032,581.7719999999999,121.88399999999992,-59.8239999999999,0.0,0.0,0.0,0.0,145.151,665.9273999999999,158.132,391.53,-102.22700000000002,642.8796,-106.78500000000003,158.02299999999997
2024-12-06,-321.19596,-5683.804607,-325.9029950000004,-2288.485796,-483.42604,6948.165607,-1286.0850049999997,327.19979599999994,-2198.900671,-13949.520257,-1763.1545039999996,-6284.0042809999995,-20.511329,-714.699743,-558.2804959999999,-1211.781719,-2520.096631,-19633.324764,-2089.0574989999996,-8572.490076999999,-503.937369,6233.4657640000005,-1844.365501,-884.5819230000001,-145.562,-7670.641,-766.9939999999999,-3117.4990000000003,0.0,0.0,0.0,0.0,-175.91296,-458.4080070000001,-142.52999499999996,-170.89579599999996,49.85596,-1167.7629929999998,-429.6670049999999,-1240.7722039999999,-0.935,495.103,-53.62899999999997,-557.328,0.0,0.0,0.0,0.0,1.214,1950.1410999999998,637.2499999999998,1557.2369999999999,-533.282,8115.9289,-856.4179999999998,1567.9719999999993,-1575.94,-12076.047,-1443.4189999999999,-4705.418000000001,0.0,0.0,0.0,0.0,-551.986671,-3050.198557,-326.9345039999997,-1815.5392809999998,53.249671,-1283.818443,-467.0844960000001,-1308.3097189999999,-97.139,484.6329999999999,-72.68400000000008,-180.91199999999992,0.0,0.0,0.0,0.0,26.165,692.0924,79.88300000000001,417.86499999999995,-73.761,569.1186,-91.19600000000003,96.52799999999998
2024-12-13,-872.598172,-6235.206819,-1276.2713510000003,-2415.165929,-229.883828,7201.707819,983.5393510000004,63.151928999999996,-603.659596,-12354.279182,-2503.367822,-2230.7770140000007,-198.967404,-893.155818,-39.61717799999991,-1396.8169859999998,-1476.257768,-18589.485901,-3779.639172999999,-4645.942943,-428.851232,6308.551901,943.9221729999999,-1333.665057,-199.466,-7724.545,-690.562,-2932.6150000000002,0.0,0.0,0.0,0.0,-180.956172,-463.4512190000001,-306.12435099999993,-109.03392899999996,-168.045828,-1385.664781,-128.8766489999999,-1420.491071,-229.864,266.17400000000004,-209.54099999999997,-718.998,0.0,0.0,0.0,0.0,-262.312,1686.6151,-70.04400000000021,1345.481,-61.83800000000002,8587.3729,1112.4160000000004,1483.6429999999996,-778.023,-11278.130000000001,-1190.4699999999998,-1753.4940000000006,0.0,0.0,0.0,0.0,424.100404,-2074.1114820000003,-886.6038219999995,-642.8320139999997,-170.893404,-1507.9615179999998,-144.69817800000007,-1496.6729859999998,-265.243,316.52899999999994,-337.8910000000001,-244.3269999999999,0.0,0.0,0.0,0.0,15.505999999999998,681.4334,-88.40299999999999,409.876,-28.073999999999998,614.8056,105.08099999999997,99.85599999999997
2024-12-20,-875.321196,-6237.929843,-1060.8939630000002,-2056.826452,-1240.195804,6191.395843,-2058.4720369999995,-1893.147548,-606.4853989999999,-12357.104985,-404.17343299999976,-3465.136027000001,-500.63960099999997,-1194.828015,-219.81756699999988,-1921.385973,-1481.806595,-18595.034728,-1465.067395999999,-5521.962479,-1740.835405,4996.567728,-2278.289604,-3814.5335210000003,-251.90300000000002,-7776.982,-496.5379999999999,-2766.648,0.0,0.0,0.0,0.0,-271.744196,-554.2392430000001,-302.81096299999996,-153.69645199999997,-399.11080400000003,-1616.7297569999998,-62.50303699999992,-1802.1895479999998,-95.00200000000001,401.03600000000006,-38.61699999999999,-441.9510000000001,0.0,0.0,0.0,0.0,-256.672,1692.2550999999999,-222.92800000000022,1305.469,-841.085,7808.125899999999,-1995.9689999999996,-90.95800000000054,-586.456,-11086.563,94.60700000000008,-2369.6500000000005,0.0,0.0,0.0,0.0,206.71660100000003,-2291.495285,-550.1024329999998,-1091.8680269999998,-415.782601,-1752.850715,-65.56356700000009,-1904.4659729999998,-233.00700000000003,348.76499999999993,-34.774000000000136,-377.01599999999996,0.0,0.0,0.0,0.0,6.260999999999999,672.1884,86.096,373.39799999999997,-84.857,558.0226,-154.25400000000002,-16.920000000000037
2024-12-27,-765.278054,-6127.886700999999,-765.2780540000003,-1052.788693,-974.8189459999999,6456.772701,-974.8189459999994,-2947.266307,-331.622576,-12082.242162,-331.6225759999998,-1109.5372720000007,-399.28342399999997,-1093.471838,-399.28342399999985,-1963.9307279999998,-1096.90063,-18210.128763,-1096.9006299999992,-2162.325965,-1374.10237,5363.300763,-1374.10237,-4911.197035000001,-129.895,-7654.974,-129.8949999999999,-2133.356,0.0,0.0,0.0,0.0,-257.52205399999997,-540.0171010000001,-257.5220539999999,8.184307000000041,-308.548946,-1526.1678989999998,-308.5489459999999,-1751.4203069999999,-110.33500000000001,385.70300000000003,-110.33499999999998,-94.22600000000003,0.0,0.0,0.0,0.0,-267.526,1681.4011,-267.52600000000024,1166.609,-666.27,7982.9409,-666.2699999999995,-1195.8460000000005,-259.72700000000003,-10759.834,-259.7269999999999,-873.3950000000004,0.0,0.0,0.0,0.0,216.21842400000003,-2281.9934620000004,216.21842400000025,-236.81427199999973,-323.171424,-1660.2395379999998,-323.1714240000001,-1859.5377279999998,-280.913,300.8589999999999,-280.9130000000001,-297.16599999999994,0.0,0.0,0.0,0.0,-7.2010000000000005,658.7264,-7.200999999999986,297.83799999999997,-76.112,566.7676,-76.11200000000001,-104.39300000000003
2025-01-03,160.885202,160.885202,-283.1968920000003,-1266.5657270000002,108.254798,108.254798,-383.1381079999995,-1733.898273,-43.874463,-43.874463,1823.403632,-1875.437101000001,-301.009537,-301.009537,-679.781632,-1763.1478989999998,117.010739,117.010739,1540.2067400000008,-3142.0028279999997,-192.754739,-192.754739,-1062.91974,-3497.0461720000003,81.86,81.86,97.52700000000011,-1885.0930000000003,0.0,0.0,0.0,0.0,60.946202,60.946202,-20.662891999999935,-54.23672699999996,-319.738202,-319.738202,-678.143108,-1641.1252729999999,33.483,33.483,-75.91699999999997,-326.30300000000005,0.0,0.0,0.0,0.0,-15.404,-15.404,-284.14400000000023,999.0669999999999,427.993,427.993,295.00500000000045,-92.77300000000048,124.41,124.41,1440.6230000000003,-1203.4310000000003,0.0,0.0,0.0,0.0,-201.393463,-201.393463,566.8116320000003,-601.9691009999997,-336.220537,-336.220537,-712.6416320000001,-1738.665899,65.336,65.336,-118.43800000000013,-300.2219999999999,0.0,0.0,0.0,0.0,-32.227,-32.227,-65.59299999999999,230.185,35.211,35.211,32.85999999999998,-24.48200000000005
2025-01-10,-92.888259,-92.888259,14.431858999999662,-1221.157854,198.62025899999998,198.62025899999998,-546.3148589999995,-1595.777146,-745.801741,-745.801741,-473.7647209999998,-143.95243100000084,-339.78825900000004,-339.78825900000004,-540.1042789999999,-1687.4405689999999,-838.69,-838.69,-459.33286199999907,-1365.110285,-141.168,-141.168,-1086.419138,-3283.217715,-97.871,-97.871,-28.29999999999987,-1656.0890000000002,0.0,0.0,0.0,0.0,2.695740999999998,2.695740999999998,-73.87014099999993,-145.15985399999997,-374.742741,-374.742741,-515.2458589999999,-1588.632146,11.481999999999996,11.481999999999996,131.01100000000002,-236.196,0.0,0.0,0.0,0.0,-9.195,-9.195,-14.409000000000226,816.2869999999999,573.363,573.363,-31.068999999999562,-7.145000000000465,-230.42999999999998,-230.42999999999998,287.8660000000002,119.18799999999953,0.0,0.0,0.0,0.0,-410.915741,-410.915741,-618.7977209999998,-51.38843099999977,-389.270259,-389.270259,-541.5482790000001,-1669.866569,-179.916,-179.916,-195.58600000000015,-483.86799999999994,0.0,0.0,0.0,0.0,75.46000000000001,75.46000000000001,52.75300000000002,272.116,49.482,49.482,1.4439999999999813,-17.574000000000048
2025-01-17,-318.09123999999997,-318.09123999999997,-208.04809800000032,-1437.623368,555.5742399999999,555.5742399999999,820.9510980000005,-2059.5426319999997,62.53372400000001,62.53372400000001,337.3965470000002,-1358.1374770000007,-265.773724,-265.773724,-164.4175469999999,-1475.741523,-255.55751599999996,-255.55751599999996,129.34844900000093,-2795.760845,289.800516,289.800516,656.533551,-3535.2841550000003,-132.887,-132.887,-10.878999999999877,-1595.3060000000003,0.0,0.0,0.0,0.0,-127.11524,-127.11524,-112.89309799999994,-347.32136799999995,-323.95276,-323.95276,-233.39090199999993,-1331.421632,51.71799999999999,51.71799999999999,36.38500000000002,-139.728,0.0,0.0,0.0,0.0,-109.80699999999999,-109.80699999999999,-120.66100000000023,644.7319999999999,879.527,879.527,1054.3420000000003,-728.1210000000005,619.153,619.153,945.8820000000002,172.85699999999952,0.0,0.0,0.0,0.0,-230.117276,-230.117276,-220.61545299999977,-1136.6234769999999,-340.41072399999996,-340.41072399999996,-247.7995470000001,-1404.6685229999998,-278.459,-278.459,-326.3650000000001,-534.9989999999999,0.0,0.0,0.0,0.0,-48.043000000000006,-48.043000000000006,-61.50499999999998,140.628,74.637,74.637,83.38199999999998,-71.07300000000004
2025-01-24,-297.885085,-297.885085,-297.8850850000003,-977.253096,1804.9910849999999,1804.9910849999999,1804.9910850000003,-1310.9929040000002,770.343458,770.343458,770.3434580000003,923.2613369999992,274.394542,274.394542,274.3945420000001,-905.3853369999998,472.45837300000005,472.45837300000005,472.45837300000096,-53.991759,2079.385627,2079.385627,2079.385627,-2216.3782410000003,-19.240999999999985,-19.240999999999985,-19.240999999999886,-1116.2290000000003,0.0,0.0,0.0,0.0,-239.098085,-239.098085,-239.09808499999994,-374.505096,124.12408499999998,124.12408499999998,124.12408500000004,-822.6479039999999,95.119,95.119,95.11900000000003,-63.470000000000006,0.0,0.0,0.0,0.0,-134.665,-134.665,-134.66500000000022,576.9509999999999,1680.867,1680.867,1680.8670000000006,-488.34500000000037,1255.653,1255.653,1255.6530000000002,1257.7859999999996,0.0,0.0,0.0,0.0,-317.452542,-317.452542,-317.45254199999977,-47.41966299999994,129.90854200000007,129.90854200000007,129.90854199999995,-871.5323369999999,-117.84,-117.84,-117.84000000000015,-375.0379999999999,0.0,0.0,0.0,0.0,-50.017,-50.017,-50.016999999999975,87.93299999999999,144.486,144.486,144.486,-33.85300000000002
2025-01-31,-390.320538,-390.320538,-551.2057400000003,-1145.0941320000002,1909.1135379999998,1909.1135379999998,1800.8587400000004,-1322.9488680000002,-375.21920699999987,-375.21920699999987,-331.34474399999965,425.37430999999924,53.031206999999995,53.031206999999995,354.04074400000013,-1206.27731,-765.5397449999999,-765.5397449999999,-882.550483999999,-719.719822,1962.144745,1962.144745,2154.899484,-2529.2261780000003,-134.54999999999998,-134.54999999999998,-216.40999999999985,-1170.2070000000003,0.0,0.0,0.0,0.0,-173.722538,-173.722538,-234.66873999999996,-385.57713199999995,-102.40846200000001,-102.40846200000001,217.32974000000004,-1119.1208679999997,81.17,81.17,47.687000000000026,-80.81,0.0,0.0,0.0,0.0,-163.218,-163.218,-147.81400000000025,491.5,2011.522,2011.522,1583.5290000000005,-203.82800000000054,994.094,994.094,869.6840000000002,762.8879999999995,0.0,0.0,0.0,0.0,-974.676207,-974.676207,-773.2827439999998,65.22131000000013,-113.38479299999995,-113.38479299999995,222.83574399999986,-1189.7963099999997,-319.853,-319.853,-385.1890000000002,-478.88199999999995,0.0,0.0,0.0,0.0,-74.784,-74.784,-42.55699999999998,76.14699999999999,166.416,166.416,131.205,-16.48100000000003
2025-02-07,980.59486,590.274322,683.1625809999997,-179.71076700000003,989.77014,2898.8836779999997,2700.2634190000003,1121.4057669999997,2190.653333,1815.4341260000003,2561.2358670000003,1919.5577169999997,96.301667,149.332874,489.12113300000016,-787.719717,3171.248193,2405.708448,3244.398448000001,1739.8469499999999,1086.071807,3048.216552,3189.3845520000004,333.68605,718.93,584.38,682.2510000000001,-166.94700000000034,0.0,0.0,0.0,0.0,32.30486,-141.417678,-144.11341899999994,-365.5567669999999,-3.82286,-106.23132200000002,268.51141900000005,-894.303233,97.742,178.912,167.43000000000004,15.882999999999996,0.0,0.0,0.0,0.0,131.618,-31.599999999999994,-22.405000000000257,336.90999999999985,993.593,3005.115,2431.7520000000004,2015.7089999999994,1126.239,2120.333,2350.7630000000004,1993.1269999999995,0.0,0.0,0.0,0.0,821.228333,-153.44787399999996,257.4678670000003,287.8227170000001,6.426667,-106.95812599999995,282.31213299999985,-950.463717,190.556,-129.297,50.61899999999986,-385.7549999999999,0.0,0.0,0.0,0.0,52.63,-22.154000000000003,-97.61399999999998,24.362999999999992,89.875,256.291,206.809,162.74399999999997
2025-02-14,915.0935460000001,524.7730080000001,842.8642479999997,-644.1782249999999,2110.404454,4019.5179919999996,3463.943752,4258.122224999999,2527.5884,2152.3691930000005,2089.835469,-78.9616090000003,434.4216,487.452807,753.2265310000001,247.51960900000006,3442.6819459999997,2677.1422009999997,2932.6997170000013,-723.1398340000001,2544.826054,4506.970799000001,4217.170283,4505.641834,341.31899999999996,206.769,339.65600000000006,-414.22200000000026,0.0,0.0,0.0,0.0,38.601546,-135.120992,-8.005751999999944,-517.8112249999999,255.85445400000003,153.445992,477.39875200000006,-115.93377499999986,162.571,243.74099999999999,192.02300000000002,153.72899999999998,0.0,0.0,0.0,0.0,372.602,209.38400000000001,319.19099999999975,134.12599999999992,1854.55,3866.072,2986.5450000000005,4374.056,1035.9660000000001,2030.0600000000002,1410.9070000000004,1357.8859999999995,0.0,0.0,0.0,0.0,978.9884,4.312193000000036,234.42946900000027,-1090.1736089999997,272.5786,159.19380700000005,499.60453099999984,-137.7823909999999,238.562,-81.291,197.16799999999986,-434.8519999999999,0.0,0.0,0.0,0.0,274.072,199.288,247.33100000000002,88.178,161.84300000000002,328.259,253.622,385.30199999999996
2025-02-21,1825.333335,1435.012797,1732.8978819999998,484.1619760000001,2699.389665,4608.503202999999,2803.5121180000006,2815.408024,5202.790367,4827.57116,4057.227702,4698.260549999999,456.165633,509.19684,234.80229800000012,390.73545000000007,7028.123702,6262.583957,5790.125584000001,5182.422526,3155.555298,5117.700043,3038.314416,3206.1434740000004,647.7059999999999,513.156,532.3970000000002,138.62599999999975,0.0,0.0,0.0,0.0,175.080335,1.357797000000005,240.45588200000006,-287.23102399999993,210.36166500000002,107.95320299999999,-16.170881999999935,136.0120240000001,264.81,345.98,250.86100000000002,292.03,0.0,0.0,0.0,0.0,737.737,574.519,709.1839999999997,340.7369999999999,2489.028,4500.55,2819.6830000000004,2679.3959999999993,2604.3100000000004,3598.4040000000005,2342.751,4019.74,0.0,0.0,0.0,0.0,1868.4513670000001,893.7751600000001,1211.2277020000004,353.1745500000002,233.586633,120.20184000000005,-9.706702000000192,147.24945000000008,370.74300000000005,50.890000000000015,168.72999999999988,-31.789999999999935,0.0,0.0,0.0,0.0,359.286,284.502,334.519,357.136,222.579,388.995,244.50900000000001,243.486
2025-02-28,1820.42176,1430.101222,1820.4217599999997,664.8231680000001,1160.7032399999998,3069.8167779999994,1160.7032400000003,2094.9978319999996,3867.82751,3492.6083030000004,3867.8275099999996,3160.9857269999993,148.67949,201.71069699999998,148.6794900000001,-197.57272699999993,5688.24927,4922.709525,5688.24927,3825.8088950000006,1309.3827300000003,3271.5274750000003,1309.3827300000003,1897.4251050000003,563.761,429.211,563.7610000000001,299.31599999999975,0.0,0.0,0.0,0.0,277.91376,104.19122200000001,277.91376,-153.33083199999993,48.755240000000015,-53.653222000000014,48.75524000000007,-362.2021679999999,300.539,381.709,300.539,271.37399999999997,0.0,0.0,0.0,0.0,678.208,514.99,678.2079999999997,247.46399999999994,1111.9479999999999,3123.47,1111.9480000000003,2457.1999999999994,1406.92,2401.014,1406.9200000000005,2141.2869999999994,0.0,0.0,0.0,0.0,1899.17351,924.497303,1899.1735100000003,1140.7157270000002,53.16248999999999,-60.22230299999994,53.16248999999985,-383.39372699999996,222.77900000000002,-97.07399999999998,222.77899999999988,-377.98699999999997,0.0,0.0,0.0,0.0,338.955,264.171,338.955,256.96999999999997,95.517,261.933,95.517,185.82099999999997
