tarih,f_ticari_tl,f_tuketici,f_ihtiyac,f_konut,f_mevduat_tl,f_mevduat_3a,makas,marjinal,politika_h,kredi_marj,mevduat_marj,beta_ticari_tl,r2_ticari_tl,beta_mevduat_tl,r2_mevduat_tl
2022-06-10,24.71,27.36,30.65,17.92,16.08,17.78,8.630000000000003,14.0,14.0,10.71,-2.0799999999999983,-0.13026775531609636,0.002081973627322875,0.003792302292751067,2.9356409706471354e-06
2022-06-17,27.09,27.98,31.82,18.3,16.34,18.55,10.75,14.006,14.0,13.084,-2.3339999999999996,-0.07532120871505271,0.0005888025794941187,0.012348802968960003,3.0978229918599e-05
2022-06-24,27.35,27.11,30.66,18.24,16.83,18.98,10.520000000000003,14.006,14.0,13.344000000000001,-2.823999999999998,-0.06700410068927726,0.0004658880938094301,0.019805520509310552,7.872556907650985e-05
2022-07-01,29.62,29.64,32.91,18.67,17.15,19.27,12.470000000000002,14.01,14.0,15.610000000000001,-3.139999999999999,5.293648014050186e-05,2.548684596703765e-10,0.03482324721716388,0.00024218959228017312
2022-07-08,27.63,31.13,34.15,18.35,17.28,19.94,10.349999999999998,14.0,14.0,13.629999999999999,-3.280000000000001,-0.04610610245830874,0.00017247325158664673,0.04044318357720749,0.0003261871760946722
2022-07-15,27.38,33.72,35.41,17.53,17.1,19.43,10.279999999999998,14.0,14.0,13.379999999999999,-3.1000000000000014,-0.02801058979273076,6.502710208611262e-05,0.030390120985219954,0.0001842451567387604
2022-07-22,29.74,31.7,34.11,18.52,17.72,20.33,12.02,14.0,14.0,15.739999999999998,-3.719999999999999,0.04494592158912269,0.00014981504096556186,0.06198546056003811,0.0007589016622497891
2022-07-29,27.8,30.96,34.32,18.45,17.64,19.99,10.16,14.002,14.0,13.798,-3.638,-0.03642140787313865,9.057449905103265e-05,0.0381001319325707,0.00029659437308626746
2022-08-05,26.53,31.45,34.45,18.66,17.35,20.02,9.18,14.0,14.0,12.530000000000001,-3.3500000000000014,-0.08154829569917968,0.00043744343096008276,0.043153615909657043,0.0003833502306662684
2022-08-12,27.1,31.35,34.38,18.58,17.32,19.53,9.780000000000001,14.0,14.0,13.100000000000001,-3.3200000000000003,-0.06460174497081742,0.00027342023220289224,0.035398414728881125,0.0002589440276190569
2022-08-19,25.45,31.61,34.25,18.41,16.79,18.95,8.66,13.946000000000002,13.0,11.503999999999998,-2.8439999999999976,-0.08261579188924303,0.0004213474400346362,0.029858692010783793,0.00018091090204741533
2022-08-26,22.15,31.24,33.92,18.79,16.31,18.32,5.84,13.178,13.0,8.971999999999998,-3.131999999999998,0.5397954132639612,0.016988744691533664,0.10355681473023437,0.002426765281130394
2022-09-02,21.96,31.39,33.47,18.96,15.92,18.34,6.040000000000001,13.0,13.0,8.96,-2.92,0.5179066880010353,0.01578231868102986,0.10902455714303104,0.0026637063147301188
2022-09-09,21.25,30.8,32.41,19.72,16.16,19.11,5.09,13.0,13.0,8.25,-3.16,0.5087017290032466,0.015146146684323014,0.11332020467533244,0.002867733651715443
2022-09-16,20.53,31.04,32.38,20.74,15.91,19.2,4.620000000000001,13.0,13.0,7.530000000000001,-2.91,0.4850756675755886,0.013664380426052336,0.10534257354391542,0.0024720971879419462
2022-09-23,20.5,30.87,32.08,21.45,15.79,18.93,4.710000000000001,12.940000000000001,12.0,7.559999999999999,-2.849999999999998,0.48568233504135333,0.013696422840304256,0.1081024364639371,0.002610692862651476
2022-09-30,19.72,30.29,31.65,20.42,15.77,18.33,3.9499999999999993,12.222,12.0,7.497999999999999,-3.548,0.5682367181004127,0.018714323741152672,0.050394042863237926,0.000575182583420708
2022-10-07,19.38,30.61,31.77,20.82,15.75,18.73,3.629999999999999,12.006,12.0,7.373999999999999,-3.7439999999999998,0.580737386028152,0.01948142212188153,0.046031458780498594,0.00047936116590419076
2022-10-14,18.75,30.4,31.73,20.97,15.84,19.23,2.91,12.0,12.0,6.75,-3.84,0.5883155856312726,0.020077067514229774,0.046773882397407616,0.000494585536721992
2022-10-21,18.46,30.15,31.35,20.74,15.4,19.11,3.0600000000000005,11.914,10.5,6.546000000000001,-3.4860000000000007,0.5862753115223757,0.019925677197514147,0.04306277352593685,0.000426520756940274
2022-10-28,18.28,29.84,30.88,21.4,15.66,19.81,2.620000000000001,10.894,10.5,7.386000000000001,-4.766,0.42668174724121155,0.008668451212863193,-0.4058630697387986,0.032375372006544056
2022-11-04,16.78,29.41,30.38,21.56,15.89,20.88,0.8900000000000006,10.5,10.5,6.280000000000001,-5.390000000000001,0.6046727355823378,0.0163134648467389,-0.47178245360787696,0.04232259220465229
2022-11-11,16.31,29.91,30.86,21.73,16.28,21.53,0.029999999999997584,10.5,10.5,5.809999999999999,-5.780000000000001,0.593987842482556,0.015704534428194528,-0.4621660498180736,0.04027328278155462
2022-11-18,16.42,29.69,30.72,21.56,15.91,20.69,0.5100000000000016,10.506,10.5,5.9140000000000015,-5.404,0.5979118205861191,0.0159705684666821,-0.47246458805848224,0.042218383286999006
2022-11-25,16.87,29.65,30.75,21.45,16.18,21.42,0.6900000000000013,10.458,9.0,6.412000000000001,-5.7219999999999995,0.6164797700894507,0.014838928396933349,-0.5993604824893343,0.05955684199998501
2022-12-02,15.88,29.33,30.75,20.65,16.28,21.92,-0.40000000000000036,9.348,9.0,6.532,-6.932,0.7229522637992924,0.028108733680616393,-0.455216314120181,0.04764158832342924
2022-12-09,14.59,29.59,30.95,20.58,16.86,22.5,-2.2699999999999996,9.0,9.0,5.59,-7.859999999999999,0.78482930331071,0.03285045558830757,-0.49045369456085797,0.05503283276594928
2022-12-16,14.23,29.3,30.56,20.7,16.86,22.99,-2.629999999999999,9.0,9.0,5.23,-7.859999999999999,0.7477416464801887,0.030722748356777796,-0.4921351501028458,0.055554453550648586
2022-12-23,14.21,28.87,30.16,20.92,17.37,23.24,-3.16,9.0,9.0,5.210000000000001,-8.370000000000001,1.3973031129205797,0.10817882511070964,-0.19130921874714452,0.009074247328930585
2022-12-30,14.02,27.94,29.38,19.97,18.56,24.17,-4.539999999999999,9.012,9.0,5.007999999999999,-9.547999999999998,1.4297529524489552,0.11518721163457868,-0.07025598474468113,0.0018694026831416188
2023-01-06,14.47,29.01,30.04,21.32,17.67,24.03,-3.200000000000001,9.022,9.0,5.448,-8.648000000000001,1.402773359269698,0.1152895636995026,-0.05064419203549754,0.001248606024947918
2023-01-13,14.11,29.26,30.14,21.64,17.81,24.02,-3.6999999999999993,9.008,9.0,5.102,-8.802,1.430284727369691,0.12203801835641559,-0.042492605992998936,0.0008790337856647845
2023-01-20,13.79,29.04,29.79,22.53,17.97,24.57,-4.18,9.0,9.0,4.789999999999999,-8.969999999999999,1.4421060875533975,0.12452579783634421,-0.03230929341546912,0.0005093453535317538
2023-01-27,15.15,28.9,29.94,21.11,18.33,25.31,-3.179999999999998,9.0,9.0,6.15,-9.329999999999998,1.5168231229621654,0.1345233824873514,-0.022601962043463965,0.00024483995187307706
2023-02-03,13.71,28.8,30.05,21.07,18.96,26.55,-5.25,9.0,9.0,4.710000000000001,-9.96,1.4721105663395966,0.1232187524780941,0.002401770278367887,2.644859022349344e-06
2023-02-10,14.66,28.99,30.62,21.27,19.03,26.88,-4.370000000000001,9.0,9.0,5.66,-10.030000000000001,1.5368261088196318,0.13426484578461795,0.01681568655801207,0.00013352272662192632
2023-02-17,14.9,28.92,30.6,20.92,18.95,26.64,-4.049999999999999,9.0,9.0,5.9,-9.95,1.5656539413789194,0.13996020870022086,0.01946314056855901,0.00017965432858380037
2023-02-24,13.55,28.05,29.19,20.79,19.41,26.95,-5.859999999999999,8.966,8.5,4.584000000000001,-10.444,1.542575387943374,0.13218784839229225,0.0451074224493344,0.0009916128516679334
2023-03-03,14.96,24.84,25.48,19.34,19.32,27.68,-4.359999999999999,8.666,8.5,6.2940000000000005,-10.654,1.4220504372276639,0.10932132406389716,0.06663008359414974,0.002232983751959794
2023-03-10,16.79,25.52,27.09,17.17,19.49,27.83,-2.6999999999999993,8.5,8.5,8.29,-10.989999999999998,1.4069279642748516,0.10117926871774108,0.073152089255201,0.00270973032506161
2023-03-17,14.68,27.07,30.35,16.5,19.51,27.64,-4.830000000000002,8.5,8.5,6.18,-11.010000000000002,1.3277577699606495,0.08498748243192544,0.08151967076808421,0.003416098637940568
2023-03-24,14.87,27.56,31.49,17.23,19.97,28.1,-5.1,8.5,8.5,6.369999999999999,-11.469999999999999,1.3271141098442747,0.08492083687624241,0.090209082339155,0.0040988555356640255
2023-03-31,14.8,28.37,32.26,17.79,20.44,29.23,-5.640000000000001,8.512,8.5,6.288,-11.928,1.3223501966171158,0.08441283671917577,0.09539410047622886,0.004533161781870909
2023-04-07,15.91,28.82,32.59,18.36,20.51,28.96,-4.600000000000001,8.506,8.5,7.404,-12.004000000000001,1.3655911649006136,0.08812563832760445,0.11184785394032894,0.006507160580512372
2023-04-14,14.13,28.49,32.33,18.2,20.76,28.0,-6.630000000000001,8.546000000000001,8.5,5.584,-12.214,1.2942101818877823,0.07636321243530175,0.11623619080708592,0.007027604144180355
2023-04-21,14.29,30.3,33.9,19.05,20.74,27.68,-6.449999999999999,8.5975,8.5,5.692499999999999,-12.142499999999998,1.2889274523050853,0.07615237797751395,0.11299101917240977,0.006661201167457165
2023-04-28,14.59,29.3,33.34,18.74,21.92,28.73,-7.330000000000002,8.654,8.5,5.936,-13.266000000000002,1.2589781714506398,0.07480381526388025,0.16849899887688435,0.012631571262060048
2023-05-05,16.09,30.39,34.3,18.7,21.12,29.05,-5.030000000000001,8.6175,8.5,7.4725,-12.502500000000001,1.2944140698561608,0.07609444807617782,0.16219847924815792,0.010708791143976604
2023-05-12,15.87,29.25,34.19,18.22,22.5,30.47,-6.630000000000001,8.879999999999999,8.5,6.99,-13.620000000000001,1.1992068854890643,0.06938841376039617,0.2901682116584117,0.029768225477566412
2023-05-19,14.5,34.03,39.28,17.99,23.57,32.45,-9.07,8.912500000000001,8.5,5.587499999999999,-14.657499999999999,1.1390527708383122,0.061596397837073935,0.3284140768184092,0.0351923031853848
2023-05-26,15.0,34.42,39.96,19.34,25.92,33.88,-10.920000000000002,9.058,8.5,5.942,-16.862000000000002,1.153787749273921,0.06398388451882797,0.4701906323292672,0.050619978441712954
2023-06-02,14.95,35.67,40.14,18.05,26.93,37.39,-11.98,9.044,8.5,5.905999999999999,-17.886,1.1448702212676818,0.06312464493194869,0.4947917889973515,0.053875900270522026
2023-06-09,14.91,36.68,40.02,18.14,29.37,39.42,-14.46,9.022,8.5,5.888,-20.348,1.1222305728007775,0.06138432135673766,0.5402315042042164,0.049129824138653744
2023-06-16,15.0,38.64,41.68,21.85,30.32,40.72,-15.32,8.814,8.5,6.186,-21.506,1.0353561009569778,0.057589918165116716,0.5183883770861673,0.044246142195821236
