tarih,fon_top,fon_ihale,fon_kot_repo,fon_kot_depo,fon_glp,ste_top,ste_ihale,ste_kot,ste_liksen,net_fonlama,serbest_mevduat,gun_basi_likidite,fon_kot_diger,ste_diger,politika,koridor_alt,koridor_ust,glp_satis,tlref,bist_on,aofm_ham,aofm_gecerli,aofm,aosm_kalan,aosm_oni_tutar,aosm_1hi_faiz5,aosm,aosm_gecerli,rejim_fonlama,marjinal_faiz,marjinal_kaynak,spread_tlref_politika,spread_aofm_politika,spread_tlref_aofm,spread_marjinal_politika,koridor_bant,konum_tlref,konum_aofm,konum_marjinal,aofm_koridor_ustu,aofm_koridor_alti,koridor_asimetri,kur,swap_alim_usd,swap_satim_usd,swap_alim_tl,swap_satim_tl,swap_tcmb_piy,swap_bist,swap_gelenek,swap_miktar,swap_altin_piy,swap_altin_ihale,swap_net_tl,tcmb_tl_saglama,api_ve_swap_alim,swap_pay,zk_bloke,ab_serbest_mev,emisyon,rezerv_para,mb_parasi,ab_api,kamu_mevduati,bankalar_mevduati
2014-12-01,45504.0,43000.0,2504.0,,,122.9,,122.9,,45381.1,11367.1,6568.7,0.0,0.0,,7.5,11.25,12.75,,,8.39,True,8.39,,,,,False,True,8.39,AOFM,,,,,3.75,,0.23733333333333348,0.23733333333333348,-2.8599999999999994,-0.8900000000000006,,2.219399929046631,,,,,,,,,,,,,45381.1,,0.0,14093.709,83511.109,98198.316,77781.185,-45412.281,24995.15,14093.709
2014-12-02,44226.0,44000.0,226.0,,,32.3,,32.3,,44193.7,14371.5,8648.4,0.0,0.0,,7.5,11.25,12.75,,,8.27,True,8.27,,,,,False,True,8.27,AOFM,,,,,3.75,,0.20533333333333323,0.20533333333333323,-2.9800000000000004,-0.7699999999999996,,2.213469982147217,,,,,,,,,,,,,44193.7,,0.0,13830.564,82742.505,97164.246,77858.657,-44219.457,24913.867,13830.564
2014-12-03,44244.0,44000.0,244.0,,,35.0,,35.0,,44209.0,14110.6,14859.0,0.0,0.0,,7.5,11.25,12.75,,,8.27,True,8.27,,,,,False,True,8.27,AOFM,,,,,3.75,,0.20533333333333323,0.20533333333333323,-2.9800000000000004,-0.7699999999999996,,2.2295100688934326,,,,,,,,,,,,,44209.0,,0.0,15744.473,82516.962,98824.339,77868.956,-44233.627,23278.243,15744.473
2014-12-04,42310.0,42000.0,310.0,,,38.4,,38.4,,42271.6,16024.6,6677.5,0.0,0.0,,7.5,11.25,12.75,,,8.27,True,8.27,,,,,False,True,8.27,AOFM,,,,,3.75,,0.20533333333333323,0.20533333333333323,-2.9800000000000004,-0.7699999999999996,,2.2383599281311035,,,,,,,,,,,,,42271.6,,0.0,14012.667,82761.572,97343.338,77877.274,-42287.189,22821.125,14012.667
2014-12-05,42628.0,42000.0,628.0,,,33.4,,33.4,,42594.6,14295.2,-8969.1,0.0,0.0,,7.5,11.25,12.75,,,8.29,True,8.29,,,,,False,True,8.29,AOFM,,,,,3.75,,0.21066666666666645,0.21066666666666645,-2.960000000000001,-0.7899999999999991,,2.2332799434661865,,,,,,,,,,,,,42594.6,,0.0,12659.611,84078.177,97306.027,77935.762,-42594.6,23224.334,12659.611
2014-12-08,43134.0,40000.0,3134.0,,,69.7,,69.7,,43064.3,12858.9,7720.4,0.0,0.0,,7.5,11.25,12.75,,,8.43,True,8.43,,,,,False,True,8.43,AOFM,,,,,3.75,,0.24799999999999991,0.24799999999999991,-2.8200000000000003,-0.9299999999999997,,2.258929967880249,,,,,,,,,,,,,43064.3,,0.0,13564.922,83880.652,98019.231,77916.925,-43064.3,22961.994,13564.922
2014-12-09,42544.0,39000.0,3544.0,,,52.1,,52.1,,42491.9,13764.4,5683.6,0.0,0.0,,7.5,11.25,12.75,,,8.46,True,8.46,,,,,False,True,8.46,AOFM,,,,,3.75,,0.2560000000000002,0.2560000000000002,-2.789999999999999,-0.9600000000000009,,2.2675700187683105,,,,,,,,,,,,,42491.9,,0.0,12966.272,83542.478,97077.739,77976.924,-42491.9,23391.084,12966.272
2014-12-10,42369.0,39000.0,3369.0,,,54.2,,54.2,,42314.8,13165.8,9894.2,0.0,0.0,,7.5,11.25,12.75,,,8.45,True,8.45,,,,,False,True,8.45,AOFM,,,,,3.75,,0.25333333333333313,0.25333333333333313,-2.8000000000000007,-0.9499999999999993,,2.2649600505828857,,,,,,,,,,,,,42314.8,,0.0,13907.333,83408.559,97885.582,78020.619,-42314.8,22449.837,13907.333
2014-12-11,36498.0,35000.0,1498.0,,,59.7,,59.7,,36438.3,14106.9,9308.7,0.0,0.0,,7.5,11.25,12.75,,,8.35,True,8.35,,,,,False,True,8.35,AOFM,,,,,3.75,,0.22666666666666657,0.22666666666666657,-2.9000000000000004,-0.8499999999999996,,2.2647500038146973,,,,,,,,,,,,,36438.3,,0.0,13739.656,83755.617,98064.523,77955.106,-36438.3,16328.883,13739.656
2014-12-12,39136.0,33000.0,6136.0,,,24.3,,24.3,,39111.7,13939.3,-9450.7,0.0,0.0,,7.5,11.25,12.75,,,8.67,True,8.67,,,,,False,True,8.67,AOFM,,,,,3.75,,0.312,0.312,-2.58,-1.17,,2.279939889907837,,,,,,,,,,,,,39111.7,,0.0,14445.018,85455.523,100467.461,77969.241,-39111.7,16613.48,14445.018
2014-12-15,40941.0,33000.0,7941.0,,,27.5,,27.5,,40913.5,14644.6,6079.7,0.0,0.0,,7.5,11.25,12.75,,,8.79,True,8.79,,,,,False,True,8.79,AOFM,,,,,3.75,,0.34399999999999975,0.34399999999999975,-2.460000000000001,-1.2899999999999991,,2.302309989929199,,,,,,,,,,,,,40913.5,,0.0,16382.199,85573.459,102531.385,78039.666,-40913.5,16421.781,16382.199
2014-12-16,40846.0,32000.0,8846.0,,,51.7,,51.7,,40794.3,16581.8,5266.8,0.0,0.0,,7.5,11.25,12.75,,,8.85,True,8.85,,,,,False,True,8.85,AOFM,,,,,3.75,,0.35999999999999993,0.35999999999999993,-2.4000000000000004,-1.3499999999999996,,2.354749917984009,,,,,,,,,,,,,40794.3,,0.0,16531.124,85268.462,102372.742,77957.089,-40794.3,16378.646,16531.124
2014-12-17,39544.0,32000.0,7544.0,,,33.5,,33.5,,39510.5,16730.7,8094.6,0.0,0.0,,7.5,11.25,12.75,,,8.78,True,8.78,,,,,False,True,8.78,AOFM,,,,,3.75,,0.34133333333333316,0.34133333333333316,-2.4700000000000006,-1.2799999999999994,,2.3595499992370605,,,,,,,,,,,,,39510.5,,0.0,14981.369,85223.047,100796.886,76919.918,-39510.5,15633.532,14981.369
2014-12-18,43184.0,33000.0,10184.0,,,41.9,,41.9,,43142.1,15180.9,3128.6,0.0,0.0,,7.5,11.25,12.75,,,8.92,True,8.92,,,,,False,True,8.92,AOFM,,,,,3.75,,0.37866666666666665,0.37866666666666665,-2.33,-1.42,,2.3357300758361816,,,,,,,,,,,,,43142.1,,0.0,16959.156,85389.283,102932.459,77007.637,-43142.1,17217.277,16959.156
2014-12-19,44606.0,36000.0,8606.0,,,19.7,,19.7,,44586.3,17158.4,-14200.0,0.0,0.0,,7.5,11.25,12.75,,,8.79,True,8.79,,,,,False,True,8.79,AOFM,,,,,3.75,,0.34399999999999975,0.34399999999999975,-2.460000000000001,-1.2899999999999991,,2.3216700553894043,,,,,,,,,,,,,44586.3,,0.0,16469.957,86292.223,103377.243,75050.934,-44586.3,16259.99,16469.957
2014-12-22,41691.0,37000.0,4691.0,,,27.5,,27.5,,41663.5,16776.5,6595.6,0.0,0.0,,7.5,11.25,12.75,,,8.54,True,8.54,,,,,False,True,8.54,AOFM,,,,,3.75,,0.2773333333333331,0.2773333333333331,-2.710000000000001,-1.0399999999999991,,2.312649965286255,,,,,,,,,,,,,41663.5,,0.0,14949.284,85846.145,101425.042,75014.323,-41663.5,15252.779,14949.284
2014-12-23,41564.0,37000.0,4564.0,,,48.9,,48.9,,41515.1,15255.9,9587.5,0.0,0.0,,7.5,11.25,12.75,,,8.54,True,8.54,,,,,False,True,8.54,AOFM,,,,,3.75,,0.2773333333333331,0.2773333333333331,-2.710000000000001,-1.0399999999999991,,2.3127100467681885,,,,,,,,,,,,,41515.1,,0.0,16760.679,85208.505,102593.668,74949.273,-41515.1,13870.705,16760.679
2014-12-24,39484.0,37000.0,2484.0,,,78.2,,78.2,,39405.8,17066.9,15932.0,0.0,0.0,,7.5,11.25,12.75,,,8.41,True,8.41,,,,,False,True,8.41,AOFM,,,,,3.75,,0.2426666666666667,0.2426666666666667,-2.84,-0.9100000000000001,,2.318660020828247,,,,,,,,,,,,,39405.8,,0.0,18679.556,85007.132,104673.914,74909.885,-39405.8,9641.771,18679.556
2014-12-25,36000.0,36000.0,,,,46.2,,46.2,,35953.8,18985.5,13867.2,0.0,0.0,,7.5,11.25,12.75,,,8.25,True,8.25,,,,,False,True,8.25,AOFM,,,,,3.75,,0.2,0.2,-3.0,-0.75,,2.31335997581482,,,,,,,,,,,,,35953.8,,0.0,16617.003,85380.166,102653.014,74696.999,-35953.8,7997.786,16617.003
2014-12-26,36173.0,33000.0,3173.0,,,14.7,,14.7,,36158.3,16923.2,-6960.1,0.0,0.0,,7.5,11.25,12.75,,,8.48,True,8.48,,,,,False,True,8.48,AOFM,,,,,3.75,,0.2613333333333335,0.2613333333333335,-2.7699999999999996,-0.9800000000000004,,2.317739963531494,,,,,,,,,,,,,36158.3,,0.0,15168.193,86453.035,102237.881,74550.016,-36158.3,8470.435,15168.193
2014-12-29,39244.0,36000.0,3044.0,200.0,,71.7,,71.7,,39172.3,15466.8,8672.2,0.0,0.0,,7.5,11.25,12.75,,,8.46,True,8.46,,,,,False,True,8.46,AOFM,,,,,3.75,,0.2560000000000002,0.2560000000000002,-2.789999999999999,-0.9600000000000009,,2.319770097732544,,,,,,,,,,,,,39172.3,,0.0,18682.279,86109.141,105465.583,74703.961,-39172.3,8410.678,18682.279
2014-12-30,46655.0,42000.0,4305.0,350.0,,21.8,,21.8,,46633.2,18982.9,4576.7,0.0,0.0,,7.5,11.25,12.75,,,8.52,True,8.52,,,,,False,True,8.52,AOFM,,,,,3.75,,0.2719999999999999,0.2719999999999999,-2.7300000000000004,-1.0199999999999996,,2.3167600631713867,,,,,,,,,,,,,46633.2,,0.0,17263.44,85858.834,103773.89,74571.764,-46633.2,17431.075,17263.44
2014-12-31,46409.0,42000.0,4209.0,200.0,,32.3,,32.3,,46376.7,17573.1,17735.2,0.0,0.0,,7.5,11.25,12.75,,,8.51,True,8.51,,,,,False,True,8.51,AOFM,,,,,3.75,,0.26933333333333326,0.26933333333333326,-2.74,-1.0099999999999998,,2.32273006439209,,,,,,,,,,,,,46376.7,,0.0,21595.048,85118.222,107221.064,74150.534,-46421.854,13351.325,21595.048
2015-01-02,42496.0,38000.0,4496.0,,,36.5,,36.5,,42459.5,21797.6,-3536.7,0.0,0.0,,7.5,11.25,12.75,,,8.52,True,8.52,,,,,False,True,8.52,AOFM,,,,,3.75,,0.2719999999999999,0.2719999999999999,-2.7300000000000004,-1.0199999999999996,,2.330980062484741,,,,,,,,,,,,,42459.5,,0.0,17492.54,84716.458,102817.749,74231.179,-42474.86,13888.289,17492.54
2015-01-05,41230.0,37000.0,4230.0,,,44.8,,44.8,,41185.2,17811.4,6817.9,0.0,0.0,,7.5,11.25,12.75,,,8.51,True,8.51,,,,,False,True,8.51,AOFM,,,,,3.75,,0.26933333333333326,0.26933333333333326,-2.74,-1.0099999999999998,,2.34224009513855,,,,,,,,,,,,,41185.2,,0.0,16587.794,84674.374,101899.353,74260.887,-41195.816,13557.349,16587.794
2015-01-06,41068.0,37000.0,4068.0,,,30.5,,30.5,,41037.5,16906.9,3473.5,0.0,0.0,,7.5,11.25,12.75,,,8.5,True,8.5,,,,,False,True,8.5,AOFM,,,,,3.75,,0.26666666666666666,0.26666666666666666,-2.75,-1.0,,2.330749988555908,,,,,,,,,,,,,41037.5,,0.0,16251.263,84339.409,101226.168,74222.445,-41044.049,14040.326,16251.263
2015-01-07,42639.0,39000.0,3639.0,,,30.0,,30.0,,42609.0,16570.0,10629.3,0.0,0.0,,7.5,11.25,12.75,,,8.47,True,8.47,,,,,False,True,8.47,AOFM,,,,,3.75,,0.2586666666666668,0.2586666666666668,-2.7799999999999994,-0.9700000000000006,,2.3236100673675537,,,,,,,,,,,,,42609.0,,0.0,16362.884,83833.421,100988.964,73548.952,-42615.324,15175.313,16362.884
2015-01-08,40596.0,39000.0,1596.0,,,47.4,,47.4,,40548.6,16681.9,9735.2,0.0,0.0,,7.5,11.25,12.75,,,8.35,True,8.35,,,,,False,True,8.35,AOFM,,,,,3.75,,0.22666666666666657,0.22666666666666657,-2.9000000000000004,-0.8499999999999996,,2.3175699710845947,,,,,,,,,,,,,40548.6,,0.0,15188.944,83778.908,99574.374,73758.593,-40548.6,14732.819,15188.944
2015-01-09,41694.0,39000.0,2694.0,,,26.0,,26.0,,41668.0,15508.1,-2627.6,0.0,0.0,,7.5,11.25,12.75,,,8.41,True,8.41,,,,,False,True,8.41,AOFM,,,,,3.75,,0.2426666666666667,0.2426666666666667,-2.84,-0.9100000000000001,,2.2981998920440674,,,,,,,,,,,,,41668.0,,0.0,15390.091,84193.332,100185.583,73689.637,-41668.0,15172.054,15390.091
2015-01-12,41903.0,39000.0,2903.0,,,30.5,,30.5,,41872.5,15709.0,7552.5,0.0,0.0,,7.5,11.25,12.75,,,8.43,True,8.43,,,,,False,True,8.43,AOFM,,,,,3.75,,0.24799999999999991,0.24799999999999991,-2.8200000000000003,-0.9299999999999997,,2.2927699089050293,,,,,,,,,,,,,41872.5,,0.0,16476.555,83600.452,100677.446,73759.887,-41872.5,14954.941,16476.555
2015-01-13,34810.0,34000.0,810.0,,,28.4,,28.4,,34781.6,16784.4,12242.2,0.0,0.0,,7.5,11.25,12.75,,,8.31,True,8.31,,,,,False,True,8.31,AOFM,,,,,3.75,,0.21600000000000014,0.21600000000000014,-2.9399999999999995,-0.8100000000000005,,2.2842700481414795,,,,,,,,,,,,,34781.6,,0.0,16666.789,83122.273,100378.15,73571.398,-34781.6,7974.847,16666.789
2015-01-14,35114.0,34000.0,1114.0,,,36.5,,36.5,,35077.5,16985.9,13300.5,0.0,0.0,,7.5,11.25,12.75,,,8.33,True,8.33,,,,,False,True,8.33,AOFM,,,,,3.75,,0.22133333333333335,0.22133333333333335,-2.92,-0.8300000000000001,,2.282370090484619,,,,,,,,,,,,,35077.5,,0.0,16296.028,83732.926,100733.235,73531.336,-35077.5,7875.601,16296.028
2015-01-15,39303.0,35000.0,4203.0,100.0,,25.8,,25.8,,39277.2,16615.1,11035.3,0.0,0.0,,7.5,11.25,12.75,,,8.53,True,8.53,,,,,False,True,8.53,AOFM,,,,,3.75,,0.2746666666666665,0.2746666666666665,-2.7200000000000006,-1.0299999999999994,,2.281219959259033,,,,,,,,,,,,,39277.2,,0.0,18445.659,84401.594,103440.509,73849.485,-39277.2,9686.175,18445.659
2015-01-16,37526.0,35000.0,2526.0,,,24.7,,24.7,,37501.3,18764.5,-1855.5,0.0,0.0,,7.5,11.25,12.75,,,8.42,True,8.42,,,,,False,True,8.42,AOFM,,,,,3.75,,0.24533333333333332,0.24533333333333332,-2.83,-0.9199999999999999,,2.3053200244903564,,,,,,,,,,,,,37501.3,,0.0,16014.301,85448.183,102067.013,73590.853,-37501.3,9025.139,16014.301
2015-01-19,35565.0,35000.0,565.0,,,24.7,,24.7,,35540.3,16347.6,8568.3,0.0,0.0,,7.5,11.25,12.75,,,8.29,True,8.29,,,,,False,True,8.29,AOFM,,,,,3.75,,0.21066666666666645,0.21066666666666645,-2.960000000000001,-0.7899999999999991,,2.330970048904419,,,,,,,,,,,,,35540.3,,0.0,14636.176,85313.85,100562.098,73646.523,-35540.3,8624.725,14636.176
2015-01-20,41437.0,40000.0,1437.0,,,19.1,,19.1,,41417.9,14969.4,3805.8,0.0,0.0,,7.5,11.25,12.75,,,8.34,True,8.34,,,,,False,True,8.34,AOFM,,,,,3.75,,0.22399999999999995,0.22399999999999995,-2.91,-0.8399999999999999,,2.331860065460205,,,,,,,,,,,,,41417.9,,0.0,13393.174,84972.976,98976.506,72026.916,-41417.9,14468.311,13393.174
2015-01-21,40448.0,38000.0,2448.0,,,21.0,,21.0,,40427.0,13726.1,13208.8,0.0,0.0,,7.5,11.25,12.75,,,8.39,True,8.39,,,,,False,True,8.39,AOFM,,,,,3.75,,0.23733333333333348,0.23733333333333348,-2.8599999999999994,-0.8900000000000006,,2.3454599380493164,,,,,,,,,,,,,40427.0,,0.0,16280.975,84761.416,101676.599,72056.484,-40427.0,10806.884,16280.975
2015-01-22,38954.0,38000.0,954.0,,,19.0,,19.0,,38935.0,16614.2,10619.8,0.0,0.0,,7.5,11.25,12.75,,,8.24,True,8.24,,,,,False,True,8.24,AOFM,,,,,3.75,,0.1973333333333334,0.1973333333333334,-3.01,-0.7400000000000002,,2.3489699363708496,,,,,,,,,,,,,38935.0,,0.0,15659.203,85218.196,101480.269,72331.242,-38935.0,9785.973,15659.203
2015-01-23,40424.0,39000.0,1424.0,,,17.9,,17.9,,40406.1,15991.9,-1767.8,0.0,0.0,,7.5,11.25,12.75,,,8.04,True,8.04,,,,,False,True,8.04,AOFM,,,,,3.75,,0.14399999999999977,0.14399999999999977,-3.210000000000001,-0.5399999999999991,,2.326260089874268,,,,,,,,,,,,,40406.1,,0.0,15978.997,86424.471,102998.12,72558.95,-40406.1,9966.93,15978.997
2015-01-26,39929.0,39000.0,929.0,,,26.3,,26.3,,39902.7,16311.4,9475.0,0.0,0.0,,7.5,11.25,12.75,,,7.93,True,7.93,,,,,False,True,7.93,AOFM,,,,,3.75,,0.1146666666666666,0.1146666666666666,-3.3200000000000003,-0.4299999999999997,,2.36296010017395,,,,,,,,,,,,,39902.7,,0.0,15859.059,86485.858,102934.732,72715.31,-39902.7,9683.277,15859.059
2015-01-27,40709.0,40000.0,709.0,,,56.6,,56.6,,40652.4,16188.0,5719.1,0.0,0.0,,7.5,11.25,12.75,,,7.81,True,7.81,,,,,False,True,7.81,AOFM,,,,,3.75,,0.08266666666666657,0.08266666666666657,-3.4400000000000004,-0.3099999999999996,,2.3560099601745605,,,,,,,,,,,,,40652.4,,0.0,16067.095,85958.734,102601.083,72777.034,-40652.4,10828.351,16067.095
2015-01-28,40225.0,40000.0,225.0,,,20.5,,20.5,,40204.5,16387.6,15601.1,0.0,0.0,,7.5,11.25,12.75,,,7.77,True,7.77,,,,,False,True,7.77,AOFM,,,,,3.75,,0.07199999999999988,0.07199999999999988,-3.4800000000000004,-0.2699999999999996,,2.363140106201172,,,,,,,,,,,,,40204.5,,0.0,16667.703,85600.399,102839.426,72845.606,-40204.5,10210.678,16667.703
2015-01-29,51789.0,51000.0,789.0,,,48.9,,48.9,,51740.1,16994.3,-545.9,0.0,0.0,,7.5,11.25,12.75,,,7.8,True,7.8,,,,,False,True,7.8,AOFM,,,,,3.75,,0.07999999999999995,0.07999999999999995,-3.45,-0.2999999999999998,,2.3869199752807617,,,,,,,,,,,,,51740.1,,0.0,15255.361,85757.276,101581.799,72751.752,-51740.1,22910.053,15255.361
2015-01-30,49164.0,48000.0,1164.0,,,21.5,,21.5,,49142.5,15583.9,359.1,0.0,0.0,,7.5,11.25,12.75,,,7.82,True,7.82,,,,,False,True,7.82,AOFM,,,,,3.75,,0.08533333333333341,0.08533333333333341,-3.4299999999999997,-0.3200000000000003,,2.415489912033081,,,,,,,,,,,,,49142.5,,0.0,14639.724,86635.825,101873.644,72628.2,-49178.839,19933.393,14639.724
2015-02-02,51351.0,48000.0,3351.0,,,23.5,,23.5,,51327.5,15001.7,7759.8,0.0,0.0,,7.5,11.25,12.75,,,7.95,True,7.95,,,,,False,True,7.95,AOFM,,,,,3.75,,0.12000000000000005,0.12000000000000005,-3.3,-0.4500000000000002,,2.440200090408325,,,,,,,,,,,,,51327.5,,0.0,16446.128,86694.538,103741.675,72659.063,-51355.517,20272.904,16446.128
2015-02-03,52401.0,49000.0,3401.0,,,18.7,,18.7,,52382.3,16807.6,2623.6,0.0,0.0,,7.5,11.25,12.75,,,7.95,True,7.95,,,,,False,True,7.95,AOFM,,,,,3.75,,0.12000000000000005,0.12000000000000005,-3.3,-0.4500000000000002,,2.430759906768799,,,,,,,,,,,,,52382.3,,0.0,16612.475,86191.062,103399.812,72649.327,-52399.703,21649.218,16612.475
2015-02-04,51900.0,49000.0,2900.0,,,19.4,,19.4,,51880.6,16974.7,14099.7,0.0,0.0,,7.5,11.25,12.75,,,7.92,True,7.92,,,,,False,True,7.92,AOFM,,,,,3.75,,0.11199999999999997,0.11199999999999997,-3.33,-0.41999999999999993,,2.40159010887146,,,,,,,,,,,,,51880.6,,0.0,17438.946,86089.125,104134.584,72645.414,-51897.154,20407.983,17438.946
2015-02-05,52546.0,49000.0,3546.0,,,24.0,,24.0,,52522.0,17800.1,-523.6,0.0,0.0,,7.5,11.25,12.75,,,7.96,True,7.96,,,,,False,True,7.96,AOFM,,,,,3.75,,0.12266666666666666,0.12266666666666666,-3.29,-0.45999999999999996,,2.459939956665039,,,,,,,,,,,,,52522.0,,0.0,17394.245,86947.119,104953.767,72819.192,-52528.366,20393.791,17394.245
2015-02-06,52949.0,50000.0,2949.0,,,18.1,,18.1,,52930.9,17755.5,-667.4,0.0,0.0,,7.5,11.25,12.75,,,7.92,True,7.92,,,,,False,True,7.92,AOFM,,,,,3.75,,0.11199999999999997,0.11199999999999997,-3.33,-0.41999999999999993,,2.435810089111328,,,,,,,,,,,,,52930.9,,0.0,16602.886,88080.866,105291.859,72812.045,-52930.9,20451.085,16602.886
2015-02-09,54043.8,50000.0,4043.8,,,23.6,,23.6,,54020.2,16968.3,8262.5,0.0,0.0,,7.5,11.25,12.75,,,7.98,True,7.98,,,,,False,True,7.98,AOFM,,,,,3.75,,0.1280000000000001,0.1280000000000001,-3.2699999999999996,-0.4800000000000004,,2.471760034561157,,,,,,,,,,,,,54020.2,,0.0,18007.439,87847.546,106491.239,73017.046,-54020.2,20546.007,18007.439
2015-02-10,53557.0,50000.0,3557.0,,,18.7,,18.7,,53538.3,18375.9,3690.0,0.0,0.0,,7.5,11.25,12.75,,,7.95,True,7.95,,,,,False,True,7.95,AOFM,,,,,3.75,,0.12000000000000005,0.12000000000000005,-3.3,-0.4500000000000002,,2.4747300148010254,,,,,,,,,,,,,53538.3,,0.0,18157.85,87309.274,106113.169,73220.999,-53538.3,20646.129,18157.85
2015-02-11,54199.0,49500.0,4699.0,,,18.0,,18.0,,54181.0,18526.5,15727.0,0.0,0.0,,7.5,11.25,12.75,,,8.03,True,8.03,,,,,False,True,8.03,AOFM,,,,,3.75,,0.14133333333333317,0.14133333333333317,-3.2200000000000006,-0.5299999999999994,,2.494309902191162,,,,,,,,,,,,,54181.0,,0.0,20569.285,86889.545,108075.709,73157.47,-54181.0,19262.762,20569.285
2015-02-12,47943.0,41500.0,6443.0,,,25.3,,25.3,,47917.7,20937.9,8120.3,0.0,0.0,,7.5,11.25,12.75,,,8.18,True,8.18,,,,,False,True,8.18,AOFM,,,,,3.75,,0.18133333333333326,0.18133333333333326,-3.0700000000000003,-0.6799999999999997,,2.498110055923462,,,,,,,,,,,,,47917.7,,0.0,20803.365,87251.157,108682.672,73229.584,-47917.7,12464.61,20803.365
2015-02-13,47670.0,44500.0,3170.0,,,15.9,,15.9,,47654.1,21171.8,-1827.6,0.0,0.0,,7.5,11.25,12.75,,,7.95,True,7.95,,,,,False,True,7.95,AOFM,,,,,3.75,,0.12000000000000005,0.12000000000000005,-3.3,-0.4500000000000002,,2.4674999713897705,,,,,,,,,,,,,47654.1,,0.0,17504.214,89106.826,107205.228,72841.25,-47654.1,13290.122,17504.214
2015-02-16,47700.0,44500.0,3200.0,,,19.9,,19.9,,47680.1,17816.4,9115.1,0.0,0.0,,7.5,11.25,12.75,,,7.95,True,7.95,,,,,False,True,7.95,AOFM,,,,,3.75,,0.12000000000000005,0.12000000000000005,-3.3,-0.4500000000000002,,2.455970048904419,,,,,,,,,,,,,47680.1,,0.0,17919.664,88622.695,107131.011,73064.406,-47680.1,13613.495,17919.664
2015-02-17,46869.0,43500.0,3369.0,,,17.4,,17.4,,46851.6,18231.4,3291.5,0.0,0.0,,7.5,11.25,12.75,,,7.97,True,7.97,,,,,False,True,7.97,AOFM,,,,,3.75,,0.12533333333333327,0.12533333333333327,-3.2800000000000002,-0.46999999999999975,,2.454859972000122,,,,,,,,,,,,,46851.6,,0.0,16053.497,87953.366,104597.507,72288.015,-46851.6,14542.108,16053.497
2015-02-18,45109.0,44000.0,1109.0,,,20.1,,20.1,,45088.9,16363.9,13351.8,0.0,0.0,,7.5,11.25,12.75,,,7.82,True,7.82,,,,,False,True,7.82,AOFM,,,,,3.75,,0.08533333333333341,0.08533333333333341,-3.4299999999999997,-0.3200000000000003,,2.451499938964844,,,,,,,,,,,,,45088.9,,0.0,15208.419,87525.883,103330.926,72274.092,-45088.9,14032.065,15208.419
2015-02-19,46470.0,46000.0,470.0,,,24.7,,24.7,,46445.3,15515.0,3691.5,0.0,0.0,,7.5,11.25,12.75,,,7.78,True,7.78,,,,,False,True,7.78,AOFM,,,,,3.75,,0.07466666666666673,0.07466666666666673,-3.4699999999999998,-0.28000000000000025,,2.443310022354126,,,,,,,,,,,,,46445.3,,0.0,13371.789,87333.165,101306.879,72289.468,-46445.3,17427.89,13371.789
2015-02-20,56431.0,53000.0,3431.0,,,15.5,,15.5,,56415.5,13683.3,-14044.7,0.0,0.0,,7.5,11.25,12.75,,,7.93,True,7.93,,,,,False,True,7.93,AOFM,,,,,3.75,,0.1146666666666666,0.1146666666666666,-3.3200000000000003,-0.4299999999999997,,2.453200101852417,,,,,,,,,,,,,56415.5,,0.0,13330.312,88239.298,102153.75,70559.068,-56415.5,24820.817,13330.312
2015-02-23,57081.0,53000.0,4081.0,,,16.2,,16.2,,57064.8,13642.3,5761.0,0.0,0.0,,7.5,11.25,12.75,,,7.96,True,7.96,,,,,False,True,7.96,AOFM,,,,,3.75,,0.12266666666666666,0.12266666666666666,-3.29,-0.45999999999999996,,2.452500104904175,,,,,,,,,,,,,57064.8,,0.0,15470.236,87843.767,103893.682,70585.179,-57064.8,23756.297,15470.236
2015-02-24,52962.0,51000.0,1962.0,,,59.5,,59.5,,52902.5,15781.9,2565.3,0.0,0.0,,7.5,11.25,12.75,,,7.86,True,7.86,,,,,False,True,7.86,AOFM,,,,,3.75,,0.09600000000000009,0.09600000000000009,-3.3899999999999997,-0.3600000000000003,,2.471820116043091,,,,,,,,,,,,,52902.5,,0.0,12204.332,87404.357,100181.438,70445.235,-52902.5,23166.296,12204.332
2015-02-25,53981.0,51000.0,2981.0,,,21.1,,21.1,,53959.9,12516.2,13918.1,0.0,0.0,,7.25,10.75,12.25,,,7.88,True,7.88,,,,,False,True,7.88,AOFM,,,,,3.5,,0.17999999999999997,0.17999999999999997,-2.87,-0.6299999999999999,,2.4628500938415527,,,,,,,,,,,,,53959.9,,0.0,17253.67,87373.383,105234.183,70034.865,-53959.9,18760.582,17253.67
2015-02-26,55281.0,52000.0,3281.0,,,43.5,,43.5,,55237.5,17565.2,5241.1,0.0,0.0,,7.25,10.75,12.25,,,7.84,True,7.84,,,,,False,True,7.84,AOFM,,,,,3.5,,0.16857142857142854,0.16857142857142854,-2.91,-0.5899999999999999,,2.4872000217437744,,,,,,,,,,,,,55237.5,,0.0,18128.47,87848.629,106571.209,70107.227,-55237.5,18773.517,18128.47
