tarih,fon_top,fon_ihale,fon_kot_top,fon_kot_repo,fon_kot_depo,fon_glp,ste_top,ste_ihale,ste_kot,ste_liksen,net_fonlama,aofm,politika,politika_ger,koridor_alt,koridor_ust,glp_satis,glp_alis,tlref,tlref_endeks,bist_on,bist_on_hacim,sto_oni_faiz,sto_oni_tutar,sto_1hi_faiz,sto_1hi_tutar,sto_kvi_faiz,sto_kvi_tutar,sto_4hi_faiz,sto_4hi_tutar,serbest_mevduat,gun_basi_likidite,ab_dis_varlik,ab_ic_varlik,ab_mbp,ab_rezerv_para,ab_emisyon,ab_bankalar,ab_zk_bloke,ab_serbest,ab_fon,ab_bankadisi,ab_diger_mbp,ab_api,ab_kamu_mev,swap_alim,swap_satim,swap_tcmb_piy,swap_bist,swap_gelenek,swap_miktar,swap_altin_piy,swap_altin_ihale,usdtry
2020-08-25,242791.0,140000.0,102791.0,93985.0,8806.0,0.0,4663.3,0.0,4663.3,,238127.7,9.67,8.25,,6.75,9.75,11.25,0.0,9.8344,1168.8139,9.91,142336000000.0,,,,,,,,,32490.7,-78698.3,648340113.0,202005320.0,231285287.0,371502254.0,220998216.0,150219939.0,0.0,150219939.0,130032.0,154067.0,-140216967.0,-238672846.0,98455879.0,,,,,,,,,7.3372
2020-08-26,248423.0,150000.0,98423.0,89385.0,9038.0,0.0,5306.8,0.0,5306.8,,243116.2,9.73,8.25,,6.75,9.75,11.25,0.0,9.7515,1169.1262,9.78,133145000000.0,,,,,,,,,33790.6,-93304.8,643049623.0,198165033.0,223208618.0,360843267.0,219829264.0,140742768.0,0.0,140742768.0,117172.0,154063.0,-137634650.0,-243661346.0,106026696.0,,,,,,,,,7.3674
2020-08-27,270889.0,140000.0,130889.0,116700.0,14189.0,0.0,5561.2,0.0,5561.2,,265327.8,10.0,8.25,,6.75,9.75,11.25,0.0,9.75,1169.4385,9.81,160693500000.0,,,,,,,,,24365.8,-128970.8,636747383.0,197505285.0,212936437.0,351756725.0,219643440.0,131843957.0,0.0,131843957.0,115268.0,154060.0,-138820287.0,-265548711.0,126728424.0,,,,,,,,,7.3459
2020-08-28,287601.0,150000.0,137601.0,126750.0,10851.0,0.0,6447.7,0.0,6447.7,,281153.3,10.02,8.25,,6.75,9.75,11.25,0.0,9.7706,1170.3776,9.83,164177000000.0,,,,,,,,,15469.5,-136527.7,634123166.0,193253045.0,206204030.0,359705609.0,221239058.0,138203274.0,0.0,138203274.0,109221.0,154056.0,-153501580.0,-281374211.0,127872631.0,,,,,,,,,7.3174
2020-08-31,283595.0,150000.0,133595.0,123128.0,10467.0,0.0,8740.4,0.0,8740.4,,274854.6,10.15,8.25,,6.75,9.75,11.25,0.0,9.7635,1170.6907,9.79,162377500000.0,,,,,,,,,21756.0,-132154.5,626463983.0,192855008.0,200664273.0,355841450.0,219366278.0,136214684.0,0.0,136214684.0,106427.0,154061.0,-155177176.0,-275513327.0,120336151.0,,,,,,,,,7.305
2020-09-01,293387.0,160000.0,133387.0,127850.0,5537.0,0.0,5214.7,0.0,5214.7,,288172.3,10.15,8.25,,6.75,9.75,11.25,0.0,9.7455,1171.0032,9.72,164116500000.0,,,,,,,,,19874.6,-115948.1,630235687.0,193103763.0,199705629.0,357089830.0,218721185.0,138108366.0,0.0,138108366.0,106185.0,154094.0,-157384201.0,-288796941.0,131412740.0,,,,,,,,,7.3261
2020-09-02,295633.0,170000.0,125633.0,114900.0,10733.0,0.0,4808.9,0.0,4808.9,,290824.1,10.16,8.25,,6.75,9.75,11.25,0.0,9.7511,1171.3161,9.8,153158500000.0,,,,,,,,,18385.4,-125610.1,631491137.0,193114737.0,190067234.0,352195958.0,218390148.0,133544954.0,0.0,133544954.0,106810.0,154046.0,-162128724.0,-291448741.0,129320018.0,,,,,,,,,7.3421
2020-09-03,309640.0,180000.0,129640.0,125743.0,3897.0,0.0,5152.5,0.0,5152.5,,304487.5,10.15,8.25,,6.75,9.75,11.25,0.0,9.75,1171.629,9.75,156499500000.0,,,,,,,,,13820.0,-122322.1,633910868.0,198284351.0,188850731.0,364237658.0,218446186.0,145526813.0,0.0,145526813.0,110617.0,154042.0,-175386927.0,-305112141.0,129725214.0,,,,,,,,,7.3563
2020-09-04,333317.0,190000.0,143317.0,128750.0,14567.0,0.0,3200.8,0.0,3200.8,,330116.2,10.14,8.25,,6.75,9.75,11.25,0.0,9.7999,1172.5727,9.92,156886500000.0,,,,,,,,,25800.8,-127228.3,662752459.0,188911176.0,174397904.0,375915214.0,220575192.0,155045162.0,0.0,155045162.0,140817.0,154043.0,-201517310.0,-330740841.0,129223531.0,,,,,,,,,7.3994
2020-09-07,343109.0,200000.0,143109.0,127680.0,15429.0,0.0,3107.9,0.0,3107.9,,340001.1,10.16,8.25,,6.75,9.75,11.25,0.0,9.8713,1172.8898,9.99,157603000000.0,,,,,,,,,35297.3,-108291.8,663921721.0,190827576.0,174728824.0,385277483.0,219449189.0,165537818.0,0.0,165537818.0,136440.0,154036.0,-210548660.0,-340625741.0,130077082.0,,,,,,,,,7.4133
2020-09-08,332538.0,200000.0,132538.0,117575.0,14963.0,0.0,4664.7,0.0,4664.7,,327873.3,10.15,8.25,,6.75,9.75,11.25,0.0,9.9629,1173.2099,10.06,152429000000.0,,,,,,,,,45760.3,-118050.1,654863433.0,192988271.0,170775260.0,369103905.0,218742446.0,150070731.0,0.0,150070731.0,136694.0,154034.0,-198328645.0,-328454059.0,130125414.0,,,,,,,,,7.4349
2020-09-09,324433.0,200000.0,124433.0,108535.0,15898.0,0.0,4127.0,0.0,4127.0,,320306.0,10.16,8.25,,6.75,9.75,11.25,0.0,10.1034,1173.5347,10.21,145693500000.0,,,,,,,,,30318.2,-115516.0,659418274.0,190481366.0,176551489.0,377852851.0,217919593.0,159642649.0,0.0,159642649.0,136579.0,154030.0,-201301362.0,-320846625.0,119545263.0,,,,,,,,,7.4537
2020-09-10,314386.0,210000.0,104386.0,87898.0,16488.0,0.0,4448.07,0.0,4448.07,,309937.93,10.22,8.25,,6.75,9.75,11.25,0.0,10.2668,1173.8648,10.34,124807500000.0,,,,,,,,,39901.5,-92988.0,663419549.0,188379502.0,181322834.0,372919605.0,217630640.0,154997828.0,0.0,154997828.0,137061.0,154076.0,-191596771.0,-310478555.0,118881784.0,,,,,,,,,7.467
2020-09-11,303292.0,220000.0,83292.0,67050.0,16242.0,0.0,4285.8,0.0,4285.8,,299006.2,10.29,8.25,,6.75,9.75,11.25,0.0,10.4679,1174.8748,10.48,106804500000.0,,,,,,,,,35253.4,-71377.3,672530906.0,189383759.0,183881477.0,380288128.0,219133110.0,160865944.0,0.0,160865944.0,135053.0,154021.0,-196406651.0,-299546825.0,103140175.0,,,,,,,,,7.4553
2020-09-14,305541.0,210000.0,95541.0,65539.0,16002.0,14000.0,6643.5,0.0,6643.5,,298897.5,10.32,8.25,,6.75,9.75,11.25,0.0,10.4703,1175.2118,10.48,107029500000.0,,,,,,,,,41035.6,-61137.9,667740570.0,191519381.0,186763003.0,383952108.0,218578665.0,165085149.0,0.0,165085149.0,134226.0,154068.0,-197189105.0,-299322754.0,102133649.0,,,,,,,,,7.4396
2020-09-15,300698.0,210000.0,90698.0,61026.0,15672.0,14000.0,5287.7,0.0,5287.7,,295410.3,10.33,8.25,,6.75,9.75,11.25,0.0,10.5464,1175.5513,10.53,104531500000.0,,,,,,,,,45360.5,-61410.4,662318643.0,190884053.0,186671616.0,380289824.0,218244540.0,161756371.0,0.0,161756371.0,134848.0,154065.0,-193618209.0,-295813606.0,102195397.0,,,,,,,,,7.4689
2020-09-16,283949.0,210000.0,73949.0,55317.0,13732.0,4900.0,7218.5,0.0,7218.5,,276730.5,10.32,8.25,,6.75,9.75,11.25,0.0,10.6479,1175.8943,10.6,104465500000.0,,,,,,,,,42018.2,-61930.9,666864228.0,193114909.0,190710465.0,375826012.0,217513037.0,157998550.0,0.0,157998550.0,160364.0,154061.0,-185115546.0,-277087681.0,91972135.0,,,,,,,,,7.4668
2020-09-17,243537.0,205000.0,38537.0,13205.0,16532.0,8800.0,6313.3,0.0,6313.3,,237223.7,10.41,8.25,,6.75,9.75,11.25,0.0,11.2482,1176.2567,11.11,56396500000.0,,,,,,,,,38247.9,-55229.9,661968880.0,199044720.0,188338087.0,370286825.0,217219032.0,152778370.0,0.0,152778370.0,135366.0,154057.0,-181948739.0,-237571952.0,55623213.0,,,,,,,,,7.4678
2020-09-18,254294.0,205000.0,49294.0,23410.0,16484.0,9400.0,4147.3,0.0,4147.3,,250146.7,10.39,8.25,,6.75,9.75,11.25,0.0,11.029,1177.3229,10.87,59260000000.0,,,,,,,,,33040.5,-22743.1,663870094.0,195447228.0,180629280.0,372843377.0,218568164.0,153968198.0,0.0,153968198.0,152961.0,154054.0,-192214096.0,-250458445.0,58244349.0,,,,,,,,,7.5152
2020-09-21,261526.5,205000.0,56526.5,19304.0,16872.5,20350.0,4467.2,0.0,4467.2,,257059.3,10.61,8.25,,6.75,9.75,11.25,0.0,11.1627,1177.683,10.96,52432000000.0,,,,,,,,,33871.6,-28403.5,662260225.0,201273932.0,179848810.0,379422132.0,217581171.0,161541410.0,0.0,161541410.0,145500.0,154051.0,-199573322.0,-257238994.0,57665672.0,,,,,,,,,7.5344
2020-09-22,259081.0,205000.0,54081.0,19435.0,17346.0,17300.0,4271.8,0.0,4271.8,,254809.2,10.61,8.25,,6.75,9.75,11.25,0.0,11.1736,1178.0435,10.97,53868000000.0,,,,,,,,,41783.2,-28194.2,660635986.0,197898298.0,177482231.0,376977719.0,216968687.0,159721499.0,0.0,159721499.0,133485.0,154048.0,-199495486.0,-254955034.0,55459548.0,,,,,,,,,7.572
2020-09-23,262022.0,205000.0,57022.0,14915.0,16557.0,25550.0,4250.5,0.0,4250.5,,257771.5,10.65,8.25,,6.75,9.75,11.25,0.0,11.25,1178.4066,11.09,45898000000.0,,,,,,,,,39968.3,-35270.7,665089685.0,199217342.0,178224170.0,384785510.0,215731397.0,168756394.0,0.0,168756394.0,143675.0,154044.0,-206561340.0,-257892328.0,51330988.0,,,,,,,,,7.6251
2020-09-24,280375.0,205000.0,75375.0,15375.0,19250.0,40750.0,5326.0,0.0,5326.0,,275049.0,10.69,10.25,,8.75,11.75,13.25,0.0,11.25,1178.7698,11.09,46020000000.0,,,,,,,,,48996.6,-24808.6,664095612.0,196518378.0,176326133.0,404085609.0,215278520.0,188510916.0,0.0,188510916.0,142132.0,154041.0,-227759475.0,-275154464.0,47394989.0,,,,,,,,,7.657
2020-09-25,236304.5,200000.0,36304.5,27514.5,8790.0,0.0,7139.7,0.0,7139.7,,229164.8,10.88,10.25,10.25,8.75,11.75,13.25,0.0,11.4748,1179.8815,11.47,72807000000.0,,,,,,,,,68751.7,-11759.8,655413608.0,192535146.0,179555920.0,360857189.0,216873284.0,143692240.0,0.0,143692240.0,137628.0,154037.0,-181301270.0,-229258434.0,47957164.0,,,,,,,,,7.663
2020-09-28,249034.0,190000.0,59034.0,49440.0,9594.0,0.0,7745.9,0.0,7745.9,,241288.1,10.99,10.25,,8.75,11.75,13.25,0.0,11.7227,1180.2605,11.72,88576000000.0,,,,,,,,,23294.4,-23851.5,643243532.0,195582946.0,180561141.0,371438858.0,215329996.0,155836185.0,0.0,155836185.0,118643.0,154034.0,-190877717.0,-241378933.0,50501216.0,,,,,,,,,7.5546
2020-09-29,260322.0,180000.0,80322.0,68895.0,11427.0,0.0,6367.7,0.0,6367.7,,253954.3,11.08,10.25,,8.75,11.75,13.25,0.0,11.75,1180.6404,11.75,103337500000.0,,,,,,,,,35092.4,-55630.7,652800102.0,195594119.0,179970695.0,364235261.0,214208096.0,149757567.0,0.0,149757567.0,115567.0,154031.0,-184264566.0,-254045133.0,69780567.0,,,,,,,,,7.7507
2020-09-30,251344.9,170000.0,81344.9,69795.0,11549.9,0.0,5759.0,0.0,5759.0,,245585.9,11.12,10.25,,8.75,11.75,13.25,0.0,11.8413,1181.0235,11.87,103365500000.0,,,,,,,,,29827.8,-57363.7,637328383.0,195328767.0,172981891.0,364031227.0,213040722.0,150721764.0,0.0,150721764.0,114711.0,154030.0,-191049336.0,-246576242.0,55526906.0,,,,,,,,,7.808
2020-10-01,258419.0,160000.0,98419.0,83495.0,14924.0,0.0,5958.2,0.0,5958.2,,252460.8,11.2,10.25,,8.75,11.75,13.25,0.0,11.8273,1181.4062,11.95,119927500000.0,,,,,,,,,30640.8,-75424.8,651002145.0,194916996.0,176882883.0,371276377.0,212336849.0,158672139.0,0.0,158672139.0,113324.0,154065.0,-194393495.0,-253346990.0,58953495.0,,,,,,,,,7.7522
2020-10-02,262252.5,155000.0,107252.5,90600.0,16652.5,0.0,4746.8,0.0,4746.8,,257505.7,11.32,10.25,,8.75,11.75,13.25,0.0,12.0257,1182.5739,12.13,130328500000.0,,,,,,,,,38859.4,-94760.0,659444342.0,194417902.0,176455215.0,375865943.0,214334967.0,161232545.0,0.0,161232545.0,144410.0,154021.0,-199410729.0,-258305451.0,58894722.0,,,,,,,,,7.6946
2020-10-05,251364.0,155000.0,96364.0,83860.0,12504.0,0.0,5666.3,0.0,5666.3,,245697.7,11.38,10.25,,8.75,11.75,13.25,0.0,12.0317,1182.9637,12.13,129973500000.0,,,,,,,,,41321.2,-80659.2,659679857.0,195441999.0,179863503.0,367174359.0,213344444.0,153536405.0,0.0,153536405.0,139443.0,154067.0,-187310856.0,-246427108.0,59116252.0,,,,,,,,,7.7288
2020-10-06,250349.0,155000.0,95349.0,82795.0,12554.0,0.0,5476.4,0.0,5476.4,,244872.6,11.45,10.25,,8.75,11.75,13.25,0.0,12.0741,1183.355,12.11,137254500000.0,,,,,,,,,33540.5,-78594.0,663794617.0,196751860.0,184557668.0,370139238.0,212843027.0,157003660.0,0.0,157003660.0,138487.0,154064.0,-185581570.0,-245533247.0,59951678.0,,,,,,,,,7.7307
2020-10-07,229087.5,150000.0,79087.5,63245.0,15842.5,0.0,6535.9,0.0,6535.9,,222551.6,11.47,10.25,,8.75,11.75,13.25,0.0,12.4539,1183.7588,12.44,125261500000.0,,,,,,,,,37238.7,-70057.0,665300197.0,198564147.0,184942562.0,360200715.0,212525592.0,147381385.0,0.0,147381385.0,139678.0,154060.0,-175258153.0,-223144149.0,47885996.0,,,,,,,,,7.7452
2020-10-08,231619.0,150000.0,81619.0,63745.0,17874.0,0.0,5732.2,0.0,5732.2,,225886.8,11.56,10.25,,8.75,11.75,13.25,0.0,12.5736,1184.1666,12.55,124138500000.0,,,,,,,,,27564.0,-71858.8,671772815.0,200770049.0,186547490.0,364773398.0,212579311.0,151899503.0,0.0,151899503.0,140527.0,154057.0,-178225908.0,-226413678.0,48187770.0,,,,,,,,,7.8267
2020-10-09,241277.5,150000.0,91277.5,72285.0,18992.5,0.0,6389.3,0.0,6389.3,,234888.2,11.64,10.25,,8.75,11.75,13.25,0.0,12.4742,1185.3806,12.48,131819500000.0,,,,,,,,,32100.4,-77391.2,676055139.0,201558598.0,177090753.0,368980146.0,214137336.0,154547508.0,0.0,154547508.0,141248.0,154054.0,-191889393.0,-235352794.0,43463401.0,,,,,,,,,7.8931
2020-10-12,241825.0,140000.0,101825.0,84485.0,17340.0,0.0,5673.0,0.0,5673.0,,236152.0,11.93,10.25,,8.75,11.75,13.25,0.0,12.4135,1185.7838,12.44,142512500000.0,,,,,,,,,34596.7,-73940.0,677434504.0,202373747.0,177007879.0,370731482.0,212565562.0,157874445.0,0.0,157874445.0,137424.0,154051.0,-193723603.0,-236416836.0,42693233.0,,,,,,,,,7.9072
2020-10-13,226360.0,140000.0,86360.0,68365.0,17995.0,0.0,7246.7,0.0,7246.7,,219113.3,12.03,10.25,,8.75,11.75,13.25,0.0,12.4038,1186.1868,12.42,126090000000.0,,,,,,,,,38113.0,-69625.6,672126483.0,203725387.0,175081678.0,367143553.0,211504489.0,155347491.0,0.0,155347491.0,137525.0,154048.0,-192061875.0,-219328230.0,27266355.0,,,,,,,,,7.8673
2020-10-14,227308.0,140000.0,87308.0,69285.0,18023.0,0.0,7339.4,0.0,7339.4,,219968.6,12.12,10.25,,8.75,11.75,13.25,0.0,12.4222,1186.5905,12.44,123654500000.0,,,,,,,,,34669.9,-72509.7,692108656.0,205240130.0,174042429.0,366404658.0,211444869.0,154667655.0,0.0,154667655.0,138090.0,154044.0,-192362229.0,-220136969.0,27774740.0,,,,,,,,,7.8778
2020-10-15,233289.5,145000.0,88289.5,68550.0,18939.5,800.0,5052.3,0.0,5052.3,,228237.2,12.18,10.25,,8.75,11.75,13.25,0.0,12.4857,1186.9964,12.49,121497000000.0,,,,,,,,,33871.8,-74593.0,693787285.0,204301536.0,170452235.0,371577891.0,211823863.0,159461475.0,0.0,159461475.0,138512.0,154041.0,-201125656.0,-228383773.0,27258118.0,,,,,,,,,7.9205
2020-10-16,235300.0,145000.0,90300.0,69815.0,20485.0,0.0,3999.8,0.0,3999.8,,231300.2,12.26,10.25,,8.75,11.75,13.25,0.0,12.5783,1188.2235,12.55,130791000000.0,,,,,,,,,38792.9,-82019.6,692612273.0,204195689.0,170617825.0,371613026.0,213369293.0,157951757.0,0.0,157951757.0,137939.0,154037.0,-200995200.0,-231406338.0,30411138.0,,,,,,,,,7.9116
2020-10-19,237881.5,145000.0,92881.5,63945.0,20236.5,8700.0,7457.3,0.0,7457.3,,230424.2,12.39,10.25,,8.75,11.75,13.25,0.0,12.5874,1188.6333,12.56,120163500000.0,,,,,,,,,37207.5,-68242.1,694571842.0,205084831.0,171339384.0,371774212.0,212132655.0,159351915.0,0.0,159351915.0,135608.0,154034.0,-200434827.0,-230499344.0,30064517.0,,,,,,,,,7.9129
2020-10-20,238431.5,145000.0,93431.5,65195.0,20236.5,8000.0,6851.4,0.0,6851.4,,231580.1,12.47,10.25,,8.75,11.75,13.25,0.0,12.5742,1189.0428,12.55,118180500000.0,,,,,,,,,38520.7,-72174.9,689158080.0,204563050.0,168895096.0,367444644.0,211291555.0,155863552.0,0.0,155863552.0,135506.0,154031.0,-198549547.0,-231627222.0,33077675.0,,,,,,,,,7.8778
2020-10-21,229501.0,145000.0,84501.0,64885.0,19616.0,0.0,7684.9,0.0,7684.9,,221816.1,12.52,10.25,,8.75,11.75,13.25,0.0,12.597,1189.4531,12.57,125945000000.0,,,,,,,,,35179.8,-75223.8,698201155.0,204556786.0,181136651.0,374965797.0,210337565.0,164338965.0,0.0,164338965.0,135190.0,154077.0,-193829145.0,-221838260.0,28009115.0,,,,,,,,,7.8761
2020-10-22,236298.5,145000.0,91298.5,42305.0,20983.5,28010.0,6915.6,0.0,6915.6,,229382.9,12.75,10.25,,8.75,11.75,14.75,0.0,12.8358,1189.8714,12.74,107879500000.0,,,,,,,,,43633.8,-56145.0,701452413.0,204777296.0,189032112.0,396680237.0,210036193.0,186355907.0,0.0,186355907.0,134063.0,154074.0,-207648124.0,-229382901.0,21734776.0,,,,,,,,,7.8179
2020-10-23,182998.0,150000.0,32998.0,11925.0,21013.0,60.0,5959.2,0.0,5959.2,,177038.8,12.88,10.25,,8.75,11.75,14.75,0.0,14.1039,1191.2508,14.0,84045000000.0,,,,,,,,,65620.2,-31392.1,705431100.0,206057477.0,191719007.0,349803762.0,212194209.0,137325329.0,0.0,137325329.0,130154.0,154070.0,-158084757.0,-177038801.0,18954044.0,,,,,,,,,7.8025
2020-10-26,189353.5,155000.0,34353.5,13015.0,21338.5,0.0,6515.9,0.0,6515.9,,182837.6,12.92,10.25,,8.75,11.75,14.75,0.0,14.4558,1191.7225,14.27,76604000000.0,,,,,,,,,16608.9,-18651.5,713478186.0,215383670.0,197001981.0,358370309.0,211696794.0,146399456.0,0.0,146399456.0,119916.0,154143.0,-161368329.0,-182837601.0,21469272.0,,,,,,,,,7.9379
2020-10-27,211173.0,160000.0,51173.0,29605.0,21568.0,0.0,5217.1,0.0,5217.1,,205955.9,12.87,10.25,,8.75,11.75,14.75,0.0,13.8649,1192.1752,13.67,62328500000.0,,,,,,,,,25332.6,-43667.3,716154557.0,217653866.0,197046015.0,356447307.0,212426784.0,143743920.0,0.0,143743920.0,112806.0,163797.0,-159401292.0,-205955901.0,46554609.0,,,,,,,,,8.0285
2020-10-28,212007.0,165000.0,47007.0,14880.0,21727.0,10400.0,5000.2,0.0,5000.2,,207006.8,13.08,10.25,,8.75,11.75,14.75,0.0,14.1746,1193.1012,13.89,45526000000.0,,,,,,,,,22701.8,-17707.0,717711147.0,223637953.0,192576473.0,355143556.0,213123817.0,141745105.0,0.0,141745105.0,110840.0,163794.0,-162567082.0,-207006801.0,44439718.0,,,,,,,,,8.1211
2020-10-30,230913.0,165000.0,65913.0,7845.0,22068.0,36000.0,7695.5,0.0,7695.5,,223217.5,13.4,10.25,,8.75,11.75,14.75,0.0,14.75,1194.5476,14.75,63368500000.0,,,,,,,,,21054.5,-41097.4,702108049.0,221101843.0,186018947.0,376876046.0,212891267.0,163713327.0,0.0,163713327.0,107662.0,163790.0,-190857100.0,-224217098.0,33359998.0,,,,,,,,,8.1211
2020-11-02,231184.0,165000.0,66184.0,12090.0,22094.0,32000.0,5287.6,0.0,5287.6,,225896.4,13.45,10.25,,8.75,11.75,14.75,0.0,14.75,1195.0303,14.75,71763000000.0,,,,,,,,,43057.1,-34324.3,721696857.0,225589930.0,189888024.0,381673737.0,211219626.0,170185655.0,0.0,170185655.0,104669.0,163787.0,-191785713.0,-226756705.0,34970992.0,,,,,,,,,8.3082
2020-11-03,213776.0,165000.0,48776.0,0.0,0.0,48776.0,4280.3,0.0,4280.3,,209495.7,13.94,10.25,,8.75,11.75,14.75,0.0,14.7534,1195.5134,14.75,69560500000.0,,,,,,,,,49527.8,-32629.7,721574674.0,229891631.0,187743254.0,363630992.0,210135976.0,153226049.0,0.0,153226049.0,105182.0,163785.0,-175887738.0,-210265936.0,34378198.0,,,,,,,,,8.376
2020-11-04,212650.0,165000.0,47650.0,0.0,0.0,47650.0,4647.9,0.0,4647.9,,208002.1,13.99,10.25,,8.75,11.75,14.75,0.0,14.7506,1195.9965,14.75,66905000000.0,,,,,,,,,32556.4,-41164.1,723386856.0,227585814.0,182077252.0,360661805.0,209365464.0,150981074.0,0.0,150981074.0,151435.0,163832.0,-178584553.0,-208727520.0,30142967.0,,,,,,,,,8.4546
2020-11-05,211100.0,165000.0,46100.0,0.0,0.0,46100.0,3945.4,0.0,3945.4,,207154.6,14.07,10.25,,8.75,11.75,14.75,0.0,14.7536,1196.4799,14.75,79127000000.0,,,,,,,,,30310.7,-47614.2,716283453.0,228251771.0,186013109.0,363638682.0,209209940.0,154112380.0,0.0,154112380.0,152534.0,163828.0,-177625573.0,-207792417.0,30166844.0,,,,,,,,,8.4553
2020-11-06,201160.0,165000.0,36160.0,0.0,0.0,36160.0,4121.9,0.0,4121.9,,197038.1,14.12,10.25,,8.75,11.75,14.75,0.0,14.7102,1197.9266,14.69,79905000000.0,,,,,,,,,33433.7,-41586.7,736771279.0,233628353.0,191282192.0,358526115.0,210735241.0,147475474.0,0.0,147475474.0,151576.0,163824.0,-167243924.0,-197591462.0,30347538.0,,,,,,,,,8.4417
2020-11-09,197510.0,165000.0,32510.0,0.0,0.0,32510.0,2910.5,0.0,2910.5,,194599.5,14.2,10.25,,8.75,11.75,14.75,0.0,14.6198,1198.4064,14.63,79915500000.0,,,,,,,,,26799.5,-29861.3,732481706.0,232906259.0,189137896.0,353272360.0,209158608.0,143800696.0,0.0,143800696.0,149760.0,163296.0,-164134464.0,-195079369.0,30944905.0,,,,,,,,,8.4613
2020-11-10,201595.0,165000.0,36595.0,0.0,0.0,36595.0,6460.3,0.0,6460.3,,195134.7,14.29,10.25,,8.75,11.75,14.75,0.0,14.6432,1198.8872,14.65,86177000000.0,,,,,,,,,23126.4,-36786.7,711529261.0,225274509.0,188430843.0,352736741.0,207535816.0,144889993.0,0.0,144889993.0,147638.0,163294.0,-164305898.0,-195544846.0,31238949.0,,,,,,,,,8.1778
2020-11-11,194510.0,165000.0,29510.0,0.0,0.0,29510.0,7694.15,0.0,7694.15,,186815.85,14.36,10.25,,8.75,11.75,14.75,0.0,14.7172,1199.3706,14.71,87158000000.0,,,,,,,,,24205.7,1478.8,715658533.0,226088909.0,188253540.0,348584836.0,205802540.0,142471027.0,0.0,142471027.0,147980.0,163289.0,-160331297.0,-187160334.0,26829037.0,,,,,,,,,8.2358
2020-11-12,197232.0,165000.0,32232.0,0.0,0.0,32232.0,7851.9,0.0,7851.9,,189380.1,14.46,10.25,,8.75,11.75,14.75,0.0,14.704,1199.8537,14.7,84708500000.0,,,,,,,,,20986.2,-44726.7,687079568.0,216996431.0,171470221.0,350906042.0,204410543.0,146193119.0,0.0,146193119.0,148749.0,153631.0,-179435820.0,-189662151.0,10226331.0,,,,,,,,,8.0477
2020-11-13,215200.0,165000.0,50200.0,0.0,0.0,50200.0,5733.3,0.0,5733.3,,209466.7,14.56,10.25,,8.75,11.75,14.75,0.0,14.7471,1201.3081,14.73,79809000000.0,,,,,,,,,24714.3,-38684.2,657537805.0,207836652.0,164739775.0,362687006.0,205736591.0,156648470.0,0.0,156648470.0,148318.0,153627.0,-197947231.0,-209690663.0,11743432.0,,,,,,,,,7.7896
2020-11-16,212500.0,165000.0,47500.0,0.0,0.0,47500.0,6992.0,0.0,6992.0,,205508.0,14.64,10.25,,8.75,11.75,14.75,0.0,14.7519,1201.7936,14.75,77882500000.0,,,,,,,,,34771.3,-40194.1,637805958.0,204339967.0,176628807.0,369439170.0,203747221.0,165393109.0,0.0,165393109.0,145218.0,153622.0,-192810363.0,-205684584.0,12874221.0,,,,,,,,,7.6297
2020-11-17,209070.0,165000.0,44070.0,0.0,0.0,44070.0,5960.6,0.0,5960.6,,203109.4,14.72,10.25,,8.75,11.75,14.75,0.0,14.7539,1202.2794,14.75,72415500000.0,,,,,,,,,30240.9,-45306.1,642023412.0,204974745.0,172694354.0,363725163.0,202067687.0,161362159.0,0.0,161362159.0,141697.0,153620.0,-191030808.0,-203242003.0,12211195.0,,,,,,,,,7.6751
2020-11-18,199000.0,165000.0,34000.0,0.0,0.0,34000.0,3348.3,0.0,3348.3,,195651.7,14.8,10.25,,8.75,11.75,14.75,0.0,14.7558,1202.7654,14.75,76316000000.0,,,,,,,,,26218.2,-26672.7,650591303.0,205632542.0,179070956.0,369079696.0,200963810.0,167609183.0,0.0,167609183.0,353086.0,153617.0,-190008739.0,-195744068.0,5735329.0,,,,,,,,,7.7393
2020-11-19,234250.0,165000.0,69250.0,0.0,0.0,69250.0,6177.4,0.0,6177.4,,228072.6,14.87,15.0,,13.5,15.0,19.5,0.0,14.75,1203.2515,14.75,74091500000.0,,,,,,,,,32468.8,-42764.6,654148406.0,204349978.0,179800811.0,393271066.0,200222973.0,192717111.0,0.0,192717111.0,177363.0,153619.0,-213470256.0,-228128401.0,14658145.0,,,,,,,,,7.7195
2020-11-20,210458.5,165000.0,45458.5,37258.5,8200.0,0.0,13434.1,0.0,13434.1,,197024.4,14.96,15.0,15.0,13.5,15.0,19.5,0.0,14.9719,1204.7321,14.96,124542000000.0,,,,,,,,,57574.9,-19651.6,668451240.0,199914092.0,192233675.0,355842736.0,201410775.0,154102204.0,0.0,154102204.0,176147.0,153610.0,-163609062.0,-197063125.0,33454064.0,,,,,,,,,7.6699
2020-11-23,210975.0,170000.0,40975.0,38175.0,2800.0,0.0,12745.4,0.0,12745.4,,198229.6,14.97,15.0,15.0,13.5,15.0,19.5,0.0,14.9875,1205.2268,14.99,129778000000.0,,,,,,,,,18966.1,-29603.1,653089570.0,199472514.0,187600617.0,355505725.0,199381214.0,155796397.0,0.0,155796397.0,174508.0,153606.0,-167905109.0,-198256088.0,30350979.0,,,,,,,,,7.5785
