tarih,dibs_toplam_trl,pay_dibs_tcmb,pay_dibs_bankalar,pay_dibs_fonlar,pay_dibs_yurtdisi,pay_dibs_diger_yurtici,dibs_pd_trl,pay_dibs_kv_kisa,pay_dibs_ov_kisa,dibs_piyasa_yazili_oran,eb_toplam_mlrusd,eb_pd_mlrusd,pay_eb_yurtdisi,pay_eb_kendi,pay_eb_usd,pay_eb_eur,pay_eb_jpy,pay_eb_kv_kisa
2021-06-11,1.1266984599999998,6.563335499721905,68.05340179483338,0.8836374907266671,4.788982315641046,19.710642899077012,1.2609261999999999,21.92823973361803,3.628405849604838,1.119133685511561,79.78382,80.77091,57.87864005508886,1.7219280801545975,88.32025044660263,9.323369019861234,2.3563805335361456,6.712343183002789
2021-06-18,1.12645047,6.555902986129519,68.06086289794881,0.8575592320539402,4.912510711633863,19.61316417223386,1.26338706,21.49707707153499,3.5856572443787953,1.1215646791820328,79.63368,79.90481,57.88761740007495,1.7167359338410582,88.4289443902063,9.215590400627947,2.3554777240569122,6.736603215751343
2021-06-25,1.13544721,6.503957150064246,67.99927228673185,0.9248840375414723,5.001616939989663,19.57026958567277,1.27756307,21.270306610148857,3.53471945251767,1.1251628950675745,82.12162,82.44377,58.101264928772714,1.6641537271183888,88.7911967150459,8.9282064612038,2.280596823750297,6.5179091155098785
2021-07-02,1.13509366,6.50598295122184,67.92250165506168,0.9006754561557503,5.08101860070296,19.589821336857796,1.2819171999999999,21.230281487759118,3.5249234505941565,1.1293492732573276,82.06569999999999,81.94769000000001,57.942575278100364,1.6623510187569228,88.8466654764765,8.870744251607336,2.2826024748226583,6.542380079001607
2021-07-09,1.1365206799999998,6.497814012499975,67.88578541307318,0.876912332118761,5.08425328433091,19.655234957977193,1.2841501299999998,20.734014955089407,3.0565951038762105,1.1298959645855278,83.84536,83.78098,57.94058252001064,1.6258383290381244,86.96885617714189,10.769198450531375,2.2619334364434507,6.411085954244741
2021-07-16,1.14670705,6.440092960098222,67.94396877563454,0.8747133803703394,5.085811585443727,19.65541329845316,1.2956656899999999,18.733472057904073,1.3080712201308657,1.1299012158336341,83.81014,84.54066,57.625306436667444,1.6253045275905758,87.09307450403155,10.676093609867724,2.2308318861007237,6.344486350649067
2021-07-23,1.1427239599999999,6.46254061217024,67.89615052790177,0.8695179542748016,5.103931661676193,19.66785924397701,1.2933887499999999,18.72319285288356,1.3013047987211517,1.1318470560466765,83.82831,84.38578,57.630733579145286,1.6255367667557654,87.05329262821296,10.704303497579804,2.2423920238694244,6.356260497918013
2021-07-30,1.1552634199999998,6.39239490505118,67.6724066966476,0.868784540931799,5.329261615502377,19.737152241867044,1.2920764299999998,17.568928952600736,1.2995369012342404,1.118425813222754,83.87981,84.5007,57.24695847546627,1.626839641148448,86.99894793770939,10.756549945740096,2.2445021165505135,6.357686977741013
2021-08-06,1.1556240199999999,6.390400227229614,67.50547206521374,0.8682477887574542,5.4193534329616995,19.816526485837493,1.2973106699999999,17.54605947660987,1.2931551699948636,1.1226061829348268,83.86458,84.06864,57.1527932292751,1.6261334642109933,86.96027436627975,10.77882311406489,2.260890624613411,6.387888086198146
2021-08-13,1.153457,6.402405984791804,67.53983546850901,0.8590315893873806,5.396412696788871,19.802314260522934,1.2968671699999998,19.576678774280328,1.260944094991625,1.1243307466164754,83.77251,84.2663,56.92621601047886,1.6241127310140282,87.07380055846761,10.688840022642504,2.237371286030121,6.346522868572607
2021-08-20,1.17334203,6.285379549558963,67.5494058625003,0.9165349680689441,5.465968009345067,19.782711610526736,1.31748854,20.21252496055867,1.2556261020684096,1.122851228639615,83.74705,84.27236,56.82891516775814,1.6227556672145464,87.09395346232147,10.65497631726464,2.2510702204139057,6.343847496379595
2021-08-27,1.16836885,6.312133364390876,67.40279835430395,0.9251068273516535,5.527076487874527,19.832884966078982,1.3169104699999998,20.105063026797865,1.230917391066076,1.1271358954836908,83.79814,84.93523,56.671186257833405,1.6246422653295167,87.08459375455863,10.689274639039652,2.2261316064017254,6.30010656355437
2021-09-03,1.16740554,6.317341958133932,67.30652143384552,0.930991812836523,5.571448633008886,19.87369616217513,1.31947653,20.049404591914914,1.2362933048911449,1.1302640640201176,83.86112,85.05714,56.586938023246056,1.6264271214121635,87.02980137822645,10.745294280997456,2.2249160975786397,6.302386842539027
2021-09-10,1.1889036899999998,6.203109690070859,67.21273949448336,0.979603318415136,5.702219664235376,19.902327832795276,1.34323894,19.86358733763332,1.2309626850972821,1.1298130801494948,83.84733,85.0,56.49440477114776,1.625955173527887,87.03368235294118,10.738376470588236,2.227941176470588,6.301823529411765
2021-09-17,1.1768037299999998,6.266890401511558,67.56140125422614,0.9716250644446888,5.751646453397967,19.448436826419638,1.3363647399999998,19.9718536422923,1.2243895330551746,1.1355884638468983,83.81653,83.64525,56.19597948041991,1.624548284210764,86.92706399945006,10.799824257803044,2.2730997874954046,6.395880220335286
2021-09-24,1.1842067299999999,6.151206386067406,67.70548669318912,0.9746955246572532,5.413107219885501,19.755504176200724,1.34381801,19.05449607718831,1.242142146598094,1.134783290751945,86.01408,84.34824,56.827265954597195,1.610282874617737,87.20882617112106,10.550297196479736,2.240876632399206,6.318413557700025
2021-10-01,1.1885362499999998,6.128799184711447,67.9276479787638,1.0613752840941957,5.227899443538218,19.65427810889235,1.3467229399999998,19.160276574779363,1.242512435408578,1.1330937024428156,85.88688,84.02849,56.69133632517563,1.6074864985199135,87.32257356998798,10.470139353926267,2.2072751753601665,9.360967928853654
2021-10-08,1.19153956,6.1133513687115855,68.19366534502639,0.9957269064570544,5.1971266484849235,19.500129731320037,1.3543678999999997,18.44257457667152,0.5677460311928538,1.1366537423230831,85.87407,83.96181,56.28809721025216,1.606573439456171,87.318412978472,10.461899284924897,2.2196758264263243,9.369403705018234
2021-10-15,1.20856222,6.027244505458726,68.19685460629408,1.0339897932602924,4.976244417105807,19.76566667788109,1.3699985399999999,18.53698120391414,0.591921798690384,1.1335771690761607,85.87449000000001,83.53783,55.92198567933271,1.6083006722951134,87.28054104350089,10.530450695211977,2.1890082612871318,9.39378116402846
2021-10-22,1.20180237,5.311522226403996,68.69147878282182,1.0722503401287184,4.899804782378653,20.02494386826679,1.3610888899999998,16.801538215479813,0.6013721851774134,1.1325396953577316,85.88861,82.68935,55.49961746965051,1.6154062802972362,87.21409709956602,10.587977774646914,2.197937219242865,9.484122261921
2021-10-29,1.207712,5.285531649929784,68.7519093956175,1.1027869227100502,4.836630753027212,20.023141278715446,1.3736248500000001,18.88548463577956,0.6080947064986486,1.1373778268328874,85.86209,83.72019,55.2279009281046,1.6169650657234178,87.35362401829235,10.46852617033,2.177861755927692,9.36252055806371
2021-11-05,1.21374878,5.259243185397888,68.70042909538496,1.1294174071178058,4.850725370039095,20.060184942060243,1.3917290199999999,18.74697143806753,0.611519187837299,1.1466368023867344,85.82668,85.51782000000001,55.02724793735469,1.6160242945433754,87.48193066661428,10.387425685079437,2.130643648306283,9.167387569047012
2021-11-12,1.23458786,5.170470411073052,68.60298626296228,1.175404397707264,4.867120595208185,20.184018333049213,1.4158918999999999,19.66198337599078,0.6435293541830419,1.146853898271768,84.32541,83.37926,54.86367632247503,1.2671506726145771,88.96658473582039,8.847967708036746,2.185435562752656,7.653533984350544
2021-11-19,1.2588384799999999,5.07086500882941,68.89057283981342,1.1819625977750536,4.727416657933749,20.129182895648366,1.45256128,19.634240835608672,0.6721774932621087,1.153890116228414,84.23879,81.92253,54.22175460972315,1.2674446059825883,88.92948008319567,8.850459086163477,2.2200608306408505,7.772770201310922
2021-11-26,1.30017989,4.909628313048282,69.2452372878956,1.1905621767461734,4.500025761819774,20.154546460490167,1.4890761000000001,19.750622011531995,0.7082089357286709,1.145284672877074,84.14902000000001,80.44729,53.75650245243497,1.2812864606147523,88.9642273841667,8.804062883908209,2.2317097319250903,7.88073780981311
2021-12-03,1.34553357,4.744140274404302,69.77522827617003,1.2579819914860986,4.359879330249634,19.862770127689934,1.54330948,19.8622048249195,0.7572162389620001,1.1469869755832252,84.25072,79.33834,53.14527875844859,1.2873836567806187,88.8104414586945,8.887468530347371,2.3021026152047046,7.971517931935557
2021-12-10,1.36040231,4.692288415770185,69.87485121221236,1.270310251090356,4.249155531057574,19.91339458986952,1.5683797099999999,20.136472692167587,0.7673919729553247,1.1528793346432937,84.24047999999999,80.31128,52.83451613760985,1.3009185132848247,88.93118127366418,8.798776460791062,2.2700422655447654,7.87627840074271
2021-12-17,1.39512179,4.5755145147578835,70.20640470392195,1.2944346600736556,4.046203020024509,19.877443101222013,1.60964576,18.94364322743906,0.8286742543899845,1.1537671990629577,84.22083,78.35294999999999,52.65964488832513,1.3010558076903302,88.86874074300968,8.820063571314163,2.3111956856761617,8.046576421181333
2021-12-24,1.2811976799999998,4.982369309316889,69.09927982385982,1.2261995354222,4.2632414070559355,20.428909924345156,1.50064434,18.72211039692456,0.6769405467520705,1.1712824362903937,84.23156,78.63832000000001,52.37509551051887,1.3011037668066459,88.96465489089796,8.737216156194586,2.298128952907437,7.997258842762663
2021-12-31,1.3277039199999998,4.807849027063202,69.67370933121897,1.2067788426805277,4.159977173223982,20.151685625813325,1.54029848,18.879640133125367,0.7450536470048325,1.1601219645416125,84.21106,78.79031,51.989275517966405,1.301313627924883,88.99938329979918,8.726898015758538,2.2737059925262386,7.983660425204625
2022-01-07,1.3482249499999999,4.756921313464789,69.89704945009362,1.204373943680541,4.037782419024363,20.103872873736695,1.6012123799999998,18.62551237581613,0.7551403018755076,1.1876448214372535,84.19294000000001,77.93884,51.830117822230704,1.3014630442885116,88.9237894739003,8.79177827127014,2.2844194242562503,8.073779389069685
2022-01-14,1.35367139,4.699294117459334,70.02524224139805,1.164384511369484,3.9153084265155376,20.1957707032576,1.62056862,17.908386995670693,0.7487797755134847,1.1971654509149374,84.31289,78.72102000000001,51.68669938843278,1.3012719644647457,88.79808721990644,8.912765612030942,2.289134464975174,8.028363961747448
2022-01-21,1.35067954,4.724510745161654,69.91634003725265,1.1785334365840767,3.9251012864235735,20.25551449457804,1.6330047099999998,19.03569953573496,0.7437614800265947,1.2090245403435962,84.24654,79.11547,51.2209640894451,1.301133553971475,88.87136738238425,8.845349714790293,2.2832702630724433,7.997449803432881
2022-01-28,1.3419336499999999,4.724749245240255,70.4543626281374,1.0692346823555696,4.0053917717914,19.74626167247538,1.64799393,17.144415088956062,0.7368376654154303,1.2280740780291186,84.13921,78.63409,51.07523590963119,1.301165057290174,88.94731280033889,8.770178430245712,2.282521486546102,8.03702312826409
2022-02-04,1.36334299,4.65862225909857,69.60569768286996,1.1803134000784352,3.9668374280488283,20.5885292299042,1.69132818,17.011275718234646,0.7114733936497173,1.2405742299668845,84.20207,78.46718,50.48454271967423,1.30117941281016,88.9045075915816,8.805069839390177,2.290422569028223,8.049327119950021
2022-02-11,1.36401965,4.6631293031592325,69.59558683777026,1.1977855304357237,3.978818780213321,20.564679548421463,1.72119154,16.732149403894933,0.709242970134515,1.2618524520522854,84.27668,78.95394999999999,50.44120152810956,1.3015344220963618,88.86369839634368,8.880999620664957,2.255301982991351,7.99349392988015
2022-02-18,1.39593256,4.567340989596231,69.60834841476868,1.2602557246748367,3.70483513902706,20.859219731933187,1.7777152999999999,16.598415862211368,0.7115650030600231,1.273496550578346,84.24356,78.37608,50.15651047985151,1.3013457645901954,88.82981899579565,8.887775453939518,2.2823927912699893,8.041560639419577
2022-02-25,1.4191484099999998,4.499670333985717,69.77418380083307,1.3732622932650154,3.2934624504846544,21.059421121431555,1.80410977,13.857100758025934,0.7649351624541116,1.2712622283105683,85.15771000000001,77.95528999999999,50.29454173908622,1.2858260279662286,88.97915715533867,8.722640888129595,2.2982147843975698,5.5138400485714305
2022-03-04,1.3947664899999999,4.477595385877101,70.03485077993234,1.37122307835199,3.1421546412403414,20.974176114598226,1.80640311,12.90023963698778,0.7450358035254058,1.2951294162508882,85.06246,75.65178999999999,49.84418508470129,1.2859726840723864,88.90639600199812,8.747882898739078,2.34572109926282,5.652080406821835
2022-03-11,1.4791914,4.22879689538487,71.16001891303586,1.3571063217376738,2.776896215053711,20.47718165478789,1.9051303899999998,13.429156940801306,0.7619935177349909,1.2879539388885035,85.03045,75.78386,49.20279735083138,1.2859863731169245,89.00288267185125,8.662834012413724,2.334283315735039,5.650517887386297
2022-03-18,1.47261959,4.254459225277588,71.18271392817746,1.3498713540813347,2.746098196344108,20.466857296119496,1.92100928,13.343315030732178,0.7309511838014192,1.304484398445358,84.23272,76.42905,48.45455542691723,1.282173958053355,89.97213755764334,8.750416235711421,1.277446206645248,4.586070348905292
2022-03-25,1.50193778,4.17806921402563,71.09703705568948,1.3420262988524065,2.5450961091077957,20.837771322324684,1.9716758899999998,13.033521954767119,0.7215060041054415,1.3127547067895182,85.16844,77.21997,48.346112714991605,1.2967714331740725,90.12303423583303,8.645121203750792,1.231831610398191,5.149017799411214
2022-04-01,1.49606526,4.236646735584248,70.88963284930497,1.3235926619939027,2.664326287477593,20.885801465639275,2.04015906,12.646227201520258,0.6810067054281542,1.3636831992208682,85.25607000000001,78.3301,47.85865686748169,1.2969047247896837,90.07994372533675,8.702120896054007,1.2179353786092446,5.084584342417539
2022-04-08,1.4965263500000001,4.315527087110762,70.808209290802,1.3508916832637128,2.6108588064620446,20.914513132361474,2.05252834,12.629123003343656,0.6821596398412719,1.3715283663398241,85.09826,76.97549000000001,47.58481548271375,1.2969595383031334,90.17892578533764,8.605739307408111,1.2153478984024655,6.784548330312891
2022-04-15,1.5046268600000001,4.374041282235251,70.58675863329995,1.3881122659208676,2.6062534866618026,21.044834331882118,2.07497169,12.587310046625264,0.847832286098167,1.379060646305357,85.39408,77.59497999999999,47.36685493889038,1.2925134857123586,90.26492435464255,8.544276962246785,1.1907857956790506,8.168621217506598
2022-04-22,1.51882654,4.242551621464292,70.86067906082285,1.4118123060978378,2.5701137669084977,20.91484324470653,2.1097881800000002,11.788862614634613,0.8307867151346601,1.3890909359537529,85.37692,77.84053,47.132983949292154,1.2928201204728398,90.30388153831944,8.534654119133053,1.1614771893254068,8.148569903108317
2022-04-29,1.5136701799999999,4.343746799583513,70.76503680610264,1.4094853873649014,2.552130610117456,20.9296003968315,2.12569402,11.738384153708067,0.8123840890327197,1.404331041257614,85.11492,77.07546,46.775312718381215,1.292769822259129,90.57409453021752,8.281948625412031,1.143956844370439,8.169954483567142
2022-05-06,1.4953744199999999,4.365595607821084,70.6477572352749,1.4371036251910745,2.509810887362912,21.039732644350043,2.11738172,14.191708966825828,0.8197699940471762,1.415954219679644,85.16572000000001,75.75234,46.52275586938031,1.2927384398323645,90.43278399056716,8.396902326713604,1.17031368271924,8.301103305851674
2022-05-13,1.5195395299999999,4.415416557146098,70.81162804629373,1.4419190529383594,2.1319702028416465,21.199066140780157,2.14338248,13.960631048920394,0.8148401026400104,1.410547364963911,85.08252,74.03411,46.276544230236716,1.2925099068527826,90.47302655492176,8.32733722334205,1.1996227144487857,8.430843566566816
2022-05-20,1.52075005,4.606674186859307,70.95338251016334,1.3935327505003208,2.028759426968291,21.017651125508745,2.17556821,13.359160026707873,0.15755975768739516,1.4305889452379106,85.12391000000001,74.01586999999999,45.56819582183196,1.3795418936935577,90.45773561805058,8.348006988231038,1.1942438831023672,8.429192279979954
2022-05-27,1.57799783,4.5764955202758415,70.7818292753926,1.4640394023862504,1.9105184701046136,21.267117331840684,2.26042944,13.206729425714789,0.4067988072213393,1.432466760743264,85.25478,74.91495,44.91060794479794,1.317497974893607,90.34499789427879,8.451397217778293,1.2036048879429273,8.365539855529503
2022-06-03,1.5786241499999998,4.695037764372223,70.70787938978383,1.4645240287246337,1.9097712397216273,21.222787577397707,2.304563,13.05117629676429,0.4040978701818957,1.4598554063676272,85.22717,75.19225999999999,44.982099018423355,1.322571194139146,90.42756528398003,8.402473871645832,1.1699608443741418,8.350407342457853
2022-06-10,1.6212434199999999,4.73081334078753,70.86602948248203,1.486759465151754,1.777979151335584,21.1384185602431,2.3424114599999997,13.004017236152013,0.3952926357353118,1.4448240351223753,85.21879,70.7757,44.73095663526788,1.322818594349908,90.30497755585604,8.490724923949887,1.204297520194078,8.763613957387358
2022-06-17,1.6355711299999998,4.80199231689789,71.49123010015468,1.4490161611008627,1.5677703971211574,20.68999102472541,2.39140542,13.286051262692212,0.46559315734928786,1.462122543089887,85.0241,70.46322,44.524623018650004,1.3245538617874226,90.53093230766349,8.260522298015902,1.2085453943206115,8.736586264436964
2022-06-24,1.6457567499999999,4.842210126131945,71.26525411486236,1.4387885694529279,1.4732596418030792,20.98048754774969,2.40326818,14.333261800187444,0.7382962978355582,1.4602815270239664,85.08268,72.35123,44.2925281620184,1.3241237817144453,90.5090348844104,8.33101247898619,1.1599526366034139,8.59649518052423
2022-07-01,1.62286604,4.976689265122585,71.0862832523133,1.398983615431376,1.5070837270092854,21.03096014012347,2.3613865699999996,14.67347931939835,0.7543034345282993,1.4550717753635414,85.01942,70.3564,43.91734264947937,1.324720869655427,90.45349108254544,8.362224332114776,1.1842845853397845,8.811181356635643
2022-07-08,1.6699051599999999,4.901056776182427,71.76386951220631,1.4286883214373685,1.4199027925633811,20.486482597610507,2.35341919,14.797565664449264,0.7578335417584489,1.4093130833849272,84.87841,69.34086,43.66493198918311,1.3259791270830827,90.53327287835774,8.261362780905804,1.205364340736472,8.892014190188268
2022-07-15,1.67029992,4.913369091222851,71.81739193282127,1.4288038761326172,1.3645291918591482,20.475905907964115,2.36441347,16.688995601095097,0.7569593993219808,1.4155622242980173,84.77678999999999,67.51995,43.618542292058955,1.3269433768369858,90.55668731982178,8.218978242726779,1.2243492478889573,9.06372116685513
2022-07-22,1.67483009,4.984087669454278,71.88576603612368,1.422798655354944,1.343573902472698,20.363773736594382,2.3963709,16.32358121190672,0.7537389141221837,1.4308143341274695,84.8592,69.45438,43.39193628975998,1.326267511359994,90.50874833235859,8.309929481769183,1.181336583812281,8.896328784448151
2022-07-29,1.6886014599999999,5.055070839509993,71.8025874500902,1.4629645055500544,1.3113461361095826,20.368031068740162,2.4121591,18.533609578240508,0.7521614142284396,1.4284952116528433,84.86805000000001,70.72596000000001,43.486742066066085,1.3261174258157222,90.58156297913807,8.233087256786616,1.1853497640753126,8.747948949430867
2022-08-05,1.69283206,5.178777155248347,71.65225474285974,1.4600243334238363,1.310174265012443,20.39876950345564,2.4128450299999997,20.48942488444855,0.7577279009916356,1.425330419368357,84.88148,73.20525,43.7918141860863,1.3259311689664224,90.69901407344419,8.139279628168746,1.1617062983870692,8.50026582796532
2022-08-12,1.69445982,5.253296593365076,71.30359986936722,1.461146479118047,1.3125233031492007,20.669433755000448,2.4281144599999998,18.13779281228777,0.7608735215884346,1.4329725800166804,84.98394,74.80278,43.69449098264919,1.3249444542109956,90.63962596042555,8.20559075478211,1.1547699163052494,8.366039337040682
2022-08-19,1.70216866,5.166056811315044,71.65966561738954,1.466209582310134,1.2968074503263383,20.411260538658958,2.5100537299999996,16.98344720294095,0.7420857082609144,1.4746210460718976,84.86524,71.18598,43.55066927283773,1.326125985150104,90.52378010389126,8.292854857094053,1.1833509913047486,8.709594220659742
2022-08-26,1.7043180199999999,5.272666189377027,71.51090733641365,1.5056925819513427,1.2891619839823085,20.421571908275666,2.6061790499999997,18.73698616855589,0.7274726577208883,1.52916240948975,84.74921,72.50887,43.49843497066227,1.32723361079118,90.7657918265724,8.088927602926372,1.1452805705012366,8.549712607574769
2022-09-02,1.6999143899999998,5.426214434245716,71.61764775695558,1.4881131749228855,1.221409155786957,20.246615478088874,2.62342783,18.674934541652704,0.7245989305526275,1.5432705584661826,84.74958000000001,71.59971,43.31813797779293,1.3273458110352878,90.69817461551169,8.15968388698781,1.1421414975004787,8.66666797020994
2022-09-09,1.70204297,5.487053009008345,71.62744369491449,1.494345351339749,1.1908565387159409,20.200301406021488,2.67419473,18.497668642103708,0.7126182617224738,1.571167577514215,84.70922,72.96395,42.986312469882265,1.3278837888012662,90.91148437002109,7.9997176687939735,1.0887979611849414,8.520522806125491
2022-09-16,1.71931457,5.454790044616443,72.23121537322865,1.7774216849683302,1.1414129992512072,19.395159897935375,2.7256537499999998,17.77238836737792,0.701233603130992,1.5853141697042676,84.69884,71.39636,43.1650303593296,1.3279638776634957,90.8052315272095,8.080187841509007,1.1145806312814828,8.685301507625669
2022-09-23,1.75302502,5.431069089932327,72.32577604625403,1.719431249190043,1.138211364490394,19.385512250133196,2.76536775,18.77509456020813,0.6790970206403831,1.5774833322116533,84.62117,70.66645,43.085873192252,1.328662792064917,90.88973621853087,7.987566943011854,1.1226968384572877,8.758795722722734
2022-09-30,1.75236537,5.5253888063309535,72.32841858772865,1.6926726873174855,1.1386774893868166,19.314842429236098,2.7603978199999997,19.21402829098732,0.6819248948619844,1.575241024079356,82.00694,67.92952000000001,42.96538805130395,1.1690961764943308,90.68318162707465,8.159265662410098,1.1575379893748694,5.427360593744811
2022-10-07,1.76398011,5.606752561399345,72.2948242313231,1.681469639700189,1.0517357817600335,19.36521778581732,2.79533963,19.003606438347553,0.6739649760339319,1.5846775222425835,82.13472,67.73922999999999,42.80393236867429,1.1681418040994114,90.46897934918954,8.371781019654343,1.1592396311561262,5.464160132909689
2022-10-14,1.79681893,5.629838283148542,72.77934955861134,1.6010233151317035,1.023274504348638,18.966514338759787,2.80953457,18.942451315192564,0.6718821022662053,1.563615856384594,84.51466,69.90758000000001,43.012431216075406,1.3711703981297445,90.92971034042374,7.9641292117392695,1.106160447836987,5.277567897501243
2022-10-21,1.7934611799999998,5.804976498013746,72.83961841872708,1.5665368346584452,1.0143007388651701,18.774567509735565,2.8455524999999997,19.13396706216467,0.6678274230827672,1.5866262017447181,84.54632000000001,70.08389,42.76292569564234,1.3709762885007886,90.85906903854794,8.05935572354788,1.0815752379041745,5.266089719918475
2022-10-28,1.8152337699999999,5.634591075286132,73.17318143546878,1.5272991533206215,0.9973266418462455,18.667601694078222,2.8849646,17.96604609983776,0.659755411417372,1.58930747525703,84.72779,72.32117,42.37324023204194,1.367933708645062,90.78933595792215,8.129832523450602,1.0808176914173264,5.17067132625205
2022-11-04,1.80703025,5.790163169653635,73.08902936184937,1.4572030545697838,0.9870952630704439,18.67650915085676,2.90841825,17.870508479995955,0.6565266188932765,1.6095016948388108,84.53905,72.89459,42.204082018901325,1.3698048416678446,91.04903395437167,7.89287654954915,1.0580894960792013,5.08867597874191
2022-11-11,1.82973419,5.873913303221382,73.03278352141412,1.461066866767134,0.9502762802940246,18.681960028303337,2.9085313999999998,19.138093262937073,0.6591113302060277,1.5895923112198063,84.68146,75.04343,41.782699542497255,1.368386893660076,90.96399245077151,7.988041058357807,1.0479664908706865,4.990283626428056
2022-11-18,1.84182607,5.973093865481012,72.82864934146578,1.4703087572215763,0.9279008630820389,18.800047172749593,2.9036550699999997,19.220810204567446,0.6641181385225622,1.576508833974752,86.46364,75.86128,42.45854095432484,1.3417547537901482,90.7308972376949,8.186218318488695,1.0828844438163974,4.96789732099133
2022-11-25,1.8702247099999998,6.024409761969191,73.04763019626664,1.4174387632810177,0.9161027500272948,18.594418528455865,2.97678799,18.838457760512338,0.6513490401444411,1.59167397055726,86.49707000000001,77.71561,42.62871563163931,1.3414095991922037,90.82428871110963,8.105746065687446,1.069965223202906,4.872791965475147
2022-12-02,1.87329184,6.1314525343792665,72.8702741800231,1.4270846340738876,0.9021167785581128,18.66907187296562,2.98875568,18.803573800318134,0.6500795697361237,1.595456520004913,86.52472999999999,78.86439,42.892072590113834,1.341061682596409,90.84758025770566,8.083711799457271,1.0687206228311663,4.804716044846096
2022-12-09,1.9088779699999998,6.121397063427789,73.09926993394974,1.4235001098577298,0.8782478641104544,18.47758502865429,3.04179412,18.584152565854787,0.6400600861180575,1.593498467584075,88.57162,81.01774,44.15781262666304,1.3123616797344342,91.01622681649721,7.947530997532144,1.0362421859706281,4.6865655982793895
2022-12-16,1.9210998999999997,6.196242059041282,72.72726368888989,1.4224143158822715,0.8683561953233147,18.785723740863244,3.06618392,18.525743230693088,0.6361689484041126,1.5960564674434683,88.64736,80.67979,43.908414193045346,1.311702909144728,90.93016974883055,8.024537495697498,1.0453051501497466,4.719310746842549
2022-12-23,1.91945483,6.319346415669496,72.83498408764326,1.4013973957386638,0.8681537976072091,18.576118303341367,3.10030263,18.108271842777256,0.4065203131265921,1.615199577267468,88.67822,80.51947,43.759798065409974,1.3112577135625862,90.90458494076029,8.01483169226027,1.08058336697944,7.239143526404234
2022-12-30,1.91969905,6.324689278770023,72.76516441470343,1.391807741947885,0.9201843382690635,18.59815422630959,3.09073633,18.22600991654309,0.40839200149955207,1.6100108660261097,88.66662,80.18158,43.70007563161875,1.3114292616544987,90.9062031454107,8.023251724398547,1.0705451301907496,7.261892319906892
2023-01-06,1.92530491,6.306273846255345,72.72495866641715,1.4347841662129248,0.8668523054875501,18.667131015627035,3.10897109,18.184766394852517,0.40717136551813793,1.6147941418795841,88.66227,80.25721000000001,43.630046918491935,1.3114146524784442,90.91376338649201,8.00650807572304,1.079728537784954,7.250899950297302
2023-01-13,1.93146737,6.286153309439547,72.55630831599292,1.443775361320238,0.9424792923113166,18.771283720935962,3.07974322,19.745088033670548,0.4114183909137724,1.594509577451469,88.76161,79.8686,43.57352238202979,1.3105215193820843,90.80253065660348,8.10831791217074,1.0891514312257882,7.297160586262937
2023-01-20,1.93753173,6.137138203150872,72.97768744153676,1.4039377822215073,0.9442503426769688,18.536986230413888,3.09671102,18.978392759425127,0.41009089701886353,1.5982762873256275,91.56784,82.21299,44.6842472204215,1.2760375258387664,91.04772858887628,7.869510645458826,1.0827607656648905,7.091847650839606
2023-01-27,1.99398601,6.044224954216204,73.45578868930981,1.3384522191306647,0.9183941064862337,18.2431400308571,3.13913468,18.19455646354924,0.4055111136550535,1.5743012560053018,91.61607000000001,82.45439999999999,44.81091581422342,1.292098646012648,91.02483311988202,7.906867310901541,1.0682995692164399,7.084545265680757
2023-02-03,1.9973697799999999,6.191342296167112,73.12000835418667,1.3158564960365027,0.950482989684564,18.422309863925154,3.14470166,19.151623750534096,0.4055513488678605,1.5744213672843292,91.67808000000001,83.15411,44.7534132477469,1.2915628250504372,91.04254738581172,7.8877159529456815,1.0697366612426014,7.028251519978988
2023-02-10,2.0097899999999997,6.2996133924439865,73.09570402877912,1.2903980017812808,0.9534404091969808,18.360844167798636,3.16609389,18.96039229259999,0.403464345777819,1.5753356768617617,91.51069000000001,81.5097,44.624699037893826,1.292996479427704,91.09714549311309,7.832086242496292,1.0707682643906185,7.133495416311851
2023-02-17,2.00487787,6.764252428004504,72.94229947283522,1.2986601523014465,0.9400687334635499,18.05471921339527,3.2098591699999997,18.980523372930406,0.3986994233145749,1.6010247896047651,91.45951,80.52747000000001,44.717121270385114,1.2935232213686692,91.1126600649443,7.827763619048257,1.059588734130105,7.200462152852934
2023-02-24,2.0375536999999997,6.940872282286352,73.22144589367142,1.2461620029940805,0.9274140848410525,17.664105736207095,3.38579879,19.271561025042484,0.0,1.6616979419977986,91.39150000000001,80.57535000000001,44.562076341891746,1.2941137851988425,91.22236515261801,7.728033449435838,1.049601397946146,7.190660667313267
2023-03-03,2.0388036699999996,7.088127323215971,73.03408915288053,1.2672338381654964,0.9829386858029346,17.62761099993508,3.41158868,19.171725297200833,0.0,1.6733286928014997,91.39483,81.24672,44.42646263470264,1.4477077095061068,91.2913899785739,7.679608481425467,1.0290015400006303,7.1365219420550146
2023-03-10,2.0633521299999997,7.021729247930164,73.35796871472442,1.25780857385695,0.9259791250463876,17.436514338442073,3.4376287899999998,18.689847781121685,0.0,1.6660407789919989,91.35297,82.27926,44.23358102095641,1.4433466147843905,91.4053067565265,7.573949984479686,1.020743258993822,7.046757591159667
