kod,itfa,vade_yil,reel_getiri,endeks_orani,tarih
TP.TRT120133A15,2033-01-12,6.865753424657535,4.17408968886972,3.1856286152742714,2026-03-04
TP.TRT070933A14,2033-09-07,7.517808219178082,4.276521749800977,2.4639033943220054,2026-03-04
TP.TRT180827A10,2027-08-18,1.4547945205479451,7.475196131106587,1.5333013457851628,2026-03-05
TP.TRT151227A17,2027-12-15,1.7808219178082192,9.396403419136302,1.3779128274088595,2026-03-05
TP.TRT120128A12,2028-01-12,1.8575342465753424,8.830939601364452,10.914767872826452,2026-03-05
TP.TRT280628A19,2028-06-28,2.317808219178082,6.769345888542944,10.26138059387106,2026-03-05
TP.TRT190728A27,2028-07-19,2.3753424657534246,5.405889285821774,2.718818243423579,2026-03-05
TP.TRT181028A15,2028-10-18,2.6246575342465754,6.873064557048192,2.2322735463415984,2026-03-05
TP.TRT140229A18,2029-02-14,2.9506849315068493,3.6220402093400272,1.918534923125143,2026-03-05
TP.TRT110429A19,2029-04-11,3.1041095890410957,5.674067483141476,1.2398921073677616,2026-03-05
TP.TRT020529A19,2029-05-02,3.1616438356164385,3.1329648033947777,1.692831023479596,2026-03-05
TP.TRT130629A15,2029-06-13,3.276712328767123,6.314168023172728,1.1766928192105879,2026-03-05
TP.TRT280531A15,2031-05-28,5.232876712328767,3.458820991346534,6.7236644568483035,2026-03-05
TP.TRT110232A16,2032-02-11,5.942465753424657,3.397684067596396,5.282399209060431,2026-03-05
TP.TRT040832A19,2032-08-04,6.421917808219178,4.358439536694525,3.700183979907369,2026-03-05
TP.TRT120133A15,2033-01-12,6.863013698630137,4.174128696451618,3.1905758939798985,2026-03-05
TP.TRT070933A14,2033-09-07,7.515068493150685,4.276519243240839,2.467729834333564,2026-03-05
TP.TRT180827A10,2027-08-18,1.452054794520548,7.47540716927626,1.5356788692634868,2026-03-06
TP.TRT151227A17,2027-12-15,1.7780821917808218,9.396414196870783,1.3800494068276763,2026-03-06
TP.TRT120128A12,2028-01-12,1.8547945205479452,8.830930691635563,10.931692215161009,2026-03-06
TP.TRT280628A19,2028-06-28,2.315068493150685,6.769370379628525,10.277291799681327,2026-03-06
TP.TRT190728A27,2028-07-19,2.372602739726027,5.406015398904951,2.723034018897072,2026-03-06
TP.TRT181028A15,2028-10-18,2.621917808219178,6.873047402117161,2.2357348899196614,2026-03-06
TP.TRT140229A18,2029-02-14,2.947945205479452,3.6221830413948997,1.9215097863744666,2026-03-06
TP.TRT110429A19,2029-04-11,3.1013698630136988,5.673679619775029,1.241814673081252,2026-03-06
TP.TRT020529A19,2029-05-02,3.158904109589041,3.1939824591272092,1.6954559122623665,2026-03-06
TP.TRT130629A15,2029-06-13,3.2739726027397262,6.313988385094449,1.1785173886679479,2026-03-06
TP.TRT280531A15,2031-05-28,5.23013698630137,3.4588958927660007,6.7340901113685145,2026-03-06
TP.TRT110232A16,2032-02-11,5.93972602739726,3.397695783234833,5.290590050460229,2026-03-06
TP.TRT040832A19,2032-08-04,6.419178082191781,4.358450459445717,3.705921452394777,2026-03-06
TP.TRT120133A15,2033-01-12,6.86027397260274,4.174110154054889,3.1955231726855255,2026-03-06
TP.TRT070933A14,2033-09-07,7.512328767123288,4.276521856076321,2.4715562743451227,2026-03-06
TP.TRT180827A10,2027-08-18,1.4438356164383561,7.475258952735286,1.5428114396984591,2026-03-09
TP.TRT151227A17,2027-12-15,1.7698630136986302,9.396227315906858,1.3864591450841264,2026-03-09
TP.TRT120128A12,2028-01-12,1.8465753424657534,8.830987253841261,10.982465242164675,2026-03-09
TP.TRT280628A19,2028-06-28,2.3068493150684932,6.769345438974184,10.32502541711213,2026-03-09
TP.TRT190728A27,2028-07-19,2.3643835616438356,5.4059636629826935,2.7356813453175524,2026-03-09
TP.TRT181028A15,2028-10-18,2.6136986301369864,6.872925240686767,2.246118920653851,2026-03-09
TP.TRT140229A18,2029-02-14,2.9397260273972603,3.622067659689332,1.9304343761224376,2026-03-09
TP.TRT110429A19,2029-04-11,3.0931506849315067,5.673919210180256,1.2475823702217241,2026-03-09
TP.TRT020529A19,2029-05-02,3.1506849315068495,3.3772161921431287,1.7033305786106776,2026-03-09
TP.TRT130629A15,2029-06-13,3.265753424657534,6.313893587794284,1.1839910970400278,2026-03-09
TP.TRT280531A15,2031-05-28,5.221917808219178,3.458839972158234,6.765367074929147,2026-03-09
TP.TRT110232A16,2032-02-11,5.931506849315069,3.3976811704623078,5.31516257465962,2026-03-09
TP.TRT040832A19,2032-08-04,6.410958904109589,4.358404620174383,3.7231338698570022,2026-03-09
TP.TRT120133A15,2033-01-12,6.852054794520548,4.174087437306495,3.2103650088024067,2026-03-09
TP.TRT070933A14,2033-09-07,7.504109589041096,4.276483594843361,2.4830355943797984,2026-03-09
TP.TRT180827A10,2027-08-18,1.441095890410959,7.475662942669881,1.5451889631767834,2026-03-10
TP.TRT151227A17,2027-12-15,1.7671232876712328,9.39696292968728,1.3885957245029432,2026-03-10
TP.TRT120128A12,2028-01-12,1.8438356164383563,8.830971159663981,10.99938958449923,2026-03-10
TP.TRT280628A19,2028-06-28,2.304109589041096,6.769373913621024,10.340936622922397,2026-03-10
TP.TRT190728A27,2028-07-19,2.361643835616438,5.4059879201566075,2.7398971207910456,2026-03-10
TP.TRT181028A15,2028-10-18,2.610958904109589,6.873005349009986,2.249580264231914,2026-03-10
TP.TRT140229A18,2029-02-14,2.936986301369863,3.6220511409355005,1.9334092393717612,2026-03-10
TP.TRT110429A19,2029-04-11,3.0904109589041098,5.67359945351642,1.2495049359352148,2026-03-10
TP.TRT020529A19,2029-05-02,3.147945205479452,3.3365130017644073,1.705955467393448,2026-03-10
TP.TRT130629A15,2029-06-13,3.263013698630137,6.313785715144804,1.1858156664973878,2026-03-10
TP.TRT280531A15,2031-05-28,5.219178082191781,3.458833121952387,6.775792729449358,2026-03-10
TP.TRT110232A16,2032-02-11,5.928767123287671,3.397673125197054,5.323353416059418,2026-03-10
TP.TRT040832A19,2032-08-04,6.4082191780821915,4.358439840986139,3.728871342344411,2026-03-10
TP.TRT120133A15,2033-01-12,6.8493150684931505,4.174090769374228,3.2153122875080338,2026-03-10
TP.TRT070933A14,2033-09-07,7.501369863013698,4.276506594753804,2.486862034391357,2026-03-10
TP.TRT180827A10,2027-08-18,1.4383561643835616,7.475579730498705,1.5475664866551075,2026-03-11
TP.TRT151227A17,2027-12-15,1.7643835616438357,9.396181677881167,1.3907323039217598,2026-03-11
TP.TRT120128A12,2028-01-12,1.841095890410959,8.831000347447727,11.016313926833787,2026-03-11
TP.TRT280628A19,2028-06-28,2.3013698630136985,6.769481509795905,10.356847828732665,2026-03-11
TP.TRT190728A27,2028-07-19,2.3589041095890413,5.406032881644451,2.7441128962645394,2026-03-11
TP.TRT181028A15,2028-10-18,2.6082191780821917,6.873109630723806,2.253041607809977,2026-03-11
TP.TRT140229A18,2029-02-14,2.9342465753424656,3.622045556670539,1.936384102621085,2026-03-11
TP.TRT110429A19,2029-04-11,3.0876712328767124,5.673621177385768,1.2514275016487053,2026-03-11
TP.TRT020529A19,2029-05-02,3.1452054794520548,3.479467355597432,1.7085803561762185,2026-03-11
TP.TRT130629A15,2029-06-13,3.26027397260274,6.314030978021679,1.1876402359547478,2026-03-11
TP.TRT280531A15,2031-05-28,5.2164383561643834,3.4589019314014813,6.786218383969568,2026-03-11
TP.TRT110232A16,2032-02-11,5.926027397260274,3.397670151790666,5.331544257459215,2026-03-11
TP.TRT040832A19,2032-08-04,6.405479452054794,4.3584237143211135,3.734608814831819,2026-03-11
TP.TRT120133A15,2033-01-12,6.846575342465753,4.174099521028296,3.220259566213661,2026-03-11
TP.TRT070933A14,2033-09-07,7.498630136986302,4.276458190765431,2.4906884744029156,2026-03-11
TP.TRT180827A10,2027-08-18,1.4356164383561645,7.475009085953288,1.5499440101334316,2026-03-12
TP.TRT151227A17,2027-12-15,1.7616438356164383,9.39701817841816,1.3928688833405765,2026-03-12
TP.TRT120128A12,2028-01-12,1.8383561643835618,8.830949418698397,11.033238269168342,2026-03-12
TP.TRT280628A19,2028-06-28,2.2986301369863016,6.769459885855511,10.372759034542932,2026-03-12
TP.TRT190728A27,2028-07-19,2.356164383561644,5.405914245409371,2.7483286717380326,2026-03-12
TP.TRT181028A15,2028-10-18,2.6054794520547944,6.873021891981601,2.25650295138804,2026-03-12
TP.TRT140229A18,2029-02-14,2.9315068493150687,3.6220508854260425,1.9393589658704087,2026-03-12
TP.TRT110429A19,2029-04-11,3.084931506849315,5.67365953458534,1.253350067362196,2026-03-12
TP.TRT020529A19,2029-05-02,3.1424657534246574,3.826433728172418,1.7112052449589887,2026-03-12
TP.TRT130629A15,2029-06-13,3.2575342465753425,6.313623647306477,1.1894648054121078,2026-03-12
TP.TRT280531A15,2031-05-28,5.213698630136986,3.458871853333134,6.796644038489779,2026-03-12
TP.TRT110232A16,2032-02-11,5.923287671232877,3.397672233193072,5.339735098859013,2026-03-12
TP.TRT040832A19,2032-08-04,6.402739726027397,4.358413693160523,3.7403462873192272,2026-03-12
TP.TRT120133A15,2033-01-12,6.843835616438356,4.174113672928792,3.225206844919288,2026-03-12
TP.TRT070933A14,2033-09-07,7.495890410958904,4.276491320461617,2.494514914414474,2026-03-12
TP.TRT180827A10,2027-08-18,1.4328767123287671,7.4750223005940475,1.5523215336117557,2026-03-13
TP.TRT151227A17,2027-12-15,1.7589041095890412,9.39738279194069,1.3950054627593933,2026-03-13
TP.TRT120128A12,2028-01-12,1.8356164383561644,8.831006467338941,11.050162611502897,2026-03-13
TP.TRT280628A19,2028-06-28,2.2958904109589042,6.769413309820238,10.3886702403532,2026-03-13
TP.TRT190728A27,2028-07-19,2.3534246575342466,5.406000628060226,2.752544447211526,2026-03-13
TP.TRT181028A15,2028-10-18,2.6027397260273974,6.872958531393336,2.2599642949661036,2026-03-13
TP.TRT140229A18,2029-02-14,2.9287671232876713,3.622067105986715,1.9423338291197323,2026-03-13
TP.TRT110429A19,2029-04-11,3.0821917808219177,5.673714489392712,1.2552726330756867,2026-03-13
TP.TRT020529A19,2029-05-02,3.1397260273972605,4.05146965266816,1.7138301337417592,2026-03-13
TP.TRT130629A15,2029-06-13,3.254794520547945,6.334661107841022,1.1912893748694677,2026-03-13
TP.TRT280531A15,2031-05-28,5.210958904109589,3.458917321279986,6.80706969300999,2026-03-13
TP.TRT110232A16,2032-02-11,5.920547945205479,3.3976793524755244,5.3479259402588095,2026-03-13
TP.TRT040832A19,2032-08-04,6.4,4.358409756127624,3.746083759806636,2026-03-13
TP.TRT120133A15,2033-01-12,6.841095890410959,4.174133205869968,3.230154123624915,2026-03-13
TP.TRT070933A14,2033-09-07,7.493150684931507,4.27645320517287,2.4983413544260324,2026-03-13
TP.TRT180827A10,2027-08-18,1.4246575342465753,7.474815942938484,1.5594541040467282,2026-03-16
TP.TRT151227A17,2027-12-15,1.7506849315068493,9.39721400084743,1.4014152010158434,2026-03-16
TP.TRT120128A12,2028-01-12,1.8273972602739725,8.830948072527445,11.100935638506565,2026-03-16
TP.TRT280628A19,2028-06-28,2.287671232876712,6.769436016980612,10.436403857784002,2026-03-16
TP.TRT190728A27,2028-07-19,2.345205479452055,5.406015607546588,2.765191773632006,2026-03-16
TP.TRT181028A15,2028-10-18,2.5945205479452054,6.87312987947708,2.2703483257002928,2026-03-16
TP.TRT140229A18,2029-02-14,2.9205479452054797,3.622180910112016,1.9512584188677033,2026-03-16
TP.TRT110429A19,2029-04-11,3.073972602739726,5.673655579960335,1.2610403302161586,2026-03-16
TP.TRT020529A19,2029-05-02,3.1315068493150684,4.174104671321333,1.7217048000900703,2026-03-16
TP.TRT130629A15,2029-06-13,3.2465753424657535,6.334550785483195,1.1967630832415477,2026-03-16
TP.TRT280531A15,2031-05-28,5.2027397260273975,3.4588798032285872,6.838346656570622,2026-03-16
TP.TRT110232A16,2032-02-11,5.912328767123288,3.397691108590606,5.372498464458201,2026-03-16
TP.TRT040832A19,2032-08-04,6.391780821917808,4.358434238274023,3.763296177268861,2026-03-16
TP.TRT120133A15,2033-01-12,6.832876712328767,4.174099642899143,3.244995959741796,2026-03-16
TP.TRT070933A14,2033-09-07,7.484931506849315,4.276445713596999,2.5098206744607086,2026-03-16
TP.TRT180827A10,2027-08-18,1.4219178082191781,7.475558766483359,1.5618316275250521,2026-03-17
TP.TRT151227A17,2027-12-15,1.747945205479452,9.396215666384645,1.40355178043466,2026-03-17
TP.TRT120128A12,2028-01-12,1.8246575342465754,8.831060929573798,11.117859980841118,2026-03-17
TP.TRT280628A19,2028-06-28,2.2849315068493152,6.769341847570098,10.45231506359427,2026-03-17
TP.TRT190728A27,2028-07-19,2.3424657534246576,5.406000701303637,2.7694075491054995,2026-03-17
TP.TRT181028A15,2028-10-18,2.591780821917808,6.87294802668208,2.273809669278356,2026-03-17
TP.TRT140229A18,2029-02-14,2.9178082191780823,3.6222404907508388,1.9542332821170267,2026-03-17
TP.TRT110429A19,2029-04-11,3.0712328767123287,5.6740995840449004,1.2629628959296493,2026-03-17
TP.TRT020529A19,2029-05-02,3.128767123287671,4.276561267340995,1.7243296888728405,2026-03-17
TP.TRT130629A15,2029-06-13,3.243835616438356,6.3342157786974385,1.1985876526989077,2026-03-17
TP.TRT280531A15,2031-05-28,5.2,3.4588443116432943,6.848772311090832,2026-03-17
TP.TRT110232A16,2032-02-11,5.909589041095891,3.397678642220958,5.380689305857998,2026-03-17
TP.TRT040832A19,2032-08-04,6.389041095890411,4.358397510900769,3.7690336497562686,2026-03-17
TP.TRT120133A15,2033-01-12,6.83013698630137,4.174078611405374,3.2499432384474227,2026-03-17
TP.TRT070933A14,2033-09-07,7.482191780821918,4.27650389230827,2.5136471144722665,2026-03-17
TP.TRT180827A10,2027-08-18,1.4191780821917808,7.475277705649619,1.5642091510033762,2026-03-18
TP.TRT151227A17,2027-12-15,1.7452054794520548,9.396833197290167,1.4056883598534766,2026-03-18
TP.TRT120128A12,2028-01-12,1.821917808219178,8.831031257900946,11.134784323175673,2026-03-18
TP.TRT280628A19,2028-06-28,2.282191780821918,6.769326690896382,10.468226269404537,2026-03-18
TP.TRT190728A27,2028-07-19,2.33972602739726,5.4060064970696375,2.7736233245789927,2026-03-18
TP.TRT181028A15,2028-10-18,2.589041095890411,6.873005929278309,2.277271012856419,2026-03-18
TP.TRT140229A18,2029-02-14,2.915068493150685,3.6221093895622447,1.9572081453663503,2026-03-18
TP.TRT110429A19,2029-04-11,3.0684931506849313,5.673914497811761,1.2648854616431398,2026-03-18
TP.TRT020529A19,2029-05-02,3.126027397260274,4.214907848445115,1.7269545776556108,2026-03-18
TP.TRT130629A15,2029-06-13,3.241095890410959,6.33456605644902,1.2004122221562676,2026-03-18
TP.TRT280531A15,2031-05-28,5.197260273972603,3.45888396974241,6.859197965611043,2026-03-18
TP.TRT110232A16,2032-02-11,5.906849315068493,3.397671221623577,5.388880147257796,2026-03-18
TP.TRT040832A19,2032-08-04,6.3863013698630136,4.358423747741513,3.7747711222436773,2026-03-18
TP.TRT120133A15,2033-01-12,6.8273972602739725,4.174124994632367,3.25489051715305,2026-03-18
TP.TRT070933A14,2033-09-07,7.47945205479452,4.276491219563994,2.5174735544838254,2026-03-18
TP.TRT180827A10,2027-08-18,1.4164383561643836,7.475044960477439,1.5665866744817003,2026-03-19
TP.TRT151227A17,2027-12-15,1.7424657534246575,9.396979661739024,1.4078249392722935,2026-03-19
TP.TRT120128A12,2028-01-12,1.819178082191781,8.830984328030933,11.15170866551023,2026-03-19
TP.TRT280628A19,2028-06-28,2.2794520547945205,6.769338564006699,10.484137475214805,2026-03-19
TP.TRT190728A27,2028-07-19,2.336986301369863,5.406032968597896,2.777839100052486,2026-03-19
TP.TRT181028A15,2028-10-18,2.5863013698630137,6.873087963246971,2.280732356434482,2026-03-19
TP.TRT140229A18,2029-02-14,2.9123287671232876,3.622190664951641,1.9601830086156742,2026-03-19
TP.TRT110429A19,2029-04-11,3.0657534246575344,5.962469563532369,1.2668080273566305,2026-03-19
TP.TRT020529A19,2029-05-02,3.1232876712328768,4.297102239623252,1.7295794664383812,2026-03-19
TP.TRT130629A15,2029-06-13,3.2383561643835614,5.797896253423795,1.2022367916136276,2026-03-19
TP.TRT280531A15,2031-05-28,5.1945205479452055,3.458929345946382,6.869623620131254,2026-03-19
TP.TRT110232A16,2032-02-11,5.904109589041096,3.3977083550786435,5.3970709886575925,2026-03-19
TP.TRT040832A19,2032-08-04,6.383561643835616,4.358399164562621,3.7805085947310855,2026-03-19
TP.TRT120133A15,2033-01-12,6.824657534246575,4.1741147458959516,3.259837795858677,2026-03-19
TP.TRT070933A14,2033-09-07,7.476712328767123,4.276483618406268,2.521299994495384,2026-03-19
TP.TRT180827A10,2027-08-18,1.4136986301369863,7.474860571405806,1.5689641979600244,2026-03-20
TP.TRT151227A17,2027-12-15,1.7397260273972603,9.396655348600703,1.40996151869111,2026-03-20
TP.TRT120128A12,2028-01-12,1.8164383561643835,8.831045285726024,11.168633007844784,2026-03-20
TP.TRT280628A19,2028-06-28,2.276712328767123,6.7693255883179315,10.500048681025072,2026-03-20
TP.TRT190728A27,2028-07-19,2.334246575342466,5.405896552127221,2.7820548755259797,2026-03-20
TP.TRT181028A15,2028-10-18,2.5835616438356164,6.872979059219109,2.284193700012545,2026-03-20
TP.TRT140229A18,2029-02-14,2.9095890410958902,3.6220814902621523,1.9631578718649978,2026-03-20
TP.TRT110429A19,2029-04-11,3.063013698630137,5.962742119946363,1.2687305930701211,2026-03-20
TP.TRT020529A19,2029-05-02,3.1205479452054794,4.297030835605309,1.7322043552211517,2026-03-20
TP.TRT130629A15,2029-06-13,3.2356164383561645,5.797410582133966,1.2040613610709876,2026-03-20
TP.TRT280531A15,2031-05-28,5.191780821917808,3.4588767526396946,6.880049274651464,2026-03-20
TP.TRT110232A16,2032-02-11,5.901369863013699,3.3976714510046246,5.40526183005739,2026-03-20
TP.TRT040832A19,2032-08-04,6.380821917808219,4.35843736669459,3.7862460672184937,2026-03-20
TP.TRT120133A15,2033-01-12,6.821917808219178,4.174109898188072,3.264785074564304,2026-03-20
TP.TRT070933A14,2033-09-07,7.473972602739726,4.276481070419469,2.5251264345069426,2026-03-20
TP.TRT180827A10,2027-08-18,1.4054794520547946,7.475671798918948,1.576096768394997,2026-03-23
TP.TRT151227A17,2027-12-15,1.7315068493150685,9.397029466706197,1.4163712569475602,2026-03-23
TP.TRT120128A12,2028-01-12,1.8082191780821917,8.83106217766423,11.21940603484845,2026-03-23
TP.TRT280628A19,2028-06-28,2.2684931506849315,6.769345083093792,10.547782298455875,2026-03-23
TP.TRT190728A27,2028-07-19,2.326027397260274,5.405978556078761,2.7947022019464596,2026-03-23
TP.TRT181028A15,2028-10-18,2.5753424657534247,6.873012766708619,2.2945777307467345,2026-03-23
TP.TRT140229A18,2029-02-14,2.9013698630136986,3.6222214708542255,1.9720824616129689,2026-03-23
TP.TRT110429A19,2029-04-11,3.0547945205479454,5.96268755490601,1.274498290210593,2026-03-23
TP.TRT020529A19,2029-05-02,3.1123287671232878,4.297109356332585,1.7400790215694628,2026-03-23
TP.TRT130629A15,2029-06-13,3.2273972602739724,5.7976800301333675,1.2095350694430675,2026-03-23
TP.TRT280531A15,2031-05-28,5.183561643835616,3.4588921195532585,6.911326238212096,2026-03-23
TP.TRT110232A16,2032-02-11,5.8931506849315065,3.39770922431768,5.429834354256782,2026-03-23
TP.TRT040832A19,2032-08-04,6.372602739726028,4.358417879334309,3.803458484680719,2026-03-23
TP.TRT120133A15,2033-01-12,6.813698630136987,4.17412757215736,3.279626910681185,2026-03-23
TP.TRT070933A14,2033-09-07,7.465753424657534,4.276503563192113,2.5366057545416183,2026-03-23
TP.TRT180827A10,2027-08-18,1.4027397260273973,7.475144494340569,1.578474291873321,2026-03-24
TP.TRT151227A17,2027-12-15,1.7287671232876711,9.396387110403248,1.418507836366377,2026-03-24
TP.TRT120128A12,2028-01-12,1.8054794520547945,8.83099176300799,11.236330377183007,2026-03-24
TP.TRT280628A19,2028-06-28,2.265753424657534,6.769336535161652,10.563693504266142,2026-03-24
TP.TRT190728A27,2028-07-19,2.3232876712328765,5.405925015469304,2.7989179774199533,2026-03-24
TP.TRT181028A15,2028-10-18,2.5726027397260274,6.8730007929595605,2.2980390743247976,2026-03-24
TP.TRT140229A18,2029-02-14,2.8986301369863012,3.6221559007509896,1.9750573248622925,2026-03-24
TP.TRT110429A19,2029-04-11,3.052054794520548,5.962379760328962,1.2764208559240837,2026-03-24
TP.TRT020529A19,2029-05-02,3.1095890410958904,4.296867145799621,1.7427039103522333,2026-03-24
TP.TRT130629A15,2029-06-13,3.2246575342465755,5.797585078887546,1.2113596389004275,2026-03-24
TP.TRT280531A15,2031-05-28,5.1808219178082195,3.45889730314044,6.921751892732307,2026-03-24
TP.TRT110232A16,2032-02-11,5.890410958904109,3.397692430820487,5.438025195656579,2026-03-24
TP.TRT040832A19,2032-08-04,6.36986301369863,4.3584233955271,3.8091959571681273,2026-03-24
TP.TRT120133A15,2033-01-12,6.810958904109589,4.174082617652486,3.284574189386812,2026-03-24
TP.TRT070933A14,2033-09-07,7.463013698630137,4.2765210462107905,2.5404321945531767,2026-03-24
TP.TRT180827A10,2027-08-18,1.4,7.475202696666372,1.580851815351645,2026-03-25
TP.TRT151227A17,2027-12-15,1.726027397260274,9.396837588681105,1.4206444157851936,2026-03-25
TP.TRT120128A12,2028-01-12,1.8027397260273972,8.830966710439924,11.253254719517562,2026-03-25
TP.TRT280628A19,2028-06-28,2.263013698630137,6.769354974479325,10.57960471007641,2026-03-25
TP.TRT190728A27,2028-07-19,2.3205479452054796,5.405892173574189,2.8031337528934466,2026-03-25
TP.TRT181028A15,2028-10-18,2.56986301369863,6.873012987287774,2.3015004179028606,2026-03-25
TP.TRT140229A18,2029-02-14,2.8958904109589043,3.6221012475739167,1.978032188111616,2026-03-25
TP.TRT110429A19,2029-04-11,3.0493150684931507,5.9624142324291585,1.2783434216375744,2026-03-25
TP.TRT020529A19,2029-05-02,3.106849315068493,4.296637378551749,1.7453287991350035,2026-03-25
TP.TRT130629A15,2029-06-13,3.221917808219178,5.7971817558226,1.2131842083577875,2026-03-25
TP.TRT280531A15,2031-05-28,5.178082191780822,3.4588738756799353,6.932177547252518,2026-03-25
TP.TRT110232A16,2032-02-11,5.887671232876713,3.397680657378954,5.446216037056376,2026-03-25
TP.TRT040832A19,2032-08-04,6.367123287671233,4.3584348836410935,3.8149334296555355,2026-03-25
TP.TRT120133A15,2033-01-12,6.808219178082192,4.174104567674353,3.2895214680924387,2026-03-25
TP.TRT070933A14,2033-09-07,7.46027397260274,4.276468408329848,2.544258634564735,2026-03-25
TP.TRT180827A10,2027-08-18,1.3972602739726028,7.47477222453532,1.5832293388299692,2026-03-26
TP.TRT151227A17,2027-12-15,1.7232876712328766,9.396296934922542,1.4227809952040105,2026-03-26
TP.TRT120128A12,2028-01-12,1.8,8.831049479924191,11.270179061852119,2026-03-26
TP.TRT280628A19,2028-06-28,2.26027397260274,6.769348673547282,10.595515915886677,2026-03-26
TP.TRT190728A27,2028-07-19,2.317808219178082,5.405880005262076,2.80734952836694,2026-03-26
TP.TRT181028A15,2028-10-18,2.5671232876712327,6.873049311270729,2.3049617614809237,2026-03-26
TP.TRT140229A18,2029-02-14,2.893150684931507,3.6220574908811143,1.98100705136094,2026-03-26
TP.TRT110429A19,2029-04-11,3.0465753424657533,5.962790191583878,1.2802659873510651,2026-03-26
TP.TRT020529A19,2029-05-02,3.1041095890410957,4.1945544204308405,1.747953687917774,2026-03-26
TP.TRT130629A15,2029-06-13,3.219178082191781,5.7974436917307415,1.2150087778151475,2026-03-26
TP.TRT280531A15,2031-05-28,5.175342465753425,3.4588562643474763,6.942603201772728,2026-03-26
TP.TRT110232A16,2032-02-11,5.884931506849315,3.3976738876053236,5.454406878456173,2026-03-26
TP.TRT040832A19,2032-08-04,6.364383561643836,4.3583960183481985,3.820670902142944,2026-03-26
TP.TRT120133A15,2033-01-12,6.8054794520547945,4.174131806557502,3.294468746798066,2026-03-26
TP.TRT070933A14,2033-09-07,7.457534246575342,4.27649589319925,2.548085074576294,2026-03-26
TP.TRT180827A10,2027-08-18,1.3945205479452054,7.475465086012423,1.5856068623082933,2026-03-27
TP.TRT151227A17,2027-12-15,1.7205479452054795,9.396327978695918,1.424917574622827,2026-03-27
TP.TRT120128A12,2028-01-12,1.7972602739726027,8.830990172366725,11.287103404186674,2026-03-27
TP.TRT280628A19,2028-06-28,2.2575342465753425,6.769421018982125,10.611427121696945,2026-03-27
TP.TRT190728A27,2028-07-19,2.315068493150685,5.405888485915722,2.8115653038404336,2026-03-27
TP.TRT181028A15,2028-10-18,2.5643835616438357,6.873109727076665,2.3084231050589867,2026-03-27
TP.TRT140229A18,2029-02-14,2.8904109589041096,3.622224882019065,1.9839819146102635,2026-03-27
TP.TRT110429A19,2029-04-11,3.043835616438356,5.962535322269669,1.2821885530645558,2026-03-27
TP.TRT020529A19,2029-05-02,3.1013698630136988,4.338054077985665,1.7505785767005444,2026-03-27
TP.TRT130629A15,2029-06-13,3.2164383561643834,5.797721219924523,1.2168333472725075,2026-03-27
TP.TRT280531A15,2031-05-28,5.1726027397260275,3.4588444512645866,6.953028856292939,2026-03-27
TP.TRT110232A16,2032-02-11,5.882191780821918,3.397672105226879,5.462597719855971,2026-03-27
TP.TRT040832A19,2032-08-04,6.361643835616438,4.358419456454921,3.8264083746303523,2026-03-27
TP.TRT120133A15,2033-01-12,6.802739726027397,4.174103016880348,3.299416025503693,2026-03-27
TP.TRT070933A14,2033-09-07,7.454794520547945,4.276453409021608,2.5519115145878524,2026-03-27
TP.TRT180827A10,2027-08-18,1.3863013698630138,7.475148644575658,1.5927394327432658,2026-03-30
TP.TRT151227A17,2027-12-15,1.7123287671232876,9.396725582737231,1.4313273128792772,2026-03-30
TP.TRT120128A12,2028-01-12,1.789041095890411,8.83095959151008,11.33787643119034,2026-03-30
TP.TRT280628A19,2028-06-28,2.249315068493151,6.769386504400865,10.65916073912775,2026-03-30
TP.TRT190728A27,2028-07-19,2.3068493150684932,5.406037583169376,2.824212630260914,2026-03-30
TP.TRT181028A15,2028-10-18,2.5561643835616437,6.873007751364835,2.3188071357931763,2026-03-30
TP.TRT140229A18,2029-02-14,2.882191780821918,3.6221909132001295,1.9929065043582346,2026-03-30
TP.TRT110429A19,2029-04-11,3.0356164383561643,5.962523682543908,1.2879562502050277,2026-03-30
TP.TRT020529A19,2029-05-02,3.0931506849315067,3.601792369354828,1.7584532430488555,2026-03-30
TP.TRT130629A15,2029-06-13,3.208219178082192,5.7976772365408324,1.2223070556445876,2026-03-30
TP.TRT280531A15,2031-05-28,5.164383561643835,3.4588436246842935,6.984305819853572,2026-03-30
TP.TRT110232A16,2032-02-11,5.873972602739726,3.397696521441995,5.4871702440553625,2026-03-30
TP.TRT040832A19,2032-08-04,6.353424657534247,4.358413081343837,3.8436207920925773,2026-03-30
TP.TRT120133A15,2033-01-12,6.794520547945205,4.174110053540314,3.314257861620574,2026-03-30
TP.TRT070933A14,2033-09-07,7.446575342465754,4.276505696200195,2.563390834622528,2026-03-30
TP.TRT180827A10,2027-08-18,1.3835616438356164,7.475499240368078,1.5951169562215899,2026-03-31
TP.TRT151227A17,2027-12-15,1.7095890410958905,9.396439119688015,1.433463892298094,2026-03-31
TP.TRT120128A12,2028-01-12,1.7863013698630137,8.831081729887892,11.354800773524895,2026-03-31
TP.TRT280628A19,2028-06-28,2.2465753424657535,6.769360135479308,10.675071944938017,2026-03-31
TP.TRT190728A27,2028-07-19,2.304109589041096,5.405945823317415,2.828428405734407,2026-03-31
TP.TRT181028A15,2028-10-18,2.5534246575342467,6.872950849935866,2.3222684793712394,2026-03-31
