tarih,n3a,n6a,n1y,n2y,n3y,n5y,n7y,n9y,par2y,nokta,vade_min,vade_maks,nokta_kisa,nokta_orta,nokta_uzun,sapma_medyan,sapma_maks,egim_2y9y,egim_2y5y,egim_2y3a,kelebek_1_2_5,kelebek_2_5_9,f_1y1y,f_2y1y,f_2y3y,f_5y4y,tlref,politika,aofm,koridor_alt,koridor_ust,bist_on,politika_ger,fon_top,aofm_ham,aofm_gecerli,politika_birlesik,tlref_bilesik,aofm_bilesik,politika_bilesik_gercek,carry_2y_tlref,carry_2y_politika,carry_2y_aofm,carry_3a_tlref,carry_2y_tlref_basit,carry_2y_aofm_basit,konvansiyon_farki_tlref,pka_12a,pka_24a,pka_5y,pka_faiz_12a,pka_faiz_24a,tufe_yillik,pka_12a_n,pka_ort_1y,pka_ort_2y,pka_ort_3y,pka_ort_5y,pka_ort_7y,reel_ileri,reel_geriye,reel_ileri_2y,reel_ileri_basit,fisher_basit_fark,reel_makas,r1y,r2y,r3y,r5y,r7y,be_1y,be_2y,be_3y,be_5y,be_7y,prim_1y,prim_2y,prim_3y,prim_5y,prim_7y,pc1,pc2,pc3
2017-07-20,10.470165,11.008336,11.699925,11.393673,11.073567,10.677415,10.467767,10.349484,11.402763,213.000000,0.054795,9.605479,46.000000,120.000000,47.000000,0.003598,0.127289,-1.044189,-0.716258,0.923508,0.410006,-0.388327,11.088261,10.436113,10.202470,9.940936,,,11.950000,7.250000,9.250000,,,102647.200000,11.950000,True,,,12.691120,,,,-1.297447,,,-0.556327,,8.410000,7.930000,,8.090000,8.110000,10.901085,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.034706,0.720318,2.980445,3.289925,0.255219,2.314388,,,,,,,,,,,,,,,,-19.824861,-1.109494,0.877094
2017-07-21,10.494184,11.160506,11.708253,11.385961,11.061756,10.651021,10.451091,10.336455,11.398209,213.000000,0.052055,9.602740,46.000000,120.000000,47.000000,0.003347,0.106193,-1.049507,-0.734940,0.891777,0.412649,-0.420373,11.064600,10.416175,10.163757,9.944504,,,11.950000,7.250000,9.250000,,,103079.200000,11.950000,True,,,12.691120,,,,-1.305159,,,-0.564039,,8.410000,7.930000,,8.090000,8.110000,10.901085,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.042388,0.727827,2.973316,3.298253,0.255865,2.314561,,,,,,,,,,,,,,,,-19.761133,-1.198799,0.856715
2017-07-24,10.400949,11.280105,11.678562,11.414356,11.113457,10.717016,10.499237,10.374146,11.424979,213.000000,0.043836,9.594521,46.000000,120.000000,47.000000,0.004340,0.112499,-1.040209,-0.697340,1.013407,0.433134,-0.354470,11.150775,10.514095,10.254549,9.947052,,,11.940000,7.250000,9.250000,,,99976.200000,11.940000,True,,,12.679856,,,,-1.265500,,,-0.525644,,8.410000,7.930000,,8.090000,8.110000,10.901085,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.015000,0.701054,2.999565,3.268562,0.253562,2.313946,,,,,,,,,,,,,,,,-19.706771,-1.108091,0.840170
2017-07-25,10.495649,11.396700,11.705233,11.388851,11.079136,10.673937,10.467460,10.349210,11.403959,213.000000,0.041096,9.591781,46.000000,120.000000,47.000000,0.003565,0.140559,-1.039642,-0.714914,0.893202,0.398532,-0.390187,11.073366,10.462288,10.199879,9.944640,,,11.930000,7.250000,9.250000,,,97827.700000,11.930000,True,,,12.668592,,,,-1.279741,,,-0.541149,,8.410000,7.930000,,8.090000,8.110000,10.901085,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.039602,0.725104,2.975987,3.295233,0.255631,2.314498,,,,,,,,,,,,,,,,-19.640494,-1.251014,0.805212
2017-07-26,10.769909,11.533303,11.685688,11.401462,11.100034,10.696019,10.484622,10.363226,11.417100,212.000000,0.057534,9.589041,45.000000,120.000000,47.000000,0.002889,0.137182,-1.038235,-0.705443,0.631553,0.421217,-0.372650,11.117959,10.499623,10.228207,9.948642,,,11.930000,7.250000,9.250000,,,97089.700000,11.930000,True,,,12.668592,,,,-1.267130,,,-0.528538,,8.410000,7.930000,,8.090000,8.110000,10.901085,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.021574,0.707480,2.987645,3.275688,0.254114,2.314093,,,,,,,,,,,,,,,,-19.438750,-1.407242,0.654002
2017-07-27,10.550533,11.385471,11.545108,11.523516,11.358838,10.973587,10.702442,10.532122,11.523436,212.000000,0.054795,9.586301,45.000000,120.000000,47.000000,0.002903,0.149256,-0.991394,-0.549929,0.972983,0.528337,-0.108465,11.501928,11.030212,10.608474,9.982761,,,11.940000,7.250000,9.250000,,,101287.200000,11.940000,True,,,12.679856,,,,-1.156340,,,-0.416484,,8.410000,7.930000,,8.090000,8.110000,10.901085,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,2.891900,0.580719,3.100481,3.135108,0.243209,2.311181,,,,,,,,,,,,,,,,-19.404540,-0.877843,0.611465
2017-07-28,10.187320,11.541397,11.671163,11.417325,11.130904,10.723847,10.507663,10.380454,11.431524,212.000000,0.052055,9.583562,45.000000,121.000000,46.000000,0.002319,0.124882,-1.036871,-0.693479,1.230006,0.439641,-0.350087,11.164065,10.560269,10.263927,9.952711,,,11.990000,7.250000,9.250000,,,119496.700000,11.990000,True,,,12.736191,,,,-1.318866,,,-0.572675,,8.410000,7.930000,,8.090000,8.110000,10.901085,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.008175,0.694383,3.002311,3.261163,0.252988,2.313792,,,,,,,,,,,,,,,,-19.683521,-1.067777,0.880456
2017-07-31,10.247333,11.636481,11.683380,11.417203,11.126944,10.725463,10.506546,10.380025,11.433295,212.000000,0.043836,9.575342,45.000000,121.000000,46.000000,0.003280,0.219621,-1.037178,-0.691740,1.169870,0.425563,-0.346301,11.151660,10.548694,10.266691,9.949743,,,11.980000,7.250000,9.250000,,,114886.700000,11.980000,True,,,12.724922,,,,-1.307719,,,-0.562797,,8.410000,7.930000,,8.090000,8.110000,10.901085,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.019445,0.705399,3.002198,3.273380,0.253935,2.314046,,,,,,,,,,,,,,,,-19.609513,-1.132634,0.845358
2017-08-01,10.446340,11.753758,11.745716,11.432065,11.103298,10.690393,10.480693,10.360693,11.451938,212.000000,0.041096,9.572603,46.000000,120.000000,46.000000,0.002791,0.164536,-1.071372,-0.741672,0.985726,0.428020,-0.411971,11.119294,10.448669,10.198690,9.949947,,,11.980000,7.250000,9.250000,,,117092.700000,11.980000,True,,,12.724922,,,,-1.292857,,,-0.547935,,8.410000,7.930000,,8.090000,8.110000,10.901085,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.076945,0.761608,3.015937,3.335716,0.258771,2.315337,,,,,,,,,,,,,,,,-19.455766,-1.316138,0.801251
2017-08-02,10.169389,11.726369,11.727489,11.435917,11.113497,10.702581,10.488049,10.364658,11.454661,211.000000,0.057534,9.569863,45.000000,120.000000,46.000000,0.002212,0.254401,-1.071259,-0.733336,1.266529,0.441765,-0.395414,11.145106,10.471451,10.216373,9.943705,,,11.980000,7.250000,9.250000,,,115592.700000,11.980000,True,,,12.724922,,,,-1.289004,,,-0.544083,,8.410000,7.930000,,8.090000,8.110000,10.901085,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.060132,0.745173,3.019498,3.317489,0.257357,2.314959,,,,,,,,,,,,,,,,-19.594919,-1.147718,0.907861
2017-08-03,10.277333,11.648216,11.725794,11.444981,11.134664,10.725789,10.504992,10.377905,11.461863,211.000000,0.054795,9.567123,45.000000,120.000000,46.000000,0.003351,0.197583,-1.067076,-0.719192,1.167648,0.438380,-0.371308,11.164875,10.516620,10.248907,9.944587,,,11.970000,7.250000,9.250000,,,113952.700000,11.970000,True,,,12.713653,,,,-1.268672,,,-0.525019,,8.410000,7.930000,,8.090000,8.110000,10.901085,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.058568,0.743644,3.027878,3.315794,0.257226,2.314924,,,,,,,,,,,,,,,,-19.558678,-1.149553,0.867437
2017-08-04,10.281948,11.669042,11.727127,11.452732,11.133896,10.723786,10.503347,10.381093,11.468923,211.000000,0.052055,9.564384,45.000000,120.000000,46.000000,0.003616,0.210124,-1.071639,-0.728946,1.170784,0.454551,-0.386253,11.179011,10.498958,10.240473,9.954217,,,11.980000,7.250000,9.250000,,,115387.700000,11.980000,True,,,12.724922,,,,-1.272190,,,-0.527268,,8.410000,7.930000,,8.090000,8.110000,10.901085,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.059798,0.744846,3.035043,3.317127,0.257329,2.314952,,,,,,,,,,,,,,,,-19.544934,-1.159509,0.867990
2017-08-07,10.274777,11.712491,11.749513,11.502447,11.183990,10.756516,10.528056,10.396720,11.517737,211.000000,0.043836,9.556164,45.000000,120.000000,46.000000,0.004295,0.278855,-1.105727,-0.745931,1.227670,0.498865,-0.386135,11.255927,10.549801,10.262003,9.948618,,,11.980000,7.250000,9.250000,,,115862.700000,11.980000,True,,,12.724922,,,,-1.222475,,,-0.477553,,8.410000,7.930000,,8.090000,8.110000,9.788379,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.080447,1.786286,3.081004,3.339513,0.259066,1.294161,,,,,,,,,,,,,,,,-19.468149,-1.117965,0.885232
2017-08-08,10.208335,11.720452,11.816259,11.555939,11.240224,10.796147,10.561517,10.421638,11.571542,211.000000,0.041096,9.553425,46.000000,119.000000,46.000000,0.003490,0.272464,-1.134301,-0.759792,1.347605,0.499473,-0.385283,11.296226,10.611472,10.292496,9.955281,,,11.970000,7.250000,9.250000,,,113788.700000,11.970000,True,,,12.713653,,,,-1.157714,,,-0.414061,,8.410000,7.930000,,8.090000,8.110000,9.788379,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.142015,1.847081,3.130456,3.406259,0.264243,1.294934,,,,,,,,,,,,,,,,-19.407828,-1.028859,0.951335
2017-08-09,10.282878,11.787234,11.817259,11.553989,11.229149,10.786947,10.552887,10.413915,11.570711,209.000000,0.076712,9.550685,44.000000,119.000000,46.000000,0.003458,0.111072,-1.140074,-0.767042,1.271111,0.503773,-0.394011,11.291340,10.582304,10.278517,9.949392,,,11.980000,7.250000,9.250000,,,114282.200000,11.980000,True,,,12.724922,,,,-1.170932,,,-0.426011,,8.410000,7.930000,,8.090000,8.110000,9.788379,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.142938,1.847992,3.128653,3.407259,0.264321,1.294946,,,,,,,,,,,,,,,,-19.352262,-1.102318,0.914265
2017-08-10,10.515785,11.680648,11.816423,11.624490,11.322359,10.871909,10.618195,10.466171,11.635783,209.000000,0.073973,9.547945,44.000000,119.000000,46.000000,0.002785,0.205316,-1.158319,-0.752581,1.108705,0.560647,-0.346843,11.432885,10.720550,10.373009,9.961086,,,11.970000,7.250000,9.250000,,,111977.200000,11.970000,True,,,12.713653,,,,-1.089164,,,-0.345510,,8.410000,7.930000,,8.090000,8.110000,9.788379,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.142167,1.847231,3.193828,3.406423,0.264256,1.294936,,,,,,,,,,,,,,,,-19.193108,-1.070131,0.826603
2017-08-11,10.727386,11.476662,11.784564,11.642004,11.374376,10.924148,10.658756,10.502206,11.647965,209.000000,0.071233,9.545205,44.000000,119.000000,46.000000,0.003496,0.074883,-1.139797,-0.717856,0.914618,0.575296,-0.295914,11.499626,10.841043,10.448144,9.977036,,,11.960000,7.250000,9.250000,,,108350.800000,11.960000,True,,,12.702386,,,,-1.060382,,,-0.317996,,8.410000,7.930000,,8.090000,8.110000,9.788379,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.112779,1.818212,3.210020,3.374564,0.261785,1.294567,,,,,,,,,,,,,,,,-19.149820,-1.043394,0.737557
2017-08-14,10.758475,11.568058,11.760262,11.667959,11.414965,10.964267,10.689664,10.528241,11.672340,209.000000,0.063014,9.536986,44.000000,119.000000,46.000000,0.003879,0.129532,-1.139718,-0.703692,0.909484,0.611388,-0.267666,11.575732,10.910696,10.497605,9.985618,,,11.970000,7.250000,9.250000,,,110969.800000,11.970000,True,,,12.713653,,,,-1.045694,,,-0.302041,,8.410000,7.930000,,8.090000,8.110000,9.788379,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.090363,1.796077,3.234015,3.350262,0.259900,1.294286,,,,,,,,,,,,,,,,-19.063419,-1.033467,0.689858
2017-08-15,10.796042,11.615211,11.755711,11.668003,11.414954,10.964154,10.693382,10.525933,11.672854,209.000000,0.060274,9.534247,44.000000,119.000000,46.000000,0.003555,0.149777,-1.142070,-0.703849,0.871961,0.616141,-0.265628,11.580364,10.910575,10.497388,9.980589,,,11.970000,7.250000,9.250000,,,113821.800000,11.970000,True,,,12.713653,,,,-1.045650,,,-0.301997,,8.410000,7.930000,,8.090000,8.110000,9.788379,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.086164,1.791931,3.234056,3.345711,0.259546,1.294233,,,,,,,,,,,,,,,,-19.026235,-1.066212,0.662850
2017-08-16,10.794275,11.694035,11.818449,11.684013,11.415108,10.961776,10.685492,10.523624,11.692067,209.000000,0.057534,9.531507,44.000000,119.000000,46.000000,0.003606,0.102571,-1.160389,-0.722237,0.889738,0.587801,-0.284085,11.549739,10.879239,10.482881,9.978366,,,11.960000,7.250000,9.250000,,,109123.800000,11.960000,True,,,12.702386,,,,-1.018373,,,-0.275987,,8.410000,7.930000,,8.090000,8.110000,9.788379,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.144036,1.849076,3.248856,3.408449,0.264413,1.294960,,,,,,,,,,,,,,,,-18.961200,-1.100058,0.693689
2017-08-17,10.793830,11.484684,11.763251,11.724085,11.491447,11.031876,10.744424,10.570872,11.724099,209.000000,0.054795,9.528767,44.000000,119.000000,46.000000,0.003365,0.193855,-1.153213,-0.692209,0.930255,0.653043,-0.231205,11.684932,11.027625,10.572787,9.997307,,,11.960000,7.250000,9.250000,,,107110.800000,11.960000,True,,,12.702386,,,,-0.978302,,,-0.235915,,8.410000,7.930000,,8.090000,8.110000,9.788379,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.093119,1.798799,3.285901,3.353251,0.260131,1.294320,,,,,,,,,,,,,,,,-19.003051,-0.928807,0.683053
2017-08-18,11.698553,11.539095,11.816863,11.682265,11.407197,10.952715,10.675968,10.519004,11.688153,209.000000,0.052055,9.526027,44.000000,120.000000,45.000000,0.004691,0.072532,-1.163261,-0.729550,-0.016288,0.594952,-0.295840,11.547829,10.859093,10.468997,9.979250,,,11.980000,7.250000,9.250000,,,115057.800000,11.980000,True,,,12.724922,,,,-1.042657,,,-0.297735,,8.410000,7.930000,,8.090000,8.110000,9.788379,63.000000,8.410000,8.169734,8.169734,8.169734,8.169734,3.142573,1.847632,3.247240,3.406863,0.264290,1.294941,,,,,,,,,,,,,,,,-18.616481,-1.530242,0.347966
2017-08-21,10.736937,11.675435,11.823706,11.685481,11.408517,10.949156,10.677005,10.517562,11.692947,209.000000,0.043836,9.517808,44.000000,120.000000,45.000000,0.003261,0.222670,-1.167919,-0.736325,0.948544,0.598100,-0.304732,11.547426,10.856647,10.460971,9.980430,,,11.980000,7.250000,9.250000,,,114044.800000,11.980000,True,,,12.724922,,,,-1.039441,,,-0.294519,,8.370000,7.920000,,8.070000,8.050000,9.788379,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.186958,1.853865,3.274051,3.453706,0.266748,1.333093,,,,,,,,,,,,,,,,-19.000973,-1.076962,0.730787
2017-08-22,10.741617,11.738024,11.858015,11.648987,11.336785,10.876589,10.619249,10.471227,11.661444,209.000000,0.041096,9.515068,46.000000,118.000000,45.000000,0.003709,0.080696,-1.177760,-0.772398,0.907370,0.563370,-0.367036,11.440350,10.714998,10.364628,9.966608,,,11.980000,7.250000,9.250000,,,116201.800000,11.980000,True,,,12.724922,,,,-1.075935,,,-0.331013,,8.370000,7.920000,,8.070000,8.050000,9.788379,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.218617,1.885114,3.240306,3.488015,0.269398,1.333502,,,,,,,,,,,,,,,,-19.028364,-1.198302,0.756152
2017-08-23,10.738342,11.818358,11.888855,11.625755,11.285139,10.820041,10.576269,10.437478,11.642288,239.000000,0.057534,9.972603,48.000000,135.000000,56.000000,0.003970,0.053401,-1.188277,-0.805714,0.887413,0.542614,-0.423151,11.363274,10.607022,10.286132,9.961131,,,11.980000,7.250000,9.250000,,,115762.700000,11.980000,True,,,12.724922,,,,-1.099167,,,-0.354245,,8.370000,7.920000,,8.070000,8.050000,9.788379,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.247075,1.913205,3.218823,3.518855,0.271780,1.333870,,,,,,,,,,,,,,,,-19.033282,-1.296619,0.777995
2017-08-24,10.921173,11.688928,11.879454,11.628644,11.295066,10.832393,10.586338,10.444301,11.642562,239.000000,0.054795,9.969863,48.000000,135.000000,56.000000,0.003250,0.059252,-1.184343,-0.796252,0.707472,0.545442,-0.408160,11.378397,10.630897,10.304716,9.961098,,,11.970000,7.250000,9.250000,,,113952.400000,11.970000,True,,,12.713653,,,,-1.085009,,,-0.341356,,8.370000,7.920000,,8.070000,8.050000,9.788379,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.238400,1.904641,3.221495,3.509454,0.271054,1.333758,,,,,,,,,,,,,,,,-18.998890,-1.333292,0.713029
2017-08-25,11.466889,11.761017,11.911061,11.609557,11.257681,10.790137,10.555121,10.420091,11.627027,239.000000,0.052055,9.967123,48.000000,135.000000,56.000000,0.002574,0.064517,-1.189467,-0.819420,0.142669,0.517917,-0.449374,11.308866,10.557252,10.247202,9.959270,,,11.970000,7.250000,9.250000,,,113018.800000,11.970000,True,,,12.713653,,,,-1.104096,,,-0.360443,,8.370000,7.920000,,8.070000,8.050000,9.788379,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.267566,1.933431,3.203846,3.541061,0.273495,1.334135,,,,,,,,,,,,,,,,-18.737884,-1.695500,0.502925
2017-08-28,11.081211,11.664074,11.900283,11.615725,11.268096,10.800711,10.561987,10.424854,11.631018,239.000000,0.043836,9.958904,48.000000,135.000000,56.000000,0.003762,0.091524,-1.190872,-0.815014,0.534515,0.530456,-0.439156,11.331891,10.576081,10.260678,9.956824,,,11.960000,7.250000,9.250000,,,108404.800000,11.960000,True,,,12.702386,,,,-1.086661,,,-0.344275,,8.370000,7.920000,,8.070000,8.050000,9.788379,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.257621,1.923614,3.209549,3.530283,0.272663,1.334006,,,,,,,,,,,,,,,,-18.954744,-1.449276,0.671629
2017-08-29,11.792473,11.758869,11.934751,11.593277,11.213482,10.746949,10.520195,10.389997,11.612886,239.000000,0.041096,9.956164,48.000000,135.000000,56.000000,0.003823,0.330772,-1.203280,-0.846328,-0.199196,0.504853,-0.489376,11.252844,10.457765,10.186299,9.945424,,,11.990000,7.250000,9.250000,,,122707.800000,11.990000,True,,,12.736191,,,,-1.142914,,,-0.396723,,8.370000,7.920000,,8.070000,8.050000,9.788379,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.289426,1.955009,3.188791,3.564751,0.275325,1.334417,,,,,,,,,,,,,,,,-18.618076,-1.922476,0.394882
2017-08-30,12.128060,11.690308,11.944945,11.587831,11.204830,10.738036,10.512579,10.387763,11.606954,238.000000,0.057534,9.953425,47.000000,135.000000,56.000000,0.004319,0.317961,-1.200069,-0.849795,-0.540229,0.492681,-0.499521,11.231856,10.442768,10.175105,9.951478,,,,,,,,,,False,,,,,,,,,,,,8.370000,7.920000,,8.070000,8.050000,9.788379,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.298833,1.964294,3.183756,3.574945,0.276112,1.334539,,,,,,,,,,,,,,,,-18.496625,-2.087260,0.274058
2017-08-31,12.120965,11.703319,11.934490,11.587916,11.205621,10.737365,10.511142,10.385525,11.606975,238.000000,0.054795,9.950685,47.000000,135.000000,56.000000,0.004008,0.212178,-1.202391,-0.850551,-0.533049,0.503977,-0.498711,11.242415,10.444957,10.173936,9.947297,,,12.010000,7.250000,9.250000,,,129414.800000,12.010000,True,,,12.758733,,,,-1.170818,,,-0.422084,,8.370000,7.920000,,8.070000,8.050000,9.788379,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.289185,1.954771,3.183834,3.564490,0.275305,1.334414,,,,,,,,,,,,,,,,-18.498972,-2.087312,0.270724
2017-09-01,12.122507,11.759936,11.946090,11.590381,11.206458,10.736508,10.509395,10.383284,11.610593,238.000000,0.052055,9.947945,47.000000,136.000000,55.000000,0.003781,0.254932,-1.207097,-0.853874,-0.532125,0.498165,-0.500650,11.235803,10.442571,10.170892,9.943338,,,,,,,,,,False,,,,,,,,,,,,8.370000,7.920000,,8.070000,8.050000,9.788379,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.299889,1.965336,3.186114,3.576090,0.276201,1.334552,,,,,,,,,,,,,,,,-18.467644,-2.108418,0.268892
2017-09-04,12.150930,11.851929,11.936787,11.588039,11.208901,10.737481,10.511676,10.387411,11.609587,238.000000,0.043836,9.939726,47.000000,136.000000,55.000000,0.002559,0.195673,-1.200628,-0.850558,-0.562891,0.501809,-0.500488,11.240377,10.454485,10.174048,9.951380,,,,,,,,,,False,,,,,,,,,,,,8.370000,7.920000,,8.070000,8.050000,9.788379,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.291305,1.956863,3.183948,3.566787,0.275482,1.334442,,,,,,,,,,,,,,,,-18.417169,-2.150204,0.235350
2017-09-05,12.155879,11.864729,11.947893,11.591136,11.208075,10.739393,10.512713,10.385157,11.612524,238.000000,0.041096,9.936986,49.000000,134.000000,55.000000,0.003619,0.298425,-1.205979,-0.851743,-0.564743,0.494985,-0.497506,11.235516,10.445894,10.175180,9.943955,,,12.010000,7.250000,9.250000,,,129247.800000,12.010000,True,,,12.758733,,,,-1.167597,,,-0.418864,,8.370000,7.920000,,8.070000,8.050000,10.679301,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.301553,1.146187,3.186812,3.577893,0.276340,2.155366,,,,,,,,,,,,,,,,-18.402687,-2.156579,0.237048
2017-09-06,12.103131,11.866323,11.934709,11.592255,11.200486,10.735804,10.513692,10.383202,11.613343,236.000000,0.057534,9.934247,47.000000,134.000000,55.000000,0.004389,0.067338,-1.209053,-0.856451,-0.510876,0.513997,-0.503849,11.250849,10.421068,10.168492,9.944028,,,12.000000,7.250000,9.250000,,,122996.800000,12.000000,True,,,12.747462,,,,-1.155206,,,-0.407745,,8.370000,7.920000,,8.070000,8.050000,10.679301,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.289388,1.134275,3.187847,3.564709,0.275322,2.155112,,,,,,,,,,,,,,,,-18.435224,-2.132113,0.252652
2017-09-07,11.631359,11.628671,11.881762,11.629839,11.295367,10.833867,10.584204,10.445770,11.643019,236.000000,0.054795,9.931507,47.000000,134.000000,55.000000,0.003635,0.137387,-1.184068,-0.795972,-0.001520,0.544048,-0.407876,11.378482,10.629426,10.306374,9.962561,,,12.000000,7.250000,9.250000,,,124377.800000,12.000000,True,,,12.747462,,,,-1.117623,,,-0.370161,,8.370000,7.920000,,8.070000,8.050000,10.679301,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.240530,1.086437,3.222600,3.511762,0.271232,2.154093,,,,,,,,,,,,,,,,-18.692711,-1.682188,0.430240
2017-09-08,11.723814,11.534289,11.860857,11.638314,11.321161,10.871387,10.611822,10.465761,11.649026,236.000000,0.052055,9.928767,47.000000,135.000000,54.000000,0.003033,0.199195,-1.172553,-0.766927,-0.085500,0.544384,-0.361302,11.416213,10.689555,10.363031,9.960816,,,12.010000,7.250000,9.250000,,,128283.800000,12.010000,True,,,12.758733,,,,-1.120419,,,-0.371686,,8.370000,7.920000,,8.070000,8.050000,10.679301,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.221240,1.067549,3.230436,3.490857,0.269618,2.153691,,,,,,,,,,,,,,,,-18.671441,-1.655101,0.380535
2017-09-11,11.795385,11.656783,11.638700,11.392320,11.133570,10.755927,10.558901,10.437524,11.408467,236.000000,0.043836,9.920548,47.000000,135.000000,54.000000,0.002889,0.060285,-0.954795,-0.636393,-0.403065,0.390012,-0.317991,11.146483,10.617873,10.333686,10.040809,,,12.000000,7.250000,9.250000,,,125010.800000,12.000000,True,,,12.747462,,,,-1.355142,,,-0.607680,,8.370000,7.920000,,8.070000,8.050000,10.679301,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.016241,0.866828,3.002969,3.268700,0.252459,2.149413,,,,,,,,,,,,,,,,-18.884743,-1.900661,0.133736
2017-09-12,11.656855,11.656005,11.635220,11.389765,11.118429,10.748241,10.547614,10.429812,11.405914,236.000000,0.041096,9.917808,48.000000,134.000000,54.000000,0.003209,0.137164,-0.959953,-0.641524,-0.267090,0.396069,-0.323094,11.144850,10.577738,10.322612,10.033062,,,12.000000,7.250000,9.250000,,,123959.800000,12.000000,True,,,12.747462,,,,-1.357696,,,-0.610235,,8.370000,7.920000,,8.070000,8.050000,10.679301,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.013030,0.863683,3.000607,3.265220,0.252191,2.149346,,,,,,,,,,,,,,,,-18.962125,-1.843070,0.193732
2017-09-13,11.877320,11.662921,11.635681,11.401910,11.124330,10.744762,10.543675,10.433042,11.417140,233.000000,0.057534,9.915068,45.000000,134.000000,54.000000,0.003355,0.094292,-0.968869,-0.657148,-0.475409,0.423378,-0.345428,11.168630,10.571242,10.308818,10.044625,,,12.000000,7.250000,9.250000,,,123227.800000,12.000000,True,,,12.747462,,,,-1.345551,,,-0.598090,,8.370000,7.920000,,8.070000,8.050000,10.679301,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.013454,0.864099,3.011837,3.265681,0.252226,2.149355,,,,,,,,,,,,,,,,-18.851167,-1.958845,0.111056
2017-09-14,11.675571,11.659848,11.633116,11.398108,11.133740,10.759630,10.555786,10.436272,11.413478,233.000000,0.054795,9.912329,45.000000,134.000000,54.000000,0.003999,0.052126,-0.961836,-0.638479,-0.277463,0.403471,-0.315121,11.163595,10.606886,10.336011,10.033403,,,11.990000,7.250000,9.250000,,,122253.800000,11.990000,True,,,12.736191,,,,-1.338083,,,-0.591892,,8.370000,7.920000,,8.070000,8.050000,10.679301,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.011087,0.861782,3.008321,3.263116,0.252028,2.149306,,,,,,,,,,,,,,,,-18.939112,-1.837398,0.183263
2017-09-15,11.794942,11.747897,11.660942,11.413004,11.139043,10.775103,10.591879,10.482830,11.429875,233.000000,0.052055,9.909589,45.000000,137.000000,51.000000,0.004135,0.053069,-0.930175,-0.637901,-0.381938,0.389964,-0.345628,11.165617,10.593140,10.351866,10.118572,,,11.990000,7.250000,9.250000,,,122314.800000,11.990000,True,,,12.736191,,,,-1.323187,,,-0.576996,,8.370000,7.920000,,8.070000,8.050000,10.679301,55.000000,8.370000,8.144766,8.144766,8.144766,8.144766,3.036765,0.886924,3.022096,3.290942,0.254177,2.149841,,,,,,,,,,,,,,,,-18.812150,-1.902694,0.121048
