tarih,g3_011,g3_012,g3_021,g3_023,g3_031,g3_032,g3_041,g3_043,g3_044,g3_045,g3_051,g3_052,g3_053,g3_054,g3_055,g3_056,g3_061,g3_062,g3_063,g3_064,g3_071,g3_072,g3_073,g3_074,g3_081,g3_083,g3_092,g3_093,g3_094,g3_095,g3_096,g3_097,g3_098,g3_101,g3_102,g3_104,g3_105,g3_111,g3_112,g3_121,g3_122,g3_131,g3_132,g3_133,g3_139
2016-09-01,6.75975879,7.72054393,7.65663471,11.42312506,23.76434329,26.43316222,7.09525739,6.93171853,9.78643971,11.14513813,8.34488395,10.12139388,6.33441357,12.40383552,13.44257699,9.50165252,10.65785747,9.7789076,6.49493732,7.04203301,8.60910118,7.72795729,7.78262876,4.95216258,33.17294448,20.40405175,17.93809512,,9.93604289,9.21039629,6.03036877,10.1179297,17.54300143,9.64141761,10.03544397,6.66231288,8.59584198,6.21616978,11.00514062,9.7887581,124.71445306,9.77414027,7.89995407,6.38693133,6.76373224
2016-10-01,6.88768067,7.73017793,7.6506488,11.42307854,26.40452453,28.61163812,7.15643582,6.95947472,9.79347311,10.98709494,8.37474801,10.1767682,6.40181234,12.49025006,13.33480399,9.5476384,10.66139761,9.82846713,6.51979207,7.00841961,8.72621357,7.99876448,7.81919969,4.98087185,32.9529712,20.40021844,17.82396678,,9.9111816,9.40580117,6.05959584,10.16839076,16.04469999,9.66940338,10.06548326,6.67378974,8.65244685,6.25557598,11.1444877,9.81874829,124.71093496,9.83161278,7.92148457,6.44247152,6.76721142
2016-11-01,6.84184334,7.77340453,7.65912961,11.42308723,27.51841367,29.41720393,7.20029087,7.00519543,9.87055348,11.11440792,8.33967428,10.26074723,6.35655008,12.55209422,13.64124034,9.56778659,10.65552888,9.83911384,6.53222244,7.01300096,8.86116742,8.04716632,7.74011648,5.00385518,33.20866242,20.53289935,17.74563189,,10.09242292,9.49809679,6.07961737,10.16684734,17.21514676,9.6698303,10.06574544,6.67374598,8.71734447,6.29390819,11.07662854,9.75465419,129.435026,9.9193887,8.12507032,6.45582515,6.77042513
2016-12-01,7.07718565,7.88674681,8.20322673,12.26196466,26.72478926,28.99912198,7.25320159,7.15035212,9.92056582,11.22295131,8.39110343,10.45190796,6.5090421,12.67117597,13.76160467,9.64993038,10.77563583,9.85857819,6.55945118,7.05908631,9.00442305,8.35488758,7.69773599,5.0383999,33.40265086,20.53243611,17.75617522,,10.24052928,9.61398601,6.13703843,10.1870039,18.3055376,9.6776031,10.05962573,6.67372092,8.72550594,6.32715442,11.04410087,9.80168673,135.78927538,10.00461748,8.16483802,6.47559423,6.7722594
2017-01-01,7.5557878,7.9819255,8.22398005,12.56939209,24.78376255,27.25416175,7.31433221,7.32077731,10.35604516,11.39359003,8.53775552,10.72792153,6.58804083,12.88821988,13.997684,9.85053628,10.864564,10.81999751,6.89047628,7.30749532,9.17254302,8.76987312,7.86600693,5.07360712,34.54815503,20.57243499,17.78534819,,10.24726926,9.74417625,6.27900478,10.40316433,18.85208496,9.68283452,10.07298344,6.6736176,8.716709,6.39563391,11.12650944,9.92370331,141.31784495,10.17548771,8.743286,6.51419525,7.07098168
2017-02-01,7.61570251,8.10719834,8.25685382,12.56935281,23.97635662,26.25368437,7.35484047,7.53257591,10.522804,11.51552945,8.17195689,10.95259788,6.5863128,13.16758466,14.20986469,10.03620222,11.25775006,11.01922668,6.93580988,7.34133271,9.60648694,8.95826603,7.95866128,5.10986511,35.61555112,20.63707438,18.10052421,,10.29082695,10.12780076,6.36315117,10.62728484,17.15435168,9.68620948,10.06927774,6.67378432,8.73296498,6.46215642,11.07268379,9.98314997,145.67725967,10.38401023,8.85223511,6.54055478,7.07546736
2017-03-01,7.7683172,8.18004293,8.25473951,12.56934728,24.4297519,26.86824668,7.39006679,7.65631353,10.58891483,11.5121382,8.22514108,11.03836311,6.65678455,13.3666907,14.0961429,10.18461823,11.63133703,11.13606873,7.01521473,7.36499261,9.97560353,8.77721004,8.00371694,5.14285949,35.58266168,20.63597361,18.32353575,,10.42906759,10.62708521,6.38533778,10.81626197,16.52223377,9.78985316,10.25981237,6.67372742,8.74835476,6.50897142,11.13046474,9.93282471,145.67883557,10.48749581,8.88070194,6.59711515,7.73583091
2017-04-01,7.85823737,8.36196929,8.26744022,12.56937886,26.73184819,29.04493619,7.42961222,7.73777844,10.64756196,11.4594637,8.29038192,11.14142956,6.69287062,13.59155617,14.3339966,10.32026225,11.68646011,11.19690934,7.03221242,7.39634693,10.14708898,8.72117712,8.17653629,5.21525158,35.56535066,20.62335669,18.44274725,,10.47790068,10.96525364,6.39596921,10.91297525,17.38918319,9.86504806,10.40930543,6.67374891,8.73944949,6.57531569,11.18922289,9.3009167,145.67770423,10.66497104,9.05680811,6.59345865,7.74127579
2017-05-01,7.80046414,8.53205724,8.26926705,12.56941468,28.47794215,30.20532183,7.48640322,7.79892557,10.72437341,11.44144549,8.36072138,11.22316137,6.67984728,13.74398099,14.09256514,10.51813422,11.71383708,11.23077544,7.03468557,7.41960374,10.11792266,8.57005036,8.21237461,5.24325813,35.25721476,20.82259246,18.58462758,,10.50544668,11.05677073,6.3944465,10.98063856,21.86963747,9.96782774,10.58858547,6.67382536,8.76325501,6.63786685,11.23276987,8.6829471,145.67981278,10.75668935,8.82616841,6.60546315,7.74214823
2017-06-01,7.70797782,8.58836541,8.27808442,12.56939882,28.08722052,29.96663252,7.53247596,7.85341431,10.75335822,11.43343627,8.3781924,11.29488972,6.72226051,13.81607309,14.27334269,10.57705834,11.70961332,11.25570314,7.07216268,7.43515665,9.9633242,8.46920805,8.27740154,5.28159446,34.8635746,20.64986583,18.57105432,,10.46620453,11.16181577,6.38480363,11.19661102,22.93111161,10.04485115,10.7738077,6.67372868,8.9342827,6.71656143,11.21657822,8.61262486,146.50446527,10.85679985,8.85431268,6.6676282,7.74322297
2017-07-01,7.64065091,8.71303782,8.77654745,12.56938667,27.03632467,29.16359936,7.59875479,7.92084068,10.79535753,11.42725147,8.41657576,11.40771935,6.7774951,13.90139917,14.4341716,10.62567741,11.71022925,11.30469218,7.08639624,7.54464794,10.07768091,8.5254347,8.42888505,5.40262084,35.10219612,20.65076389,18.48243486,,10.51175875,11.22877724,6.39830143,11.28269875,25.02032077,10.19795668,10.93444152,6.67365828,9.05285564,6.83413874,11.41247459,8.57106461,150.17409126,10.97040471,8.79900947,6.70349302,7.74636697
2017-08-01,7.61618231,8.8032309,8.8346106,12.56943288,26.16772522,28.38424769,7.65589791,7.99606621,10.81749646,11.51807137,8.70161536,11.53233765,6.84437761,14.02098883,14.24374528,10.70026315,11.72596489,11.32843983,7.10029302,7.55964612,10.30403458,8.76765323,8.45307106,5.44962694,35.14657277,20.62358521,18.51877874,,10.64882034,11.36863291,6.4276953,11.36682797,25.24464447,10.29767224,11.01927287,7.18740143,9.11702845,6.89669082,11.62995741,8.5951334,160.66536932,11.02287748,8.89888315,6.76219756,7.74650433
2017-09-01,7.59333803,8.86595118,8.84577634,12.56939789,26.40132748,28.52269563,7.73931682,8.07536513,10.85395326,11.58283846,8.6987883,11.61058163,6.90183266,14.09821432,14.54273389,10.74482216,11.76018706,11.36097252,7.1847329,7.57024983,10.38657135,8.93545148,8.62882423,5.46565767,35.0734432,20.74598703,18.74587376,,10.88509534,11.59353236,6.53914295,11.57655615,23.24942083,10.83163155,11.09677367,7.30937738,9.27744245,6.94584512,12.01425227,8.5689666,160.6669829,11.14995573,9.05913304,7.03881416,7.74908975
2017-10-01,7.74696619,8.98361211,8.84588084,12.56938687,29.51256692,31.52764092,7.80383012,8.19081505,10.8962106,11.71087499,9.229871,11.71461972,7.07933616,14.25230015,14.91065231,10.77861099,11.76213087,11.41749484,7.25269153,7.65978301,10.75249591,9.17225901,8.72203564,5.4998918,34.9832604,20.74609146,18.84137071,,10.93523075,11.83653268,6.60445896,11.67353974,18.96553431,10.85966868,11.11961226,7.30942058,9.46798669,7.00010328,12.03003632,8.60815687,160.66778545,11.19650034,9.22341166,7.06638817,7.7497729
2017-11-01,7.92363039,8.97244486,8.86224289,12.56948928,30.6917355,32.46854812,7.8703888,8.3834449,11.01154094,11.86756845,9.28623431,11.78491386,7.20596118,14.39896721,15.23682303,10.82889078,11.7695596,11.45453958,7.25739927,7.70558215,11.03082135,9.47932218,8.60484559,5.56499073,35.44469618,20.76866134,19.11533151,,10.92597667,11.91086907,6.64372826,11.77072723,17.83342981,10.86124397,11.12579372,7.30950299,9.51620197,7.0376607,12.01721542,8.68731779,160.67050776,11.27138049,9.57177458,7.07193431,7.75573203
2017-12-01,8.05408154,8.95734745,8.85446108,12.56939601,29.8877382,31.95834249,7.9215204,8.57039429,11.03263847,11.94564762,9.28352026,11.84705265,7.47964312,14.49819114,15.38261644,10.86502312,11.74042169,11.54051992,7.29537537,7.69948314,11.41772652,9.54164963,8.66137371,5.60350495,35.26362318,20.76842348,19.25829981,,10.99313561,11.96002252,6.7247223,11.83845829,17.22084891,10.86297092,11.12554035,7.30940008,9.53688032,7.07844586,11.9801551,8.66516508,160.66866759,11.39980101,9.47517027,7.0775623,7.75808491
2018-01-01,8.19092195,9.07207375,9.36235361,12.56934379,28.0135422,30.30715548,7.98650733,8.79175064,11.18252722,12.43403047,9.73137915,12.01475794,7.57356432,14.67066198,15.43406021,11.01192434,11.78519108,11.89304746,7.61360206,8.0373687,11.54626237,9.7602753,8.7115274,5.65246162,35.27304798,20.63291748,19.35225892,,11.10485384,12.01753563,6.83304417,12.05696728,17.38391436,10.87083696,11.15630934,7.30945872,9.62818593,7.15800361,12.00546246,9.3194958,164.84991268,11.55062442,9.65451517,7.13498477,8.27961613
2018-02-01,8.37245287,9.30993957,9.40351627,12.56940305,26.83784946,29.18436283,8.03046413,8.98154342,11.24837474,12.42794255,9.91710541,12.11603705,7.62069486,14.92530229,15.43481319,11.12115241,12.25901431,12.06992331,7.81402326,8.10685069,11.74948533,9.64842033,8.75054293,5.65597422,35.24924832,20.71401459,19.25026151,,11.19096263,12.10007904,6.92401515,12.20355261,17.19009865,10.87299102,11.18759131,7.309441,9.70522131,7.22897791,12.08972325,9.36950192,171.79867196,11.67999852,9.72495805,7.19477869,9.18938268
2018-03-01,8.54587981,9.44347238,9.40664943,12.56930578,27.13069664,29.4480138,8.07873674,9.07830148,11.33006439,12.42333882,9.93697722,12.18016884,7.70488606,15.19812117,15.58196976,11.23287158,12.78024983,12.13475347,7.84961261,8.13398453,11.91990158,9.682197,8.76432029,5.67988257,35.18213425,20.74399975,19.47706353,,11.24202153,12.26813958,6.96001802,12.29001356,17.57332105,10.9990312,11.37432122,7.30941817,9.7489237,7.27615185,12.33259811,9.47741348,177.26724237,11.67886862,9.86200026,7.24194933,9.26299999
2018-04-01,8.52604123,9.45568607,9.41638519,12.56943525,30.2109226,31.54548209,8.13866786,9.24827036,11.4695659,12.62429189,10.35204199,12.33134918,7.7848832,15.38477589,15.65233645,11.35084535,12.82372045,12.20384152,7.90568518,8.14367998,12.46850206,10.05272353,8.82593271,5.7838989,35.11622272,20.74463372,20.02231233,,11.30522504,12.35406237,6.98847552,12.46267565,19.77455646,11.09412518,11.50606841,7.30930365,9.78976545,7.35018346,12.58453205,9.46218411,181.88607492,11.94263655,10.20675484,7.27550799,9.26686684
2018-05-01,8.65415009,9.5296741,9.61709185,12.56934948,31.75016924,33.32295878,8.19627091,9.47031856,11.59675525,12.70362814,10.34655801,12.45881371,7.9290739,15.57102846,15.85365018,11.45523929,12.85087867,12.27393936,7.92923443,8.15802876,12.729874,10.33855721,8.96275329,5.84566715,35.07573351,20.89952927,20.06415879,,11.29236925,12.44964902,7.03190957,12.51155717,21.72642365,11.20050835,11.72402531,7.30937323,9.86533641,7.45347217,12.80692801,9.5316374,181.88219216,12.01522367,10.65985077,7.31042854,9.26893541
2018-06-01,9.20055306,9.65697366,9.64431736,12.56948748,31.38708821,32.93858335,8.25698246,9.74514286,11.73244799,12.78096655,10.48223431,12.84813392,8.24896964,15.90080553,15.96297956,11.61578878,13.00520043,12.35963567,7.97826298,8.18966392,13.2306789,10.50071644,9.15500648,5.97626715,35.94549768,21.97197466,19.77498957,,11.3550475,12.57989145,7.08039402,12.55702372,24.7108974,11.2551743,11.95472983,7.30936918,9.82634484,7.58797037,12.9738794,9.65926054,183.57743231,12.19601712,10.93367298,7.3904276,9.27984041
2018-07-01,9.16019726,9.85033103,10.6339445,12.56936227,30.3638305,32.15519977,8.35305479,9.93498489,11.90522674,12.8585269,10.62595768,13.20901673,8.35395571,16.20012202,16.17982363,11.94497411,13.05504298,12.50490613,8.25992674,8.21368815,13.41668371,10.5935387,9.22503238,6.06682921,36.61203705,21.78408208,20.14105202,,11.4665988,12.71373009,7.13760085,12.73004,26.58804812,11.39574198,12.18993511,7.30941755,9.83734716,7.75268329,13.3389778,9.80821967,189.2403212,12.37579167,10.9063685,7.42570128,9.28625751
2018-08-01,9.16056835,9.93845184,10.77613959,12.61253304,29.83018621,31.83575064,8.43938891,10.40718832,12.0344587,13.79482201,11.32476961,13.85911926,8.67546126,16.6635173,16.59405388,12.29661965,13.1457988,12.67083551,8.29666713,8.28743588,14.20263365,11.06575708,9.33807957,6.16601514,38.14687002,22.31625806,20.73240398,,11.57489397,13.08430904,7.19827813,13.08052904,27.27174808,11.49267866,12.2936003,7.30939654,10.09660289,7.85849812,14.0460868,10.04839973,189.23401741,12.64304659,12.20829918,7.47460251,9.29732764
2018-09-01,9.76115103,10.35515839,10.86682397,12.6124678,31.06058938,32.92976793,8.51606156,11.87770367,12.10663904,14.98791337,12.46400299,15.98844874,10.0467064,18.17955363,18.08241395,13.23540059,13.39362164,13.02216669,8.49104452,8.47595485,16.13832615,11.73819553,9.84926731,6.28625785,42.54194656,22.32552978,22.39042418,,11.77489293,15.21475355,7.39953025,14.43665397,25.66028161,11.94573006,12.35368418,7.99820823,10.41165817,8.2306469,14.74322375,10.50421997,189.24040458,13.51618542,13.41926404,7.94303431,9.35957182
2018-10-01,10.07722186,10.66689817,11.10815204,12.61249751,35.25645778,36.23755062,8.5859715,12.49446424,12.29240527,16.09587884,12.40947269,16.70733686,10.61357723,19.16484711,19.81940585,13.91727006,13.5646819,13.18011386,8.6466249,8.6803008,15.67458821,11.89435179,9.77238048,6.44913197,43.07990418,22.85215099,23.6152932,,12.02442529,16.24449357,7.64952587,14.97875286,24.61709767,11.97230893,12.35776899,7.99823479,10.36006875,8.41241739,14.32952098,11.04749533,189.24390873,14.21570108,13.21704906,8.041806,9.37973428
2018-11-01,9.99729868,10.66668478,11.33919828,12.61245445,36.09788723,37.08245318,8.63943343,12.63660113,12.37814799,16.10540511,11.45801148,16.76565371,10.22999611,19.53583095,20.56115895,14.16339336,13.66635158,13.22493215,8.69556416,8.73870989,13.62119489,11.70021732,9.62159055,6.53028299,40.88438448,22.86024262,23.92855551,,12.20314809,16.55267647,7.77995811,15.0498598,22.30733197,11.97242133,12.35652736,7.99829488,10.38041492,8.47900388,14.0302754,10.94658728,189.24233018,14.48318595,12.68270589,8.06195083,9.39046365
2018-12-01,10.11402703,10.64272988,11.55034949,12.61242455,34.40956936,36.36521224,8.68331515,12.69333861,12.32152626,16.02181362,11.43625528,16.70608684,10.2033146,19.76952184,20.56607144,14.2921404,13.77222887,13.27312982,8.78132778,8.756525,13.49298313,11.07016748,9.65731429,6.55396822,40.932624,22.86026712,23.69585403,18.22939255,12.14562137,16.64244513,7.81103229,14.92622288,22.09006043,11.97965877,12.36240317,7.99819748,10.36940838,8.51136913,14.00373371,10.93119289,189.24253298,14.56373406,12.84941963,8.06348431,9.39695829
2019-01-01,10.80873363,10.66211854,12.39900894,12.61246803,31.36162814,34.58567334,8.79878304,12.74280117,11.70331167,14.90376044,11.46744124,16.68442904,10.29538447,19.94731861,20.29657553,14.47088252,13.83882582,13.82731244,9.37829985,9.35505563,13.39445563,11.26395552,9.74110114,6.58315094,40.86250633,23.15302917,24.09829302,17.75633786,12.31298105,16.99212365,7.92006432,15.00964542,23.0805874,11.97867239,12.33702701,7.9982481,10.55172309,8.59999443,14.18362971,11.32592823,204.64183607,14.76387718,13.11402193,8.10564912,12.06464353
2019-02-01,10.91116476,10.6864104,12.55381391,12.61242553,29.55269335,33.98891621,8.84855767,12.7587504,11.48657652,14.91562855,11.49591931,16.6831097,10.30083263,20.00279809,20.6720012,14.41367209,14.52749587,14.00114851,9.43893347,9.44549427,13.38938777,11.50240219,9.68380534,6.67260054,40.13250126,23.20503465,24.724509,17.61506089,12.34081596,17.15233644,8.03158397,15.14319884,21.86673339,12.37062393,12.64585308,7.99818241,10.57122933,8.68445584,14.2107057,11.43156988,209.2437758,14.64129545,13.07059609,8.18155854,11.94869922
2019-03-01,11.19353409,10.70113696,12.56551105,12.61239091,29.58027688,34.53002113,8.8964569,12.75474163,11.46944146,14.95588865,11.53901373,16.62719078,10.35340624,20.04972808,20.55010092,14.45277415,15.7463383,14.05696958,9.48065833,9.53082387,13.20126884,11.89503191,9.67688505,6.69410027,39.43037153,23.23872501,24.79400964,18.93022023,12.51235615,17.43981297,8.16711316,14.85016046,22.64399056,12.67071613,12.94316379,7.99828038,10.5755186,8.74185234,14.30903031,11.60671217,209.24291795,14.64352606,13.22308053,8.25274771,11.9529839
2019-04-01,11.35645593,10.75020851,12.56940174,13.55160425,31.23469275,36.13609199,8.95070895,12.82454174,11.51374368,14.97068203,12.21112941,17.04189741,10.58000716,19.88821566,20.888127,14.47102897,15.74913902,14.17482747,9.5495953,9.60498342,13.33915996,12.06512056,9.76451216,6.75778337,39.22868545,23.24501137,24.77526248,19.57183681,12.46583228,17.62641924,8.19925861,14.92390242,24.69913916,12.94066174,13.18175907,7.99811492,10.6686854,8.82495936,14.63610278,11.71867261,209.2406192,14.8788008,13.58641298,8.31931808,12.0774192
2019-05-01,11.20580952,10.88081007,12.57979668,14.86559801,32.64737273,37.13156486,9.02210363,12.99719694,11.33825858,15.02011537,11.64513724,16.90302609,10.5034378,20.09843615,20.87441008,14.53854166,15.77514844,14.15074526,9.55461353,9.61064908,13.83821174,12.19630521,9.86140344,6.83101415,39.29489401,23.27971965,24.74976178,19.09354781,12.48193095,17.79858433,8.22704818,15.0343401,29.16591399,13.20233319,13.43178835,7.99826998,10.80708295,8.97125126,14.8328977,11.81254809,209.24569225,14.86504807,14.06621696,8.38759921,12.08582493
2019-06-01,11.00054023,11.00927269,12.62310805,14.86785439,32.12317577,36.59498933,9.09958563,13.10326952,11.10231768,15.05761572,11.64573901,16.97374802,10.5790122,20.18598816,20.96877039,14.72416334,15.79828081,14.29819471,9.61366037,9.67620843,13.98141485,12.03457258,10.16031779,6.88613866,38.90254959,23.39145865,23.23231958,19.61105579,12.57587126,17.85095625,8.27031674,15.1012146,31.00767584,13.48000861,13.70286934,7.99813147,11.06832037,9.17520992,15.58066751,11.85978257,209.24795843,15.30723098,14.2795448,8.47088067,12.09040657
2019-07-01,10.84762758,11.35185342,13.68839015,14.88235673,31.03768846,35.62916863,9.20241358,13.17472773,11.03265842,16.07447065,12.86043624,17.08422639,10.85420487,20.33956136,20.98533068,14.82712024,15.81840413,14.35025394,9.64715469,9.69409345,15.39773531,12.02465621,10.26506229,7.00335249,39.40732133,23.4978496,24.58648741,19.56074717,12.68512192,17.90421529,8.32319581,15.22918817,32.72644171,13.64561344,13.86113807,7.99816347,11.25145984,9.30604296,15.79309758,11.94130492,211.66186833,15.36062923,14.41686517,8.592911,12.08975606
2019-08-01,10.74737403,11.51224909,13.7348238,17.98371697,30.66977697,35.32476035,9.29668422,13.25810082,11.11389817,16.66448191,12.88649749,17.11506384,10.8979377,20.2788093,21.09612341,14.8081196,15.87623528,14.41541323,9.70776297,9.76748702,14.98304311,11.71908681,10.39088837,7.06829775,39.11171961,23.60618705,25.00854276,19.18976123,12.7887477,18.31345835,8.36031167,15.35242425,32.66497472,13.80041182,14.08070391,8.94806618,11.34573026,9.36778481,15.99768408,12.0493784,222.05712138,15.21053141,14.82041424,8.71439244,12.09200543
2019-09-01,10.65350476,11.88701174,13.74473127,18.32973194,31.33189437,36.05246551,9.38027085,13.31530458,11.16123129,17.35430051,12.91690422,17.13791277,11.08090222,20.49240474,21.14970157,14.90126046,15.88107114,14.49068414,9.84971801,9.82399468,14.86786958,11.92272883,11.09934666,7.10930747,38.96430419,23.60746313,25.04377796,19.68837285,13.10315169,18.94295815,8.41563583,15.50986768,29.16122717,13.8712203,14.15610842,8.98255054,11.79305723,9.46298106,16.76242992,12.21520508,222.06147079,15.62702592,15.07139085,9.28941038,12.10207026
2019-10-01,10.83893344,11.94134793,13.74976496,18.32968255,35.22902969,39.44693699,9.44575475,13.39499156,11.24481317,18.62436603,13.24185721,16.94850745,11.11756342,20.61017711,21.44987165,14.9508059,15.91300472,14.56110687,9.93146414,9.8731487,14.97713593,12.14334246,11.17773835,7.20119405,38.15364651,24.13766314,25.081824,18.65173016,13.24775584,19.21552037,8.66552436,15.79357867,26.95108374,13.8652943,14.15420906,8.98257716,12.03139856,9.53358223,16.59725275,12.23860449,228.01562763,15.63192986,15.13781053,9.33714816,12.1060098
2019-11-01,10.86360248,11.95344872,13.75556674,18.32978363,36.11005301,40.74133006,9.50447679,13.43240886,11.2458905,18.6772921,13.24839945,17.0501824,11.30182432,20.63228979,21.24030668,15.00222718,15.94109152,14.60858476,9.94356736,9.90832743,14.99862897,12.26233821,11.11698172,7.22913174,37.46091227,24.34429799,25.43776222,20.11354747,13.26312374,19.43032565,8.74375747,15.96717917,26.39018321,13.86530232,14.15421724,8.98258236,12.21326833,9.56144982,16.12462028,12.16267324,228.02262225,15.70840528,14.9208577,9.35742153,12.10858518
2019-12-01,11.20367519,11.97409962,13.75450956,18.32966212,35.36111648,40.1730544,9.55663656,13.46858542,11.21587769,18.70110304,13.26783493,17.02850253,11.28366502,20.62555584,21.38283183,15.07886159,15.9607781,14.69159313,10.00490068,9.97714336,15.14272282,12.30452906,11.12873059,7.23224117,37.39082849,24.45055426,25.11089153,20.18198848,13.29044758,19.51539641,8.85024866,15.94625513,26.16877665,13.87108452,14.171611,8.98254916,12.27560617,9.60948118,16.08358319,12.06627649,228.02291987,15.67676921,15.1058228,9.3715401,12.1140897
2020-01-01,11.75512615,12.09228669,13.69786374,18.32969656,32.86744729,37.98250973,9.66554112,13.49938194,11.88513014,18.73060934,12.43326253,17.1130208,11.41959967,20.8199581,21.25108287,15.17851025,15.98056697,15.65474158,10.63337785,10.59100235,15.22618464,12.55597144,11.21434221,7.26171411,37.18155919,24.57512622,25.23455645,20.30434724,13.45998354,19.5306773,9.01347146,15.97617905,26.50870923,14.02367452,14.31788889,8.98248657,12.29840062,9.74043727,16.33043122,12.47297021,234.99022052,15.9664887,15.70253655,9.46689709,14.21534129
2020-02-01,12.04464722,12.14685966,13.66652016,18.07127699,31.20361012,36.40416151,9.7437469,13.53052749,12.01401073,18.74928589,12.39780912,17.18184861,11.40375311,20.84397279,20.76168091,15.20857715,16.37471171,15.93452294,10.78443448,10.83640065,15.20274553,12.40751129,11.30385502,7.28633529,36.68675002,24.62592526,25.0986421,18.09554116,13.64011012,19.39064293,9.02453591,16.02205085,26.74046499,14.21816166,14.50564509,8.98254416,12.39497982,9.83028689,16.36002017,12.32591608,241.75897699,15.84940557,16.13484854,9.51513539,14.34221125
2020-03-01,12.28170723,12.3562949,13.75285083,18.07134087,31.36068099,36.79454741,9.79674387,13.58524085,11.99916574,18.76904806,12.51946723,17.22089265,11.43544048,21.12430002,21.07031019,15.26573858,17.15003999,16.13240498,11.02834724,10.99290633,15.44699457,11.64885931,11.31899464,7.33199055,36.81684764,24.64657524,25.24521666,20.68988437,13.53413023,19.37339883,9.18970822,16.10929113,26.85391215,14.40632615,14.66423569,8.98255935,12.41078092,9.93793375,16.26916067,12.30312753,16.43513874,15.99229245,16.47823352,9.52354342,14.47456787
2020-04-01,12.59297637,12.65221246,13.80635933,18.07133248,33.1345487,36.62367774,9.83764334,13.66615095,11.80291168,18.62151939,12.94569488,17.32060258,11.36110793,21.01886294,21.21208682,15.39743771,17.27987304,16.16106282,11.10949789,11.03344759,15.95410393,10.73641195,11.32567243,7.31942028,36.16009871,24.5055088,25.46336929,20.82992948,13.53888579,19.20690025,9.20493005,15.30867424,26.85372009,14.48658213,14.74935566,8.98247741,12.4106677,9.9545475,16.24144719,12.21711442,16.43502119,16.25472803,18.05700334,9.52347531,14.47548556
2020-05-01,12.61325706,12.82843922,13.82213636,18.19739567,35.6889263,38.16771849,9.88156123,13.72436391,11.73977899,18.71097128,13.0333454,17.50177146,11.63382152,21.08112301,21.36123501,15.50333634,17.28003769,16.23761665,11.12725562,11.07367276,16.38104243,11.24398407,11.54126527,7.32003789,37.41524038,24.62870649,26.59756252,19.68049856,13.53906882,19.23088527,9.21897731,15.46851892,26.85384038,14.56981052,14.81371598,8.98259422,12.41082909,9.97525735,16.22258023,12.17808186,16.43509481,16.46030933,18.65793159,9.52351797,14.47770631
2020-06-01,12.3941881,12.86637062,13.82519479,18.36414905,35.84834082,39.46742053,9.93863598,13.86685973,11.94509727,18.78771426,13.03683502,17.87998734,11.92351804,21.59648672,21.52499331,15.62356156,17.31282723,16.6311863,11.20709645,11.12059694,17.00263856,11.72632875,12.2085345,7.48267103,39.16569944,24.83551053,27.36900472,20.9053461,13.62118346,19.29467273,9.26946569,16.34494474,28.19522381,15.05744727,15.27782936,8.98260889,12.44427835,10.28657316,16.37351503,12.15589464,16.43519352,16.97592269,18.57857315,9.7128448,14.48097041
2020-07-01,12.22551268,12.84499909,14.32478557,18.3682408,34.32781216,39.0261719,10.03739987,14.01500971,12.23886183,18.85890673,13.64166046,17.92594679,12.22908825,21.77663637,21.77822328,15.7009613,17.37719203,16.85776819,11.33667687,11.1372626,17.40209699,12.25420303,12.07564185,7.77273207,40.05460368,25.1184123,27.41194672,21.58328924,13.65852299,19.56814396,9.38634124,16.41891246,30.80574537,15.46528135,15.67946266,8.9825489,12.61558726,10.39997738,16.70253677,11.97628849,16.43472131,17.14309982,19.41945077,9.89939285,14.48395833
2020-08-01,12.20971864,12.921626,14.69486724,18.37728131,33.52380667,38.47118188,10.12680617,14.26143835,12.56778307,18.90591573,13.84725459,18.05098596,12.39415333,21.99240632,21.91194609,15.84362765,17.42408919,17.0021581,11.56807336,11.29621118,17.64158253,12.54515617,12.11300601,7.99138549,40.35148376,25.22920019,27.50349582,20.74763067,13.9305721,19.69218652,9.40795687,16.61238266,32.09857584,15.59579278,15.77943216,8.98256061,12.67544518,10.55181584,17.06616891,11.98965053,16.43485198,17.27835525,21.4366136,10.09801892,14.48872565
2020-09-01,12.28243315,13.11955518,14.72829349,18.38246103,33.62995388,38.06879864,10.19852332,14.72570282,12.70614837,18.98025787,14.27867371,18.2641305,13.10789755,22.36687924,22.34972886,15.96000437,17.48346016,17.27833566,11.67813506,11.34695515,18.3528503,12.65775205,12.02959405,8.14718383,40.59799334,25.43178181,27.42080934,21.29600674,14.14625407,19.90885877,9.5895787,16.83006213,30.39111887,15.06205215,15.22451623,9.56089259,12.95248906,10.63946245,17.08671036,12.25923467,16.43488961,17.40992405,21.49579941,10.59231229,14.49363793
2020-10-01,12.66451864,13.37144067,14.70807046,18.38250474,36.2489942,39.53828076,10.28313926,15.20679091,12.73488907,19.59335724,14.89646043,18.58444472,13.32790724,22.70254065,22.83981871,16.18277645,17.55313842,17.49921227,11.83875677,11.41205992,18.89814975,12.92252975,12.03371198,8.1965171,40.97664831,25.52882513,27.76006843,19.14791623,14.19164506,20.02233377,9.74578766,16.87562236,28.59561718,15.02070096,15.16639539,9.54608399,13.31765978,10.72181332,17.13596906,12.39618242,16.43469497,17.60205661,22.15893397,10.99770377,14.4955861
