tarih,tufe,cekirdek_b,cekirdek_c,hizmet,temel_mal,kira,enerji,gida,islenmemis_gida,islenmis_gida,alkol_tutun_altin,yonetilen_haric,yi_ufe
2008-04-01,4.774835681450168,5.359595771160236,5.731855358184753,4.521178932746433,7.363759493124149,4.15075371466531,5.527159624891296,3.431759829334632,2.8226736555203624,4.095228,3.1556483386342937,4.723917455642765,159.00264528999998
2008-05-01,4.832256533892906,5.451910141484448,5.799757665642448,4.565781257449,7.45682428345419,4.195547394455395,5.607164621138572,3.4912883369473073,2.84596408469418,4.190466,3.151486233881729,4.788240292949974,162.37029614999994
2008-06-01,4.856543531174739,5.507528034020695,5.830430048673537,4.609292441225969,7.471820895402512,4.240712373656026,5.710865724440666,3.473677457982812,2.7168182507205203,4.280774,3.168690951315085,4.799193994751403,162.89525349999994
2008-07-01,4.923741767044668,5.522671146462589,5.836886447345676,4.646531850920842,7.436031421533499,4.269738862307296,6.118758065916085,3.5237815401108326,2.7782876489828956,4.322035,3.1403472843490405,4.839448337812285,164.92574887
2008-08-01,4.934839643961499,5.547610094797614,5.862861599827076,4.68206283708852,7.446111831042096,4.301123354892723,6.1333625662534486,3.5407387441149956,2.7809365259920553,4.352137,3.108314314808514,4.8362336179689525,161.07276008000002
2008-09-01,4.945729545193904,5.56827972955072,5.9008901035575985,4.71697830414855,7.470833786218988,4.341430910442602,6.068697414675971,3.530615309745938,2.7816939169184134,4.339421,3.1416695100307392,4.838044255777033,159.62665118000007
2008-10-01,5.009277080636124,5.569665677594097,5.919964556950238,4.744313277584494,7.480017846724258,4.385186206505564,6.232750968353688,3.603218113064592,2.923568516122937,4.342276,3.2475006174236554,4.8852766911440595,160.53789788999995
2008-11-01,5.028642591239493,5.5883493059653295,5.9532301856588905,4.790487640695079,7.500075381704951,4.416593522900202,6.324499136291306,3.597093284598572,2.9269928315095224,4.329041,3.2440647092781365,4.884622218636138,160.48837361000002
2008-12-01,5.03324418692575,5.599196148542669,5.965786584573632,4.814791930244189,7.493413347612143,4.4449610563538835,6.146142364430172,3.6183773940619206,2.956576387843686,4.330858,3.2717427020550662,4.8868330390084465,154.80298654999996
2009-01-01,5.029152621364248,5.615209886943455,5.990916170973993,4.826013587749281,7.535350304808605,4.4807508707761405,6.114590786055628,3.6036740630992337,2.9453797704503986,4.323851,3.175424876252384,4.893046814887407,155.15956135
2009-02-01,5.025943893131901,5.61591313199748,6.005345616239025,4.833784484450055,7.566272408446509,4.503768735618611,6.102730915779109,3.5477639165198775,2.8752779558683157,4.294268,3.28337304666436,4.894869710802883,156.97214990999998
2009-03-01,5.079183968983345,5.59156703169845,5.978633776965166,4.844850603830549,7.4857498223638546,4.531187239281981,6.1017858022295,3.68252279590443,3.1123695805179197,4.290635,3.4576565486841417,4.9447204377191625,157.42777326000004
2009-04-01,5.062629960753091,5.584606431166878,5.96016222645132,4.863383306125919,7.391888594157706,4.5604326207503405,6.044287517281493,3.6928566636702356,3.1234273636411065,4.299458,3.4266826577331315,4.9214137641717315,158.44797338000006
2009-05-01,5.08488846666022,5.613825408927172,5.980892606508222,4.87428437864938,7.424267576214721,4.587199708192068,5.954337760605784,3.764435278867825,3.247146795889892,4.302831,3.4638909461814733,4.965094776026641,158.36873452999995
2009-06-01,5.137186086889505,5.635668476785692,6.007212593954254,4.8976029871101465,7.4576360292802,4.604742267178203,6.066492622700892,3.8111560503388495,3.325613515700791,4.294527,3.5048657873137214,5.014104268640654,159.86436770999995
2009-07-01,5.188885743012091,5.674548957352504,6.056654900739494,4.921114945107948,7.551724540582376,4.610778785240959,6.122537748941784,3.823763203903535,3.3494707828184063,4.3088,3.768391033144099,5.043490800637813,158.73521419000002
2009-08-01,5.197810623506263,5.693679538634577,6.081657159367815,4.944913965338718,7.5772090234590275,4.622947479813984,6.225522664127029,3.7776408864947353,3.25074018690248,4.322035,3.8482274798100424,5.043125657055661,159.39883950999993
2009-09-01,5.207710008233406,5.705967171674543,6.1022605293717085,4.966679437841476,7.5824576873792715,4.627724068374141,6.201370943587452,3.7700757000574048,3.2451177374849394,4.320997,3.91400314495197,5.042990406881842,160.37942019999997
2009-10-01,5.261295560825902,5.747095079680795,6.167758726866138,5.0034622057706875,7.696208486230972,4.640619223128759,6.303246206984659,3.8086302488800956,3.3006972867123197,4.342276,3.9610343416417617,5.095815268198277,160.83504355000005
2009-11-01,5.311239435646211,5.765553055207921,6.19173356341596,5.033704865734604,7.719999863256202,4.660297674678145,6.407329531553647,3.8709265830898607,3.410074252527115,4.350321,4.013292206637458,5.157397966452396,162.91506321000006
2009-12-01,5.36631771099492,5.783220022499723,6.202752335943353,5.063217115466498,7.702778303470776,4.681911805947063,6.42701266467138,3.9557925247785706,3.533289411535535,4.376011,4.038213380108613,5.217067277907569,163.98478759999998
2010-01-01,5.441786226474434,5.806106127857069,6.22353734190943,5.083982038450324,7.715306244809598,4.703001528034933,6.602761634240472,3.940771724598147,3.481578601819891,4.408449,4.592569929700784,5.248379704707813,164.93565372999996
2010-02-01,5.533928744163808,5.831849667698434,6.244801784245857,5.118062548489967,7.721367871954934,4.719787503964565,6.680511680358709,4.07430384301443,3.6940457762892045,4.447894,4.777549003183016,5.3356263238201,167.67929869999995
2010-03-01,5.560621695554189,5.8666195215145445,6.293414351102085,5.183667151192242,7.749502001346871,4.744275270863413,6.72153974012987,4.0921220486933,3.7119057439543997,4.46035,4.753127720938778,5.36734874146599,170.93799615999995
2010-04-01,5.573607498252425,5.866463599211543,6.287609778063762,5.1651193208448145,7.748541323992765,4.7660900358077445,6.757279989602681,4.123398689437849,3.7701273510527007,4.461129,4.799587942506745,5.377334963870597,174.95936749000006
2010-05-01,5.547522402229449,5.89110665194146,6.304250509510708,5.168183472947658,7.780905439414718,4.7836206406148705,6.800910177988768,4.021777939599033,3.5931560762871584,4.453084,4.88840755225656,5.334322115138742,172.94868181999993
2010-06-01,5.569246885362862,5.893690012665445,6.307688839497145,5.165575235189,7.794509946921657,4.791679423113642,6.841470221824254,4.025806788767855,3.599747841043483,4.432843,4.952875491043486,5.345087484122685,172.07705454000006
2010-07-01,5.581321121955367,5.911206696280373,6.328414262948863,5.17844334229402,7.8330253726796935,4.800240658280438,6.919020518619264,4.0342714000484765,3.6120959957713556,4.449191,4.887085925059098,5.360334956937046,171.80962344
2010-08-01,5.630475600423868,5.92040894550991,6.336724584639021,5.185893526581061,7.842730888835528,4.8122548893762795,6.8993279349196985,4.163615742727485,3.8447524008920078,4.468913999999999,4.916769454264151,5.417751440081766,173.79059454000003
2010-09-01,5.690107425251201,5.9227307676818315,6.330217849980368,5.17729222512516,7.827364520722573,4.821609133392204,6.8697500189048935,4.348415414265724,4.1781001961250395,4.50758,4.929827302510126,5.493265683036601,174.67212668000002
2010-10-01,5.7124058922124235,5.9241371356176655,6.326693478781209,5.191815582015082,7.801375283159062,4.832841937185312,6.815570322956662,4.454714555800957,4.32358011686266,4.561297,4.920393866472508,5.547620347585726,176.78186090000003
2010-11-01,5.703213995344401,5.954905933333266,6.35434630458376,5.235390178144996,7.813710023405232,4.852141761829802,6.905210202975901,4.359402813576298,4.102972949164098,4.60697,4.973123945155067,5.527878950910629,176.22718899
2010-12-01,5.714813081729749,5.991333249200544,6.3960772490498705,5.278604757574452,7.851240627742397,4.8698490606940315,7.063169354479262,4.236274451532441,3.839326286478737,4.624616,5.052752467744301,5.526322501137038,178.53502032
2011-01-01,5.707843409522013,6.025761799265365,6.424459243658344,5.303265241610292,7.876377849508951,4.890562887038703,7.048884175950823,4.215728538465232,3.755932537944477,4.680409,4.82825417472748,5.537713635377281,182.75448877000005
2011-02-01,5.7620741200179095,6.074765800568052,6.4764414369310686,5.332042898273434,7.965900712324939,4.9112414569173914,7.088620788774384,4.257822818532507,3.799391510056438,4.724006,4.857007946096868,5.592437701681721,185.90423280999994
2011-03-01,5.777613638409287,6.111761796621029,6.521421857625688,5.3670222150189275,8.038797315471076,4.9368753523729465,7.185483767880578,4.230502419069801,3.7257732998952173,4.745285,4.837000559823315,5.606831073374419,188.1724447199999
2011-04-01,5.806732010669518,6.142147896506513,6.556134387971309,5.375060773598053,8.099459746791107,4.956332603469021,7.283860215675992,4.2376567569517745,3.734265598244313,4.750216,4.893040124730533,5.6414660676578325,189.32140796000004
