tarih,seri,aylik_ham,aylik_sa,saar3_ham,saar3_sa,saar6_ham,saar6_sa,yillik,ecb3,saar3_aritmetik,saar3_basit,saar6_aritmetik,saar6_basit
2006-10-01,tufe,1.269016049750915,0.12941147779155227,8.753285130188804,4.778395953048875,10.814771206799346,11.347109342523144,9.979244526560338,9.430553915832075,4.790163799009606,4.688106322026808,11.372939902198208,10.819908361688624
2006-11-01,tufe,1.2908584206430707,0.5849078549548192,16.512765748494495,7.082948837821279,9.546756817843738,9.527581443115029,9.857540747385762,7.806797003275068,7.091040083836608,6.87050638407829,9.549981654680483,9.155823394600704
2006-12-01,tufe,0.2310329746837647,0.7350693871473357,11.736790553243793,5.949937167661057,9.318949387564102,8.792666257213998,9.65348568940334,5.934164669277697,5.954116344236127,5.797554879574829,8.813678886288855,8.476484146079288
2007-01-01,tufe,1.0037919906749515,0.7584093714536388,10.570824219563724,8.637374374844086,9.658289123213137,6.690439250886082,9.929594580486523,7.22024349339323,8.637754491433247,8.313546454223175,6.698062186104337,6.500826388124992
2007-02-01,tufe,0.4269728739406453,0.7887907472543976,6.846679160515001,9.520876191499482,11.575096235825155,8.295052434945926,10.158268797114767,8.031814203921005,9.52090750113932,9.129078023421489,8.299727128078693,7.999792203749889
2007-03-01,tufe,0.9162879190974138,0.9734877542101339,9.798718794102035,10.5614129779656,10.76351585658113,8.23111732853581,10.863262988924639,9.575337677718387,10.562001998135017,10.082751491672681,8.23558338332344,7.940153185623755
2007-04-01,tufe,1.2057820982035672,0.8928855827064819,10.679670779297412,11.152834435134285,10.62523411237093,9.887906920437528,10.719962101966951,10.414202490471913,11.153209025663502,10.620656336684053,9.888884111020024,9.467101395453614
2007-05-01,tufe,0.5024041719223771,0.13228344727773678,11.012574255283347,8.2849458318784,8.909709871237425,8.901157688320183,9.22776891599666,9.988559566438804,8.294170549082613,7.99462713677741,8.905955700632461,8.56185258009945
2007-06-01,tufe,-0.24280493651533952,0.5618919479408735,5.99955015233371,6.530114807653464,7.882411909807607,8.527047402198583,8.59830536144015,8.630080728298474,6.536249430269558,6.348243911700369,8.532016601669955,8.215497701686525
2007-07-01,tufe,-0.730188425062317,0.1118885842153805,-1.88136204105126,3.2696819154462764,4.210069314867626,7.138778489007369,6.899475725935322,5.997420311611457,3.2723327896249543,3.224255917735963,7.146369990003176,6.922456127210008
2007-08-01,tufe,0.021634113344992656,0.4963251714584116,-3.745400838785029,4.779683975425408,3.3705511100570185,6.5178971044785206,7.394502596989994,4.8485215878182775,4.782143853243825,4.680422814458662,6.524890526753024,6.337524975618036
2007-09-01,tufe,1.0310022560672039,0.7736837183875522,1.2658979124915426,5.665175625862329,3.6056930119974018,6.096763808298955,7.124837553045782,4.570617989515169,5.6698028969866865,5.527589896245377,6.102215428351632,5.937916903972873
2007-10-01,tufe,1.8126024244816463,0.5810680718723926,12.047090026678497,7.65996501754771,4.851837660011471,5.4419761878077955,7.699856491320745,6.032771920275759,7.660824060788163,7.404307846873426,5.44565247606994,5.3142818823046944
2007-11-01,tufe,1.9485528139241648,1.3679526750929316,20.93417897273899,11.44387637110247,7.891014092516624,8.060418966245408,8.399165322107427,8.242738472198186,11.451233398633388,10.890817861411506,8.069540164885947,7.785620337935084
2007-12-01,tufe,0.22000676621674042,0.7239707476682122,17.097635616663844,11.224132179051182,8.894431511217382,8.409028501013571,8.387240554308285,10.105947477356093,11.23180207321548,10.691965978534146,8.418111832734908,8.109777937389762
2008-01-01,tufe,0.8026342995639757,0.4967670386919254,12.519941829491522,10.85171506199396,12.28326701679845,9.24418412762047,8.171378093839387,11.171723285085132,10.860605231064335,10.354761845812277,9.24997668566061,8.879534846342851
2008-02-01,tufe,1.2930448448749576,1.616587852360185,9.653814129770977,11.943310807118346,15.155955047983461,11.69331443806474,9.104237025493212,11.34199196436041,11.958680286349033,11.349302554881291,11.704692704563179,11.120060208146398
