tarih,medyan,medyan_ham,difuzyon_0,difuzyon_hedef,difuzyon_mansete_gore,kesit_n,kirpma_05,kirpma_08,kirpma_10,medyan_saar3,kirpma_05_saar3,kirpma_08_saar3,kirpma_10_saar3
2020-05-01,1.674268012534741,0.48036837449492165,85.56870398257367,81.63828275355489,55.27606073583156,45,1.6764504380245662,1.4804871539923217,1.4363937985502329,17.036215471623528,14.998053832005699,13.966466180277571,13.59625965760638
2020-06-01,1.6880041586967875,0.766614383125952,97.04738204589474,94.06227590031982,39.05339983118536,45,1.942971828932544,1.9901181056286046,1.8604487989915774,17.583263532281034,18.73676886736815,17.928862552720084,16.89812328916418
2020-07-01,0.6392514988661224,0.4954039429662549,58.69142417726309,55.649983181179344,41.52020063685805,45,0.7605811733423645,0.6172897369769912,0.6182115809247268,17.23413062799406,18.99764171870395,17.63445118942595,16.834606366019745
2020-08-01,1.4814093052358368,0.5965505288330952,85.31365213495663,79.8814806095828,58.93010421291361,45,1.17468987106842,1.3005031369476967,1.217177428504403,16.34475745726045,16.664902220965928,16.801657753164445,15.827323817161743
2020-09-01,0.8430580756391137,0.6109058627587816,85.73371214795243,75.840440671476,42.98086886017737,45,1.0835239158285666,0.9174712698640076,0.9641323117919011,12.520698810127296,12.766407403257096,11.949535035428305,11.791080732707293
2020-10-01,1.8011936815637064,2.192822351760748,92.74981720831883,89.87583243461489,61.27586043590071,45,1.6097261408405446,1.6754934852648402,1.7149603566860512,17.809885714485716,16.617445002094144,16.735063803398575,16.74798144171814
2020-11-01,1.8388584789802431,1.4418651777077018,96.36670008723435,91.1870491165732,38.8099754282455,45,2.071800608725938,2.1424487000190253,2.1009562648075426,19.482260302082487,20.816678003812683,20.67576598913061,20.888045692815282
2020-12-01,1.8714351491977865,0.8644053748974256,95.53676311926657,94.10722041271836,47.2404927119204,45,2.0959614805770865,2.135988517872096,2.07450799799136,24.415782968302914,25.721933050616386,26.595243566431638,26.280278644022424
2021-01-01,0.21263492170149334,1.9047301082462331,59.10715459226778,31.39520971809703,59.10715459226778,45,0.08836133247231279,0.08420288413966565,-0.028190575317322216,16.870937446817447,18.41776879805199,18.916208714839122,17.910390603316916
2021-02-01,0.9994143952976486,0.5695627276731674,91.4041560906159,89.25286325324309,63.18112981183016,45,1.017914179655683,1.0275648240835302,1.0013286377980972,13.055632018869346,13.588341154393891,13.793144087494923,12.895315810346863
2021-03-01,0.9703294118530437,1.1885614635278374,84.7219715549123,84.6079404915265,35.901780079302426,45,1.156172732717921,1.1674359894741977,1.1754694892537825,9.087394808909899,9.43476047985734,9.507578845261278,8.941188554854552
2021-04-01,1.6594318479728587,1.4180089918834238,75.29868940322885,75.18519916882659,57.81480080276458,45,1.2868675925952582,1.2705788192861134,1.2705788192861134,15.522598509518893,14.756891994807342,14.777882232404128,14.695293227506223
2021-05-01,1.6160156547606164,0.65570835770834,83.81988599708372,83.81988599708372,64.42433448366151,45,1.3752537657862773,1.4604663584889492,1.4003681040728506,18.369454983196796,16.38901533551116,16.75817498521073,16.518360917097
2021-06-01,3.7096533635430973,0.8843457458056703,99.8575532995714,96.13383613511805,51.38832499263907,45,2.8669549291419782,2.9081267735963694,2.7990464909040056,31.811262579893594,24.501764920543856,25.041195208759692,24.21315984946233
2021-07-01,2.303460662250889,1.8929140012262868,87.8917439505082,80.8655491820451,54.18298302313803,45,2.0175731069764415,2.006773066489434,2.1485351590248127,35.168167222387446,28.122253457241552,28.703709294707625,28.56557043644021
2021-08-01,1.2574369071708835,1.2574369071708835,73.76312359659572,71.87952187279751,42.151946833597485,45,1.936313153541,1.936313153541,2.0499539059590264,33.28958402796405,30.967403859032693,31.12306014243087,31.875346367511547
2021-09-01,0.6899089171174877,0.38782713174949635,82.62284926836986,47.89417688512262,38.243457436503064,45,1.0894821256488132,0.8200067143798686,0.871201543201544,18.392938700739727,22.147335639584153,20.807365195915082,22.273876950411477
2021-10-01,1.0333892272526901,1.8902935119147868,90.69771787657031,83.46787585678868,37.98043245618583,45,1.6949443511576776,1.466674911538733,1.4712354601750008,12.596559898327087,20.60605412473917,18.263135733019986,19.05576943728242
2021-11-01,2.9442089045312647,3.988638935236022,96.48798662953656,92.25512468036176,38.10921535776601,45,3.3331991486767785,3.491795452870781,3.3974399313612307,20.353468496759074,27.41042858686167,25.726811977780706,25.53648968769413
2021-12-01,16.856501591376038,16.542482676326365,98.79240676580262,98.79240676580262,50.158656646835254,45,13.114716238470427,13.794871078703807,13.807308058433945,123.82634037002482,102.3070932199694,107.01503896504798,106.4129592699139
2022-01-01,7.375564433380211,11.111082316006925,98.44510192241036,98.44510192241036,26.524416214711717,45,8.06975043064906,8.623215993232833,7.584983382287956,183.09134026592585,156.68770425726737,170.21863761569537,159.2820332632165
2022-02-01,5.242506350181952,5.371091569088371,98.64153046112844,84.54573248716929,61.3232713451943,45,4.844269206914487,4.738426360208422,4.738426360208422,207.89864609039333,171.40353766911355,182.8862232908771,172.4240338240561
2022-03-01,4.6930304150459845,4.816881299823073,99.79949127803722,99.65000462026258,32.55477284753168,45,4.800884562467046,4.799259331727639,4.831822848762328,96.05058313713097,99.06550192086105,102.44481069089422,94.89805966442344
2022-04-01,4.858700502641833,7.122536147170311,89.8351719736291,89.76355054780927,39.70664502107745,45,7.0718201060612635,7.248886579669187,7.404502153786155,78.18298261606947,91.69068709619381,92.19678567517089,93.57130661022306
