tarih,tufe,cekirdek_b,cekirdek_c,hizmet,temel_mal,kira,enerji,gida,islenmemis_gida,islenmis_gida,alkol_tutun_altin,yonetilen_haric,mallar,yi_ufe,ykke,ito_ist,ana_01,ana_02,ana_03,ana_04,ana_05,ana_06,ana_07,ana_08,ana_09,ana_10,ana_11,ana_12,ana_13,oktg01,oktg02,oktg03,oktg04,oktg05,oktg06,oktg07,oktg08,oktg09,oktg10,oktg11,oktg12,oktg13,oktg14,oktg15,oktg16,oktg17,oktg18,oktg19,oktg20,oktg21,oktg22,oktg23,oktg24,oktg25,oktg26,oktg27,oktg28,pka_ay_cari,pka_ay_1,pka_ay_2,pka_yilsonu,pka_12a,pka_24a,pka_5y,pka_12a_medyan,pka_12a_std,pka_12a_n,pka_faiz_12a,reel_kesim_12a,hanehalki_12a
2005-01-01,3.59652332,4.212897,4.612002,3.248885,6.729301,2.421269,3.901064,2.498604,2.076843,2.94926,1.937996,3.56835,3.819125,114.83092746,,,2.49870341,2.53091227,15.18311032,3.03163574,4.09330708,5.65279905,3.65118317,20.98038732,4.40387774,3.80937576,1.92597537,2.69673012,2.65377505,3.596523,3.324741,4.212897,4.612002,3.997605,3.673057,3.56835,3.819125,3.901064,2.498604,2.076843,2.263611,1.994305,2.94926,2.493516,3.258838,5.328552,6.729301,15.720648,5.717794,5.00201,1.937996,3.248885,2.421269,1.926036,2.922407,15.080734,3.502,,,,,,,,,,,,,
2005-02-01,3.59738699,4.196801,4.584952,3.268647,6.599784,2.451275,3.910023,2.520253,2.106537,2.960938,1.944084,3.563044,3.812273,114.80514419,,,2.52025961,2.5802375,14.13520119,3.04747852,4.12404166,5.6298787,3.66914393,20.99796638,4.39389556,3.79316526,1.95453086,2.76413476,2.62061419,3.597387,3.342633,4.196801,4.584952,3.985068,3.670482,3.563044,3.812273,3.910023,2.520253,2.106537,2.292153,2.025199,2.960938,2.495343,3.278431,5.251151,6.599784,14.620487,5.77015,5.012577,1.944084,3.268647,2.451275,1.954515,2.932322,15.080734,3.505306,,,,,,,,,,,,,
2005-03-01,3.60671488,4.198264,4.584554,3.298158,6.530044,2.477463,3.961017,2.522709,2.104457,2.968723,1.956096,3.568038,3.813301,117.24628137,,,2.52270858,2.5843749,13.66396345,3.08068522,4.12103067,5.67983428,3.69625608,21.10324834,4.30882426,3.78928678,2.00063819,2.73284225,2.65797913,3.606715,3.364565,4.198264,4.584554,3.997605,3.680137,3.568038,3.813301,3.961017,2.522709,2.104457,2.257105,2.043341,2.968723,2.501509,3.287108,5.214386,6.530044,14.122998,5.78999,4.996956,1.956096,3.298158,2.477463,2.000638,2.948138,15.080734,3.517978,,,,,,,,,,,,,
2005-04-01,3.63247488,4.248383,4.658544,3.313177,6.723697,2.495467,4.009255,2.498381,2.060578,2.967685,1.967779,3.604867,3.844133,119.61544602,,,2.49838095,2.58582762,14.83860651,3.09213732,4.14515087,5.71940977,3.77289267,21.02124106,4.2798874,3.78579381,2.0195209,2.6535974,2.68739496,3.632475,3.385631,4.248383,4.658544,4.046709,3.707817,3.604867,3.844133,4.009255,2.498381,2.060578,2.086904,2.07657,2.967685,2.494658,3.291026,5.342097,6.723697,15.353928,5.841244,5.004307,1.967779,3.313177,2.495467,2.019521,2.957344,15.082162,3.527069,,,,,,,,,,,,,
2005-05-01,3.6657744,4.319719,4.758787,3.347695,6.956579,2.526383,3.967563,2.498604,2.058687,2.97028,1.967943,3.64669,3.877707,119.23228193,,,2.49860414,2.58582762,16.14894346,3.08321654,4.16968154,5.72441933,3.77928526,21.34769123,4.432988,3.7994746,2.03840361,2.62125091,2.68991072,3.665774,3.40006,4.319719,4.758787,4.09233,3.743544,3.64669,3.877707,3.967563,2.498604,2.058687,2.039264,2.102974,2.97028,2.498312,3.292706,5.487707,6.956579,16.724154,5.9432,5.015334,1.967943,3.347695,2.526383,2.038404,2.986379,15.167839,3.573627,,,,,,,,,,,,,
2005-06-01,3.66954416,4.35301,4.805727,3.38801,7.008262,2.570029,3.98617,2.45776,1.982278,2.971577,1.974031,3.650123,3.866401,119.63916111,,,2.4577605,2.58769539,16.28052541,3.10054656,4.21097002,5.7304308,3.80512166,21.51145917,4.55444132,3.92260168,2.05372646,2.71403306,2.71083528,3.669544,3.42661,4.35301,4.805727,4.121235,3.747406,3.650123,3.866401,3.98617,2.45776,1.982278,1.768328,2.144825,2.971577,2.50288,3.291306,5.523505,7.008262,16.859187,6.00768,5.034171,1.974031,3.38801,2.570029,2.053726,3.008097,15.173551,3.650212,,,,,,,,,,,,,
2005-07-01,3.64849635,4.326304,4.766743,3.428588,6.792192,2.619495,4.01718,2.429415,1.927619,2.974172,1.989334,3.618912,3.819125,119.33458771,,,2.42941546,2.63874785,15.06750428,3.12756216,4.19798914,5.65127982,3.84001866,21.38462765,4.65957782,3.95811351,2.07353782,2.70611814,2.6857822,3.648496,3.443059,4.326304,4.766743,4.105216,3.721335,3.618912,3.819125,4.01718,2.429415,1.927619,1.598337,2.160452,2.974172,2.501966,3.296624,5.397245,6.792192,15.588458,5.939342,5.005226,1.989334,3.428588,2.619495,2.073538,3.063807,15.174979,3.698147,,,,,,,,,,,,,
2005-08-01,3.67959685,4.322646,4.759185,3.474699,6.658316,2.688419,4.043366,2.42763,1.919109,2.98066,2.260008,3.617976,3.844476,121.40069563,,,2.42762994,3.08390035,14.30405483,3.15629948,4.18654025,5.56862215,3.89368818,21.42939478,4.74796246,3.98576616,2.08731291,2.77780436,2.72258995,3.679597,3.497024,4.322646,4.759185,4.110091,3.722945,3.617976,3.844476,4.043366,2.42763,1.919109,1.525933,2.190987,2.98066,2.509274,3.302222,5.471259,6.658316,14.788212,5.952568,4.952849,2.260008,3.474699,2.688419,2.087313,3.135569,15.194971,3.747184,,,,,,,,,,,,,
2005-09-01,3.71729441,4.34423,4.784644,3.506846,6.66392,2.751524,4.132261,2.460216,1.969606,2.991818,2.276627,3.662607,3.885586,123.4044825,,,2.46021558,3.08390035,14.46853227,3.2125117,4.12669058,5.57864126,3.96014369,21.45219061,4.60655159,4.08589787,2.12136369,2.80059302,2.77008798,3.717294,3.520976,4.34423,4.784644,4.145613,3.763499,3.662607,3.885586,4.132261,2.460216,1.969606,1.669061,2.18506,2.991818,2.514527,3.317896,5.484321,6.66392,14.955937,5.895253,4.957444,2.276627,3.506846,2.751524,2.121364,3.188682,15.206394,3.734236,,,,,,,,,,,,,
2005-10-01,3.78389345,4.40825,4.87176,3.538729,6.860687,2.800626,4.182911,2.515567,2.063415,3.001161,2.297689,3.74875,3.967806,124.21617268,,,2.51556652,3.08410788,15.51707596,3.25988728,4.20429742,5.5871575,3.97634951,21.61328481,4.59134328,4.08939084,2.1558788,2.77180416,2.82233324,3.783893,3.540022,4.40825,4.87176,4.206209,3.83463,3.74875,3.967806,4.182911,2.515567,2.063415,2.009673,2.12866,3.001161,2.525033,3.326293,5.618804,6.860687,16.053255,5.974613,4.987308,2.297689,3.538729,2.800626,2.155879,3.20615,15.394886,3.730104,,,,,,,,,,,,,
2005-11-01,3.83698419,4.441907,4.915119,3.554802,6.958448,2.833361,4.183945,2.5977,2.205641,3.0118,2.307891,3.813044,4.037693,121.4046941,,,2.59770018,3.08431541,16.06533409,3.29404399,4.24019506,5.59316897,3.94414311,21.56946476,4.54785231,4.09521245,2.17569017,2.88192095,2.8472017,3.836984,3.541754,4.441907,4.915119,4.233721,3.891599,3.813044,4.037693,4.183945,2.5977,2.205641,2.488587,2.065973,3.0118,2.532341,3.339168,5.686046,6.958448,16.626078,6.00768,4.999253,2.307891,3.554802,2.833361,2.17569,3.220786,15.382034,3.728726,,,,,,,,,,,,,
2005-12-01,3.85300566,4.455442,4.927053,3.569294,6.959693,2.862822,4.187046,2.590781,2.178785,3.028149,2.430805,3.821471,4.05448,121.13638272,,,2.59078132,3.23602007,15.97075957,3.30833462,4.28472955,5.59817853,3.93727982,21.53207801,4.57409033,4.09521245,2.18683406,2.90750379,2.92066393,3.853006,3.57292,4.455442,4.927053,4.250089,3.898036,3.821471,4.05448,4.187046,2.590781,2.178785,2.349026,2.107824,3.028149,2.558377,3.347565,5.758125,6.959693,16.52658,6.007129,5.030496,2.430805,3.569294,2.862822,2.186834,3.224327,15.372038,3.742501,,,,,,,,,,,,,
2006-01-01,3.88190713,4.454345,4.912335,3.612507,6.820213,2.900467,4.24941,2.624929,2.217746,3.055916,2.543024,3.835204,4.077776,123.51354804,,,2.62492928,3.38668707,14.97292975,3.35059174,4.29981321,5.63424733,4.00704227,21.74529915,4.58939264,4.09637677,2.2094314,2.93008543,2.96424742,3.881907,3.616785,4.454345,4.912335,4.263323,3.917991,3.835204,4.077776,4.24941,2.624929,2.217746,2.43612,2.117344,3.055916,2.577333,3.381713,5.727649,6.820213,15.481854,6.011538,5.05209,2.543024,3.612507,2.900467,2.209431,3.250765,15.716178,3.779141,,,,,,,,,,,,,
2006-02-01,3.89038908,4.419225,4.858235,3.635695,6.601652,2.950842,4.277664,2.688092,2.322524,3.068113,2.551745,3.844255,4.080174,123.83050342,,,2.68809185,3.3868946,13.74209023,3.39110738,4.23012482,5.67181899,4.01266139,21.63182983,4.5040858,4.09550353,2.23543381,3.07928659,2.98665265,3.890389,3.635831,4.419225,4.858235,4.243124,3.927325,3.844255,4.080174,4.277664,2.688092,2.322524,2.613037,2.178953,3.068113,2.613418,3.375555,5.591714,6.601652,14.192647,5.891395,5.075522,2.551745,3.635695,2.950842,2.235434,3.262804,15.730457,3.779141,,,,,,,,,,,,,
2006-03-01,3.90107006,4.41264,4.840335,3.655457,6.505137,2.979575,4.296959,2.722909,2.370563,3.086797,2.556516,3.853931,4.087025,124.13755394,,,2.72290938,3.39187533,13.34049115,3.41197695,4.21271256,5.69285913,4.02379946,21.43580889,4.48293489,4.10161622,2.25292353,3.05109089,2.98720113,3.90107,3.655455,4.41264,4.840335,4.242079,3.938268,3.853931,4.087025,4.296959,2.722909,2.370563,2.612827,2.257985,3.086797,2.651559,3.378914,5.532212,6.505137,13.770492,5.824159,5.051171,2.556516,3.655457,2.979575,2.252924,3.265165,15.731885,3.800353,,,,,,,,,,,,,
2006-04-01,3.95321836,4.477758,4.930236,3.687339,6.706262,3.010128,4.328658,2.739649,2.395529,3.093284,2.605879,3.92041,4.149033,126.54443382,,,2.73964857,3.39270545,14.56584809,3.41895263,4.23871055,5.70888971,4.07755774,21.32987416,4.68420699,4.10627351,2.27877117,3.08724518,3.09136423,3.953218,3.685467,4.477758,4.930236,4.305113,3.994272,3.92041,4.149033,4.328658,2.739649,2.395529,2.607581,2.301991,3.093284,2.666861,3.378634,5.687497,6.706262,15.052592,5.855022,5.061279,2.605879,3.687339,3.010128,2.278771,3.273427,15.733313,3.847462,,,,,,,,,,,,,
2006-05-01,4.02735692,4.57141,5.059518,3.735822,6.987091,3.046136,4.362769,2.759289,2.427492,3.097956,2.699998,4.008425,4.236049,130.05075267,,,2.75928923,3.39270545,16.15031411,3.43584855,4.25730763,5.85166205,4.13722541,21.61503744,4.77561377,4.11791674,2.32891868,3.08981724,3.28679629,4.027357,3.719808,4.57141,5.059518,4.395659,4.073771,4.008425,4.236049,4.362769,2.759289,2.427492,2.729303,2.278461,3.097956,2.676453,3.379753,5.917764,6.987091,16.70994,5.961386,5.067252,2.699998,3.735822,3.046136,2.328919,3.28641,15.736169,3.911375,,,,,,,,,,,,,
2006-06-01,4.04086521,4.622992,5.12754,3.778245,7.097305,3.089418,4.509206,2.684298,2.283563,3.10626,2.681734,4.018725,4.23742,135.28051637,,,2.68429763,3.39270545,16.286008,3.51076044,4.31419691,5.87570791,4.28624871,21.80292694,4.941312,4.19854605,2.34857527,3.07405594,3.25337568,4.040865,3.757324,4.622992,5.12754,4.457997,4.088255,4.018725,4.23742,4.509206,2.684298,2.283563,2.449342,2.217032,3.10626,2.689014,3.384512,5.978717,7.097305,16.849237,6.138845,5.121007,2.681734,3.778245,3.089418,2.348575,3.309544,15.736169,3.986583,,,,,,,,,,,,,
2006-07-01,4.07510717,4.641284,5.134303,3.821195,7.023206,3.156342,4.601202,2.72224,2.31912,3.146223,2.714149,4.055866,4.268595,136.44928932,,,2.72223981,3.39312051,15.15659623,3.57299761,4.43574524,5.82110376,4.40487727,21.87748363,5.01041238,4.24395462,2.36529111,3.10016619,3.34471992,4.075107,3.817926,4.641284,5.134303,4.49317,4.124625,4.055866,4.268595,4.601202,2.72224,2.31912,2.445564,2.277743,3.146223,2.723957,3.427896,5.948241,7.023206,15.666635,6.276623,5.219788,2.714149,3.821195,3.156342,2.365291,3.384374,15.764729,4.021845,,,,,,,,,,,,,
2006-08-01,4.05720082,4.65738,5.133905,3.863617,6.929182,3.218902,4.597412,2.689431,2.216233,3.197345,2.678608,4.019037,4.224402,135.4290892,,,2.68943098,3.39291298,14.10805254,3.61460601,4.52110459,5.91678627,4.40642327,21.74167101,5.09831539,4.26112837,2.38262605,3.20040492,3.30680907,4.057201,3.848804,4.65738,5.133905,4.500484,4.105635,4.019037,4.224402,4.597412,2.689431,2.216233,2.144827,2.296783,3.197345,2.776942,3.477158,5.869389,6.929182,14.567895,6.305832,5.333272,2.678608,3.863617,3.218902,2.382626,3.464398,15.764729,4.059036,,,,,,,,,,,,,
2006-09-01,4.10934913,4.723962,5.210679,3.922903,7.028188,3.295464,4.54056,2.766431,2.325361,3.234973,2.652939,4.073344,4.274419,135.11213383,,,2.76643129,3.39872383,14.44934323,3.65177755,4.59520722,6.01848025,4.33229872,21.70284504,5.16015331,4.41685648,2.42843983,3.1108133,3.27932798,4.109349,3.878816,4.723962,5.210679,4.53705,4.160995,4.073344,4.274419,4.54056,2.766431,2.325361,2.346508,2.34995,3.234973,2.831755,3.500949,5.919215,7.028188,14.924666,6.312996,5.427918,2.652939,3.922903,3.295464,2.42844,3.516803,15.753305,4.119092,,,,,,,,,,,,,
2006-10-01,4.16149743,4.809932,5.315696,3.959793,7.264183,3.350204,4.558477,2.787411,2.336142,3.267411,2.645534,4.129836,4.334371,135.72623487,,,2.78741108,3.39893136,15.84603084,3.69857196,4.61094334,6.03100414,4.33530049,21.63716146,5.28927429,4.41481891,2.45784733,3.13573234,3.27314219,4.161497,3.905943,4.809932,5.315696,4.604263,4.216999,4.129836,4.334371,4.558477,2.787411,2.336142,2.338113,2.372941,3.267411,2.864871,3.532577,6.067244,7.264183,16.383019,6.327876,5.468809,2.645534,3.959793,3.350204,2.457847,3.551504,15.764729,4.147192,,,,,,,,,,,,,
2006-11-01,4.21521647,4.847612,5.352293,3.973494,7.347,3.397851,4.596034,2.863072,2.443,3.30452,2.669722,4.189449,4.406314,135.33004065,,,2.86307225,3.39934642,16.60673901,3.74674341,4.58888433,6.04102325,4.32387449,21.51956967,5.19683145,4.41016162,2.47533704,3.1317292,3.30674618,4.215216,3.91662,4.847612,5.352293,4.644312,4.274611,4.189449,4.406314,4.596034,2.863072,2.443,2.669911,2.340969,3.30452,2.906894,3.565605,6.133035,7.347,17.17758,6.258987,5.454566,2.669722,3.973494,3.397851,2.475337,3.558822,15.767584,4.13204,,,,,,,,,,,,,
2006-12-01,4.22495501,4.851636,5.3511,4.005114,7.271656,3.435677,4.627388,2.880258,2.46059,3.320869,2.661989,4.194754,4.406999,135.16165811,,,2.88025783,3.39976148,16.27504283,3.77359237,4.59463333,6.04202516,4.33867794,21.47080799,5.29869424,4.41161703,2.48292108,3.16490699,3.29713365,4.224955,3.931627,4.851636,5.3511,4.651974,4.284911,4.194754,4.406999,4.627388,2.880258,2.46059,2.698662,2.351925,3.320869,2.93156,3.575121,6.080789,7.271656,16.829338,6.174116,5.466053,2.661989,4.005114,3.435677,2.482921,3.63979,15.769012,4.162619,,,,,,,,,,,,,
2007-01-01,4.26736477,4.835174,5.32047,4.053333,7.09606,3.490235,4.639103,3.008145,2.677522,3.336699,2.659356,4.239698,4.448109,135.09232412,,,3.00814529,3.39996901,14.90302684,3.81819876,4.59904998,6.08210161,4.34662269,21.77165513,5.29663687,4.41161703,2.51093559,3.24371926,3.29716727,4.267365,3.963948,4.835174,5.32047,4.641178,4.329971,4.239698,4.448109,4.639103,3.008145,2.677522,3.129307,2.427545,3.336699,2.963305,3.57876,5.961302,7.09606,15.395148,6.200018,5.477079,2.659356,4.053333,3.490235,2.510936,3.651829,16.111724,4.201463,,,,,,,,,,,,,
2007-02-01,4.28558526,4.829686,5.296602,4.076784,6.983977,3.536245,4.64944,3.056354,2.734072,3.373548,2.7283,4.254055,4.464553,136.37005048,,,3.05635418,3.48526396,13.93809252,3.8371682,4.63331348,6.10965417,4.37426386,21.69764763,5.27364312,4.41510999,2.52656799,3.29087055,3.3410648,4.285585,3.993671,4.829686,5.296602,4.64083,4.343811,4.254055,4.464553,4.64944,3.056354,2.734072,3.234659,2.452153,3.373548,3.011266,3.60703,5.916313,6.983977,14.384535,6.227023,5.503268,2.7283,4.076784,3.536245,2.526568,3.645928,16.225961,4.217442,,,,,,,,,,,,,
2007-03-01,4.32485356,4.853099,5.318878,4.09681,7.008262,3.571162,4.700434,3.075325,2.749392,3.396644,2.891198,4.280897,4.512515,137.69730111,,,3.07532527,3.7367907,13.89971445,3.85271182,4.71554837,6.1261857,4.4299962,21.54095777,5.28825667,4.41074378,2.54746279,3.32052203,3.34644541,4.324854,4.03465,4.853099,5.318878,4.667645,4.368916,4.280897,4.512515,4.700434,3.075325,2.749392,3.255016,2.464187,3.396644,3.05466,3.614587,6.005324,7.008262,14.343315,6.243556,5.554726,2.891198,4.09681,3.571162,2.547463,3.643567,16.235957,4.232318,,,,,,,,,,,,,
2007-04-01,4.37700187,4.920046,5.409973,4.120788,7.214992,3.608989,4.721108,3.10434,2.793838,3.406246,2.895476,4.346128,4.576578,138.79674007,,,3.10433988,3.73782835,15.47184466,3.86355857,4.69666951,6.14321819,4.46818039,21.42556405,5.35619055,4.42617105,2.56123788,3.33991608,3.35865593,4.377002,4.055139,4.920046,5.409973,4.724063,4.424598,4.346128,4.576578,4.721108,3.10434,2.793838,3.272015,2.528311,3.406246,3.080696,3.611788,6.14658,7.214992,15.985028,6.196711,5.570347,2.895476,4.120788,3.608989,2.561238,3.663396,16.217393,4.262346,,,,,,,,,,,,,
2007-05-01,4.39899211,4.99431,5.510216,4.141077,7.458459,3.651726,4.748672,3.052783,2.696625,3.411696,2.8833,4.374217,4.599873,139.34150712,,,3.05278315,3.73824341,17.22764135,3.87805804,4.78362882,6.14822774,4.4727156,21.22360602,5.31802366,4.44421805,2.58321611,3.35309712,3.32816606,4.398992,4.067548,4.99431,5.510216,4.78431,4.448093,4.374217,4.599873,4.748672,3.052783,2.696625,2.99898,2.549326,3.411696,3.081152,3.620745,6.304768,7.458459,17.81863,6.201671,5.562537,2.8833,4.141077,3.651726,2.583216,3.66434,16.217393,4.271713,,,,,,,,,,,,,
2007-06-01,4.38831114,5.02321,5.5492,4.189823,7.472158,3.690098,4.747294,2.993638,2.586172,3.416367,2.870301,4.360173,4.565615,139.19293429,,,2.99363799,3.738866,17.45105654,3.89303629,4.79460172,6.15223539,4.4654436,21.45198544,5.43105993,4.54289436,2.5969912,3.42461909,3.29420931,4.388311,4.075051,5.02321,5.5492,4.804509,4.436506,4.360173,4.565615,4.747294,2.993638,2.586172,2.76477,2.520947,3.416367,3.098966,3.615427,6.308638,7.472158,18.051739,6.158685,5.564374,2.870301,4.189823,3.690098,2.596991,3.70565,16.551537,4.330667,,,,,,,,,,,,,
2007-07-01,4.3562682,4.991749,5.493509,4.210112,7.280373,3.742837,4.74247,2.972435,2.526029,3.443614,2.866846,4.318038,4.512172,139.28207799,,,2.97243501,3.74011118,16.10508281,3.91492181,4.80603275,6.15824686,4.46462975,21.13935802,5.49421418,4.57549538,2.60952808,3.41670716,3.28645391,4.356268,4.08342,4.991749,5.493509,4.779783,4.402068,4.318038,4.512172,4.74247,2.972435,2.526029,2.630246,2.510169,3.443614,3.117922,3.649014,6.17754,7.280373,16.643135,6.142151,5.570807,2.866846,4.210112,3.742837,2.609528,3.738935,16.315923,4.359593,,,,,,,,,,,,,
2007-08-01,4.35721064,4.970897,5.441796,4.21749,7.12159,3.795576,4.745916,3.022653,2.576148,3.492401,2.873757,4.316477,4.510459,140.47066065,,,3.0226526,3.74011118,14.95648201,3.94221534,4.80396614,6.16626215,4.46027003,20.64115132,5.53586824,4.58742969,2.62794646,3.46452244,3.30825147,4.357211,4.105929,4.970897,5.441796,4.765505,4.403355,4.316477,4.510459,4.745916,3.022653,2.576148,2.665084,2.571958,3.492401,3.167482,3.696597,6.074017,7.12159,15.443476,6.129476,5.586428,2.873757,4.21749,3.795576,2.627946,3.752862,15.818991,4.380255,,,,,,,,,,,,,
2007-09-01,4.40213358,5.014065,5.469642,4.252798,7.134043,3.858499,4.77348,3.091841,2.643857,3.561948,2.884123,4.367039,4.560476,141.89695984,,,3.09184128,3.7409413,15.19908624,3.9802114,4.74371495,6.1712717,4.4861819,20.51856545,5.50252804,4.69192761,2.65596096,3.41294978,3.34630809,4.402134,4.141136,5.014065,5.469642,4.805206,4.451312,4.367039,4.560476,4.77348,3.091841,2.643857,2.741055,2.635364,3.561948,3.237368,3.764891,6.087078,7.134043,15.696484,6.060035,5.603887,2.884123,4.252798,3.858499,2.655961,3.78355,15.831843,4.402018,,,,,,,,,,,,,
2007-10-01,4.48192676,5.098937,5.555167,4.297856,7.287223,3.915967,4.778304,3.19741,2.770385,3.639021,2.88511,4.465041,4.655715,141.70876759,,,3.19740981,3.7409413,16.44774415,4.0062562,4.75588392,6.1757803,4.46857126,20.49273459,5.53975643,4.68290411,2.69697668,3.57729983,3.37126859,4.481927,4.169994,5.098937,5.555167,4.873115,4.536283,4.465041,4.655715,4.778304,3.19741,2.770385,3.039484,2.647398,3.639021,3.285558,3.862855,6.190602,7.287223,16.998484,5.982329,5.629616,2.88511,4.297856,3.915967,2.696977,3.820375,15.957504,4.42571,,,,,,,,,,,,,
2007-11-01,4.56925947,5.156007,5.606482,4.321043,7.384983,3.955794,5.102531,3.215042,2.748635,3.704156,3.071703,4.533706,4.770138,142.97658909,,,3.21504177,3.98437435,17.15499714,4.16629535,4.77615395,6.13420099,4.57557344,20.44729163,5.5396277,4.6770825,2.73706373,3.54726597,3.45217696,4.569259,4.240985,5.156007,5.606482,4.977243,4.613529,4.533706,4.770138,5.102531,3.215042,2.748635,3.115665,2.558307,3.704156,3.354302,3.924433,6.339598,7.384983,17.736189,5.969102,5.641102,3.071703,4.321043,3.955794,2.737064,3.811641,15.970355,4.425986,,,,,,,,,,,,,
2007-12-01,4.57931215,5.171371,5.607676,4.351345,7.329565,3.9858,5.148013,3.226648,2.731046,3.751126,3.061995,4.543381,4.772536,143.19449591,,,3.22664761,3.98458188,16.93980583,4.20691998,4.78542906,6.09312263,4.5721561,20.64687625,5.53491578,4.67475385,2.75269614,3.51193258,3.43029622,4.579312,4.253106,5.171371,5.607676,4.996397,4.62415,4.543381,4.772536,5.148013,3.226648,2.731046,3.150083,2.504781,3.751126,3.43515,3.945425,6.297511,7.329565,17.511608,5.914542,5.63421,3.061995,4.351345,3.9858,2.752696,3.855784,16.237385,4.430945,,,,,,,,,,,,,
2008-01-01,4.61606728,5.143934,5.557156,4.399828,7.117854,4.028719,5.393681,3.28557,2.811805,3.782526,3.099017,4.544317,4.805766,143.7986921,,,3.28556958,3.98416682,15.20868075,4.38587794,4.81492824,6.1036427,4.63486378,20.78687056,5.46249463,4.67591818,2.78009154,3.59698205,3.51411709,4.616067,4.319479,5.143934,5.557156,5.021471,4.663417,4.544317,4.805766,5.393681,3.28557,2.811805,3.294891,2.545734,3.782526,3.478544,3.968376,6.162544,7.117854,15.700749,5.975164,5.619049,3.099017,4.399828,4.028719,2.780092,3.939821,16.435872,4.460146,,,,,,,,,,,,,
2008-02-01,4.6757551,5.143568,5.526526,4.422752,7.002035,4.068728,5.409875,3.451622,3.054649,3.851554,3.131761,4.615478,4.88045,147.48329834,,,3.45162242,3.98499694,14.15465448,4.40313962,4.85638347,6.1081513,4.65974851,20.81361933,5.45681238,4.67446277,2.80501052,3.57587098,3.58090138,4.675755,4.361901,5.143568,5.526526,5.028088,4.726502,4.615478,4.88045,5.409875,3.451622,3.054649,3.785556,2.633567,3.851554,3.531301,4.048147,6.093851,7.002035,14.597745,5.999413,5.656264,3.131761,4.422752,4.068728,2.805011,3.955637,16.487279,4.464554,,,,,,,,,,,,,
2008-03-01,4.72067803,5.210515,5.574261,4.46254,7.057454,4.097098,5.462592,3.487556,3.028738,3.961584,3.176517,4.662919,4.928411,152.15839014,,,3.48755589,3.99329815,14.40959452,4.41942499,4.91060104,6.11316085,4.71458541,20.94599622,5.52629486,4.69280085,2.83890653,3.55314123,3.66705431,4.720678,4.414422,5.210515,5.574261,5.095301,4.773815,4.662919,4.928411,5.462592,3.487556,3.028738,3.679574,2.658534,3.961584,3.669931,4.137994,6.149966,7.057454,14.862125,6.008231,5.698074,3.176517,4.46254,4.097098,2.838907,4.013707,16.524406,4.503673,,,,,,,,,,,,,
2008-04-01,4.79984293,5.343677,5.701157,4.5018,7.322715,4.12856,5.547009,3.52282,2.981834,4.095228,3.185732,4.754679,5.024335,159.00264529,,,3.5228198,3.99433581,16.09411765,4.45089166,4.93587807,6.11666754,4.8262437,20.95534702,5.51276437,4.69862246,2.88828016,3.54654455,3.69888905,4.799843,4.479065,5.343677,5.701157,5.2151,4.85782,4.754679,5.024335,5.547009,3.52282,2.981834,3.481671,2.70775,4.095228,3.866114,4.227281,6.339114,7.322715,16.623235,6.047911,5.744937,3.185732,4.5018,4.12856,2.88828,4.0824,16.542969,4.517172,,,,,,,,,,,,,
2008-05-01,4.87146831,5.485619,5.857489,4.549229,7.649622,4.16384,5.589389,3.531747,2.919231,4.190466,3.152165,4.841446,5.106898,162.37029615,,,3.53174738,3.99454334,18.02398629,4.46926872,5.03948733,6.12017423,4.90100585,20.95846754,5.60345589,4.7414113,2.93626081,3.51336584,3.68159029,4.871468,4.547747,5.485619,5.857489,5.330024,4.934101,4.841446,5.106898,5.589389,3.531747,2.919231,3.088383,2.856115,4.190466,3.96295,4.321046,6.555836,7.649622,18.637354,6.137742,5.806963,3.152165,4.549229,4.16384,2.936261,4.155815,16.555821,4.55574,,,,,,,,,,,,,
2008-06-01,4.85387611,5.546713,5.902837,4.60509,7.676397,4.209305,5.687588,3.411672,2.627592,4.280774,3.144925,4.808674,5.061334,162.8952535,,,3.41167154,3.99475087,17.94997144,4.52782573,5.09231751,6.12718761,4.98056003,21.06227725,5.67851043,4.85464164,2.9689186,3.49961318,3.69078975,4.853876,4.593343,5.546713,5.902837,5.393755,4.915433,4.808674,5.061334,5.687588,3.411672,2.627592,2.418282,2.802229,4.280774,4.125789,4.360792,6.572284,7.676397,18.559177,6.176871,5.852448,3.144925,4.60509,4.209305,2.968919,4.253779,16.715753,4.599818,,,,,,,,,,,,,
2008-07-01,4.88183514,5.522568,5.852715,4.64804,7.473404,4.255497,6.016983,3.426625,2.620594,4.322035,3.165328,4.795566,5.084287,164.92574887,,,3.42662522,3.9970337,16.51353512,4.768953,5.14213413,6.13319908,4.96492835,21.19275558,5.74041042,4.89655724,2.99662356,3.46685837,3.72987824,4.881835,4.659716,5.522568,5.852715,5.433107,4.945044,4.795566,5.084287,6.016983,3.426625,2.620594,2.385333,2.811749,4.322035,4.1468,4.415371,6.437316,7.473404,17.056761,6.115147,5.897934,3.165328,4.64804,4.255497,2.996624,4.317987,16.872829,4.624061,,,,,,,,,,,,,
