Dönem,CPI_REER,PPI_REER,Composite_REER,MA_10Y,MA_5Y,Deviation_10Y,Deviation_5Y,PPI_MA_10Y,CPI_MA_10Y,PPI_Deviation_10Y,CPI_Deviation_10Y,PPI_MA_5Y,CPI_MA_5Y,PPI_Deviation_5Y,CPI_Deviation_5Y,USDTRY,High,Low,USDTRY_Change_1M,USDTRY_Change_3M,USDTRY_Change_6M,USDTRY_Change_12M,USDTRY_Forward_1M,USDTRY_Forward_3M,USDTRY_Forward_6M,USDTRY_Forward_12M
2018-02-01,121.22178805449681,89.146547385715,111.59921585386226,136.27267693897974,127.98179427868311,-18.105948778100085,-12.80071006751744,106.11074648245236,149.19921856320576,-15.987258274111518,-18.75172723968174,100.6636214922265,139.68958261573596,-11.441148188177275,-13.22059541980388,3.783360004425049,3.834019899368286,3.731300115585327,0.22797924376349865,-2.587942387158837,7.811297671106887,3.1314722163073183,2.7453710619204763,16.538876213780163,55.537875290231355,39.259943024452994
2018-03-01,119.36362973581092,88.27501825667945,110.03704629207147,135.86894363384673,127.40316484201067,-19.01236342235033,-13.630837641650794,105.84974270945227,148.73431545858725,-16.603464498741218,-19.747080982770342,100.33594389361312,139.00340239132393,-12.020543355551581,-14.128987001500082,3.887227275154807,4.015689849853516,3.786900043487549,2.7453710619204763,1.2124932131646338,12.02270364771949,5.848701134967116,4.438243747131354,19.03020878637902,63.305436137638104,40.24633553520069
2018-04-01,116.96901351578475,86.6859310330507,107.88408877096454,135.5277590568565,126.78409407181832,-20.397054063511007,-14.907236936320775,105.62433323628898,148.34351297995684,-17.92996142363499,-21.149896502997876,99.96445911049919,138.2782233409551,-13.283249062319854,-15.410387341055026,4.05975189663115,4.192930221557617,3.944499969482422,4.438243747131354,7.550095247204069,10.48509985531696,11.181135097467143,8.604795183107306,17.360877766890702,43.71876341138589,41.697150857283205
2018-05-01,111.78533901721721,84.4529126515902,103.5856111075291,135.20592237861916,126.07267796870913,-23.386779746632126,-17.836590150612373,105.40642490969769,147.9771355795855,-19.878780896001828,-24.45769504904595,99.54378579401113,137.44220318643687,-15.16003537744578,-18.66738423453295,4.409085232278575,4.910990238189697,4.052700042724609,8.604795183107306,16.538876213780163,13.522917238725164,23.604254544728054,4.941830285885862,33.46436858109993,21.788249546380854,37.17203251919556
2018-06-01,110.57752084641284,83.43451217013722,102.43461824353015,134.8070166329276,125.36921772062415,-24.013882361587886,-18.29364487876284,105.12824319883751,147.52649096182338,-20.635492773972437,-25.045651038342754,99.10918492546939,136.6235174899762,-15.815560149263261,-19.064065339610583,4.626974741617839,4.773349761962891,4.457550048828125,4.941830285885862,19.03020878637902,20.47344198952956,31.462065355237744,2.97355674300408,37.19663084076319,14.806054443286598,25.542677897197443
2018-07-01,109.33271989553045,83.31654575434904,101.52786765317603,134.3953842074512,124.7356954200195,-24.45583734002445,-18.605602581279005,104.8465004438768,147.0591915346974,-20.5347384971161,-25.653936517300725,98.72378341433003,135.88365770817214,-15.606409243169859,-19.539463582635737,4.7645604610443115,4.935999870300293,4.511600017547607,2.97355674300408,17.360877766890702,26.221735821245716,33.97329040255963,23.50683370640505,22.45883478892243,12.600741795053594,19.139143699732443
2018-08-01,93.74402007239323,74.27961174979177,87.90469757561277,133.86832699158904,123.9003698614791,-34.334954689367386,-29.05211043849956,104.49126100248318,146.45849812977727,-28.913087049426505,-35.99277524386028,98.1942804488988,134.91726532401356,-24.354441612872186,-30.517402759935734,5.884557765463124,7.073800086975098,4.907100200653076,23.50683370640505,33.46436858109993,55.537875290231355,67.68740172046633,7.876474466950567,-8.748491570335537,-10.465574533150834,-4.0487179801863
2018-09-01,90.00870970883147,73.5908582679923,85.08335427657971,133.2420794772254,123.13457573902294,-36.14378084580801,-30.902142013377887,104.08232373746338,145.73911765140912,-29.29552720823429,-38.23984173959269,97.74145556659437,134.01734152720664,-24.708653210251708,-32.83801283988389,6.348053455352783,6.721499919891357,5.953700065612793,7.876474466950567,37.19663084076319,63.305436137638104,82.93916476508213,-8.087963271816466,-16.320062861794437,-14.120228418484848,-9.933021196987335
2018-10-01,100.6672907785771,80.98497422073466,94.76259581122436,132.71592551125738,122.50029238527107,-28.597419302790232,-22.642963566821475,103.75219146174064,145.12895438962173,-21.943842265155,-30.635970470565255,97.40001919836598,133.25755232251612,-16.8532256078926,-24.45659624984148,5.834625223408574,6.223820209503174,5.464000225067139,-8.087963271816466,22.45883478892243,43.71876341138589,58.787819265896445,-7.967563985831061,-8.050128037606141,-1.4066448291904399,-0.7253844645041863
2018-11-01,108.64058580803164,87.09116066119417,102.1757582639804,132.37581694072773,122.01160111030691,-22.813878980833515,-16.257341650974272,103.5694458086261,144.72140456877125,-15.91037300506583,-24.931224837300476,97.16397036763118,132.6605857143108,-10.366815670793779,-18.106357496421026,5.369747725400058,5.642199993133545,5.134379863739014,-7.967563985831061,-8.748491570335537,21.788249546380854,38.25757373903005,-1.074549260260893,-1.8817036478238736,12.631582299699673,6.900855211853285
