Tarih,TP.FE25.OKTG04
2017-01-01,10.114262
2017-02-01,10.185467
2017-03-01,10.312363
2017-04-01,10.507679
2017-05-01,10.647702
2017-06-01,10.65526
2017-07-01,10.707768
2017-08-01,10.760277
2017-09-01,10.855349
2017-10-01,11.113118
2017-11-01,11.232058
2017-12-01,11.293318
2018-01-01,11.346225
2018-02-01,11.401916
2018-03-01,11.491817
2018-04-01,11.793741
2018-05-01,11.99383
2018-06-01,12.211423
2018-07-01,12.324395
2018-08-01,12.61359
2018-09-01,13.466059
2018-10-01,13.818105
2018-11-01,13.55954
2018-12-01,13.498678
2019-01-01,13.504247
2019-02-01,13.468446
2019-03-01,13.506236
2019-04-01,13.71627
2019-05-01,13.897663
2019-06-01,14.025752
2019-07-01,14.320516
2019-08-01,14.329268
2019-09-01,14.481622
2019-10-01,14.739391
2019-11-01,14.814176
2019-12-01,14.822928
2020-01-01,14.838044
2020-02-01,14.810596
2020-03-01,14.922774
2020-04-01,15.078708
2020-05-01,15.332102
2020-06-01,15.658291
2020-07-01,15.787971
2020-08-01,15.909696
2020-09-01,16.120526
2020-10-01,16.430804
2020-11-01,16.778474
2020-12-01,16.944751
2021-01-01,17.137282
2021-02-01,17.212067
2021-03-01,17.441593
2021-04-01,17.758236
2021-05-01,17.937242
2021-06-01,18.393112
2021-07-01,18.506881
2021-08-01,18.576892
2021-09-01,18.857733
2021-10-01,19.195061
2021-11-01,19.734865
2021-12-01,22.346768
2022-01-01,23.898555
2022-02-01,24.794383
2022-03-01,25.881947
2022-04-01,27.057422
2022-05-01,27.988654
2022-06-01,28.924261
2022-07-01,29.923117
2022-08-01,30.851961
2022-09-01,31.697667
2022-10-01,32.717606
2022-11-01,33.333786
2022-12-01,33.952353
2023-01-01,36.557892
2023-02-01,37.336371
2023-03-01,38.140706
2023-04-01,39.364315
2023-05-01,41.037826
2023-06-01,42.615072
2023-07-01,46.708353
2023-08-01,50.858518
2023-09-01,53.546002
2023-10-01,55.540532
2023-11-01,56.629289
2023-12-01,57.934842
2024-01-01,62.324081
2024-02-01,64.550125
2024-03-01,66.825098
2024-04-01,69.205486
2024-05-01,71.807843
2024-06-01,73.048158
2024-07-01,74.84061
2024-08-01,77.080179
2024-09-01,79.834492
2024-10-01,82.062526
2024-11-01,83.32114
2024-12-01,84.201852
2025-01-01,88.90455
2025-02-01,90.50447
2025-03-01,91.830311
2025-04-01,94.897288
2025-05-01,97.206074
2025-06-01,99.084448
2025-07-01,100.812059
2025-08-01,102.516996
2025-09-01,105.813898
2025-10-01,108.366927
2025-11-01,109.688393
2025-12-01,110.374584
2026-01-01,115.398862
2026-02-01,117.164933
2026-03-01,119.083273
2026-04-01,123.201781
2026-05-01,126.795123
2026-06-01,128.650305
2026-07-01,130.96817
