Tarih,TP.FE25.OKTG12
2013-06-01,4.931213
2013-07-01,4.916313
2013-08-01,4.462373
2013-09-01,4.500149
2013-10-01,5.338352
2013-11-01,4.774863
2013-12-01,4.802356
2014-01-01,5.369203
2014-02-01,5.044121
2014-03-01,5.382424
2014-04-01,5.633214
2014-05-01,5.225864
2014-06-01,5.095328
2014-07-01,4.977174
2014-08-01,4.981581
2014-09-01,4.925127
2014-10-01,5.519047
2014-11-01,5.459655
2014-12-01,5.323872
2015-01-01,6.113596
2015-02-01,6.52892
2015-03-01,6.9667
2015-04-01,7.112766
2015-05-01,6.153051
2015-06-01,5.234049
2015-07-01,4.927855
2015-08-01,5.171299
2015-09-01,5.554934
2015-10-01,5.749479
2015-11-01,6.069314
2015-12-01,6.297229
2016-01-01,7.34173
2016-02-01,7.170899
2016-03-01,6.676456
2016-04-01,6.016428
2016-05-01,5.382004
2016-06-01,5.693655
2016-07-01,6.545709
2016-08-01,5.790403
2016-09-01,5.663644
2016-10-01,6.175297
2016-11-01,5.757034
2016-12-01,6.13857
2017-01-01,8.229461
2017-02-01,8.180353
2017-03-01,8.609108
2017-04-01,8.626108
2017-05-01,7.955587
2017-06-01,7.210774
2017-07-01,6.733749
2017-08-01,6.342979
2017-09-01,6.290303
2017-10-01,6.898703
2017-11-01,7.397974
2017-12-01,7.832396
2018-01-01,8.095147
2018-02-01,8.464511
2018-03-01,8.642687
2018-04-01,8.182661
2018-05-01,8.184131
2018-06-01,9.617093
2018-07-01,9.317195
2018-08-01,8.74741
2018-09-01,9.914683
2018-10-01,10.335463
2018-11-01,9.805762
2018-12-01,10.242283
2019-01-01,13.285335
2019-02-01,13.521643
2019-03-01,14.751876
2019-04-01,14.210213
2019-05-01,12.081545
2019-06-01,10.721406
2019-07-01,9.718039
2019-08-01,9.55875
2019-09-01,9.390648
2019-10-01,10.288243
2019-11-01,9.939866
2019-12-01,10.54365
2020-01-01,12.680082
2020-02-01,13.546408
2020-03-01,13.784815
2020-04-01,13.910524
2020-05-01,13.454906
2020-06-01,12.446292
2020-07-01,11.441035
2020-08-01,11.328547
2020-09-01,11.552684
2020-10-01,12.424046
2020-11-01,13.489954
2020-12-01,14.11997
2021-01-01,13.976003
2021-02-01,14.704026
2021-03-01,14.754604
2021-04-01,15.802673
2021-05-01,14.795318
2021-06-01,13.681351
2021-07-01,14.446102
2021-08-01,15.902779
2021-09-01,15.412323
2021-10-01,15.734887
2021-11-01,15.434569
2021-12-01,16.653049
2022-01-01,20.120449
2022-02-01,26.591026
2022-03-01,26.775708
2022-04-01,32.359394
2022-05-01,28.768592
2022-06-01,24.396671
2022-07-01,25.605287
2022-08-01,23.988692
2022-09-01,24.462149
2022-10-01,27.969004
2022-11-01,30.749304
2022-12-01,29.733135
2023-01-01,31.634308
2023-02-01,37.342653
2023-03-01,36.338866
2023-04-01,37.544964
2023-05-01,35.681986
2023-06-01,38.421573
2023-07-01,45.202122
2023-08-01,49.411397
2023-09-01,49.527243
2023-10-01,49.713813
2023-11-01,48.39166
2023-12-01,53.903781
2024-01-01,58.027221
2024-02-01,66.001276
2024-03-01,66.380083
2024-04-01,66.816184
2024-05-01,64.699689
2024-06-01,68.623757
2024-07-01,70.780336
2024-08-01,63.705556
2024-09-01,65.722784
2024-10-01,78.340117
2024-11-01,92.506257
2024-12-01,90.977806
2025-01-01,94.084027
2025-02-01,92.942148
2025-03-01,107.843449
2025-04-01,106.237557
2025-05-01,101.276543
2025-06-01,99.311361
2025-07-01,94.562941
2025-08-01,96.694336
2025-09-01,100.878008
2025-10-01,106.416572
2025-11-01,99.931514
2025-12-01,99.821544
2026-01-01,121.809143
2026-02-01,143.188666
2026-03-01,147.592942
2026-04-01,156.349162
2026-05-01,141.751392
2026-06-01,127.264649
2026-07-01,134.124491
