Tarih,TP.FE25.OKTG03
2019-07-01,13.760326
2019-08-01,13.78191
2019-09-01,13.91873
2019-10-01,14.13896
2019-11-01,14.222735
2019-12-01,14.280536
2020-01-01,14.329557
2020-02-01,14.329557
2020-03-01,14.440038
2020-04-01,14.599906
2020-05-01,14.821598
2020-06-01,15.096703
2020-07-01,15.203891
2020-08-01,15.32242
2020-09-01,15.529479
2020-10-01,15.835313
2020-11-01,16.174437
2020-12-01,16.354426
2021-01-01,16.622213
2021-02-01,16.754278
2021-03-01,16.964996
2021-04-01,17.24449
2021-05-01,17.413869
2021-06-01,17.838598
2021-07-01,18.017488
2021-08-01,18.150285
2021-09-01,18.422828
2021-10-01,18.764147
2021-11-01,19.368498
2021-12-01,22.060275
2022-01-01,23.713094
2022-02-01,24.630961
2022-03-01,25.674674
2022-04-01,27.108362
2022-05-01,28.146587
2022-06-01,29.330047
2022-07-01,30.352541
2022-08-01,31.314674
2022-09-01,32.172179
2022-10-01,33.21516
2022-11-01,34.12315
2022-12-01,34.78457
2023-01-01,37.242582
2023-02-01,38.217518
2023-03-01,39.054171
2023-04-01,40.126053
2023-05-01,41.572544
2023-06-01,43.006232
2023-07-01,46.840861
2023-08-01,51.206675
2023-09-01,53.797848
2023-10-01,55.671629
2023-11-01,57.078976
2023-12-01,58.445717
2024-01-01,62.448262
2024-02-01,65.089188
2024-03-01,67.130519
2024-04-01,69.304646
2024-05-01,71.915574
2024-06-01,73.282314
2024-07-01,75.092441
2024-08-01,77.25669
2024-09-01,79.745797
2024-10-01,81.892853
2024-11-01,83.154966
2024-12-01,84.127342
2025-01-01,88.725092
2025-02-01,90.779227
2025-03-01,91.960857
2025-04-01,94.815794
2025-05-01,96.946021
2025-06-01,98.653715
2025-07-01,100.449209
2025-08-01,102.52822
2025-09-01,105.95129
2025-10-01,108.525635
2025-11-01,109.904448
2025-12-01,110.76049
2026-01-01,115.439181
2026-02-01,117.934647
2026-03-01,119.650363
2026-04-01,123.744782
2026-05-01,127.291802
2026-06-01,129.410633
2026-07-01,131.564559
