Tarih,TP.FE25.OKTG09
2019-06-01,13.575166
2019-07-01,13.984154
2019-08-01,14.032392
2019-09-01,14.476525
2019-10-01,15.174251
2019-11-01,15.257633
2019-12-01,15.282786
2020-01-01,15.452997
2020-02-01,15.355487
2020-03-01,14.876554
2020-04-01,14.134725
2020-05-01,14.435867
2020-06-01,14.8135
2020-07-01,15.183209
2020-08-01,15.378572
2020-09-01,15.456098
2020-10-01,15.778602
2020-11-01,15.910912
2020-12-01,16.144176
2021-01-01,16.667901
2021-02-01,16.709937
2021-03-01,16.725098
2021-04-01,16.741292
2021-05-01,16.992129
2021-06-01,17.373552
2021-07-01,18.448912
2021-08-01,18.565372
2021-09-01,18.974704
2021-10-01,19.842986
2021-11-01,21.024124
2021-12-01,23.074233
2022-01-01,29.398905
2022-02-01,30.575219
2022-03-01,33.941188
2022-04-01,36.529149
2022-05-01,37.588314
2022-06-01,43.664216
2022-07-01,42.297707
2022-08-01,41.164117
2022-09-01,44.206892
2022-10-01,45.253654
2022-11-01,45.833542
2022-12-01,44.862582
2023-01-01,45.576158
2023-02-01,45.867308
2023-03-01,46.043721
2023-04-01,44.267879
2023-05-01,34.969688
2023-06-01,36.449901
2023-07-01,41.089693
2023-08-01,46.938533
2023-09-01,48.736771
2023-10-01,50.501588
2023-11-01,55.541754
2023-12-01,57.062625
2024-01-01,60.568139
2024-02-01,62.358797
2024-03-01,63.227423
2024-04-01,63.226044
2024-05-01,66.330839
2024-06-01,67.279058
2024-07-01,74.00686
2024-08-01,79.067356
2024-09-01,79.413979
2024-10-01,80.483137
2024-11-01,81.135037
2024-12-01,81.662208
2025-01-01,86.644833
2025-02-01,89.745494
2025-03-01,89.769957
2025-04-01,93.64518
2025-05-01,95.653942
2025-06-01,97.822233
2025-07-01,105.007606
2025-08-01,105.679146
2025-09-01,106.994661
2025-10-01,108.361515
2025-11-01,110.382337
2025-12-01,110.293097
2026-01-01,112.821647
2026-02-01,115.04637
2026-03-01,120.50932
2026-04-01,137.864128
2026-05-01,137.624385
2026-06-01,136.373941
2026-07-01,139.515957
