Tarih,TP.FE25.OKTG28
2012-05-01,5.697362
2012-06-01,5.759622
2012-07-01,5.797639
2012-08-01,5.823535
2012-09-01,5.832902
2012-10-01,5.853288
2012-11-01,5.847778
2012-12-01,5.856869
2013-01-01,5.958799
2013-02-01,5.983593
2013-03-01,6.007836
2013-04-01,6.038691
2013-05-01,6.097645
2013-06-01,6.249163
2013-07-01,6.315832
2013-08-01,6.372031
2013-09-01,6.415007
2013-10-01,6.411426
2013-11-01,6.436771
2013-12-01,6.467625
2014-01-01,6.573964
2014-02-01,6.624378
2014-03-01,6.668456
2014-04-01,6.714462
2014-05-01,6.757989
2014-06-01,6.829616
2014-07-01,6.91061
2014-08-01,6.964054
2014-09-01,7.011714
2014-10-01,7.038711
2014-11-01,7.033753
2014-12-01,7.026314
2015-01-01,7.154967
2015-02-01,7.190781
2015-03-01,7.233206
2015-04-01,7.3007
2015-05-01,7.351665
2015-06-01,7.450565
2015-07-01,7.521641
2015-08-01,7.60539
2015-09-01,7.664344
2015-10-01,7.712279
2015-11-01,7.720543
2015-12-01,7.734869
2016-01-01,7.944239
2016-02-01,7.987767
2016-03-01,8.017244
2016-04-01,8.073443
2016-05-01,8.154161
2016-06-01,8.16463
2016-07-01,8.233777
2016-08-01,8.31477
2016-09-01,8.366287
2016-10-01,8.358297
2016-11-01,8.388601
2016-12-01,8.442321
2017-01-01,8.647009
2017-02-01,8.691638
2017-03-01,8.769325
2017-04-01,8.832136
2017-05-01,8.944811
2017-06-01,8.956932
2017-07-01,9.067403
2017-08-01,9.151427
2017-09-01,9.219472
2017-10-01,9.205422
2017-11-01,9.206249
2017-12-01,9.234899
2018-01-01,9.491654
2018-02-01,9.595788
2018-03-01,9.645652
2018-04-01,9.745654
2018-05-01,9.859155
2018-06-01,9.984226
2018-07-01,10.147866
2018-08-01,10.264122
2018-09-01,10.537956
2018-10-01,10.663303
2018-11-01,10.661375
2018-12-01,10.671568
2019-01-01,11.103533
2019-02-01,11.195546
2019-03-01,11.296925
2019-04-01,11.394172
2019-05-01,11.54266
2019-06-01,11.672139
2019-07-01,11.764428
2019-08-01,11.964432
2019-09-01,12.012367
2019-10-01,12.034681
2019-11-01,12.061679
2019-12-01,12.101349
2020-01-01,12.58731
2020-02-01,12.723951
2020-03-01,12.784283
2020-04-01,12.849298
2020-05-01,12.983461
2020-06-01,13.15261
2020-07-01,13.365011
2020-08-01,13.547109
2020-09-01,13.652896
2020-10-01,13.785406
2020-11-01,13.854553
2020-12-01,13.933894
2021-01-01,14.346574
2021-02-01,14.509938
2021-03-01,14.662834
2021-04-01,14.801129
2021-05-01,14.904988
2021-06-01,15.184332
2021-07-01,15.386816
2021-08-01,15.527314
2021-09-01,15.765611
2021-10-01,15.868644
2021-11-01,16.113001
2021-12-01,17.084096
2022-01-01,18.655753
2022-02-01,19.335657
2022-03-01,19.889663
2022-04-01,20.42218
2022-05-01,21.02908
2022-06-01,21.689699
2022-07-01,22.365471
2022-08-01,23.250888
2022-09-01,24.097462
2022-10-01,24.535212
2022-11-01,24.882051
2022-12-01,25.293354
2023-01-01,29.365614
2023-02-01,30.434506
2023-03-01,31.242512
2023-04-01,32.086331
2023-05-01,33.27506
2023-06-01,34.144224
2023-07-01,37.64953
2023-08-01,40.358125
2023-09-01,43.770867
2023-10-01,45.041692
2023-11-01,45.821322
2023-12-01,46.843932
2024-01-01,53.866665
2024-02-01,57.141112
2024-03-01,59.488268
2024-04-01,61.115023
2024-05-01,63.316721
2024-06-01,64.551732
2024-07-01,66.762521
2024-08-01,69.925396
2024-09-01,73.749165
2024-10-01,74.87288
2024-11-01,75.602647
2024-12-01,76.143154
2025-01-01,88.874543
2025-02-01,90.668519
2025-03-01,92.323374
2025-04-01,94.414601
2025-05-01,95.723443
2025-06-01,97.909714
2025-07-01,100.64145
2025-08-01,102.573446
2025-09-01,107.743524
2025-10-01,108.810212
2025-11-01,109.961475
2025-12-01,110.355698
2026-01-01,121.109364
2026-02-01,125.442938
2026-03-01,127.471893
2026-04-01,129.558701
2026-05-01,131.035242
2026-06-01,132.8927
2026-07-01,138.07175
