Tarih,TP.FE25.OKTG23
2021-12-01,15.900301
2022-01-01,17.155588
2022-02-01,17.778752
2022-03-01,18.52286
2022-04-01,19.40135
2022-05-01,20.125432
2022-06-01,20.926718
2022-07-01,21.597311
2022-08-01,22.279498
2022-09-01,23.147712
2022-10-01,23.755857
2022-11-01,24.274677
2022-12-01,24.723935
2023-01-01,27.86426
2023-02-01,28.738271
2023-03-01,29.623348
2023-04-01,30.774555
2023-05-01,32.190046
2023-06-01,33.367866
2023-07-01,36.639938
2023-08-01,40.008186
2023-09-01,43.161686
2023-10-01,44.814586
2023-11-01,46.050901
2023-12-01,47.139396
2024-01-01,52.863019
2024-02-01,55.857105
2024-03-01,58.203522
2024-04-01,60.624244
2024-05-01,63.069735
2024-06-01,65.156347
2024-07-01,68.015523
2024-08-01,71.14689
2024-09-01,74.63371
2024-10-01,76.087935
2024-11-01,77.315292
2024-12-01,78.124219
2025-01-01,86.138135
2025-02-01,89.247105
2025-03-01,90.993545
2025-04-01,93.726508
2025-05-01,95.354639
2025-06-01,97.954011
2025-07-01,101.028199
2025-08-01,103.707936
2025-09-01,107.96495
2025-10-01,109.898735
2025-11-01,111.498409
2025-12-01,112.48783
2026-01-01,120.795601
2026-02-01,124.649542
2026-03-01,127.630193
2026-04-01,131.494874
2026-05-01,134.515953
2026-06-01,136.785783
2026-07-01,141.135285
