dt,MK.F.BILESIK,MK.F.MALI
2019-12-16,1111.26,1322.28
2019-12-17,1110.74,1316.92
2019-12-18,1105.75,1309.58
2019-12-19,1105.99,1303.99
2019-12-20,1111.77,1309.94
2019-12-23,1121.75,1321.75
2019-12-24,1131.53,1333.46
2019-12-25,1133.29,1338.33
2019-12-26,1136.53,1340.93
2019-12-27,1136.84,1340.44
2019-12-30,1147.54,1359.77
2019-12-31,1144.25,1351.31
2020-01-01,,
2020-01-02,1159.32,1369.45
2020-01-03,1136.84,1333.46
2020-01-06,1114.13,1298.28
2020-01-07,1126.0,1314.31
2020-01-08,1128.76,1328.12
2020-01-09,1179.9,1402.1
2020-01-10,1186.64,1422.05
2020-01-13,1202.49,1444.43
2020-01-14,1214.23,1454.9
2020-01-15,1209.39,1453.8
2020-01-16,1210.01,1459.76
2020-01-17,1214.75,1467.01
2020-01-20,1226.2,1483.51
2020-01-21,1235.56,1499.36
2020-01-22,1227.47,1483.27
2020-01-23,1225.4,1481.72
2020-01-24,1221.42,1481.17
2020-01-27,1201.5,1457.3
2020-01-28,1198.02,1451.76
2020-01-29,1196.89,1440.61
2020-01-30,1198.5,1445.55
2020-01-31,1191.4,1438.02
2020-02-03,1192.43,1442.63
2020-02-04,1221.36,1486.34
2020-02-05,1223.21,1488.27
2020-02-06,1222.84,1490.05
2020-02-07,1210.15,1468.91
2020-02-10,1183.42,1435.28
2020-02-11,1197.98,1450.81
2020-02-12,1200.49,1435.04
2020-02-13,1205.41,1438.15
2020-02-14,1201.51,1434.68
2020-02-17,1207.92,1438.85
2020-02-18,1195.74,1423.37
2020-02-19,1191.96,1405.52
2020-02-20,1156.42,1345.74
2020-02-21,1168.29,1358.18
2020-02-24,1147.89,1329.1
2020-02-25,1143.65,1322.6
2020-02-26,1151.71,1332.83
2020-02-27,1104.18,1270.43
2020-02-28,1059.94,1197.26
2020-03-02,1073.1,1225.01
2020-03-03,1112.07,1283.49
2020-03-04,1107.85,1285.79
2020-03-05,1118.15,1283.38
2020-03-06,1096.01,1249.13
2020-03-09,1035.24,1173.48
2020-03-10,1010.63,1152.34
2020-03-11,1009.66,1140.74
2020-03-12,936.39,1050.2
2020-03-13,956.05,1090.33
2020-03-16,878.88,1000.31
2020-03-17,867.78,1002.71
2020-03-18,855.77,974.38
2020-03-19,851.95,960.65
2020-03-20,857.96,956.29
2020-03-23,842.46,914.02
2020-03-24,892.86,980.05
2020-03-25,890.63,974.36
2020-03-26,915.28,1009.53
2020-03-27,881.25,979.08
2020-03-30,880.59,979.59
2020-03-31,896.44,1001.84
2020-04-01,890.85,983.6
2020-04-02,895.11,979.18
2020-04-03,895.53,976.79
2020-04-06,920.71,1009.19
2020-04-07,923.82,1009.77
2020-04-08,932.25,1017.08
2020-04-09,958.34,1063.84
2020-04-10,964.71,1078.09
2020-04-13,963.99,1072.86
2020-04-14,985.5,1093.36
2020-04-15,958.55,1043.61
2020-04-16,962.49,1047.56
2020-04-17,981.8,1070.76
2020-04-20,989.46,1074.06
2020-04-21,976.19,1058.66
2020-04-22,981.71,1060.27
2020-04-23,,
2020-04-24,987.59,1069.53
2020-04-27,1012.67,1103.91
2020-04-28,1007.07,1091.3
2020-04-29,1015.95,1103.27
2020-04-30,1011.1,1096.91
2020-05-01,,
2020-05-04,988.42,1075.93
2020-05-05,987.38,1080.11
2020-05-06,985.71,1077.26
2020-05-07,983.99,1076.43
2020-05-08,978.45,1070.94
2020-05-11,977.92,1073.31
2020-05-12,996.16,1090.28
2020-05-13,1001.59,1088.4
2020-05-14,991.93,1070.04
2020-05-15,997.68,1073.79
2020-05-18,1019.83,1088.79
2020-05-19,,
2020-05-20,1021.58,1095.02
2020-05-21,1026.49,1092.82
2020-05-22,1030.24,1095.03
2020-05-25,,
2020-05-26,,
2020-05-27,1049.53,1114.0
2020-05-28,1053.6,1123.71
2020-05-29,1055.2,1123.43
2020-06-01,1072.66,1149.6
2020-06-02,1080.97,1165.85
2020-06-03,1091.11,1179.28
2020-06-04,1095.37,1174.65
2020-06-05,1100.22,1184.46
2020-06-08,1096.37,1184.68
2020-06-09,1092.37,1179.43
2020-06-10,1097.79,1187.97
2020-06-11,1091.55,1179.85
2020-06-12,1098.35,1186.92
2020-06-15,1095.56,1181.9
2020-06-16,1109.4,1199.26
2020-06-17,1109.4,1193.82
2020-06-18,1124.95,1198.45
2020-06-19,1136.12,1214.98
2020-06-22,1151.9,1239.63
2020-06-23,1153.39,1236.0
2020-06-24,1144.49,1211.75
2020-06-25,1141.39,1213.18
2020-06-26,1146.68,1218.61
2020-06-29,1158.43,1247.95
2020-06-30,1165.25,1254.06
2020-07-01,1153.15,1241.31
2020-07-02,1169.08,1258.86
2020-07-03,1157.48,1244.42
2020-07-06,1184.85,1278.14
2020-07-07,1193.39,1280.55
2020-07-08,1187.13,1271.53
2020-07-09,1157.94,1234.47
2020-07-10,1148.09,1218.39
2020-07-13,1183.99,1258.44
2020-07-14,1177.41,1252.89
2020-07-15,,
2020-07-16,1188.08,1263.67
2020-07-17,1187.86,1263.17
2020-07-20,1192.81,1270.19
2020-07-21,1180.42,1259.74
2020-07-22,1180.8,1260.32
2020-07-23,1190.31,1265.59
2020-07-24,1192.02,1264.93
2020-07-27,1195.67,1261.25
2020-07-28,1152.7,1208.85
2020-07-29,1135.55,1188.47
2020-07-30,1126.9,1181.42
2020-07-31,,
2020-08-03,,
2020-08-04,1087.16,1141.18
2020-08-05,1091.8,1145.48
2020-08-06,1034.4,1079.15
2020-08-07,1060.59,1101.1
2020-08-10,1075.52,1100.11
2020-08-11,1110.05,1151.42
2020-08-12,1114.18,1150.67
2020-08-13,1100.26,1132.52
2020-08-14,1083.83,1112.89
2020-08-17,1086.2,1119.61
2020-08-18,1092.46,1134.14
2020-08-19,1124.71,1161.76
2020-08-20,1126.8,1155.58
2020-08-21,1109.88,1152.57
2020-08-24,1108.44,1149.94
2020-08-25,1092.16,1124.43
2020-08-26,1099.02,1135.37
2020-08-27,1108.93,1147.41
2020-08-28,1100.55,1137.53
2020-08-31,1078.61,1114.53
2020-09-01,1085.19,1128.01
2020-09-02,1083.91,1128.36
2020-09-03,1076.34,1116.69
2020-09-04,1086.32,1125.26
2020-09-07,1096.81,1136.93
2020-09-08,1089.6,1130.42
2020-09-09,1099.68,1132.24
2020-09-10,1099.06,1138.81
2020-09-11,1102.7,1139.29
2020-09-14,1107.29,1140.2
2020-09-15,1111.24,1140.76
2020-09-16,1107.11,1140.73
2020-09-17,1110.66,1143.7
2020-09-18,1111.96,1140.96
2020-09-21,1087.03,1112.7
2020-09-22,1096.16,1118.29
2020-09-23,1102.65,1132.33
2020-09-24,1119.56,1167.33
2020-09-25,1124.17,1177.8
2020-09-28,1121.17,1172.56
2020-09-29,1123.25,1171.39
2020-09-30,1145.24,1196.57
2020-10-01,1143.51,1190.54
2020-10-02,1145.03,1193.07
2020-10-05,1160.71,1206.93
2020-10-06,1153.71,1199.21
2020-10-07,1152.41,1193.34
2020-10-08,1150.49,1197.43
2020-10-09,1165.7,1213.99
2020-10-12,1178.35,1231.46
2020-10-13,1174.7,1228.36
2020-10-14,1189.29,1235.97
2020-10-15,1180.43,1226.38
2020-10-16,1192.73,1248.72
2020-10-19,1205.37,1284.8
2020-10-20,1210.41,1300.23
2020-10-21,1211.51,1297.15
2020-10-22,1198.32,1263.18
2020-10-23,1190.63,1245.15
2020-10-26,1144.45,1177.83
2020-10-27,1152.63,1204.33
2020-10-28,1126.99,1192.28
2020-10-29,,
2020-10-30,1112.37,1170.73
2020-11-02,1133.59,1184.71
2020-11-03,1150.71,1207.46
2020-11-04,1167.65,1218.03
2020-11-05,1180.02,1230.9
2020-11-06,1191.96,1234.65
2020-11-09,1231.54,1287.13
2020-11-10,1243.0,1313.75
2020-11-11,1279.22,1383.07
2020-11-12,1271.75,1375.8
2020-11-13,1291.29,1404.89
2020-11-16,1292.99,1404.72
2020-11-17,1259.72,1347.54
2020-11-18,1294.72,1394.46
2020-11-19,1313.02,1431.94
2020-11-20,1323.95,1441.76
2020-11-23,1314.25,1419.42
2020-11-24,1320.98,1423.21
2020-11-25,1325.47,1421.74
2020-11-26,1342.49,1447.42
2020-11-27,1328.73,1429.42
2020-11-30,1283.58,1380.57
2020-12-01,1325.29,1429.63
2020-12-02,1325.49,1428.08
2020-12-03,1330.85,1431.39
2020-12-04,1330.87,1427.07
2020-12-07,1329.9,1411.47
2020-12-08,1339.89,1423.75
2020-12-09,1350.32,1448.23
2020-12-10,1353.36,1458.03
2020-12-11,1370.7,1471.7
2020-12-14,1388.55,1487.01
2020-12-15,1395.4,1487.8
2020-12-16,1392.45,1485.87
2020-12-17,1399.36,1494.47
2020-12-18,1408.32,1509.35
2020-12-21,1384.43,1481.05
2020-12-22,1404.97,1507.93
2020-12-23,1417.66,1514.04
2020-12-24,1426.0,1517.94
2020-12-25,1426.03,1513.28
2020-12-28,1439.29,1523.06
2020-12-29,1459.69,1538.06
2020-12-30,1479.91,1562.03
2020-12-31,1476.72,1565.13
2021-01-01,,
2021-01-04,1495.43,1586.92
2021-01-05,1489.56,1575.73
2021-01-06,1505.42,1600.72
2021-01-07,1522.24,1629.04
2021-01-08,1540.61,1644.24
2021-01-11,1536.19,1627.38
2021-01-12,1549.53,1634.72
2021-01-13,1559.28,1646.64
2021-01-14,1546.6,1630.79
2021-01-15,1524.49,1603.72
2021-01-18,1556.77,1626.91
2021-01-19,1565.01,1640.91
2021-01-20,1569.35,1646.73
2021-01-21,1551.57,1637.83
2021-01-22,1542.45,1626.38
2021-01-25,1540.21,1612.05
2021-01-26,1536.11,1611.36
2021-01-27,1467.0,1536.18
2021-01-28,1498.32,1562.3
2021-01-29,1473.45,1546.65
2021-02-01,1492.45,1575.11
2021-02-02,1511.43,1607.61
2021-02-03,1533.55,1647.49
2021-02-04,1534.9,1637.8
2021-02-05,1527.17,1629.52
2021-02-08,1534.91,1635.92
2021-02-09,1544.05,1650.91
2021-02-10,1547.11,1651.13
2021-02-11,1545.59,1648.91
2021-02-12,1538.44,1643.24
2021-02-15,1562.49,1663.71
2021-02-16,1542.82,1641.81
2021-02-17,1540.59,1632.23
2021-02-18,1546.41,1620.32
2021-02-19,1560.34,1639.27
2021-02-22,1550.61,1626.75
2021-02-23,1517.86,1589.47
2021-02-24,1483.02,1549.43
2021-02-25,1488.21,1554.95
2021-02-26,1471.39,1527.62
2021-03-01,1527.45,1597.05
2021-03-02,1528.82,1592.66
2021-03-03,1531.05,1591.49
2021-03-04,1538.04,1603.47
2021-03-05,1541.98,1602.24
2021-03-08,1530.27,1575.55
2021-03-09,1549.15,1589.76
2021-03-10,1564.94,1600.63
2021-03-11,1556.49,1583.2
2021-03-12,1557.39,1584.1
2021-03-15,1555.47,1574.82
2021-03-16,1570.42,1583.48
2021-03-17,1562.11,1569.48
2021-03-18,1550.93,1574.59
2021-03-19,1528.99,1535.77
2021-03-22,1379.25,1385.32
2021-03-23,1377.43,1337.97
2021-03-24,1413.86,1380.73
2021-03-25,1394.36,1362.3
2021-03-26,1382.15,1352.44
2021-03-29,1392.57,1356.14
2021-03-30,1395.79,1341.46
2021-03-31,1391.73,1338.64
2021-04-01,1426.56,1379.37
2021-04-02,1430.19,1380.06
2021-04-05,1442.06,1379.24
2021-04-06,1420.59,1354.02
2021-04-07,1417.89,1354.75
2021-04-08,1416.55,1349.57
2021-04-09,1393.24,1322.42
2021-04-12,1375.91,1301.8
2021-04-13,1378.37,1293.88
2021-04-14,1409.19,1334.92
2021-04-15,1407.76,1336.73
2021-04-16,1408.14,1327.87
2021-04-19,1377.23,1287.63
2021-04-20,1365.27,1281.08
2021-04-21,1330.48,1242.85
2021-04-22,1345.15,1253.05
2021-04-23,,
2021-04-26,1374.0,1275.97
2021-04-27,1392.0,1285.38
2021-04-28,1385.91,1289.97
2021-04-29,1401.52,1307.42
2021-04-30,1397.82,1311.44
2021-05-03,1421.15,1337.5
2021-05-04,1416.25,1322.99
2021-05-05,1420.0,1322.9
2021-05-06,1427.73,1328.48
2021-05-07,1441.33,1349.24
2021-05-10,1460.9,1364.98
2021-05-11,1444.87,1345.71
2021-05-12,1441.33,1341.48
2021-05-13,,
2021-05-14,,
2021-05-17,1454.25,1362.66
2021-05-18,1459.57,1368.82
2021-05-19,,
2021-05-20,1449.82,1371.95
2021-05-21,1451.84,1370.77
2021-05-24,1452.18,1363.56
2021-05-25,1400.22,1314.46
2021-05-26,1427.06,1340.16
2021-05-27,1415.03,1327.79
2021-05-28,1422.06,1333.25
2021-05-31,1420.49,1330.99
2021-06-01,1432.04,1344.03
2021-06-02,1430.73,1337.71
2021-06-03,1428.13,1344.53
2021-06-04,1432.93,1350.24
2021-06-07,1447.08,1368.19
2021-06-08,1447.59,1370.26
2021-06-09,1449.17,1373.77
2021-06-10,1456.68,1384.72
2021-06-11,1460.86,1386.96
2021-06-14,1454.25,1376.7
2021-06-15,1442.56,1371.43
2021-06-16,1431.31,1353.32
2021-06-17,1414.15,1330.37
2021-06-18,1391.06,1314.99
2021-06-21,1398.52,1318.83
2021-06-22,1409.85,1333.8
2021-06-23,1402.35,1328.91
2021-06-24,1410.79,1335.92
2021-06-25,1391.86,1315.63
2021-06-28,1373.25,1294.95
2021-06-29,1371.67,1293.49
2021-06-30,1356.34,1285.58
2021-07-01,1372.78,1308.57
2021-07-02,1376.67,1313.39
2021-07-05,1392.64,1333.83
2021-07-06,1382.58,1327.78
2021-07-07,1390.58,1333.73
2021-07-08,1372.98,1317.02
2021-07-09,1378.28,1313.31
2021-07-12,1356.96,1298.63
2021-07-13,1346.84,1286.06
2021-07-14,1367.25,1300.83
2021-07-15,,
2021-07-16,1363.28,1298.53
2021-07-19,1351.59,1289.43
2021-07-20,,
2021-07-21,,
2021-07-22,,
2021-07-23,,
2021-07-26,1349.11,1281.13
2021-07-27,1359.55,1289.23
2021-07-28,1360.75,1288.54
2021-07-29,1391.64,1310.87
2021-07-30,1392.91,1317.45
2021-08-02,1399.65,1326.4
2021-08-03,1408.81,1336.19
2021-08-04,1413.8,1346.47
2021-08-05,1431.78,1360.76
2021-08-06,1434.76,1358.63
2021-08-09,1432.61,1357.54
2021-08-10,1437.46,1366.3
2021-08-11,1410.87,1345.72
2021-08-12,1444.46,1376.97
2021-08-13,1447.64,1380.89
2021-08-16,1455.25,1401.94
2021-08-17,1461.69,1412.56
2021-08-18,1449.59,1404.69
2021-08-19,1439.86,1392.25
2021-08-20,1444.63,1397.0
2021-08-23,1459.33,1423.98
2021-08-24,1465.89,1427.6
2021-08-25,1453.3,1414.54
2021-08-26,1448.52,1403.96
2021-08-27,1458.23,1416.3
2021-08-30,,
2021-08-31,1472.07,1433.55
2021-09-01,1474.13,1434.17
2021-09-02,1479.12,1444.59
2021-09-03,1468.67,1437.02
2021-09-06,1474.72,1447.42
2021-09-07,1454.74,1425.58
2021-09-08,1433.85,1394.77
2021-09-09,1452.67,1411.55
2021-09-10,1438.72,1397.23
2021-09-13,1438.28,1397.8
2021-09-14,1434.43,1398.98
2021-09-15,1423.97,1388.09
2021-09-16,1418.03,1383.64
2021-09-17,1419.43,1383.32
2021-09-20,1391.91,1353.36
2021-09-21,1385.61,1353.1
2021-09-22,1407.46,1371.08
2021-09-23,1401.46,1353.59
2021-09-24,1384.68,1330.76
2021-09-27,1391.74,1342.04
2021-09-28,1383.77,1335.01
2021-09-29,1391.92,1348.34
2021-09-30,1406.39,1360.99
2021-10-01,1401.46,1362.72
2021-10-04,1394.37,1358.02
2021-10-05,1391.65,1359.7
2021-10-06,1371.69,1342.27
2021-10-07,1396.92,1361.8
2021-10-08,1398.0,1359.05
2021-10-11,1416.3,1373.29
2021-10-12,1416.82,1374.16
2021-10-13,1413.54,1364.03
2021-10-14,1411.75,1364.07
2021-10-15,1409.56,1350.04
2021-10-18,1417.7,1348.73
2021-10-19,1429.85,1366.03
2021-10-20,1432.8,1369.46
2021-10-21,1455.42,1374.88
2021-10-22,1479.93,1401.32
2021-10-25,1492.93,1409.69
2021-10-26,1509.2,1424.7
2021-10-27,1519.25,1446.91
2021-10-28,1522.04,1458.53
2021-10-29,,
2021-11-01,1536.32,1479.14
2021-11-02,1533.05,1483.28
2021-11-03,1547.03,1502.88
2021-11-04,1575.67,1534.56
2021-11-05,1583.59,1544.88
2021-11-08,1608.54,1564.31
2021-11-09,1615.64,1562.66
2021-11-10,1624.09,1575.83
2021-11-11,1625.06,1560.01
2021-11-12,1638.5,1570.49
2021-11-15,1702.49,1669.22
2021-11-16,1685.6,1661.59
2021-11-17,1707.04,1676.6
2021-11-18,1736.88,1709.26
2021-11-19,1737.33,1709.37
2021-11-22,1755.48,1713.36
2021-11-23,1784.56,1699.15
2021-11-24,1812.3,1729.63
2021-11-25,1819.23,1724.27
2021-11-26,1776.41,1676.44
2021-11-29,1808.79,1689.45
2021-11-30,1809.65,1689.72
2021-12-01,1857.4,1732.94
2021-12-02,1880.06,1757.32
2021-12-03,1910.41,1788.68
2021-12-06,1927.39,1822.59
2021-12-07,1981.04,1862.97
2021-12-08,2004.55,1897.81
2021-12-09,2031.44,1914.49
2021-12-10,2035.48,1904.82
2021-12-13,2101.51,1949.31
2021-12-14,2157.74,2005.31
2021-12-15,2162.26,1989.71
2021-12-16,2278.55,2088.9
2021-12-17,2084.47,1905.34
2021-12-20,2056.36,1874.5
2021-12-21,1892.02,1787.27
2021-12-22,1804.15,1751.89
2021-12-23,1805.3,1753.92
2021-12-24,1891.28,1799.18
2021-12-27,1897.13,1807.96
2021-12-28,1850.48,1752.56
2021-12-29,1895.46,1776.79
2021-12-30,1863.65,1759.4
2021-12-31,1857.65,1754.06
2022-01-03,1926.66,1798.05
2022-01-04,1963.59,1810.14
2022-01-05,2005.29,1831.24
2022-01-06,2007.55,1839.01
2022-01-07,2033.32,1874.17
2022-01-10,2045.16,1882.39
2022-01-11,2046.03,1877.24
2022-01-12,2064.21,1894.87
2022-01-13,2070.65,1895.15
2022-01-14,2072.93,1905.99
2022-01-17,2085.76,1930.12
2022-01-18,1979.83,1843.83
2022-01-19,2042.08,1913.5
2022-01-20,2014.21,1893.89
2022-01-21,2011.16,1896.18
2022-01-24,1910.29,1812.73
2022-01-25,1945.07,1843.49
2022-01-26,1951.17,1851.86
2022-01-27,1997.69,1885.98
2022-01-28,1983.18,1880.08
2022-01-31,2003.2,1910.7
2022-02-01,2015.43,1926.92
2022-02-02,2002.24,1939.39
2022-02-03,1957.9,1885.18
2022-02-04,1943.81,1873.45
2022-02-07,1997.58,1900.22
2022-02-08,2007.14,1912.09
2022-02-09,2042.85,1933.66
2022-02-10,2038.67,1928.24
2022-02-11,2051.05,1936.84
2022-02-14,2001.94,1900.96
2022-02-15,2038.16,1929.15
2022-02-16,2041.43,1929.54
2022-02-17,2009.99,1905.41
2022-02-18,2032.44,1916.84
2022-02-21,2038.06,1915.36
2022-02-22,2017.46,1891.07
2022-02-23,2016.03,1871.39
2022-02-24,1851.38,1705.41
2022-02-25,1952.4,1785.14
2022-02-28,1946.19,1760.94
2022-03-01,1969.91,1777.8
2022-03-02,1986.09,1782.53
2022-03-03,2023.29,1799.43
2022-03-04,1990.75,1782.81
2022-03-07,1997.33,1771.33
2022-03-08,2011.35,1778.84
2022-03-09,2042.7,1828.66
2022-03-10,2042.01,1816.85
2022-03-11,2053.85,1839.56
2022-03-14,2088.48,1882.07
2022-03-15,2079.38,1880.64
2022-03-16,2088.8,1890.24
2022-03-17,2133.59,1922.22
2022-03-18,2144.26,1930.29
2022-03-21,2175.03,1961.61
2022-03-22,2188.81,1984.46
2022-03-23,2183.1,1975.77
2022-03-24,2176.2,1968.77
2022-03-25,2175.51,1965.53
2022-03-28,2172.48,1970.45
2022-03-29,2206.5,2012.42
2022-03-30,2230.15,2039.52
2022-03-31,2233.3,2034.96
2022-04-01,2251.68,2042.41
2022-04-04,2311.4,2094.96
2022-04-05,2326.29,2103.86
2022-04-06,2316.4,2097.97
2022-04-07,2345.2,2144.24
2022-04-08,2393.39,2227.16
2022-04-11,2449.11,2321.62
2022-04-12,2463.76,2329.42
2022-04-13,2460.43,2294.65
2022-04-14,2475.41,2317.26
2022-04-15,2494.37,2340.8
2022-04-18,2510.31,2366.19
2022-04-19,2519.24,2351.77
2022-04-20,2525.93,2358.03
2022-04-21,2556.81,2385.32
2022-04-22,2472.5,2308.66
2022-04-25,2482.6,2337.95
2022-04-26,2418.3,2286.79
2022-04-27,2451.43,2300.02
2022-04-28,2428.42,2300.31
2022-04-29,2430.55,2301.47
2022-05-02,,
2022-05-03,,
2022-05-04,,
2022-05-05,2466.26,2321.37
2022-05-06,2458.72,2320.55
2022-05-09,2465.71,2327.22
2022-05-10,2490.17,2356.38
2022-05-11,2453.94,2312.2
2022-05-12,2390.98,2258.02
2022-05-13,2419.23,2283.07
2022-05-16,2390.79,2249.9
2022-05-17,2394.83,2251.0
2022-05-18,2393.61,2275.15
2022-05-19,,
2022-05-20,2372.35,2271.93
2022-05-23,2380.9,2269.04
2022-05-24,2375.0,2271.15
2022-05-25,2418.1,2318.18
2022-05-26,2450.84,2327.71
2022-05-27,2438.84,2302.23
2022-05-30,2527.15,2370.86
2022-05-31,2547.09,2387.71
2022-06-01,2568.76,2393.94
2022-06-02,2601.56,2417.63
2022-06-03,2601.25,2408.14
2022-06-06,2648.12,2477.62
2022-06-07,2648.19,2493.23
2022-06-08,2540.36,2376.13
2022-06-09,2571.57,2410.98
2022-06-10,2543.1,2396.09
2022-06-13,2510.14,2396.12
2022-06-14,2508.91,2375.04
2022-06-15,2531.11,2405.28
2022-06-16,2485.36,2365.5
2022-06-17,2533.33,2433.74
2022-06-20,2539.2,2450.2
2022-06-21,2575.86,2478.72
2022-06-22,2574.3,2485.58
2022-06-23,2543.21,2457.63
2022-06-24,2554.08,2469.75
2022-06-27,2529.26,2440.7
2022-06-28,2490.24,2412.2
2022-06-29,2401.96,2327.8
2022-06-30,2405.36,2339.13
2022-07-01,2443.77,2366.82
2022-07-04,2405.98,2335.24
2022-07-05,2371.25,2299.04
2022-07-06,2408.15,2333.9
2022-07-07,2425.56,2361.41
2022-07-08,2434.02,2362.31
2022-07-11,,
2022-07-12,,
2022-07-13,2408.08,2339.65
2022-07-14,2382.44,2330.83
2022-07-15,,
2022-07-18,2451.27,2388.61
2022-07-19,2501.96,2447.21
2022-07-20,2525.2,2464.73
2022-07-21,2511.37,2470.49
2022-07-22,2516.56,2495.93
2022-07-25,2548.49,2538.05
2022-07-26,2537.12,2516.67
2022-07-27,2544.12,2537.83
2022-07-28,2543.33,2522.53
2022-07-29,2592.38,2557.74
2022-08-01,2656.32,2622.61
2022-08-02,2647.59,2616.22
2022-08-03,2684.46,2658.65
2022-08-04,2723.67,2699.67
2022-08-05,2750.49,2747.42
2022-08-08,2795.06,2771.94
2022-08-09,2785.16,2754.35
2022-08-10,2829.58,2804.22
2022-08-11,2868.44,2850.2
2022-08-12,2864.25,2831.56
2022-08-15,2857.18,2839.24
2022-08-16,2913.3,2898.59
2022-08-17,2980.0,3009.7
2022-08-18,3020.01,3031.74
2022-08-19,3020.2,3020.58
2022-08-22,3062.49,3072.86
2022-08-23,3121.52,3171.27
2022-08-24,3060.3,3078.99
2022-08-25,3136.77,3196.72
2022-08-26,3146.1,3194.23
2022-08-29,3164.96,3199.68
2022-08-30,,
2022-08-31,3171.21,3208.74
2022-09-01,3142.74,3217.48
2022-09-02,3222.74,3358.21
2022-09-05,3358.37,3529.04
2022-09-06,3391.38,3616.76
2022-09-07,3402.81,3626.35
2022-09-08,3437.41,3676.65
2022-09-09,3521.38,3823.05
2022-09-12,3649.21,4009.03
2022-09-13,3426.88,3763.01
2022-09-14,3446.96,3636.4
2022-09-15,3363.12,3489.45
2022-09-16,3377.33,3460.31
2022-09-19,3199.54,3264.17
2022-09-20,3277.5,3342.56
2022-09-21,3245.76,3283.41
2022-09-22,3295.27,3314.77
2022-09-23,3281.61,3262.16
2022-09-26,3260.15,3218.01
2022-09-27,3265.64,3231.68
2022-09-28,3198.16,3144.44
2022-09-29,3146.89,3091.34
2022-09-30,3179.99,3115.44
2022-10-03,3392.13,3327.69
2022-10-04,3458.03,3337.5
2022-10-05,3484.42,3353.82
2022-10-06,3553.85,3444.19
2022-10-07,3567.6,3450.73
2022-10-10,3582.03,3457.34
2022-10-11,3571.55,3459.18
2022-10-12,3517.75,3398.52
2022-10-13,3553.43,3428.15
2022-10-14,3626.96,3515.24
2022-10-17,3847.62,3762.67
2022-10-18,3841.56,3759.48
2022-10-19,3880.34,3856.05
2022-10-20,3900.85,3875.52
2022-10-21,3934.63,3908.01
2022-10-24,3977.51,3925.14
2022-10-25,3975.01,3962.17
2022-10-26,3976.36,3974.84
2022-10-27,3934.52,3915.43
2022-10-28,3878.98,3836.33
2022-10-31,3978.96,3895.24
2022-11-01,4054.67,3912.06
2022-11-02,4071.87,3899.36
2022-11-03,4105.46,3908.03
2022-11-04,4216.98,4002.29
2022-11-07,4331.66,4129.71
2022-11-08,4360.28,4121.33
2022-11-09,4360.96,4070.08
2022-11-10,4467.1,4184.17
2022-11-11,4455.53,4149.82
2022-11-14,4570.2,4224.64
2022-11-15,4657.0,4300.71
2022-11-16,4668.52,4301.93
2022-11-17,4507.24,4147.66
2022-11-18,4526.73,4285.6
2022-11-21,4570.32,4413.82
2022-11-22,4780.74,4535.42
2022-11-23,4854.16,4646.93
2022-11-24,4858.21,4656.49
2022-11-25,4874.34,4729.45
2022-11-28,4923.23,4806.51
2022-11-29,4962.48,4781.22
2022-11-30,4977.64,4830.24
2022-12-01,5046.19,4876.95
2022-12-02,4962.97,4785.61
2022-12-05,4957.77,4769.55
2022-12-06,5000.14,4798.0
2022-12-07,4827.04,4664.93
2022-12-08,4855.92,4723.95
2022-12-09,5005.3,4852.88
2022-12-12,5193.3,4999.13
2022-12-13,5256.19,5054.67
2022-12-14,5066.5,4926.97
2022-12-15,5188.82,5075.43
2022-12-16,5214.29,5136.01
2022-12-19,5391.91,5390.1
2022-12-20,5419.02,5341.47
2022-12-21,5429.13,5319.15
2022-12-22,5447.23,5328.2
2022-12-23,5454.79,5322.05
2022-12-26,5504.09,5381.28
2022-12-27,5434.51,5304.3
2022-12-28,5345.61,5205.22
2022-12-29,5476.92,5363.51
2022-12-30,5509.16,5388.61
2023-01-02,5661.1,5531.52
2023-01-03,5626.57,5455.73
2023-01-04,5523.49,5387.75
2023-01-05,5116.41,4955.85
2023-01-06,5341.96,5158.24
2023-01-09,5170.97,4953.37
2023-01-10,4987.99,4763.18
2023-01-11,4728.88,4474.95
2023-01-12,4970.71,4645.21
2023-01-13,4984.86,4643.28
2023-01-16,5207.67,4836.64
2023-01-17,5315.03,4947.26
2023-01-18,5384.17,4936.94
2023-01-19,5422.37,4986.55
2023-01-20,5490.34,5117.47
2023-01-23,5404.43,5050.01
2023-01-24,5366.52,4969.04
2023-01-25,5297.77,4882.33
2023-01-26,5231.02,4794.28
2023-01-27,5191.83,4731.34
2023-01-30,5096.29,4679.66
2023-01-31,4976.55,4619.46
2023-02-01,4713.39,4320.29
2023-02-02,4752.24,4331.47
2023-02-03,4997.63,4611.43
2023-02-06,4930.18,4529.56
2023-02-07,4505.34,4147.52
2023-02-08,,
2023-02-09,,
2023-02-10,,
2023-02-13,,
2023-02-14,,
2023-02-15,4950.47,4539.59
2023-02-16,5008.58,4521.88
2023-02-17,5026.83,4500.36
2023-02-20,5148.93,4626.67
2023-02-21,5149.39,4642.68
2023-02-22,5071.41,4604.79
2023-02-23,5086.2,4637.66
2023-02-24,5058.75,4618.5
2023-02-27,5197.44,4782.62
2023-02-28,5237.33,4814.65
2023-03-01,5322.65,4913.22
2023-03-02,5261.41,4922.75
2023-03-03,5212.38,4854.58
2023-03-06,5392.31,5124.24
