dt,APIFON4,APIFON3,APIFON1.TOP
2021-05-20,19.0,284281.3,289000.0
2021-05-21,19.0,294730.4,300000.0
2021-05-24,19.0,290053.95,295000.0
2021-05-25,19.0,288732.4,293000.0
2021-05-26,19.0,301905.3,304000.0
2021-05-27,19.0,301587.6,304000.0
2021-05-28,19.0,316287.1,320000.0
2021-05-31,19.0,319897.8,328000.0
2021-06-01,19.0,352502.5,355000.0
2021-06-02,19.0,337521.0,341000.0
2021-06-03,19.0,336253.8,338000.0
2021-06-04,19.0,323013.8,326000.0
2021-06-07,19.0,329722.4,331000.0
2021-06-08,19.0,325150.3,328000.0
2021-06-09,19.0,305272.7,309000.0
2021-06-10,19.0,306066.55,311000.0
2021-06-11,19.0,291765.3,295000.0
2021-06-14,19.0,293622.9,298000.0
2021-06-15,19.0,294999.33,297000.0
2021-06-16,19.0,280490.31,283000.01
2021-06-17,19.0,272271.5,275000.0
2021-06-18,19.0,274754.56,279000.0
2021-06-21,19.0,277083.23,280000.0
2021-06-22,19.0,271281.03,273000.0
2021-06-23,19.0,274021.6,276000.0
2021-06-24,19.0,267844.7,270000.0
2021-06-25,19.0,277323.6,282000.0
2021-06-28,19.0,278769.0,280000.0
2021-06-29,19.0,276090.1,278000.0
2021-06-30,19.0,292199.8,299000.0
2021-07-01,19.0,299939.9,301000.0
2021-07-02,19.0,290573.0,292000.0
2021-07-05,19.0,289988.84,292000.0
2021-07-06,19.0,285350.4,287000.0
2021-07-07,19.0,293241.4,295000.0
2021-07-08,19.0,283950.3,291000.0
2021-07-09,19.0,296329.5,299000.0
2021-07-12,19.0,281935.7,283000.0
2021-07-13,19.0,251648.2,253000.0
2021-07-14,19.0,260682.5,262000.0
2021-07-15,,,
2021-07-16,19.0,267813.0,271000.0
2021-07-19,19.0,273875.1,278000.0
2021-07-20,,,
2021-07-21,,,
2021-07-22,,,
2021-07-23,,,
2021-07-26,19.0,246280.8,253000.0
2021-07-27,19.0,242854.4,248000.0
2021-07-28,19.0,252082.6,254000.0
2021-07-29,19.0,251461.9,253000.0
2021-07-30,19.0,252207.8,257000.0
2021-08-02,19.0,272477.7,275000.0
2021-08-03,19.0,266636.3,272000.0
2021-08-04,19.0,269058.4,272000.0
2021-08-05,19.0,267229.6,269000.0
2021-08-06,19.0,294905.5,296000.0
2021-08-09,19.0,287875.3,292000.0
2021-08-10,19.0,287900.6,290000.0
2021-08-11,19.0,283812.6,285000.0
2021-08-12,19.0,262867.26,264000.0
2021-08-13,19.0,263769.9,265000.0
2021-08-16,19.0,264285.7,267000.0
2021-08-17,19.0,260781.5,263000.0
2021-08-18,19.0,268916.6,270000.0
2021-08-19,19.0,280944.7,283000.0
2021-08-20,19.0,325745.4,328000.0
2021-08-23,19.0,318924.2,323000.0
2021-08-24,19.0,315072.7,318000.0
2021-08-25,19.0,312583.0,315000.0
2021-08-26,19.0,308717.5,311000.0
2021-08-27,19.0,317631.1,321000.0
2021-08-30,,,
2021-08-31,19.0,318618.0,325000.0
2021-09-01,19.0,320711.4,323000.0
2021-09-02,19.0,307969.1,314000.0
2021-09-03,19.0,329659.4,331000.0
2021-09-06,19.0,323347.8,325000.0
2021-09-07,19.0,323908.0,325000.0
2021-09-08,19.0,335904.1,337000.0
2021-09-09,19.0,330905.2,332000.0
2021-09-10,19.0,326905.5,328000.0
2021-09-13,19.0,309901.5,311000.0
2021-09-14,19.0,304002.9,306000.0
2021-09-15,19.0,301352.4,304000.0
2021-09-16,19.0,293500.2,299000.0
2021-09-17,19.0,300879.5,303000.0
2021-09-20,19.0,289896.4,293000.0
2021-09-21,19.0,288515.0,291000.0
2021-09-22,19.0,282940.0,285000.0
2021-09-23,19.0,285110.3,287000.0
2021-09-24,18.73,302141.8,305000.0
2021-09-27,18.6,297612.2,299000.0
2021-09-28,18.42,293269.1,295000.0
2021-09-29,18.22,287805.0,290000.0
2021-09-30,18.0,301081.5,306000.0
2021-10-01,18.0,334388.6,336000.0
2021-10-04,18.0,340021.4,342000.0
2021-10-05,18.0,338604.0,340000.0
2021-10-06,18.0,340892.6,342000.0
2021-10-07,18.0,337889.6,339000.0
2021-10-08,18.0,339892.7,341000.0
2021-10-11,18.0,334766.4,336000.0
2021-10-12,18.0,332891.0,334000.0
2021-10-13,18.0,298887.6,300000.0
2021-10-14,18.0,293504.5,297000.0
2021-10-15,18.0,302654.5,305000.0
2021-10-18,18.0,292887.5,294000.0
2021-10-19,18.0,285890.6,287000.0
2021-10-20,18.0,282878.14,284000.0
2021-10-21,18.0,278324.84,281600.0
2021-10-22,17.41,302226.97,303600.0
2021-10-25,17.1,295211.9,296600.0
2021-10-26,16.67,306141.7,307600.0
2021-10-27,16.36,307836.6,310600.0
2021-10-28,16.0,313706.92,317427.0
2021-10-29,,,
2021-11-01,16.0,337070.2,340000.0
2021-11-02,16.0,324954.2,327000.0
2021-11-03,16.0,335648.34,337000.0
2021-11-04,16.0,328632.26,330000.0
2021-11-05,16.0,338614.79,340000.0
2021-11-08,16.0,331369.77,333000.0
2021-11-09,16.0,322057.13,324000.0
2021-11-10,16.0,327644.4,329000.0
2021-11-11,16.0,306440.2,309000.0
2021-11-12,16.0,325773.3,329000.0
2021-11-15,16.0,330522.4,334000.0
2021-11-16,16.0,313954.9,316000.0
2021-11-17,16.0,305722.6,310000.0
2021-11-18,16.0,307249.6,312600.0
2021-11-19,15.56,374688.4,379600.0
2021-11-22,15.45,336872.28,341600.0
2021-11-23,15.36,344834.59,348600.0
2021-11-24,15.21,312819.6,318600.0
2021-11-25,15.0,311667.9,321000.0
2021-11-26,15.0,338902.99,341000.0
2021-11-29,15.0,365610.4,369000.0
2021-11-30,15.0,354456.7,361000.0
2021-12-01,15.0,363741.8,365117.0
2021-12-02,15.0,357020.77,361000.0
2021-12-03,15.03,359462.4,361400.3
2021-12-06,15.0,354824.5,357001.5
2021-12-07,15.0,366632.2,368000.0
2021-12-08,15.0,350409.6,353000.0
2021-12-09,15.0,324104.6,327000.0
2021-12-10,15.0,352715.2,354000.0
2021-12-13,15.0,340014.4,341300.0
2021-12-14,15.0,371728.0,373000.0
2021-12-15,15.0,361737.9,363000.0
2021-12-16,15.0,375735.9,377000.0
2021-12-17,14.79,375045.53,376325.0
2021-12-20,14.53,417694.1,419500.0
2021-12-21,14.3,441989.4,446500.0
2021-12-22,14.2,429141.11,432398.0
2021-12-23,14.0,462391.0,466168.0
2021-12-24,14.0,459000.0,459000.0
2021-12-27,14.0,476882.2,478000.0
2021-12-28,14.0,484735.7,488000.0
2021-12-29,14.0,490760.7,493000.0
2021-12-30,14.0,496497.2,499000.0
2021-12-31,14.0,489989.6,496000.0
2022-01-03,14.0,421902.3,427000.0
2022-01-04,14.0,405182.3,407000.0
2022-01-05,14.0,384211.9,387000.0
2022-01-06,14.0,373817.5,377000.0
2022-01-07,14.0,431937.0,433000.0
2022-01-10,14.0,419470.2,424000.0
2022-01-11,14.0,423130.5,427000.0
2022-01-12,14.0,419069.3,423000.0
2022-01-13,14.0,383471.1,387000.0
2022-01-14,14.0,369109.38,373000.0
2022-01-17,14.0,369420.6,374000.0
2022-01-18,14.0,367270.9,373000.0
2022-01-19,14.0,328721.4,332000.0
2022-01-20,14.0,381903.3,388000.0
2022-01-21,14.0,367672.0,369000.0
2022-01-24,14.0,364974.7,369000.0
2022-01-25,14.0,362340.5,365000.0
2022-01-26,14.0,372534.8,376000.0
2022-01-27,14.0,374224.4,377000.0
2022-01-28,14.0,373071.9,377000.0
2022-01-31,14.0,346476.9,353000.0
2022-02-01,14.0,352848.3,355000.0
2022-02-02,14.0,355898.6,358000.0
2022-02-03,14.0,347244.96,349000.0
2022-02-04,14.0,378367.1,379000.0
2022-02-07,14.0,356550.3,358000.0
2022-02-08,14.0,347460.7,350000.3
2022-02-09,14.0,353645.8,357000.0
2022-02-10,14.0,354350.7,355000.0
2022-02-11,14.0,320344.2,321000.0
2022-02-14,14.0,290597.5,294000.0
2022-02-15,14.0,252901.5,256000.0
2022-02-16,14.0,247458.7,253000.0
2022-02-17,14.0,208538.77,216647.06
2022-02-18,14.0,266564.3,269647.0
2022-02-21,14.0,283670.44,285647.06
2022-02-22,14.0,308886.36,310647.06
2022-02-23,14.0,310698.2,312647.0
2022-02-24,14.0,320250.6,321000.0
2022-02-25,14.0,343694.13,347000.0
2022-02-28,14.0,379808.4,384000.0
2022-03-01,14.0,354685.7,359000.0
2022-03-02,14.0,342585.8,348000.0
2022-03-03,14.0,343428.1,348000.0
2022-03-04,14.0,339664.64,342000.0
2022-03-07,14.0,329493.6,332000.0
2022-03-08,14.0,333682.6,336000.0
2022-03-09,14.0,330649.23,333000.0
2022-03-10,14.0,336380.0,340000.0
2022-03-11,14.0,314538.0,318000.0
2022-03-14,14.0,301171.2,305000.0
2022-03-15,14.0,276520.1,282000.0
2022-03-16,14.0,261920.4,267000.0
2022-03-17,14.0,239781.35,250000.0
2022-03-18,14.0,269154.19,272000.0
2022-03-21,14.0,260414.88,265000.0
2022-03-22,14.0,269817.1,274000.0
2022-03-23,14.0,292755.8,297000.0
2022-03-24,14.0,301096.4,304000.0
2022-03-25,14.0,303794.25,305000.0
2022-03-28,14.0,294053.8,299000.0
2022-03-29,14.0,266638.8,278000.0
2022-03-30,14.0,239548.3,251000.0
2022-03-31,14.0,325450.89,332000.0
2022-04-01,14.0,341324.11,346000.0
2022-04-04,14.0,322393.5,325000.0
2022-04-05,14.0,311478.6,314000.0
2022-04-06,14.0,305327.1,308000.0
2022-04-07,14.0,299718.1,303000.0
2022-04-08,14.0,301315.0,303000.0
2022-04-11,14.0,303728.4,307000.0
2022-04-12,14.0,295017.1,297000.0
2022-04-13,14.0,270710.9,274000.0
2022-04-14,14.0,260085.6,269000.0
2022-04-15,14.0,279826.26,283000.0
2022-04-18,14.0,265394.13,271000.0
2022-04-19,14.0,275293.13,278000.0
2022-04-20,14.0,320409.8,324000.0
2022-04-21,14.0,311406.8,315000.0
2022-04-22,14.0,311406.2,315000.0
2022-04-25,14.0,307430.6,311000.0
2022-04-26,14.0,295062.8,299000.0
2022-04-27,14.0,294309.9,298000.0
2022-04-28,14.02,304964.5,306892.0
2022-04-29,14.0,350910.8,358000.0
2022-05-02,,,
2022-05-03,,,
2022-05-04,,,
2022-05-05,14.0,345078.2,348000.0
2022-05-06,14.0,328159.2,337000.0
2022-05-09,14.0,333146.5,341000.0
2022-05-10,14.0,347202.0,351000.4
2022-05-11,14.0,367460.8,372000.4
2022-05-12,14.0,351588.3,362000.4
2022-05-13,14.0,409227.3,413000.4
2022-05-16,14.0,393473.4,398000.7
2022-05-17,14.0,400609.3,407000.8
2022-05-18,14.0,396322.7,399217.8
2022-05-19,,,
2022-05-20,14.0,406905.7,409000.8
2022-05-23,14.0,382024.85,384000.8
2022-05-24,14.0,358936.0,364000.8
2022-05-25,14.0,492209.6,494001.5
2022-05-26,14.0,472185.9,474001.5
2022-05-27,14.0,536183.7,537001.5
2022-05-30,14.0,517780.5,519003.4
2022-05-31,14.0,547905.9,555003.4
2022-06-01,14.0,562519.8,567003.4
2022-06-02,14.0,561965.3,567003.4
2022-06-03,14.0,565469.5,570003.4
2022-06-06,14.0,555164.3,561003.8
2022-06-07,14.0,555623.87,561003.8
2022-06-08,14.0,584539.14,591004.0
2022-06-09,14.0,580638.7,581604.0
2022-06-10,14.0,623354.2,626604.0
2022-06-13,14.0,588298.2,592604.0
2022-06-14,14.0,592907.1,597004.0
2022-06-15,14.0,625094.0,626004.9
2022-06-16,14.0,624092.8,625004.9
2022-06-17,14.03,584321.2,587082.9
2022-06-20,14.01,578309.97,584749.9
2022-06-21,14.0,576360.53,584005.1
2022-06-22,14.0,568178.68,576000.0
2022-06-23,14.02,552607.71,560535.0
2022-06-24,14.0,590466.89,595000.0
2022-06-27,14.0,561169.34,569000.0
2022-06-28,14.0,553974.05,561000.0
2022-06-29,14.0,560905.95,565692.0
2022-06-30,14.05,595674.57,605850.0
2022-07-01,14.0,515341.99,522000.0
2022-07-04,14.0,499357.01,507000.0
2022-07-05,14.0,505131.37,512000.0
2022-07-06,14.0,529026.37,534065.0
2022-07-07,14.0,495182.72,503000.0
2022-07-08,14.0,558030.85,566000.0
2022-07-11,,,
2022-07-12,,,
2022-07-13,14.0,529883.2,536000.0
2022-07-14,14.0,510282.01,516000.0
2022-07-15,,,
2022-07-18,14.0,494152.8,502000.0
2022-07-19,14.0,444828.4,454000.0
2022-07-20,14.0,435236.47,442500.0
2022-07-21,14.0,430936.8,440500.0
2022-07-22,14.0,467372.18,473500.0
2022-07-25,14.0,443208.32,449013.0
2022-07-26,14.0,441378.94,449000.0
2022-07-27,14.01,424073.03,432550.0
2022-07-28,14.0,390668.66,396000.0
2022-07-29,14.0,410293.1,423000.0
2022-08-01,14.0,395199.49,409000.0
2022-08-02,14.0,368175.25,383000.0
2022-08-03,14.0,348072.54,363000.0
2022-08-04,14.0,342484.68,356000.0
2022-08-05,14.0,350362.78,356000.0
2022-08-08,14.0,317710.16,325000.0
2022-08-09,14.0,303592.66,311000.0
2022-08-10,14.0,300243.5,309000.0
2022-08-11,14.0,240916.7,254000.0
2022-08-12,14.0,199025.7,214000.0
2022-08-15,14.0,167469.8,179000.0
2022-08-16,14.0,151904.2,161000.0
2022-08-17,14.0,145224.9,150185.0
2022-08-18,14.03,165447.95,174940.0
2022-08-19,13.7,220794.5,231185.0
2022-08-22,13.42,314498.66,326185.0
2022-08-23,13.29,334734.0,346000.0
2022-08-24,13.18,323313.67,336000.0
2022-08-25,13.0,326324.12,338000.0
2022-08-26,13.0,313925.26,322000.0
2022-08-29,13.0,283555.95,297000.0
2022-08-30,,,
2022-08-31,13.0,294001.49,309000.0
2022-09-01,13.0,310169.8,320000.0
2022-09-02,13.0,324756.6,335000.0
2022-09-05,13.0,306266.1,320000.0
2022-09-06,13.0,320266.9,331000.0
2022-09-07,13.0,311792.19,321000.0
2022-09-08,13.0,318191.2,327000.0
2022-09-09,13.0,284205.9,292000.0
2022-09-12,13.0,261228.2,272000.0
2022-09-13,13.0,208732.9,222000.0
2022-09-14,13.0,236184.7,248000.0
2022-09-15,13.0,259768.6,272000.0
2022-09-16,13.0,294558.2,302000.0
2022-09-19,13.0,285283.05,295000.0
2022-09-20,13.0,302481.45,312000.0
2022-09-21,13.0,317702.74,327000.0
2022-09-22,13.0,265605.65,274425.0
2022-09-23,12.7,297801.24,300425.0
2022-09-26,12.52,323607.78,329425.0
2022-09-27,12.4,327630.7,332425.0
2022-09-28,12.15,319278.29,327425.0
2022-09-29,12.0,329351.23,342000.0
2022-09-30,12.04,273597.64,287830.0
2022-10-03,12.01,252249.75,261449.0
2022-10-04,12.0,246982.92,255000.0
2022-10-05,12.0,230614.9,239000.0
2022-10-06,12.02,219668.9,229424.0
2022-10-07,12.0,212732.7,223000.0
2022-10-10,12.0,191155.93,202000.0
2022-10-11,12.0,194761.3,206000.0
2022-10-12,12.0,222864.4,234000.0
2022-10-13,12.0,216606.15,226000.0
2022-10-14,12.0,220638.62,235000.0
2022-10-17,12.0,209957.08,218000.0
2022-10-18,12.0,216734.52,228000.0
2022-10-19,12.0,208965.04,221000.0
2022-10-20,12.02,213029.99,224051.0
2022-10-21,11.55,256359.03,267135.0
2022-10-24,11.48,259595.1,272135.0
2022-10-25,11.22,256859.9,266135.0
2022-10-26,10.77,234408.5,244135.0
2022-10-27,10.5,196196.98,211000.0
2022-10-28,10.5,212904.23,221000.0
2022-10-31,10.5,222148.3,236000.0
2022-11-01,10.5,230190.3,243000.0
2022-11-02,10.5,215788.2,225000.0
2022-11-03,10.5,215623.56,227000.0
2022-11-04,10.5,192328.65,201000.0
2022-11-07,10.5,193298.15,203000.0
2022-11-08,10.5,167167.2,178000.0
2022-11-09,10.5,144322.12,155000.0
2022-11-10,10.5,128363.54,137000.0
2022-11-11,10.5,122340.1,133000.0
2022-11-14,10.5,110568.2,123000.0
2022-11-15,10.5,105948.4,115000.0
2022-11-16,10.5,103006.4,111000.0
2022-11-17,10.5,105600.2,115000.0
2022-11-18,10.53,151233.9,159689.0
2022-11-21,10.56,194832.5,205507.0
2022-11-22,10.5,301924.2,310624.0
2022-11-23,10.5,320013.9,330624.0
2022-11-24,10.5,278871.5,293014.0
2022-11-25,10.23,266943.9,280981.0
2022-11-28,9.96,249341.6,263981.0
2022-11-29,9.51,250145.3,260981.0
2022-11-30,9.27,268328.4,288031.0
2022-12-01,9.0,279544.72,297000.0
2022-12-02,9.0,267162.1,280000.0
2022-12-05,9.0,256207.4,272000.0
2022-12-06,9.0,224602.29,237000.0
2022-12-07,9.0,230257.93,247000.0
2022-12-08,9.0,222683.6,231000.0
2022-12-09,9.0,251354.9,260000.0
2022-12-12,9.0,232787.5,248000.0
2022-12-13,9.0,199328.8,211000.0
2022-12-14,9.0,191743.25,201000.0
2022-12-15,9.0,175284.9,187000.0
2022-12-16,9.0,174870.7,187000.0
2022-12-19,9.0,174334.6,186000.0
2022-12-20,9.0,181143.05,193000.0
2022-12-21,9.0,146262.4,158000.0
2022-12-22,9.0,147917.25,158000.0
2022-12-23,9.0,168461.5,179000.0
2022-12-26,9.0,143654.08,156000.0
2022-12-27,9.0,140320.5,152000.0
2022-12-28,9.0,142648.6,152000.0
2022-12-29,9.02,167757.7,176705.0
2022-12-30,9.04,167839.6,183643.0
2023-01-02,9.0,158942.0,179000.0
2023-01-03,9.0,129071.5,150000.0
2023-01-04,9.05,134250.69,154685.0
2023-01-05,9.06,194573.5,213491.0
2023-01-06,9.0,230696.5,240000.0
2023-01-09,9.0,220944.5,231000.0
2023-01-10,9.0,218255.51,231000.0
2023-01-11,9.0,189253.49,202000.0
2023-01-12,9.0,114441.1,127000.0
2023-01-13,9.04,118554.5,130660.0
2023-01-16,9.0,97989.9,112000.0
2023-01-17,9.0,120522.49,131000.0
2023-01-18,9.0,122085.68,135000.0
2023-01-19,9.0,127517.92,142000.0
2023-01-20,9.0,142770.28,153000.0
2023-01-23,9.0,141534.4,153000.0
2023-01-24,9.0,138654.1,148000.0
2023-01-25,9.0,196352.2,205000.0
2023-01-26,9.0,180028.3,189000.0
2023-01-27,9.0,180877.4,189000.0
2023-01-30,9.0,191650.6,198000.0
2023-01-31,9.0,225270.5,243000.0
2023-02-01,9.0,212165.3,221000.0
2023-02-02,9.0,213770.1,225000.0
2023-02-03,9.0,216136.53,225000.0
2023-02-06,9.0,217886.37,227000.0
2023-02-07,9.0,215937.8,225000.0
2023-02-08,9.0,223283.0,232000.0
2023-02-09,9.0,234781.9,243000.0
2023-02-10,9.0,173001.2,184000.0
2023-02-13,9.0,111068.96,123000.0
2023-02-14,9.0,75108.81,85000.0
2023-02-15,9.0,62579.5,78000.0
2023-02-16,9.0,40040.2,57000.0
2023-02-17,9.0,100054.4,116000.0
2023-02-20,9.0,106354.5,124000.0
2023-02-21,9.0,143930.25,159000.0
2023-02-22,9.0,174544.8,187000.0
2023-02-23,9.0,158543.2,167000.0
2023-02-24,8.83,195148.14,205000.0
2023-02-27,8.82,178741.29,197000.0
2023-02-28,8.76,123607.0,143000.0
2023-03-01,8.66,143863.2,158233.0
2023-03-02,8.59,111007.0,126925.0
2023-03-03,8.5,155202.8,167000.0
2023-03-06,8.5,148480.8,163000.0
2023-03-07,8.5,149882.1,163000.0
2023-03-08,8.5,174458.3,187000.0
2023-03-09,8.5,186175.8,198000.0
2023-03-10,8.5,192334.5,208000.0
2023-03-13,8.5,158421.8,174000.0
2023-03-14,8.5,131507.7,144000.0
2023-03-15,8.5,116008.5,126000.0
2023-03-16,8.5,109140.8,126000.0
2023-03-17,8.5,158020.7,166000.0
2023-03-20,8.5,191623.44,203000.0
2023-03-21,8.5,207309.3,222000.0
2023-03-22,8.5,240358.1,254000.0
2023-03-23,8.5,211302.6,224000.0
2023-03-24,8.5,168983.3,184000.0
2023-03-27,8.5,164973.9,178000.0
2023-03-28,8.5,169973.7,183000.0
2023-03-29,8.5,174376.64,190000.0
2023-03-30,8.5,230252.63,245000.0
2023-03-31,8.56,223117.62,245188.0
2023-04-03,8.5,221514.59,234000.0
2023-04-04,8.5,220529.0,234000.0
2023-04-05,8.5,234410.54,249000.0
2023-04-06,8.53,228955.03,244469.0
2023-04-07,8.5,242727.26,258000.0
2023-04-10,8.55,269097.2,286085.0
2023-04-11,8.51,294043.6,308805.0
2023-04-12,8.63,308983.4,315053.0
2023-04-13,8.5,265646.26,282646.0
2023-04-14,8.54,285411.4,295754.0
2023-04-17,8.5,298279.8,310646.0
2023-04-18,8.56,326386.6,332461.0
2023-04-19,8.62,351511.3,358351.0
2023-04-20,8.71,389700.18,392886.0
2023-04-21,,,
2023-04-24,8.7,404685.72,406189.0
2023-04-25,8.67,381799.42,392460.0
2023-04-26,8.58,362877.0,371299.0
2023-04-27,8.62,345486.9,354137.0
2023-04-28,8.7,392264.0,410255.0
2023-05-01,,,
2023-05-02,8.77,434322.9,437235.0
2023-05-03,8.61,393420.9,397737.0
2023-05-04,8.59,390716.5,397674.0
2023-05-05,8.5,338981.2,347482.0
2023-05-08,8.67,355477.2,363286.0
2023-05-09,8.82,400117.8,407941.0
2023-05-10,8.99,517799.4,521921.0
2023-05-11,8.87,454768.7,462072.0
2023-05-12,9.05,534677.4,538180.0
2023-05-15,8.89,449170.65,456285.0
2023-05-16,8.88,439393.55,444830.0
2023-05-17,8.89,438889.35,441995.0
2023-05-18,8.99,487222.25,493235.0
2023-05-19,,,
2023-05-22,8.95,461887.3,468197.0
2023-05-23,9.04,483115.6,488925.0
2023-05-24,9.06,498096.98,501925.0
2023-05-25,9.15,583579.3,590488.0
2023-05-26,9.09,616729.7,622056.0
2023-05-29,8.99,584626.3,592681.0
2023-05-30,8.98,599942.85,607461.0
2023-05-31,9.09,671733.5,690051.0
2023-06-01,9.07,678713.1,680031.0
2023-06-02,9.09,688747.9,694546.0
2023-06-05,9.06,652617.75,661370.0
2023-06-06,9.07,654560.2,661381.0
2023-06-07,9.04,629797.8,634216.0
2023-06-08,8.94,562016.7,571937.0
2023-06-09,9.0,596727.9,599541.0
2023-06-12,8.99,581339.6,588691.0
2023-06-13,8.85,505754.62,514932.0
2023-06-14,8.78,469941.83,476828.0
2023-06-15,8.75,455351.93,462528.0
2023-06-16,8.7,379912.81,390997.0
2023-06-19,8.63,312287.42,363159.0
2023-06-20,8.5,293684.88,310950.0
2023-06-21,8.5,294860.78,311450.0
2023-06-22,8.74,264813.98,286841.0
2023-06-23,10.73,267620.37,289412.0
2023-06-26,11.72,221583.1,251028.0
2023-06-27,12.84,230019.6,269619.0
2023-06-28,,,
2023-06-29,,,
2023-06-30,,,
2023-07-03,12.61,233435.26,253118.0
2023-07-04,11.47,153883.32,177000.0
2023-07-05,14.95,116586.6,132000.0
2023-07-06,15.0,131528.35,154000.0
2023-07-07,15.0,164698.33,184000.0
2023-07-10,15.0,170576.03,189000.0
2023-07-11,15.0,167637.9,189000.0
2023-07-12,15.0,105976.06,140000.0
2023-07-13,15.0,59859.94,118000.0
2023-07-14,15.0,-43155.94,19000.0
2023-07-17,15.0,-122546.3,5000.0
2023-07-18,15.0,-176513.83,5000.0
2023-07-19,15.0,-197109.6,5000.0
2023-07-20,15.0,-165061.5,5000.0
2023-07-21,15.5,-150331.0,5000.0
2023-07-24,16.0,-146920.4,5000.0
2023-07-25,16.5,-170924.3,5000.0
2023-07-26,17.0,-121502.9,5000.0
2023-07-27,17.5,-133317.9,5000.0
2023-07-28,17.5,-99014.6,5000.0
2023-07-31,17.5,-46559.3,5000.0
2023-08-01,17.5,-127285.9,5000.0
2023-08-02,17.5,-216212.6,5000.0
2023-08-03,17.5,-259120.3,5000.0
2023-08-04,17.5,186128.8,204000.0
2023-08-07,17.5,187711.5,204000.0
2023-08-08,17.5,153446.4,204000.0
2023-08-09,17.5,202054.49,223000.0
2023-08-10,17.5,132527.0,147000.0
2023-08-11,17.5,20317.0,37000.0
2023-08-14,17.5,14562.0,37000.0
2023-08-15,17.5,14846.94,37000.0
2023-08-16,17.5,1494.8,22000.0
2023-08-17,17.5,531.4,18000.0
2023-08-18,17.5,38349.1,53000.0
2023-08-21,18.16,79564.7,94238.0
2023-08-22,17.97,184740.72,200200.0
2023-08-23,17.97,179909.07,192900.0
2023-08-24,18.04,195586.52,208272.0
2023-08-25,17.58,29499.0,89000.0
2023-08-28,17.81,2624.6,49000.0
2023-08-29,22.0,-24630.1,5000.0
2023-08-30,,,
2023-08-31,23.5,-67056.4,5000.0
2023-09-01,24.92,67835.5,89000.0
2023-09-04,24.92,75070.5,93000.0
2023-09-05,24.94,85049.4,98300.0
2023-09-06,25.0,73964.55,86000.0
2023-09-07,25.0,75337.48,86000.0
2023-09-08,25.11,68990.54,82200.0
2023-09-11,25.0,52944.7,72000.0
2023-09-12,25.14,60271.1,74800.0
2023-09-13,25.0,27985.78,34000.0
2023-09-14,25.0,22717.9,34000.0
2023-09-15,25.87,289126.49,295161.0
2023-09-18,25.8,299633.2,307961.0
2023-09-19,25.82,310054.61,317140.0
2023-09-20,25.76,278657.3,291050.0
2023-09-21,26.06,308259.4,318843.0
2023-09-22,25.21,-199555.2,24000.0
2023-09-25,27.0,-338788.3,5000.0
2023-09-26,28.0,-336118.5,5000.0
2023-09-27,29.0,-297472.4,5000.0
2023-09-28,30.0,-258965.1,5000.0
2023-09-29,31.0,153738.6,193396.0
2023-10-02,30.03,60880.6,69248.0
2023-10-03,30.0,58909.1,68000.0
2023-10-04,30.0,58028.8,68000.0
2023-10-05,30.0,56218.5,68000.0
2023-10-06,30.0,31103.0,38000.0
2023-10-09,30.0,-21815.0,34000.0
2023-10-10,30.0,-52051.7,34000.0
2023-10-11,30.0,-93321.9,34000.0
2023-10-12,30.0,-112595.4,34000.0
2023-10-13,30.0,-6913.5,5000.0
2023-10-16,30.0,-15665.6,5000.0
2023-10-17,30.0,-85868.2,5000.0
2023-10-18,30.0,-67745.8,5000.0
2023-10-19,30.0,-32342.9,5000.0
2023-10-20,30.0,-51270.9,5000.0
2023-10-23,30.0,-119442.2,5000.0
2023-10-24,30.0,-149206.15,5000.0
2023-10-25,30.0,-145667.52,5000.0
2023-10-26,30.0,-225265.4,5000.0
2023-10-27,31.0,-148214.1,5000.0
2023-10-30,32.0,-216632.5,5000.0
2023-10-31,33.0,-228622.6,5000.0
2023-11-01,34.0,-163904.1,5000.0
2023-11-02,35.0,-123754.7,5000.0
2023-11-03,35.0,-139039.4,5000.0
2023-11-06,35.0,-171837.2,5000.0
2023-11-07,35.0,-144672.2,5000.0
2023-11-08,35.0,-202516.7,5000.0
2023-11-09,35.0,-179152.2,5000.0
2023-11-10,35.48,75571.85,79700.0
2023-11-13,35.0,49664.1,54000.0
2023-11-14,35.0,43655.3,54000.0
2023-11-15,35.0,44149.5,54000.0
2023-11-16,35.0,26831.07,34000.0
2023-11-17,35.58,47456.9,55263.0
2023-11-20,35.0,20305.8,34000.0
2023-11-21,35.0,18173.4,34000.0
2023-11-22,35.0,-19912.7,34000.0
2023-11-23,35.16,-30827.8,38100.0
2023-11-24,36.0,-43725.3,5000.0
2023-11-27,37.0,-32799.5,5000.0
2023-11-28,38.0,-27227.2,5000.0
2023-11-29,39.56,-25809.29,6433.0
2023-11-30,41.09,-17944.8,18400.0
2023-12-01,40.79,-14954.8,10600.0
2023-12-04,40.0,-12120.5,19000.0
2023-12-05,40.0,-15197.9,19000.0
2023-12-06,40.0,-35283.6,19000.0
2023-12-07,40.0,-66222.9,19000.0
2023-12-08,40.0,-5535.6,19000.0
2023-12-11,40.0,-21609.9,5000.0
2023-12-12,40.0,-21588.2,5000.0
2023-12-13,40.0,-21874.4,5000.0
2023-12-14,40.0,-33327.1,5000.0
2023-12-15,40.0,-41892.8,5000.0
2023-12-18,40.0,-121555.0,5000.0
